H	H+	C+	C+2	C+3	N+	N+2	N+4	O	O+2	O+5	O+6	P+	Si+	Si+2	Si+3	Si+4
2.88403e+13	1.37661e+18	1.32783e+09	2.32645e+11	1.04744e+12	9.47728e+07	3.54638e+10	1.11390e+12	6.07880e+03	9.06924e+10	1.51871e+13	3.00829e+13	4.38295e+04	6.61666e+05	3.70540e+07	2.06993e+08	2.82139e+10
2.88403e+13	1.30251e+18	1.44629e+09	2.46811e+11	1.06881e+12	1.03842e+08	3.79296e+10	1.10671e+12	6.80715e+03	9.74760e+10	1.45749e+13	2.74422e+13	5.19893e+04	7.92375e+05	4.33356e+07	2.34071e+08	3.02031e+10
2.88403e+13	1.23265e+18	1.57354e+09	2.61502e+11	1.08928e+12	1.13706e+08	4.05288e+10	1.09795e+12	7.62327e+03	1.04652e+11	1.39580e+13	2.49880e+13	6.15588e+04	9.46965e+05	5.05962e+07	2.64256e+08	3.22843e+10
2.88403e+13	1.16677e+18	1.71010e+09	2.76717e+11	1.10880e+12	1.24422e+08	4.32637e+10	1.08765e+12	8.53726e+03	1.12227e+11	1.33388e+13	2.27114e+13	7.27616e+04	1.12942e+06	5.89741e+07	2.97848e+08	3.44576e+10
2.88403e+13	1.10462e+18	1.85649e+09	2.92454e+11	1.12734e+12	1.36047e+08	4.61366e+10	1.07582e+12	9.56033e+03	1.20205e+11	1.27199e+13	2.06038e+13	8.58539e+04	1.34435e+06	6.86253e+07	3.35171e+08	3.67229e+10
2.88403e+13	1.04595e+18	2.01322e+09	3.08707e+11	1.14483e+12	1.48639e+08	4.91481e+10	1.06249e+12	1.07043e+04	1.28586e+11	1.21037e+13	1.86566e+13	1.01124e+05	1.59698e+06	7.97243e+07	3.76572e+08	3.90793e+10
2.88403e+13	9.90566e+17	2.18092e+09	3.25474e+11	1.16126e+12	1.62266e+08	5.22999e+10	1.04769e+12	1.19839e+04	1.37377e+11	1.14924e+13	1.68613e+13	1.18909e+05	1.89341e+06	9.24688e+07	4.22422e+08	4.15259e+10
2.88403e+13	9.38253e+17	2.36012e+09	3.42745e+11	1.17658e+12	1.76985e+08	5.55911e+10	1.03146e+12	1.34136e+04	1.46572e+11	1.08884e+13	1.52096e+13	1.39584e+05	2.24048e+06	1.07078e+08	4.73117e+08	4.40609e+10
2.88403e+13	8.88852e+17	2.55157e+09	3.60515e+11	1.19076e+12	1.92879e+08	5.90230e+10	1.01385e+12	1.50128e+04	1.56176e+11	1.02937e+13	1.36936e+13	1.63588e+05	2.64608e+06	1.23797e+08	5.29059e+08	4.66816e+10
2.88403e+13	8.42171e+17	2.75580e+09	3.78771e+11	1.20375e+12	2.10004e+08	6.25922e+10	9.94901e+11	1.67991e+04	1.66180e+11	9.71038e+12	1.23051e+13	1.91402e+05	3.11912e+06	1.42899e+08	5.90702e+08	4.93854e+10
2.88403e+13	7.98033e+17	2.97324e+09	3.97489e+11	1.21554e+12	2.28402e+08	6.62928e+10	9.74674e+11	1.87909e+04	1.76568e+11	9.14016e+12	1.10358e+13	2.23557e+05	3.66966e+06	1.64689e+08	6.58535e+08	5.21694e+10
2.88403e+13	7.56291e+17	3.20450e+09	4.16654e+11	1.22609e+12	2.48140e+08	7.01207e+10	9.53229e+11	2.10115e+04	1.87330e+11	8.58473e+12	9.87814e+12	2.60666e+05	4.30913e+06	1.89503e+08	7.33057e+08	5.50296e+10
2.88403e+13	7.16805e+17	3.45011e+09	4.36240e+11	1.23537e+12	2.69268e+08	7.40695e+10	9.30637e+11	2.34854e+04	1.98453e+11	8.04557e+12	8.82470e+12	3.03409e+05	5.05035e+06	2.17714e+08	8.14798e+08	5.79614e+10
2.88403e+13	6.79442e+17	3.71066e+09	4.56224e+11	1.24335e+12	2.91844e+08	7.81322e+10	9.06973e+11	2.62406e+04	2.09922e+11	7.52399e+12	7.86823e+12	3.52552e+05	5.90780e+06	2.49735e+08	9.04315e+08	6.09595e+10
2.88403e+13	6.44080e+17	3.98665e+09	4.76577e+11	1.25001e+12	3.15913e+08	8.22999e+10	8.82322e+11	2.93073e+04	2.21717e+11	7.02112e+12	7.00184e+12	4.08938e+05	6.89760e+06	2.86019e+08	1.00219e+09	6.40181e+10
2.88403e+13	6.10604e+17	4.27854e+09	4.97263e+11	1.25532e+12	3.41518e+08	8.65622e+10	8.56771e+11	3.27195e+04	2.33820e+11	6.53788e+12	6.21879e+12	4.73511e+05	8.03783e+06	3.27063e+08	1.10903e+09	6.71304e+10
2.88403e+13	5.78912e+17	4.58689e+09	5.18247e+11	1.25927e+12	3.68707e+08	9.09088e+10	8.30416e+11	3.65165e+04	2.46213e+11	6.07501e+12	5.51275e+12	5.47328e+05	9.34866e+06	3.73414e+08	1.22546e+09	7.02889e+10
2.88403e+13	5.48895e+17	4.91199e+09	5.39485e+11	1.26182e+12	3.97498e+08	9.53258e+10	8.03354e+11	4.07381e+04	2.58866e+11	5.63306e+12	4.87752e+12	6.31518e+05	1.08524e+07	4.25668e+08	1.35216e+09	7.34861e+10
2.88403e+13	5.20458e+17	5.25414e+09	5.60928e+11	1.26296e+12	4.27913e+08	9.97990e+10	7.75687e+11	4.54306e+04	2.71756e+11	5.21238e+12	4.30727e+12	7.27339e+05	1.25736e+07	4.84475e+08	1.48981e+09	7.67131e+10
2.88403e+13	4.93518e+17	5.61373e+09	5.82529e+11	1.26267e+12	4.59977e+08	1.04315e+11	7.47525e+11	5.06475e+04	2.84858e+11	4.81319e+12	3.79654e+12	8.36191e+05	1.45397e+07	5.50541e+08	1.63910e+09	7.99603e+10
2.88403e+13	4.67993e+17	5.99108e+09	6.04236e+11	1.26094e+12	4.93710e+08	1.08857e+11	7.18978e+11	5.64487e+04	2.98147e+11	4.43554e+12	3.34016e+12	9.59609e+05	1.67806e+07	6.24631e+08	1.80073e+09	8.32175e+10
2.88403e+13	4.43805e+17	6.38632e+09	6.25990e+11	1.25776e+12	5.29113e+08	1.13411e+11	6.90156e+11	6.28995e+04	3.11597e+11	4.07930e+12	2.93323e+12	1.09924e+06	1.93294e+07	7.07576e+08	1.97545e+09	8.64742e+10
2.88403e+13	4.20884e+17	6.79978e+09	6.47733e+11	1.25312e+12	5.66205e+08	1.17959e+11	6.61173e+11	7.00779e+04	3.25182e+11	3.74423e+12	2.57123e+12	1.25695e+06	2.22223e+07	8.00265e+08	2.16395e+09	8.97185e+10
2.88403e+13	3.99161e+17	7.23133e+09	6.69393e+11	1.24701e+12	6.04962e+08	1.22484e+11	6.32140e+11	7.80648e+04	3.38872e+11	3.42997e+12	2.24987e+12	1.43467e+06	2.54980e+07	9.03650e+08	2.36699e+09	9.29384e+10
2.88403e+13	3.78577e+17	7.68156e+09	6.90923e+11	1.23943e+12	6.45432e+08	1.26973e+11	6.03168e+11	8.69643e+04	3.52647e+11	3.13604e+12	1.96526e+12	1.63461e+06	2.92002e+07	1.01877e+09	2.58522e+09	9.61209e+10
2.88403e+13	3.59063e+17	8.14967e+09	7.12221e+11	1.23039e+12	6.87530e+08	1.31401e+11	5.74364e+11	9.68735e+04	3.66467e+11	2.86186e+12	1.71367e+12	1.85897e+06	3.33739e+07	1.14669e+09	2.81943e+09	9.92532e+10
2.88403e+13	3.40569e+17	8.63611e+09	7.33237e+11	1.21988e+12	7.31296e+08	1.35757e+11	5.45831e+11	1.07924e+05	3.80314e+11	2.60677e+12	1.49177e+12	2.11038e+06	3.80700e+07	1.28860e+09	3.07025e+09	1.02321e+11
2.88403e+13	3.23037e+17	9.14006e+09	7.53870e+11	1.20793e+12	7.76653e+08	1.40018e+11	5.17669e+11	1.20243e+05	3.94152e+11	2.37007e+12	1.29643e+12	2.39137e+06	4.33407e+07	1.44569e+09	3.33838e+09	1.05312e+11
2.88403e+13	3.06418e+17	9.66157e+09	7.74055e+11	1.19454e+12	8.23611e+08	1.44172e+11	4.89968e+11	1.33996e+05	4.07958e+11	2.15095e+12	1.12482e+12	2.70491e+06	4.92445e+07	1.61929e+09	3.62443e+09	1.08209e+11
2.88403e+13	2.90663e+17	1.02002e+10	7.93706e+11	1.17974e+12	8.72138e+08	1.48202e+11	4.62815e+11	1.49356e+05	4.21705e+11	1.94862e+12	9.74359e+11	3.05406e+06	5.58425e+07	1.81074e+09	3.92897e+09	1.11000e+11
2.88403e+13	2.75725e+17	1.07557e+10	8.12750e+11	1.16355e+12	9.22234e+08	1.52093e+11	4.36282e+11	1.66532e+05	4.35371e+11	1.76218e+12	8.42656e+11	3.44224e+06	6.32026e+07	2.02151e+09	4.25257e+09	1.13669e+11
2.88403e+13	2.61570e+17	1.13264e+10	8.31072e+11	1.14601e+12	9.73774e+08	1.55826e+11	4.10465e+11	1.85728e+05	4.48912e+11	1.59093e+12	7.27681e+11	3.87233e+06	7.13847e+07	2.25291e+09	4.59550e+09	1.16201e+11
2.88403e+13	2.48149e+17	1.19126e+10	8.48621e+11	1.12715e+12	1.02682e+09	1.59392e+11	3.85402e+11	2.07223e+05	4.62317e+11	1.43385e+12	6.27417e+11	4.34851e+06	8.04702e+07	2.50661e+09	4.95827e+09	1.18582e+11
2.88403e+13	2.35426e+17	1.25132e+10	8.65296e+11	1.10702e+12	1.08131e+09	1.62777e+11	3.61159e+11	2.31299e+05	4.75557e+11	1.29014e+12	5.40164e+11	4.87439e+06	9.05322e+07	2.78413e+09	5.34108e+09	1.20797e+11
2.88403e+13	2.23366e+17	1.31275e+10	8.81030e+11	1.08567e+12	1.13723e+09	1.65970e+11	3.37779e+11	2.58290e+05	4.88607e+11	1.15894e+12	4.64370e+11	5.45404e+06	1.01651e+08	3.08706e+09	5.74402e+09	1.22831e+11
2.88403e+13	2.11932e+17	1.37539e+10	8.95728e+11	1.06315e+12	1.19452e+09	1.68959e+11	3.15302e+11	2.88559e+05	5.01438e+11	1.03941e+12	3.98636e+11	6.09129e+06	1.13907e+08	3.41698e+09	6.16718e+09	1.24672e+11
2.88403e+13	2.01096e+17	1.43924e+10	9.09335e+11	1.03953e+12	1.25322e+09	1.71738e+11	2.93758e+11	3.22542e+05	5.14033e+11	9.30747e+11	3.41736e+11	6.79088e+06	1.27390e+08	3.77554e+09	6.61023e+09	1.26304e+11
2.88403e+13	1.90822e+17	1.50403e+10	9.21751e+11	1.01487e+12	1.31320e+09	1.74294e+11	2.73167e+11	3.60692e+05	5.26358e+11	8.32152e+11	2.92550e+11	7.55641e+06	1.42181e+08	4.16427e+09	7.07310e+09	1.27717e+11
2.88403e+13	1.81081e+17	1.56969e+10	9.32917e+11	9.89251e+11	1.37448e+09	1.76622e+11	2.53542e+11	4.03552e+05	5.38392e+11	7.42863e+11	2.50103e+11	8.39244e+06	1.58371e+08	4.58476e+09	7.55524e+09	1.28897e+11
2.88403e+13	1.71842e+17	1.63609e+10	9.42771e+11	9.62739e+11	1.43706e+09	1.78715e+11	2.34883e+11	4.51746e+05	5.50117e+11	6.62125e+11	2.13514e+11	9.30359e+06	1.76057e+08	5.03865e+09	8.05610e+09	1.29834e+11
2.88403e+13	1.63087e+17	1.70303e+10	9.51254e+11	9.35447e+11	1.50085e+09	1.80569e+11	2.17206e+11	5.05912e+05	5.61501e+11	5.89324e+11	1.82054e+11	1.02932e+07	1.95310e+08	5.52702e+09	8.57450e+09	1.30518e+11
2.88403e+13	1.54786e+17	1.77035e+10	9.58315e+11	9.07452e+11	1.56586e+09	1.82179e+11	2.00497e+11	5.66832e+05	5.72526e+11	5.23767e+11	1.55029e+11	1.13655e+07	2.16226e+08	6.05131e+09	9.10948e+09	1.30939e+11
2.88403e+13	1.46921e+17	1.83786e+10	9.63909e+11	8.78866e+11	1.63203e+09	1.83542e+11	1.84752e+11	6.35331e+05	5.83165e+11	4.64870e+11	1.31859e+11	1.25236e+07	2.38875e+08	6.61241e+09	9.65952e+09	1.31091e+11
2.88403e+13	1.39459e+17	1.90544e+10	9.68008e+11	8.49751e+11	1.69939e+09	1.84658e+11	1.69935e+11	7.12441e+05	5.93407e+11	4.11989e+11	1.12003e+11	1.37720e+07	2.63362e+08	7.21172e+09	1.02234e+10	1.30966e+11
2.88403e+13	1.32384e+17	1.97286e+10	9.70581e+11	8.20226e+11	1.76789e+09	1.85525e+11	1.56034e+11	7.99215e+05	6.03224e+11	3.64617e+11	9.50184e+10	1.51129e+07	2.89748e+08	7.84973e+09	1.07991e+10	1.30560e+11
2.88403e+13	1.25674e+17	2.03993e+10	9.71609e+11	7.90391e+11	1.83749e+09	1.86143e+11	1.43024e+11	8.96872e+05	6.12598e+11	3.22249e+11	8.05097e+10	1.65484e+07	3.18101e+08	8.52688e+09	1.13845e+10	1.29869e+11
2.88403e+13	1.19310e+17	2.10646e+10	9.71087e+11	7.60351e+11	1.90818e+09	1.86514e+11	1.30876e+11	1.00678e+06	6.21508e+11	2.84418e+11	6.81329e+10	1.80801e+07	3.48477e+08	9.24329e+09	1.19771e+10	1.28892e+11
2.88403e+13	1.13275e+17	2.17226e+10	9.69018e+11	7.30206e+11	1.97993e+09	1.86639e+11	1.19559e+11	1.13047e+06	6.29934e+11	2.50692e+11	5.75887e+10	1.97088e+07	3.80923e+08	9.99872e+09	1.25743e+10	1.27629e+11
2.88403e+13	1.07551e+17	2.23714e+10	9.65417e+11	7.00061e+11	2.05274e+09	1.86521e+11	1.09039e+11	1.26966e+06	6.37860e+11	2.20671e+11	4.86173e+10	2.14345e+07	4.15471e+08	1.07926e+10	1.31731e+10	1.26082e+11
