H	H+	C+	C+2	C+3	N+	N+2	N+4	O	O+2	O+5	O+6	P+	Si+	Si+2	Si+3	Si+4	Fe+	Al+
5.75440e+14	7.00338e+17	2.90307e+13	9.31836e+14	5.53334e+14	1.98333e+12	1.32346e+14	1.12781e+14	4.28500e+09	5.99466e+14	1.03257e+14	8.66834e+12	1.53272e+10	6.81679e+11	6.47537e+12	3.92245e+13	1.21391e+14	8.69287e+08	1.93529e+10
5.75438e+14	6.42467e+17	2.97693e+13	8.92465e+14	4.97902e+14	2.11311e+12	1.28408e+14	9.75520e+13	5.19855e+09	6.03821e+14	8.06714e+13	6.34671e+12	1.76062e+10	8.12089e+11	6.83895e+12	3.94965e+13	1.11785e+14	1.05753e+09	2.17834e+10
5.75438e+14	5.91667e+17	3.03434e+13	8.53600e+14	4.49314e+14	2.24643e+12	1.24751e+14	8.44824e+13	6.24721e+09	6.06463e+14	6.36182e+13	4.70322e+12	1.99577e+10	9.56143e+11	7.18087e+12	3.95777e+13	1.02847e+14	1.27622e+09	2.42767e+10
5.75438e+14	5.46559e+17	3.07814e+13	8.15540e+14	4.06352e+14	2.38314e+12	1.21285e+14	7.32202e+13	7.44858e+09	6.07450e+14	5.05369e+13	3.51818e+12	2.23710e+10	1.11460e+12	7.50063e+12	3.94911e+13	9.45113e+13	1.52974e+09	2.68398e+10
5.75437e+14	5.06147e+17	3.11029e+13	7.78429e+14	3.68129e+14	2.52301e+12	1.17947e+14	6.34895e+13	8.82215e+09	6.06860e+14	4.03787e+13	2.65141e+12	2.48323e+10	1.28810e+12	7.79678e+12	3.92534e+13	8.67307e+13	1.82287e+09	2.94766e+10
5.75437e+14	4.69701e+17	3.13235e+13	7.42375e+14	3.33951e+14	2.66582e+12	1.14696e+14	5.50672e+13	1.03889e+10	6.04785e+14	3.24155e+13	2.01037e+12	2.73253e+10	1.47709e+12	8.06805e+12	3.88787e+13	7.94692e+13	2.16087e+09	3.21908e+10
5.75438e+14	4.36738e+17	3.14600e+13	7.07570e+14	3.03326e+14	2.81107e+12	1.11519e+14	4.77835e+13	1.21670e+10	6.01323e+14	2.61397e+13	1.53309e+12	2.98292e+10	1.68137e+12	8.31335e+12	3.83813e+13	7.27138e+13	2.54873e+09	3.49828e+10
5.75438e+14	4.06685e+17	3.15194e+13	6.73909e+14	2.75737e+14	2.95872e+12	1.08376e+14	4.14600e+13	1.41866e+10	5.96557e+14	2.11439e+13	1.17375e+12	3.23295e+10	1.90170e+12	8.53108e+12	3.77703e+13	6.64138e+13	2.99351e+09	3.78580e+10
5.75438e+14	3.79382e+17	3.15247e+13	6.41750e+14	2.50935e+14	3.10740e+12	1.05293e+14	3.59986e+13	1.64603e+10	5.90614e+14	1.71725e+13	9.03286e+11	3.48015e+10	2.13642e+12	8.72144e+12	3.70624e+13	6.05866e+13	3.49962e+09	4.08139e+10
5.75439e+14	3.54320e+17	3.14741e+13	6.10807e+14	2.28486e+14	3.25689e+12	1.02224e+14	3.12511e+13	1.90290e+10	5.83551e+14	1.39776e+13	6.97113e+11	3.72337e+10	2.38665e+12	8.88249e+12	3.62623e+13	5.51673e+13	4.07625e+09	4.38570e+10
