H	H+	C+	C+2	C+3	N+	N+2	N+4	O	O+2	O+5	O+6	P+	Si+	Si+2	Si+3	Si+4	Fe+	Al+
3.63078e+13	7.81590e+17	5.28492e+09	5.55620e+11	1.43065e+12	4.16456e+08	9.49587e+10	1.02627e+12	4.02736e+04	2.52044e+11	8.60209e+12	9.27959e+12	4.78733e+05	7.55935e+06	3.03946e+08	1.05780e+09	6.99617e+10	2.26947e+03	2.41163e+05
3.63078e+13	7.40717e+17	5.67561e+09	5.80485e+11	1.43886e+12	4.50571e+08	1.00027e+11	9.98710e+11	4.49593e+04	2.66276e+11	8.03201e+12	8.26220e+12	5.55257e+05	8.82580e+06	3.48380e+08	1.17374e+09	7.35236e+10	2.73666e+03	2.84004e+05
3.63078e+13	7.02039e+17	6.08838e+09	6.05730e+11	1.44545e+12	4.86846e+08	1.05210e+11	9.70076e+11	5.01763e+04	2.80887e+11	7.48345e+12	7.34193e+12	6.42879e+05	1.02846e+07	3.98684e+08	1.30046e+09	7.71512e+10	3.29667e+03	3.33772e+05
3.63078e+13	6.65432e+17	6.52378e+09	6.31305e+11	1.45039e+12	5.25335e+08	1.10493e+11	9.40475e+11	5.59839e+04	2.95853e+11	6.95736e+12	6.51144e+12	7.43010e+05	1.19613e+07	4.55537e+08	1.43875e+09	8.08358e+10	3.96712e+03	3.91476e+05
3.63078e+13	6.30781e+17	6.98250e+09	6.57162e+11	1.45364e+12	5.66098e+08	1.15863e+11	9.10026e+11	6.24509e+04	3.11149e+11	6.45447e+12	5.76374e+12	8.57236e+05	1.38846e+07	5.19681e+08	1.58941e+09	8.45680e+10	4.76890e+03	4.58258e+05
3.63078e+13	5.97960e+17	7.46441e+09	6.83223e+11	1.45519e+12	6.09113e+08	1.21297e+11	8.78841e+11	6.96425e+04	3.26734e+11	5.97523e+12	5.09196e+12	9.87189e+05	1.60858e+07	5.91924e+08	1.75332e+09	8.83382e+10	5.72645e+03	5.35419e+05
3.63078e+13	5.66879e+17	7.97026e+09	7.09436e+11	1.45501e+12	6.54447e+08	1.26782e+11	8.47051e+11	7.76477e+04	3.42585e+11	5.52001e+12	4.48989e+12	1.13480e+06	1.85997e+07	6.73146e+08	1.93133e+09	9.21348e+10	6.86871e+03	6.24402e+05
3.63078e+13	5.37441e+17	8.50035e+09	7.35732e+11	1.45309e+12	7.02119e+08	1.32298e+11	8.14784e+11	8.65605e+04	3.58672e+11	5.08892e+12	3.95155e+12	1.30215e+06	2.14647e+07	7.64305e+08	2.12430e+09	9.59459e+10	8.22962e+03	7.26837e+05
3.63078e+13	5.09556e+17	9.05487e+09	7.62036e+11	1.44941e+12	7.52140e+08	1.37826e+11	7.82169e+11	9.64865e+04	3.74962e+11	4.68191e+12	3.47125e+12	1.49148e+06	2.47229e+07	8.66432e+08	2.33315e+09	9.97589e+10	9.84903e+03	8.44553e+05
3.63078e+13	4.83141e+17	9.63395e+09	7.88270e+11	1.44396e+12	8.04514e+08	1.43344e+11	7.49339e+11	1.07545e+05	3.91422e+11	4.29876e+12	3.04372e+12	1.70526e+06	2.84201e+07	9.80641e+08	2.55876e+09	1.03560e+11	1.17735e+04	9.79589e+05
