# %ECSV 1.0
# ---
# datatype:
# - {name: H, datatype: float64}
# - {name: H+, datatype: float64}
# - {name: C+, datatype: float64}
# - {name: C+2, datatype: float64}
# - {name: C+3, datatype: float64}
# - {name: N+2, datatype: float64}
# - {name: N+4, datatype: float64}
# - {name: O, datatype: float64}
# - {name: O+2, datatype: float64}
# - {name: O+5, datatype: float64}
# - {name: O+6, datatype: float64}
# - {name: Si+, datatype: float64}
# - {name: Si+2, datatype: float64}
# - {name: Si+3, datatype: float64}
# - {name: Si+4, datatype: float64}
# - {name: log_nH, datatype: float64}
# - {name: log_Te, datatype: float64}
# - {name: parameters, datatype: string, subtype: 'float64[1]'}
# schema: astropy-2.0
H H+ C+ C+2 C+3 N+2 N+4 O O+2 O+5 O+6 Si+ Si+2 Si+3 Si+4 log_nH log_Te parameters
3.01995e+16 1.10359e+20 27188600000000.0 1176070000000000.0 749976000000000.0 226587000000000.0 93569600000000.0 1738200000.0 995952000000000.0 174385000000000.0 36403700000000.0 514804000000.0 13344600000000.0 16504000000000.0 137578000000000.0 -4.12 4.375 [-4.12]
3.01995e+16 1.04785e+20 27781600000000.0 1160050000000000.0 712091000000000.0 224913000000000.0 84856700000000.0 1942430000.0 998429000000000.0 152701000000000.0 30593300000000.0 557398000000.0 14295800000000.0 17154300000000.0 134928000000000.0 -4.1 4.372 [-4.1]
3.01995e+16 9.94916e+19 28350000000000.0 1142610000000000.0 675121000000000.0 222974000000000.0 76841700000000.0 2170260000.0 999861000000000.0 133544000000000.0 25674400000000.0 602058000000.0 15278500000000.0 17791000000000.0 131997000000000.0 -4.08 4.369 [-4.08]
3.01995e+16 9.44726e+19 28902700000000.0 1123970000000000.0 639136000000000.0 220794000000000.0 69484100000000.0 2424850000.0 1000270000000000.0 116650000000000.0 21522400000000.0 648862000000.0 16291500000000.0 18407700000000.0 128803000000000.0 -4.06 4.365 [-4.06]
3.01995e+16 8.97036e+19 29428300000000.0 1104090000000000.0 604205000000000.0 218366000000000.0 62739500000000.0 2708940000.0 999627000000000.0 101763000000000.0 18016800000000.0 697557000000.0 17328300000000.0 19002100000000.0 125353000000000.0 -4.04 4.362 [-4.04]
3.01995e+16 8.51844e+19 29940800000000.0 1083270000000000.0 570373000000000.0 215727000000000.0 56571500000000.0 3026430000.0 997993000000000.0 88672600000000.0 15066300000000.0 748262000000.0 18388000000000.0 19565900000000.0 121675000000000.0 -4.02 4.359 [-4.02]
3.01995e+16 8.08831e+19 30415700000000.0 1061270000000000.0 537675000000000.0 212849000000000.0 50935300000000.0 3380040000.0 995267000000000.0 77160900000000.0 12579200000000.0 800444000000.0 19459100000000.0 20100100000000.0 117772000000000.0 -4.0 4.355 [-4.0]
3.01995e+16 7.6805e+19 30873300000000.0 1038490000000000.0 506149000000000.0 209781000000000.0 45798100000000.0 3774520000.0 991564000000000.0 67064000000000.0 10490600000000.0 854272000000.0 20541300000000.0 20595000000000.0 113679000000000.0 -3.98 4.352 [-3.98]
3.01995e+16 7.29333e+19 31306700000000.0 1014960000000000.0 475826000000000.0 206524000000000.0 41122400000000.0 4214280000.0 986865000000000.0 58215600000000.0 8737380000000.0 909436000000.0 21626200000000.0 21047600000000.0 109416000000000.0 -3.96 4.348 [-3.96]
3.01995e+16 6.92583e+19 31717200000000.0 990790000000000.0 446716000000000.0 203093000000000.0 36873800000000.0 4704390000.0 981188000000000.0 50471600000000.0 7267690000000.0 965745000000.0 22707500000000.0 21452800000000.0 105006000000000.0 -3.94 4.345 [-3.94]
3.01993e+16 6.57686e+19 32102200000000.0 966048000000000.0 418828000000000.0 199498000000000.0 33019500000000.0 5249850000.0 974540000000000.0 43702200000000.0 6037090000000.0 1022900000000.0 23776900000000.0 21807000000000.0 100474000000000.0 -3.92 4.341 [-3.92]
3.01995e+16 6.24508e+19 32456900000000.0 940771000000000.0 392166000000000.0 195744000000000.0 29527000000000.0 5857030000.0 966914000000000.0 37789100000000.0 5007180000000.0 1080520000000.0 24824600000000.0 22108200000000.0 95843300000000.0 -3.9 4.338 [-3.9]
3.01995e+16 5.93014e+19 32787700000000.0 915143000000000.0 366730000000000.0 191856000000000.0 26369300000000.0 6532360000.0 958364000000000.0 32634800000000.0 4147410000000.0 1138440000000.0 25845000000000.0 22350600000000.0 91146200000000.0 -3.88 4.334 [-3.88]
3.01995e+16 5.63118e+19 33095600000000.0 889270000000000.0 342506000000000.0 187847000000000.0 23518400000000.0 7283020000.0 948923000000000.0 28146900000000.0 3430510000000.0 1196390000000.0 26830100000000.0 22531400000000.0 86411000000000.0 -3.86 4.331 [-3.86]
3.01995e+16 5.34689e+19 33371900000000.0 863129000000000.0 319481000000000.0 183717000000000.0 20947500000000.0 8116790000.0 938563000000000.0 24242200000000.0 2832980000000.0 1253810000000.0 27767800000000.0 22650500000000.0 81659000000000.0 -3.84 4.328 [-3.84]
3.01995e+16 5.07731e+19 33631800000000.0 836977000000000.0 297633000000000.0 179503000000000.0 18634100000000.0 9043000000.0 927391000000000.0 20852800000000.0 2336500000000.0 1310780000000.0 28656900000000.0 22702400000000.0 76928200000000.0 -3.82 4.324 [-3.82]
3.01993e+16 4.82122e+19 33867700000000.0 810792000000000.0 276936000000000.0 175202000000000.0 16554700000000.0 10070700000.0 915383000000000.0 17912600000000.0 1924130000000.0 1366780000000.0 29486100000000.0 22687700000000.0 72239000000000.0 -3.8 4.32 [-3.8]
3.01993e+16 4.57799e+19 34079700000000.0 784657000000000.0 257367000000000.0 170830000000000.0 14688500000000.0 11210700000.0 902583000000000.0 15365600000000.0 1582100000000.0 1421480000000.0 30248200000000.0 22607100000000.0 67617400000000.0 -3.78 4.317 [-3.78]
3.01995e+16 4.34713e+19 34271000000000.0 758672000000000.0 238895000000000.0 166403000000000.0 13016500000000.0 12473900000.0 889045000000000.0 13162600000000.0 1298920000000.0 1474700000000.0 30938200000000.0 22460200000000.0 63089900000000.0 -3.76 4.313 [-3.76]
3.01994e+16 4.12769e+19 34438300000000.0 732838000000000.0 221481000000000.0 161924000000000.0 11519900000000.0 13873300000.0 874750000000000.0 11258900000000.0 1064690000000.0 1526000000000.0 31547700000000.0 22248700000000.0 58674000000000.0 -3.74 4.31 [-3.74]
3.01993e+16 3.91934e+19 34584400000000.0 707259000000000.0 205094000000000.0 157412000000000.0 10182800000000.0 15421600000.0 859774000000000.0 9616720000000.0 871311000000.0 1575240000000.0 32073500000000.0 21974500000000.0 54393200000000.0 -3.72 4.306 [-3.72]
3.01992e+16 3.72153e+19 34712100000000.0 681998000000000.0 189696000000000.0 152879000000000.0 8989950000000.0 17134100000.0 844154000000000.0 8202130000000.0 711938000000.0 1622260000000.0 32512900000000.0 21639700000000.0 50265500000000.0 -3.7 4.303 [-3.7]
3.01995e+16 3.53391e+19 34824800000000.0 657141000000000.0 175249000000000.0 148343000000000.0 7927460000000.0 19025600000.0 827967000000000.0 6985710000000.0 580845000000.0 1667000000000.0 32865700000000.0 21247100000000.0 46308400000000.0 -3.68 4.299 [-3.68]
3.01993e+16 3.35538e+19 34912000000000.0 632602000000000.0 161711000000000.0 143792000000000.0 6981580000000.0 21115300000.0 811144000000000.0 5939870000000.0 472996000000.0 1708880000000.0 33121400000000.0 20802900000000.0 42525800000000.0 -3.66 4.296 [-3.66]
3.01993e+16 3.18625e+19 34989200000000.0 608585000000000.0 149049000000000.0 139265000000000.0 6141900000000.0 23419200000.0 793863000000000.0 5043770000000.0 384647000000.0 1748360000000.0 33291300000000.0 20308300000000.0 38938700000000.0 -3.64 4.292 [-3.64]
3.01993e+16 3.02545e+19 35045300000000.0 584991000000000.0 137217000000000.0 134748000000000.0 5396580000000.0 25960200000.0 776060000000000.0 4275790000000.0 312224000000.0 1784930000000.0 33366300000000.0 19771000000000.0 35545200000000.0 -3.62 4.289 [-3.62]
3.01993e+16 2.87279e+19 35085700000000.0 561903000000000.0 126179000000000.0 130259000000000.0 4736240000000.0 28758900000.0 757821000000000.0 3619060000000.0 253010000000.0 1818730000000.0 33351800000000.0 19195000000000.0 32353000000000.0 -3.6 4.285 [-3.6]
3.01993e+16 2.72781e+19 35110100000000.0 539336000000000.0 115894000000000.0 125805000000000.0 4151900000000.0 31839000000.0 739178000000000.0 3058240000000.0 204670000000.0 1849740000000.0 33249300000000.0 18585600000000.0 29363300000000.0 -3.58 4.282 [-3.58]
3.01993e+16 2.59022e+19 35120100000000.0 517328000000000.0 106330000000000.0 121396000000000.0 3635760000000.0 35222800000.0 720195000000000.0 2580270000000.0 165290000000.0 1878030000000.0 33063300000000.0 17948800000000.0 26577300000000.0 -3.56 4.278 [-3.56]
3.01993e+16 2.45965e+19 35116800000000.0 495901000000000.0 97444800000000.0 117041000000000.0 3180350000000.0 38936000000.0 700919000000000.0 2173510000000.0 133262000000.0 1903690000000.0 32798300000000.0 17289500000000.0 23992000000000.0 -3.54 4.275 [-3.54]
3.01993e+16 2.33564e+19 35099300000000.0 475042000000000.0 89198600000000.0 112741000000000.0 2778880000000.0 43012900000.0 681370000000000.0 1827750000000.0 107247000000.0 1926770000000.0 32457300000000.0 16613000000000.0 21601700000000.0 -3.52 4.271 [-3.52]
3.01993e+16 2.2179e+19 35069100000000.0 454774000000000.0 81555300000000.0 108503000000000.0 2425470000000.0 47482300000.0 661604000000000.0 1534380000000.0 86157400000.0 1947420000000.0 32046500000000.0 15924400000000.0 19400900000000.0 -3.5 4.268 [-3.5]
3.01993e+16 2.1061e+19 35026500000000.0 435101000000000.0 74479700000000.0 104334000000000.0 2114720000000.0 52378100000.0 641661000000000.0 1285860000000.0 69091000000.0 1965780000000.0 31571100000000.0 15228400000000.0 17382200000000.0 -3.48 4.264 [-3.48]
3.01993e+16 1.99998e+19 34972500000000.0 416034000000000.0 67938400000000.0 100239000000000.0 1841860000000.0 57733600000.0 621596000000000.0 1075720000000.0 55307100000.0 1982040000000.0 31038000000000.0 14529800000000.0 15537900000000.0 -3.46 4.261 [-3.46]
3.01993e+16 1.89933e+19 34908600000000.0 397590000000000.0 61899400000000.0 96226300000000.0 1602620000000.0 63577800000.0 601472000000000.0 898402000000.0 44199600000.0 1996380000000.0 30454600000000.0 13832400000000.0 13859400000000.0 -3.44 4.257 [-3.44]
3.01993e+16 1.80367e+19 34831300000000.0 379726000000000.0 56330500000000.0 92289900000000.0 1392980000000.0 69967100000.0 581276000000000.0 748909000000.0 35254900000.0 2008870000000.0 29822300000000.0 13141100000000.0 12335400000000.0 -3.42 4.254 [-3.42]
3.01993e+16 1.71285e+19 34743600000000.0 362458000000000.0 51200300000000.0 88437400000000.0 1209510000000.0 76936700000.0 561075000000000.0 623127000000.0 28068400000.0 2019780000000.0 29149800000000.0 12458400000000.0 10956600000000.0 -3.4 4.25 [-3.4]
