H	H+	C+	C+2	C+3	N+	N+2	N+4	O	O+2	O+5	O+6	P+	Si+	Si+2	Si+3	Si+4	Fe+	Al+
1.65959e+18	1.27253e+21	3.67228e+16	2.11879e+18	5.76607e+17	8.40901e+15	4.55953e+17	9.25098e+16	1.76971e+14	4.04774e+18	3.08158e+17	1.08775e+17	1.09647e+14	2.97560e+16	5.83156e+16	1.39028e+17	9.06514e+16	4.14687e+13	5.17759e+14
1.65961e+18	1.20716e+21	3.69400e+16	2.04179e+18	5.48089e+17	8.47376e+15	4.39674e+17	8.57005e+16	1.89900e+14	3.87432e+18	2.71379e+17	8.96075e+16	1.10521e+14	2.99335e+16	5.65560e+16	1.30999e+17	8.71098e+16	4.40649e+13	5.29703e+14
1.65994e+18	1.14440e+21	3.71849e+16	1.96809e+18	5.19281e+17	8.53445e+15	4.23981e+17	7.90572e+16	2.03403e+14	3.70889e+18	2.37139e+17	7.29473e+16	1.11333e+14	3.00363e+16	5.47908e+16	1.23486e+17	8.36756e+16	4.67752e+13	5.41071e+14
1.65991e+18	1.08442e+21	3.74345e+16	1.89636e+18	4.91041e+17	8.60368e+15	4.08629e+17	7.27634e+16	2.18217e+14	3.54730e+18	2.05814e+17	5.86269e+16	1.12066e+14	3.01278e+16	5.30105e+16	1.16274e+17	8.03843e+16	4.97664e+13	5.52559e+14
1.65959e+18	1.02701e+21	3.77026e+16	1.82716e+18	4.62801e+17	8.67580e+15	3.93709e+17	6.67429e+16	2.34039e+14	3.39148e+18	1.77119e+17	4.64455e+16	1.12722e+14	3.01731e+16	5.12336e+16	1.09473e+17	7.71968e+16	5.29826e+13	5.63707e+14
1.65963e+18	9.71335e+20	3.80236e+16	1.75963e+18	4.34004e+17	8.75535e+15	3.79042e+17	6.09239e+16	2.51526e+14	3.24059e+18	1.50585e+17	3.59946e+16	1.13374e+14	3.01788e+16	4.94545e+16	1.03025e+17	7.40189e+16	5.65625e+13	5.74928e+14
1.65962e+18	9.18804e+20	3.83465e+16	1.69432e+18	4.05990e+17	8.83454e+15	3.64759e+17	5.55506e+16	2.69900e+14	3.09532e+18	1.27122e+17	2.76034e+16	1.13919e+14	3.01353e+16	4.76804e+16	9.69985e+16	7.09566e+16	6.03581e+13	5.85488e+14
1.65965e+18	8.68740e+20	3.86846e+16	1.63014e+18	3.78597e+17	8.92928e+15	3.50667e+17	5.05798e+16	2.90701e+14	2.95305e+18	1.06339e+17	2.08438e+16	1.14417e+14	3.00818e+16	4.59148e+16	9.12280e+16	6.79588e+16	6.46932e+13	5.96160e+14
1.65959e+18	8.21160e+20	3.90518e+16	1.56819e+18	3.51507e+17	9.02068e+15	3.37005e+17	4.59013e+16	3.12355e+14	2.81824e+18	8.77517e+16	1.54303e+16	1.14832e+14	2.99539e+16	4.41735e+16	8.59385e+16	6.49862e+16	6.92721e+13	6.05880e+14
1.65965e+18	7.75156e+20	3.94840e+16	1.50584e+18	3.24421e+17	9.13785e+15	3.23194e+17	4.16183e+16	3.37843e+14	2.68432e+18	7.17016e+16	1.13352e+16	1.15290e+14	2.98253e+16	4.24519e+16	8.08389e+16	6.19513e+16	7.47325e+13	6.16294e+14
1.65963e+18	7.31480e+20	3.99313e+16	1.44488e+18	2.98221e+17	9.24966e+15	3.09657e+17	3.76869e+16	3.64260e+14	2.55565e+18	5.77402e+16	8.19291e+15	1.15610e+14	2.96298e+16	4.07314e+16	7.61587e+16	5.89224e+16	8.05157e+13	6.25577e+14
1.65963e+18	6.89787e+20	4.03956e+16	1.38439e+18	2.72884e+17	9.35661e+15	2.96268e+17	3.40913e+16	3.91687e+14	2.43151e+18	4.60857e+16	5.86384e+15	1.15814e+14	2.93655e+16	3.90218e+16	7.18542e+16	5.58624e+16	8.66477e+13	6.33628e+14
1.65986e+18	6.50794e+20	4.07984e+16	1.32429e+18	2.50028e+17	9.46944e+15	2.83145e+17	3.08412e+16	4.21108e+14	2.31246e+18	3.66985e+16	4.20610e+15	1.15870e+14	2.90919e+16	3.73085e+16	6.77496e+16	5.28893e+16	9.33707e+13	6.40756e+14
1.65980e+18	6.13053e+20	4.12526e+16	1.26429e+18	2.27836e+17	9.58929e+15	2.70119e+17	2.77741e+16	4.52820e+14	2.19725e+18	2.88385e+16	2.97810e+15	1.15900e+14	2.87617e+16	3.56261e+16	6.39370e+16	4.98077e+16	1.00808e+14	6.47085e+14
1.65960e+18	5.77841e+20	4.16794e+16	1.20542e+18	2.07862e+17	9.71117e+15	2.57464e+17	2.50592e+16	4.86249e+14	2.08720e+18	2.28487e+16	2.14686e+15	1.15834e+14	2.83964e+16	3.39849e+16	6.04099e+16	4.68012e+16	1.08856e+14	6.52189e+14
1.65964e+18	5.45728e+20	4.19663e+16	1.14870e+18	1.90901e+17	9.83747e+15	2.45473e+17	2.26425e+16	5.21752e+14	1.98330e+18	1.84074e+16	1.59220e+15	1.15576e+14	2.80427e+16	3.23645e+16	5.70356e+16	4.40273e+16	1.17528e+14	6.55869e+14
1.65984e+18	5.14078e+20	4.23380e+16	1.09141e+18	1.74268e+17	9.97214e+15	2.33460e+17	2.03555e+16	5.59712e+14	1.88145e+18	1.48993e+16	1.20291e+15	1.15396e+14	2.76182e+16	3.08018e+16	5.39360e+16	4.10604e+16	1.27203e+14	6.58574e+14
1.65984e+18	4.85478e+20	4.25531e+16	1.03762e+18	1.60274e+17	1.01111e+16	2.22281e+17	1.83444e+16	5.99874e+14	1.78575e+18	1.22332e+16	9.26184e+14	1.14980e+14	2.72279e+16	2.92582e+16	5.09654e+16	3.84206e+16	1.37613e+14	6.59958e+14
1.65982e+18	4.58104e+20	4.27646e+16	9.85015e+17	1.47257e+17	1.02559e+16	2.11432e+17	1.64918e+16	6.42283e+14	1.69337e+18	1.00869e+16	7.20404e+14	1.14558e+14	2.68007e+16	2.77724e+16	4.81972e+16	3.57921e+16	1.49036e+14	6.60023e+14
1.65961e+18	4.32857e+20	4.29160e+16	9.35625e+17	1.35643e+17	1.04071e+16	2.01261e+17	1.48275e+16	6.87558e+14	1.60646e+18	8.34062e+15	5.61983e+14	1.14030e+14	2.63798e+16	2.63398e+16	4.56043e+16	3.33746e+16	1.61470e+14	6.59033e+14
1.65983e+18	4.08773e+20	4.30685e+16	8.87892e+17	1.24748e+17	1.05762e+16	1.91487e+17	1.32727e+16	7.37345e+14	1.52294e+18	6.88304e+15	4.38395e+14	1.13513e+14	2.59589e+16	2.49565e+16	4.31545e+16	3.10053e+16	1.75621e+14	6.57347e+14
1.65959e+18	3.86075e+20	4.31834e+16	8.42225e+17	1.14758e+17	1.07469e+16	1.82160e+17	1.18637e+16	7.89463e+14	1.44326e+18	5.69386e+15	3.43529e+14	1.12924e+14	2.55158e+16	2.36328e+16	4.08633e+16	2.87448e+16	1.90964e+14	6.54166e+14
1.65984e+18	3.64682e+20	4.32824e+16	7.98483e+17	1.05677e+17	1.09252e+16	1.73203e+17	1.06151e+16	8.44937e+14	1.36683e+18	4.73327e+15	2.71130e+14	1.12321e+14	2.50746e+16	2.23611e+16	3.87054e+16	2.65912e+16	2.07853e+14	6.50022e+14
1.65961e+18	3.44422e+20	4.33221e+16	7.56527e+17	9.73448e+16	1.11032e+16	1.64589e+17	9.48902e+15	9.02653e+14	1.29352e+18	3.94229e+15	2.14744e+14	1.11587e+14	2.46229e+16	2.11318e+16	3.66729e+16	2.45401e+16	2.26062e+14	6.44371e+14
1.65966e+18	3.25629e+20	4.33643e+16	7.17235e+17	8.97596e+16	1.12908e+16	1.56481e+17	8.49052e+15	9.64747e+14	1.22451e+18	3.29289e+15	1.70669e+14	1.10875e+14	2.41817e+16	1.99697e+16	3.47695e+16	2.26429e+16	2.46222e+14	6.38203e+14
1.65973e+18	3.08009e+20	4.33776e+16	6.79978e+17	8.28714e+16	1.14759e+16	1.48759e+17	7.60472e+15	1.02895e+15	1.15907e+18	2.75885e+15	1.36286e+14	1.10125e+14	2.37346e+16	1.88701e+16	3.29919e+16	2.08582e+16	2.67756e+14	6.30845e+14
1.65974e+18	2.91310e+20	4.33652e+16	6.44361e+17	7.64958e+16	1.16661e+16	1.41338e+17	6.80466e+15	1.09691e+15	1.09638e+18	2.31329e+15	1.09008e+14	1.09319e+14	2.32916e+16	1.78142e+16	3.13005e+16	1.91665e+16	2.91329e+14	6.22591e+14
1.65977e+18	2.75667e+20	4.33287e+16	6.10721e+17	7.06618e+16	1.18579e+16	1.34276e+17	6.09289e+15	1.16849e+15	1.03692e+18	1.94535e+15	8.75070e+13	1.08464e+14	2.28577e+16	1.68082e+16	2.96994e+16	1.75948e+16	3.16854e+14	6.13663e+14
1.65960e+18	2.61020e+20	4.33016e+16	5.79036e+17	6.52652e+16	1.20529e+16	1.27595e+17	5.44980e+15	1.24339e+15	9.80914e+17	1.63474e+15	7.01941e+13	1.07641e+14	2.24270e+16	1.58697e+16	2.81965e+16	1.61215e+16	3.44453e+14	6.04135e+14
1.65962e+18	2.47105e+20	4.32505e+16	5.48729e+17	6.02450e+16	1.22521e+16	1.21158e+17	4.86754e+15	1.32274e+15	9.27206e+17	1.37310e+15	5.62883e+13	1.06758e+14	2.20062e+16	1.49663e+16	2.67508e+16	1.47332e+16	3.74584e+14	5.93967e+14
1.65963e+18	2.34101e+20	4.31983e+16	5.20213e+17	5.56473e+16	1.24524e+16	1.15048e+17	4.35213e+15	1.40605e+15	8.76465e+17	1.15693e+15	4.53027e+13	1.05870e+14	2.15983e+16	1.41113e+16	2.53800e+16	1.34545e+16	4.07092e+14	5.83551e+14
1.65959e+18	2.21773e+20	4.31283e+16	4.93029e+17	5.13676e+16	1.26528e+16	1.09188e+17	3.88421e+15	1.49302e+15	8.28063e+17	9.73765e+14	3.64288e+13	1.04945e+14	2.11954e+16	1.33011e+16	2.40679e+16	1.22500e+16	4.42047e+14	5.72514e+14
1.65964e+18	2.10234e+20	4.30647e+16	4.67451e+17	4.74187e+16	1.28536e+16	1.03636e+17	3.46548e+15	1.58399e+15	7.82463e+17	8.19538e+14	2.92775e+13	1.04038e+14	2.08042e+16	1.25426e+16	2.28247e+16	1.11339e+16	4.79508e+14	5.61294e+14
1.65965e+18	1.99152e+20	4.29974e+16	4.42773e+17	4.36721e+16	1.30600e+16	9.82425e+16	3.08075e+15	1.68033e+15	7.38371e+17	6.87374e+14	2.34402e+13	1.03082e+14	2.04223e+16	1.18132e+16	2.16090e+16	1.00728e+16	5.20416e+14	5.49658e+14
1.65960e+18	1.88889e+20	4.29109e+16	4.19787e+17	4.02894e+16	1.32553e+16	9.31648e+16	2.74683e+15	1.77929e+15	6.97212e+17	5.78671e+14	1.88381e+13	1.02110e+14	2.00490e+16	1.11245e+16	2.04660e+16	9.12244e+15	5.63075e+14	5.38058e+14
1.65959e+18	1.79135e+20	4.28210e+16	3.97831e+17	3.71355e+16	1.34509e+16	8.82819e+16	2.44556e+15	1.88270e+15	6.57813e+17	4.87114e+14	1.51541e+13	1.01105e+14	1.96882e+16	1.04721e+16	1.93601e+16	8.22986e+15	6.08640e+14	5.26256e+14
1.65969e+18	1.69945e+20	4.27214e+16	3.77057e+17	3.42120e+16	1.36409e+16	8.36235e+16	2.17631e+15	1.99027e+15	6.20495e+17	4.09787e+14	1.21716e+13	1.00077e+14	1.93352e+16	9.85213e+15	1.83003e+16	7.41203e+15	6.56804e+14	5.14473e+14
1.65979e+18	1.61314e+20	4.26234e+16	3.57463e+17	3.15121e+16	1.38260e+16	7.91975e+16	1.93635e+15	2.10222e+15	5.85275e+17	3.44611e+14	9.77125e+12	9.90453e+13	1.89896e+16	9.26793e+15	1.72905e+16	6.66406e+15	7.07513e+14	5.02821e+14
1.65979e+18	1.53136e+20	4.25095e+16	3.38825e+17	2.90049e+16	1.40028e+16	7.49558e+16	1.72175e+15	2.21767e+15	5.51739e+17	2.89787e+14	7.84899e+12	9.79694e+13	1.86515e+16	8.71082e+15	1.63176e+16	5.97597e+15	7.60362e+14	4.91208e+14
1.65966e+18	1.45427e+20	4.23851e+16	3.21190e+17	2.66856e+16	1.41697e+16	7.09158e+16	1.53002e+15	2.33648e+15	5.20039e+17	2.43347e+14	6.29604e+12	9.68725e+13	1.83178e+16	8.18343e+15	1.53885e+16	5.34804e+15	8.15052e+14	4.79740e+14
1.65972e+18	1.38147e+20	4.22533e+16	3.04474e+17	2.45371e+16	1.43280e+16	6.70592e+16	1.35951e+15	2.45970e+15	4.89941e+17	2.04532e+14	5.05907e+12	9.57467e+13	1.79914e+16	7.68216e+15	1.44959e+16	4.77687e+15	8.71992e+14	4.68538e+14
1.65960e+18	1.31256e+20	4.21018e+16	2.88600e+17	2.25494e+16	1.44730e+16	6.33758e+16	1.20726e+15	2.58561e+15	4.61389e+17	1.71722e+14	4.06163e+12	9.45828e+13	1.76675e+16	7.20519e+15	1.36406e+16	4.25754e+15	9.30086e+14	4.57496e+14
1.65973e+18	1.24752e+20	4.19399e+16	2.73571e+17	2.07135e+16	1.46066e+16	5.98680e+16	1.07190e+15	2.71549e+15	4.34361e+17	1.44193e+14	3.26306e+12	9.33970e+13	1.73486e+16	6.75258e+15	1.28228e+16	3.78795e+15	9.89724e+14	4.46783e+14
