#Index	Failure?	Warnings?	Exit code	#rank	#seq	HDEN=%f L	METALS= %	grid parameter string
000007408	F	F	                  ok	1	985	-3.540000	-1.250000	-3.540000, -1.250000
000007409	F	F	                  ok	0	1259	-3.540000	-1.200000	-3.540000, -1.200000
000007410	F	F	                  ok	5	491	-3.540000	-1.150000	-3.540000, -1.150000
000007411	F	F	                  ok	5	604	-3.540000	-1.100000	-3.540000, -1.100000
000007412	F	F	                  ok	9	483	-3.540000	-1.050000	-3.540000, -1.050000
000007413	F	F	                  ok	8	555	-3.540000	-1.000000	-3.540000, -1.000000
000007414	F	F	                  ok	2	1309	-3.540000	-0.950000	-3.540000, -0.950000
000007415	F	F	                  ok	4	778	-3.540000	-0.900000	-3.540000, -0.900000
000007416	F	F	                  ok	9	1613	-3.540000	-0.850000	-3.540000, -0.850000
000007417	F	F	                  ok	5	56	-3.540000	-0.800000	-3.540000, -0.800000




000007420	F	F	                  ok	1	166	-3.540000	-0.650000	-3.540000, -0.650000
000007421	F	F	                  ok	4	1965	-3.540000	-0.600000	-3.540000, -0.600000
000007422	F	F	                  ok	7	1803	-3.540000	-0.550000	-3.540000, -0.550000
000007423	F	F	                  ok	11	1471	-3.540000	-0.500000	-3.540000, -0.500000


000007425	F	F	                  ok	11	1645	-3.540000	-0.400000	-3.540000, -0.400000
000007426	F	F	                  ok	8	448	-3.540000	-0.350000	-3.540000, -0.350000




000007429	F	F	                  ok	10	416	-3.540000	-0.200000	-3.540000, -0.200000
000007430	F	F	                  ok	6	624	-3.540000	-0.150000	-3.540000, -0.150000
000007431	F	F	                  ok	7	614	-3.540000	-0.100000	-3.540000, -0.100000
000007432	F	F	                  ok	1	579	-3.540000	-0.050000	-3.540000, -0.050000
000007433	F	F	                  ok	11	771	-3.540000	0.000000	-3.540000, 0.000000
000007434	F	F	                  ok	7	1400	-3.540000	0.050000	-3.540000, 0.050000
000007435	F	F	                  ok	6	694	-3.540000	0.100000	-3.540000, 0.100000
000007436	F	F	                  ok	9	1452	-3.540000	0.150000	-3.540000, 0.150000
000007437	F	F	                  ok	5	328	-3.540000	0.200000	-3.540000, 0.200000
000007438	F	F	                  ok	7	946	-3.540000	0.250000	-3.540000, 0.250000
000007439	F	F	                  ok	7	1920	-3.540000	0.300000	-3.540000, 0.300000
000007440	F	F	                  ok	7	642	-3.540000	0.350000	-3.540000, 0.350000


000007442	F	F	                  ok	10	92	-3.540000	0.450000	-3.540000, 0.450000
000007443	F	F	                  ok	3	0	-3.540000	0.500000	-3.540000, 0.500000
000007444	F	F	                  ok	2	1754	-3.540000	0.550000	-3.540000, 0.550000
000007445	F	F	                  ok	3	751	-3.540000	0.600000	-3.540000, 0.600000
000007446	F	F	                  ok	2	1138	-3.540000	0.650000	-3.540000, 0.650000
000007447	F	F	                  ok	0	1070	-3.540000	0.700000	-3.540000, 0.700000
000007448	F	F	                  ok	5	1718	-3.540000	0.750000	-3.540000, 0.750000
000007449	F	F	                  ok	4	1330	-3.540000	0.800000	-3.540000, 0.800000
000007450	F	F	                  ok	6	357	-3.540000	0.850000	-3.540000, 0.850000




000007453	F	F	                  ok	2	302	-3.540000	1.000000	-3.540000, 1.000000


000007455	F	F	                  ok	11	1752	-3.540000	1.100000	-3.540000, 1.100000
000007456	F	F	                  ok	4	480	-3.540000	1.150000	-3.540000, 1.150000
000007457	F	F	                  ok	7	1081	-3.540000	1.200000	-3.540000, 1.200000
000007458	F	F	                  ok	11	2098	-3.540000	1.250000	-3.540000, 1.250000
000007459	F	F	                  ok	2	185	-3.540000	1.300000	-3.540000, 1.300000
000007460	F	F	                  ok	0	874	-3.540000	1.350000	-3.540000, 1.350000
000007461	F	F	                  ok	7	1592	-3.540000	1.400000	-3.540000, 1.400000
000007462	F	F	                  ok	3	665	-3.540000	1.450000	-3.540000, 1.450000
000007463	F	F	                  ok	9	340	-3.540000	1.500000	-3.540000, 1.500000


000007465	F	F	                  ok	3	686	-3.540000	1.600000	-3.540000, 1.600000
000007466	F	F	                  ok	1	50	-3.540000	1.650000	-3.540000, 1.650000
000007467	F	F	                  ok	6	2109	-3.540000	1.700000	-3.540000, 1.700000
000007468	F	F	                  ok	0	1603	-3.540000	1.750000	-3.540000, 1.750000


000007470	F	F	                  ok	2	1191	-3.540000	1.850000	-3.540000, 1.850000
000007471	F	F	                  ok	4	277	-3.540000	1.900000	-3.540000, 1.900000


000007473	F	F	                  ok	11	54	-3.540000	2.000000	-3.540000, 2.000000


000007475	F	F	                  ok	7	362	-3.520000	-2.950000	-3.520000, -2.950000
000007476	F	F	                  ok	8	216	-3.520000	-2.900000	-3.520000, -2.900000
000007477	F	F	                  ok	0	318	-3.520000	-2.850000	-3.520000, -2.850000
000007478	F	F	                  ok	8	979	-3.520000	-2.800000	-3.520000, -2.800000
000007479	F	F	                  ok	5	905	-3.520000	-2.750000	-3.520000, -2.750000
000007480	F	F	                  ok	11	1845	-3.520000	-2.700000	-3.520000, -2.700000
000007481	F	F	                  ok	2	758	-3.520000	-2.650000	-3.520000, -2.650000
000007482	F	F	                  ok	1	870	-3.520000	-2.600000	-3.520000, -2.600000
000007483	F	F	                  ok	5	1027	-3.520000	-2.550000	-3.520000, -2.550000
000007484	F	F	                  ok	6	1674	-3.520000	-2.500000	-3.520000, -2.500000
000007485	F	F	                  ok	9	1992	-3.520000	-2.450000	-3.520000, -2.450000


000007487	F	F	                  ok	7	1669	-3.520000	-2.350000	-3.520000, -2.350000
000007488	F	F	                  ok	9	869	-3.520000	-2.300000	-3.520000, -2.300000
000007489	F	F	                  ok	6	556	-3.520000	-2.250000	-3.520000, -2.250000
000007490	F	F	                  ok	2	806	-3.520000	-2.200000	-3.520000, -2.200000
000007491	F	F	                  ok	0	648	-3.520000	-2.150000	-3.520000, -2.150000
000007492	F	F	                  ok	11	262	-3.520000	-2.100000	-3.520000, -2.100000
000007493	F	F	                  ok	8	708	-3.520000	-2.050000	-3.520000, -2.050000


000007495	F	F	                  ok	4	808	-3.520000	-1.950000	-3.520000, -1.950000
000007496	F	F	                  ok	11	2017	-3.520000	-1.900000	-3.520000, -1.900000
000007497	F	F	                  ok	8	445	-3.520000	-1.850000	-3.520000, -1.850000


000007499	F	F	                  ok	5	1037	-3.520000	-1.750000	-3.520000, -1.750000


000007501	F	F	                  ok	0	1756	-3.520000	-1.650000	-3.520000, -1.650000


000007503	F	F	                  ok	11	788	-3.520000	-1.550000	-3.520000, -1.550000
000007504	F	F	                  ok	3	898	-3.520000	-1.500000	-3.520000, -1.500000
000007505	F	F	                  ok	5	2022	-3.520000	-1.450000	-3.520000, -1.450000
000007506	F	F	                  ok	7	1117	-3.520000	-1.400000	-3.520000, -1.400000
000007507	F	F	                  ok	4	1987	-3.520000	-1.350000	-3.520000, -1.350000


000007509	F	F	                  ok	8	77	-3.520000	-1.250000	-3.520000, -1.250000
000007510	F	F	                  ok	11	1112	-3.520000	-1.200000	-3.520000, -1.200000
000007511	F	F	                  ok	7	1138	-3.520000	-1.150000	-3.520000, -1.150000
000007512	F	F	                  ok	7	681	-3.520000	-1.100000	-3.520000, -1.100000
000007513	F	F	                  ok	9	211	-3.520000	-1.050000	-3.520000, -1.050000
000007514	F	F	                  ok	0	185	-3.520000	-1.000000	-3.520000, -1.000000
000007515	F	F	                  ok	0	41	-3.520000	-0.950000	-3.520000, -0.950000
000007516	F	F	                  ok	0	243	-3.520000	-0.900000	-3.520000, -0.900000
000007517	F	F	                  ok	0	998	-3.520000	-0.850000	-3.520000, -0.850000


000007519	F	F	                  ok	7	773	-3.520000	-0.750000	-3.520000, -0.750000
000007520	F	F	                  ok	4	1198	-3.520000	-0.700000	-3.520000, -0.700000
000007521	F	F	                  ok	5	1175	-3.520000	-0.650000	-3.520000, -0.650000
000007522	F	F	                  ok	2	1826	-3.520000	-0.600000	-3.520000, -0.600000




000007525	F	F	                  ok	10	51	-3.520000	-0.450000	-3.520000, -0.450000
000007526	F	F	                  ok	6	111	-3.520000	-0.400000	-3.520000, -0.400000
000007527	F	F	                  ok	11	617	-3.520000	-0.350000	-3.520000, -0.350000


000007529	F	F	                  ok	9	696	-3.520000	-0.250000	-3.520000, -0.250000
000007530	F	F	                  ok	6	958	-3.520000	-0.200000	-3.520000, -0.200000


000007532	F	F	                  ok	3	80	-3.520000	-0.100000	-3.520000, -0.100000


000007534	F	F	                  ok	4	1982	-3.520000	0.000000	-3.520000, 0.000000
000007535	F	F	                  ok	7	1159	-3.520000	0.050000	-3.520000, 0.050000
000007536	F	F	                  ok	5	404	-3.520000	0.100000	-3.520000, 0.100000
000007537	F	F	                  ok	0	1810	-3.520000	0.150000	-3.520000, 0.150000


000007539	F	F	                  ok	11	896	-3.520000	0.250000	-3.520000, 0.250000


000007541	F	F	                  ok	2	814	-3.520000	0.350000	-3.520000, 0.350000
000007542	F	F	                  ok	4	1430	-3.520000	0.400000	-3.520000, 0.400000
000007543	F	F	                  ok	7	988	-3.520000	0.450000	-3.520000, 0.450000
000007544	F	F	                  ok	5	323	-3.520000	0.500000	-3.520000, 0.500000
000007545	F	F	                  ok	3	737	-3.520000	0.550000	-3.520000, 0.550000
000007546	F	F	                  ok	4	614	-3.520000	0.600000	-3.520000, 0.600000
000007547	F	F	                  ok	11	231	-3.520000	0.650000	-3.520000, 0.650000


000007549	F	F	                  ok	3	993	-3.520000	0.750000	-3.520000, 0.750000
000007550	F	F	                  ok	2	312	-3.520000	0.800000	-3.520000, 0.800000


000007552	F	F	                  ok	1	847	-3.520000	0.900000	-3.520000, 0.900000


000007554	F	F	                  ok	1	633	-3.520000	1.000000	-3.520000, 1.000000
000007555	F	F	                  ok	7	421	-3.520000	1.050000	-3.520000, 1.050000
000007556	F	F	                  ok	7	462	-3.520000	1.100000	-3.520000, 1.100000
000007557	F	F	                  ok	6	1686	-3.520000	1.150000	-3.520000, 1.150000


000007559	F	F	                  ok	0	1538	-3.520000	1.250000	-3.520000, 1.250000
000007560	F	F	                  ok	5	2071	-3.520000	1.300000	-3.520000, 1.300000
000007561	F	F	                  ok	9	498	-3.520000	1.350000	-3.520000, 1.350000


000007563	F	F	                  ok	0	2046	-3.520000	1.450000	-3.520000, 1.450000


000007565	F	F	                  ok	4	694	-3.520000	1.550000	-3.520000, 1.550000
000007566	F	F	                  ok	4	351	-3.520000	1.600000	-3.520000, 1.600000
000007567	F	F	                  ok	8	477	-3.520000	1.650000	-3.520000, 1.650000


000007569	F	F	                  ok	10	111	-3.520000	1.750000	-3.520000, 1.750000
000007570	F	F	                  ok	1	132	-3.520000	1.800000	-3.520000, 1.800000
000007571	F	F	                  ok	1	287	-3.520000	1.850000	-3.520000, 1.850000
000007572	F	F	                  ok	11	1226	-3.520000	1.900000	-3.520000, 1.900000
000007573	F	F	                  ok	5	275	-3.520000	1.950000	-3.520000, 1.950000
000007574	F	F	                  ok	7	2058	-3.520000	2.000000	-3.520000, 2.000000


000007576	F	F	                  ok	8	256	-3.500000	-2.950000	-3.500000, -2.950000
000007577	F	F	                  ok	0	1183	-3.500000	-2.900000	-3.500000, -2.900000
000007578	F	F	                  ok	9	1125	-3.500000	-2.850000	-3.500000, -2.850000


000007580	F	F	                  ok	11	742	-3.500000	-2.750000	-3.500000, -2.750000
000007581	F	F	                  ok	0	215	-3.500000	-2.700000	-3.500000, -2.700000
000007582	F	F	                  ok	7	1593	-3.500000	-2.650000	-3.500000, -2.650000
000007583	F	F	                  ok	5	1538	-3.500000	-2.600000	-3.500000, -2.600000
000007584	F	F	                  ok	7	653	-3.500000	-2.550000	-3.500000, -2.550000


000007586	F	F	                  ok	1	1028	-3.500000	-2.450000	-3.500000, -2.450000
000007587	F	F	                  ok	10	134	-3.500000	-2.400000	-3.500000, -2.400000
000007588	F	F	                  ok	9	146	-3.500000	-2.350000	-3.500000, -2.350000
000007589	F	F	                  ok	2	1203	-3.500000	-2.300000	-3.500000, -2.300000
000007590	F	F	                  ok	11	564	-3.500000	-2.250000	-3.500000, -2.250000
000007591	F	F	                  ok	7	1297	-3.500000	-2.200000	-3.500000, -2.200000
000007592	F	F	                  ok	11	1282	-3.500000	-2.150000	-3.500000, -2.150000
000007593	F	F	                  ok	0	1041	-3.500000	-2.100000	-3.500000, -2.100000


000007595	F	F	                  ok	6	1568	-3.500000	-2.000000	-3.500000, -2.000000
000007596	F	F	                  ok	9	281	-3.500000	-1.950000	-3.500000, -1.950000




000007599	F	F	                  ok	7	1695	-3.500000	-1.800000	-3.500000, -1.800000
000007600	F	F	                  ok	8	951	-3.500000	-1.750000	-3.500000, -1.750000
000007601	F	F	                  ok	4	399	-3.500000	-1.700000	-3.500000, -1.700000
000007602	F	F	                  ok	9	535	-3.500000	-1.650000	-3.500000, -1.650000
000007603	F	F	                  ok	0	1677	-3.500000	-1.600000	-3.500000, -1.600000
000007604	F	F	                  ok	3	954	-3.500000	-1.550000	-3.500000, -1.550000
000007605	F	F	                  ok	1	806	-3.500000	-1.500000	-3.500000, -1.500000


000007607	F	F	                  ok	5	281	-3.500000	-1.400000	-3.500000, -1.400000
000007608	F	F	                  ok	3	424	-3.500000	-1.350000	-3.500000, -1.350000


000007610	F	F	                  ok	4	1429	-3.500000	-1.250000	-3.500000, -1.250000
000007611	F	F	                  ok	9	496	-3.500000	-1.200000	-3.500000, -1.200000
000007612	F	F	                  ok	11	520	-3.500000	-1.150000	-3.500000, -1.150000
000007613	F	F	                  ok	2	1088	-3.500000	-1.100000	-3.500000, -1.100000
000007614	F	F	                  ok	9	1063	-3.500000	-1.050000	-3.500000, -1.050000
000007615	F	F	                  ok	4	1383	-3.500000	-1.000000	-3.500000, -1.000000
000007616	F	F	                  ok	6	1017	-3.500000	-0.950000	-3.500000, -0.950000
000007617	F	F	                  ok	7	1805	-3.500000	-0.900000	-3.500000, -0.900000
000007618	F	F	                  ok	9	193	-3.500000	-0.850000	-3.500000, -0.850000
000007619	F	F	                  ok	10	280	-3.500000	-0.800000	-3.500000, -0.800000
000007620	F	F	                  ok	9	1725	-3.500000	-0.750000	-3.500000, -0.750000
000007621	F	F	                  ok	9	388	-3.500000	-0.700000	-3.500000, -0.700000
000007622	F	F	                  ok	1	595	-3.500000	-0.650000	-3.500000, -0.650000
000007623	F	F	                  ok	5	1393	-3.500000	-0.600000	-3.500000, -0.600000




000007626	F	F	                  ok	8	271	-3.500000	-0.450000	-3.500000, -0.450000
000007627	F	F	                  ok	9	1028	-3.500000	-0.400000	-3.500000, -0.400000
000007628	F	F	                  ok	8	731	-3.500000	-0.350000	-3.500000, -0.350000
000007629	F	F	                  ok	4	641	-3.500000	-0.300000	-3.500000, -0.300000
000007630	F	F	                  ok	6	1771	-3.500000	-0.250000	-3.500000, -0.250000
000007631	F	F	                  ok	11	871	-3.500000	-0.200000	-3.500000, -0.200000
000007632	F	F	                  ok	4	634	-3.500000	-0.150000	-3.500000, -0.150000
000007633	F	F	                  ok	10	492	-3.500000	-0.100000	-3.500000, -0.100000
000007634	F	F	                  ok	11	271	-3.500000	-0.050000	-3.500000, -0.050000


000007636	F	F	                  ok	11	2054	-3.500000	0.050000	-3.500000, 0.050000
000007637	F	F	                  ok	7	930	-3.500000	0.100000	-3.500000, 0.100000
000007638	F	F	                  ok	6	1335	-3.500000	0.150000	-3.500000, 0.150000
000007639	F	F	                  ok	5	1905	-3.500000	0.200000	-3.500000, 0.200000






000007643	F	F	                  ok	9	1951	-3.500000	0.400000	-3.500000, 0.400000
000007644	F	F	                  ok	8	570	-3.500000	0.450000	-3.500000, 0.450000
000007645	F	F	                  ok	5	801	-3.500000	0.500000	-3.500000, 0.500000
000007646	F	F	                  ok	6	1037	-3.500000	0.550000	-3.500000, 0.550000
000007647	F	F	                  ok	6	1398	-3.500000	0.600000	-3.500000, 0.600000
000007648	F	F	                  ok	4	528	-3.500000	0.650000	-3.500000, 0.650000
000007649	F	F	                  ok	9	1520	-3.500000	0.700000	-3.500000, 0.700000


000007651	F	F	                  ok	0	1903	-3.500000	0.800000	-3.500000, 0.800000
000007652	F	F	                  ok	11	2040	-3.500000	0.850000	-3.500000, 0.850000
000007653	F	F	                  ok	6	1705	-3.500000	0.900000	-3.500000, 0.900000
000007654	F	F	                  ok	2	1874	-3.500000	0.950000	-3.500000, 0.950000
000007655	F	F	                  ok	9	1834	-3.500000	1.000000	-3.500000, 1.000000


000007657	F	F	                  ok	6	343	-3.500000	1.100000	-3.500000, 1.100000
000007658	F	F	                  ok	5	47	-3.500000	1.150000	-3.500000, 1.150000
000007659	F	F	                  ok	0	813	-3.500000	1.200000	-3.500000, 1.200000
000007660	F	F	                  ok	0	1654	-3.500000	1.250000	-3.500000, 1.250000
000007661	F	F	                  ok	2	1487	-3.500000	1.300000	-3.500000, 1.300000
000007662	F	F	                  ok	5	1989	-3.500000	1.350000	-3.500000, 1.350000


000007664	F	F	                  ok	7	176	-3.500000	1.450000	-3.500000, 1.450000
000007665	F	F	                  ok	9	604	-3.500000	1.500000	-3.500000, 1.500000
000007666	F	F	                  ok	6	162	-3.500000	1.550000	-3.500000, 1.550000
000007667	F	F	                  ok	3	48	-3.500000	1.600000	-3.500000, 1.600000
000007668	F	F	                  ok	4	702	-3.500000	1.650000	-3.500000, 1.650000


000007670	F	F	                  ok	7	16	-3.500000	1.750000	-3.500000, 1.750000
000007671	F	F	                  ok	5	1351	-3.500000	1.800000	-3.500000, 1.800000


000007673	F	F	                  ok	5	1875	-3.500000	1.900000	-3.500000, 1.900000
000007674	F	F	                  ok	11	323	-3.500000	1.950000	-3.500000, 1.950000
000007675	F	F	                  ok	4	943	-3.500000	2.000000	-3.500000, 2.000000
000007676	F	F	                  ok	11	1591	-3.480000	-3.000000	-3.480000, -3.000000
000007677	F	F	                  ok	7	1917	-3.480000	-2.950000	-3.480000, -2.950000
000007678	F	F	                  ok	3	161	-3.480000	-2.900000	-3.480000, -2.900000
000007679	F	F	                  ok	2	421	-3.480000	-2.850000	-3.480000, -2.850000


000007681	F	F	                  ok	8	633	-3.480000	-2.750000	-3.480000, -2.750000
000007682	F	F	                  ok	4	1437	-3.480000	-2.700000	-3.480000, -2.700000


000007684	F	F	                  ok	3	709	-3.480000	-2.600000	-3.480000, -2.600000


000007686	F	F	                  ok	0	217	-3.480000	-2.500000	-3.480000, -2.500000
000007687	F	F	                  ok	11	1147	-3.480000	-2.450000	-3.480000, -2.450000
000007688	F	F	                  ok	4	2112	-3.480000	-2.400000	-3.480000, -2.400000


000007690	F	F	                  ok	3	1016	-3.480000	-2.300000	-3.480000, -2.300000


000007692	F	F	                  ok	9	976	-3.480000	-2.200000	-3.480000, -2.200000
000007693	F	F	                  ok	6	1950	-3.480000	-2.150000	-3.480000, -2.150000
000007694	F	F	                  ok	5	666	-3.480000	-2.100000	-3.480000, -2.100000




000007697	F	F	                  ok	6	563	-3.480000	-1.950000	-3.480000, -1.950000
000007698	F	F	                  ok	7	2070	-3.480000	-1.900000	-3.480000, -1.900000


000007700	F	F	                  ok	11	2013	-3.480000	-1.800000	-3.480000, -1.800000


000007702	F	F	                  ok	9	197	-3.480000	-1.700000	-3.480000, -1.700000
000007703	F	F	                  ok	11	2049	-3.480000	-1.650000	-3.480000, -1.650000
000007704	F	F	                  ok	3	248	-3.480000	-1.600000	-3.480000, -1.600000
000007705	F	F	                  ok	7	1692	-3.480000	-1.550000	-3.480000, -1.550000
000007706	F	F	                  ok	10	36	-3.480000	-1.500000	-3.480000, -1.500000
000007707	F	F	                  ok	7	300	-3.480000	-1.450000	-3.480000, -1.450000
000007708	F	F	                  ok	4	151	-3.480000	-1.400000	-3.480000, -1.400000
000007709	F	F	                  ok	9	2033	-3.480000	-1.350000	-3.480000, -1.350000
000007710	F	F	                  ok	11	1362	-3.480000	-1.300000	-3.480000, -1.300000
000007711	F	F	                  ok	7	433	-3.480000	-1.250000	-3.480000, -1.250000
000007712	F	F	                  ok	11	953	-3.480000	-1.200000	-3.480000, -1.200000
000007713	F	F	                  ok	0	1942	-3.480000	-1.150000	-3.480000, -1.150000


000007715	F	F	                  ok	6	64	-3.480000	-1.050000	-3.480000, -1.050000
000007716	F	F	                  ok	4	392	-3.480000	-1.000000	-3.480000, -1.000000
000007717	F	F	                  ok	2	307	-3.480000	-0.950000	-3.480000, -0.950000
000007718	F	F	                  ok	9	803	-3.480000	-0.900000	-3.480000, -0.900000
000007719	F	F	                  ok	11	168	-3.480000	-0.850000	-3.480000, -0.850000
000007720	F	F	                  ok	11	1046	-3.480000	-0.800000	-3.480000, -0.800000


000007722	F	F	                  ok	3	279	-3.480000	-0.700000	-3.480000, -0.700000
000007723	F	F	                  ok	2	965	-3.480000	-0.650000	-3.480000, -0.650000
000007724	F	F	                  ok	4	101	-3.480000	-0.600000	-3.480000, -0.600000
000007725	F	F	                  ok	8	211	-3.480000	-0.550000	-3.480000, -0.550000






000007729	F	F	                  ok	5	785	-3.480000	-0.350000	-3.480000, -0.350000
000007730	F	F	                  ok	10	330	-3.480000	-0.300000	-3.480000, -0.300000
000007731	F	F	                  ok	0	1337	-3.480000	-0.250000	-3.480000, -0.250000
000007732	F	F	                  ok	2	358	-3.480000	-0.200000	-3.480000, -0.200000
000007733	F	F	                  ok	5	445	-3.480000	-0.150000	-3.480000, -0.150000
000007734	F	F	                  ok	6	1770	-3.480000	-0.100000	-3.480000, -0.100000


000007736	F	F	                  ok	4	645	-3.480000	0.000000	-3.480000, 0.000000


000007738	F	F	                  ok	11	1598	-3.480000	0.100000	-3.480000, 0.100000
000007739	F	F	                  ok	11	1665	-3.480000	0.150000	-3.480000, 0.150000
000007740	F	F	                  ok	8	627	-3.480000	0.200000	-3.480000, 0.200000
000007741	F	F	                  ok	4	314	-3.480000	0.250000	-3.480000, 0.250000


000007743	F	F	                  ok	1	305	-3.480000	0.350000	-3.480000, 0.350000
000007744	F	F	                  ok	0	284	-3.480000	0.400000	-3.480000, 0.400000
000007745	F	F	                  ok	3	44	-3.480000	0.450000	-3.480000, 0.450000
000007746	F	F	                  ok	6	1583	-3.480000	0.500000	-3.480000, 0.500000
000007747	F	F	                  ok	11	930	-3.480000	0.550000	-3.480000, 0.550000
000007748	F	F	                  ok	7	1254	-3.480000	0.600000	-3.480000, 0.600000


000007750	F	F	                  ok	0	1210	-3.480000	0.700000	-3.480000, 0.700000
000007751	F	F	                  ok	7	43	-3.480000	0.750000	-3.480000, 0.750000
000007752	F	F	                  ok	1	215	-3.480000	0.800000	-3.480000, 0.800000
000007753	F	F	                  ok	0	504	-3.480000	0.850000	-3.480000, 0.850000
000007754	F	F	                  ok	7	1093	-3.480000	0.900000	-3.480000, 0.900000
000007755	F	F	                  ok	2	386	-3.480000	0.950000	-3.480000, 0.950000




000007758	F	F	                  ok	4	1806	-3.480000	1.100000	-3.480000, 1.100000
000007759	F	F	                  ok	5	661	-3.480000	1.150000	-3.480000, 1.150000
000007760	F	F	                  ok	5	732	-3.480000	1.200000	-3.480000, 1.200000
000007761	F	F	                  ok	4	1044	-3.480000	1.250000	-3.480000, 1.250000
000007762	F	F	                  ok	3	855	-3.480000	1.300000	-3.480000, 1.300000
000007763	F	F	                  ok	4	766	-3.480000	1.350000	-3.480000, 1.350000
000007764	F	F	                  ok	0	1660	-3.480000	1.400000	-3.480000, 1.400000
000007765	F	F	                  ok	10	487	-3.480000	1.450000	-3.480000, 1.450000
000007766	F	F	                  ok	2	1013	-3.480000	1.500000	-3.480000, 1.500000
000007767	F	F	                  ok	1	643	-3.480000	1.550000	-3.480000, 1.550000


000007769	F	F	                  ok	7	9	-3.480000	1.650000	-3.480000, 1.650000
000007770	F	F	                  ok	10	216	-3.480000	1.700000	-3.480000, 1.700000


000007772	F	F	                  ok	6	3	-3.480000	1.800000	-3.480000, 1.800000
000007773	F	F	                  ok	3	599	-3.480000	1.850000	-3.480000, 1.850000
000007774	F	F	                  ok	4	668	-3.480000	1.900000	-3.480000, 1.900000
000007775	F	F	                  ok	9	2015	-3.480000	1.950000	-3.480000, 1.950000
000007776	F	F	                  ok	1	444	-3.480000	2.000000	-3.480000, 2.000000




000007779	F	F	                  ok	6	18	-3.460000	-2.900000	-3.460000, -2.900000
000007780	F	F	                  ok	11	1593	-3.460000	-2.850000	-3.460000, -2.850000
000007781	F	F	                  ok	9	474	-3.460000	-2.800000	-3.460000, -2.800000
000007782	F	F	                  ok	11	584	-3.460000	-2.750000	-3.460000, -2.750000
000007783	F	F	                  ok	2	982	-3.460000	-2.700000	-3.460000, -2.700000
000007784	F	F	                  ok	4	213	-3.460000	-2.650000	-3.460000, -2.650000
000007785	F	F	                  ok	9	1703	-3.460000	-2.600000	-3.460000, -2.600000
000007786	F	F	                  ok	7	1446	-3.460000	-2.550000	-3.460000, -2.550000
000007787	F	F	                  ok	7	442	-3.460000	-2.500000	-3.460000, -2.500000
000007788	F	F	                  ok	7	968	-3.460000	-2.450000	-3.460000, -2.450000
000007789	F	F	                  ok	8	194	-3.460000	-2.400000	-3.460000, -2.400000
000007790	F	F	                  ok	11	1882	-3.460000	-2.350000	-3.460000, -2.350000
000007791	F	F	                  ok	9	1253	-3.460000	-2.300000	-3.460000, -2.300000
000007792	F	F	                  ok	6	1833	-3.460000	-2.250000	-3.460000, -2.250000


000007794	F	F	                  ok	6	138	-3.460000	-2.150000	-3.460000, -2.150000


000007796	F	F	                  ok	5	360	-3.460000	-2.050000	-3.460000, -2.050000
000007797	F	F	                  ok	2	681	-3.460000	-2.000000	-3.460000, -2.000000
000007798	F	F	                  ok	2	1742	-3.460000	-1.950000	-3.460000, -1.950000
000007799	F	F	                  ok	0	915	-3.460000	-1.900000	-3.460000, -1.900000
000007800	F	F	                  ok	9	673	-3.460000	-1.850000	-3.460000, -1.850000
000007801	F	F	                  ok	2	239	-3.460000	-1.800000	-3.460000, -1.800000
000007802	F	F	                  ok	5	694	-3.460000	-1.750000	-3.460000, -1.750000
000007803	F	F	                  ok	1	732	-3.460000	-1.700000	-3.460000, -1.700000
000007804	F	F	                  ok	0	1832	-3.460000	-1.650000	-3.460000, -1.650000
000007805	F	F	                  ok	11	1503	-3.460000	-1.600000	-3.460000, -1.600000
000007806	F	F	                  ok	0	394	-3.460000	-1.550000	-3.460000, -1.550000


000007808	F	F	                  ok	8	906	-3.460000	-1.450000	-3.460000, -1.450000
000007809	F	F	                  ok	11	1238	-3.460000	-1.400000	-3.460000, -1.400000


000007811	F	F	                  ok	5	675	-3.460000	-1.300000	-3.460000, -1.300000


000007813	F	F	                  ok	11	298	-3.460000	-1.200000	-3.460000, -1.200000
000007814	F	F	                  ok	5	1277	-3.460000	-1.150000	-3.460000, -1.150000
000007815	F	F	                  ok	0	952	-3.460000	-1.100000	-3.460000, -1.100000
000007816	F	F	                  ok	10	491	-3.460000	-1.050000	-3.460000, -1.050000
000007817	F	F	                  ok	9	1522	-3.460000	-1.000000	-3.460000, -1.000000
000007818	F	F	                  ok	5	357	-3.460000	-0.950000	-3.460000, -0.950000
000007819	F	F	                  ok	6	6	-3.460000	-0.900000	-3.460000, -0.900000
000007820	F	F	                  ok	2	1897	-3.460000	-0.850000	-3.460000, -0.850000
000007821	F	F	                  ok	6	925	-3.460000	-0.800000	-3.460000, -0.800000
000007822	F	F	                  ok	5	384	-3.460000	-0.750000	-3.460000, -0.750000
000007823	F	F	                  ok	11	1017	-3.460000	-0.700000	-3.460000, -0.700000
000007824	F	F	                  ok	5	984	-3.460000	-0.650000	-3.460000, -0.650000
000007825	F	F	                  ok	5	543	-3.460000	-0.600000	-3.460000, -0.600000
