WAVE FLUX ERROR
1135.5218505859375 0.0 0.04575735703110695
1135.5517578125 0.5575534105300903 0.17369379103183746
1135.5816650390625 0.8076010346412659 0.2061402052640915
1135.611572265625 1.0957753658294678 0.23794443905353546
1135.6414794921875 1.3552391529083252 0.26329103112220764
1135.67138671875 1.1157026290893555 0.23971928656101227
1135.7012939453125 1.0227537155151367 0.22989027202129364
1135.731201171875 0.8889279365539551 0.21505135297775269
1135.7611083984375 0.7741422057151794 0.2013927549123764
1135.791015625 1.2732274532318115 0.25491923093795776
1135.8209228515625 1.3731390237808228 0.2642211318016052
1135.850830078125 0.9339777231216431 0.21964596211910248
1135.8807373046875 0.9083038568496704 0.21664758026599884
1135.91064453125 1.2417925596237183 0.25139397382736206
1135.9405517578125 1.2667063474655151 0.25373801589012146
1135.970458984375 1.4711365699768066 0.2726067304611206
1136.0003662109375 0.9144415259361267 0.2169770449399948
1136.0302734375 1.1858341693878174 0.2455611228942871
1136.0601806640625 1.0504789352416992 0.2316940724849701
1136.090087890625 0.9778543710708618 0.22395215928554535
1136.1199951171875 0.9259201288223267 0.2181561291217804
1136.14990234375 0.7993577718734741 0.20352570712566376
1136.1798095703125 0.8773696422576904 0.21266451478004456
1136.209716796875 1.1241496801376343 0.23915405571460724
1136.2396240234375 1.1982464790344238 0.2464653104543686
1136.26953125 1.0201369524002075 0.2281627058982849
1136.2994384765625 1.504818320274353 0.2747705280780792
1136.329345703125 0.8376330137252808 0.20759078860282898
1136.3592529296875 1.2392545938491821 0.2499978095293045
1136.38916015625 1.4875270128250122 0.27290186285972595
1136.4190673828125 0.9721500277519226 0.22245821356773376
1136.448974609375 1.098874807357788 0.2356272041797638
1136.4788818359375 1.3253780603408813 0.25763562321662903
1136.5087890625 0.6855683326721191 0.18830609321594238
1136.538818359375 0.9560283422470093 0.22016172111034393
1136.5687255859375 1.1210347414016724 0.23740310966968536
1136.5986328125 1.0727190971374512 0.23234465718269348
1136.6285400390625 1.3048144578933716 0.2552323043346405
1136.658447265625 0.7966324687004089 0.20165717601776123
1136.6883544921875 0.8761346340179443 0.2109421193599701
1136.71826171875 0.8185141086578369 0.20418190956115723
1136.7481689453125 0.6709619760513306 0.18598896265029907
