H	H+	C+	C+2	C+3	N+	N+2	N+4	O	O+2	O+5	O+6	P+	Si+	Si+2	Si+3	Si+4	Fe+	Al+
7.41310e+13	2.17225e+18	7.06990e+09	9.10270e+11	2.90539e+12	5.35660e+08	1.48897e+11	2.44760e+12	4.35700e+04	3.91549e+11	2.49890e+13	3.38910e+13	4.39643e+05	6.86336e+06	3.11250e+08	1.29726e+09	1.13427e+11	1.64442e+03	2.09593e+05
7.41310e+13	2.05781e+18	7.63508e+09	9.56611e+11	2.93826e+12	5.83039e+08	1.57910e+11	2.40262e+12	4.87248e+04	4.16677e+11	2.35838e+13	3.04671e+13	5.14400e+05	8.09091e+06	3.59453e+08	1.44948e+09	1.20053e+11	1.99268e+03	2.49514e+05
7.41310e+13	1.94962e+18	8.23654e+09	1.00411e+12	2.96810e+12	6.33930e+08	1.67256e+11	2.35445e+12	5.44730e+04	4.42779e+11	2.22087e+13	2.73353e+13	6.00819e+05	9.51955e+06	4.14465e+08	1.61713e+09	1.26880e+11	2.41251e+03	2.96350e+05
7.41310e+13	1.84733e+18	8.87583e+09	1.05272e+12	2.99483e+12	6.88500e+08	1.76921e+11	2.30326e+12	6.08810e+04	4.69830e+11	2.08679e+13	2.44773e+13	7.00541e+05	1.11788e+07	4.77141e+08	1.80145e+09	1.33896e+11	2.91806e+03	3.51181e+05
7.41310e+13	1.75060e+18	9.55445e+09	1.10238e+12	3.01838e+12	7.46901e+08	1.86891e+11	2.24921e+12	6.80213e+04	4.97797e+11	1.95653e+13	2.18751e+13	8.15396e+05	1.31020e+07	5.48432e+08	2.00378e+09	1.41092e+11	3.52618e+03	4.15244e+05
7.41310e+13	1.65908e+18	1.02738e+10	1.15301e+12	3.03866e+12	8.09274e+08	1.97147e+11	2.19249e+12	7.59743e+04	5.26642e+11	1.83040e+13	1.95112e+13	9.47430e+05	1.53266e+07	6.29386e+08	2.22553e+09	1.48454e+11	4.25687e+03	4.89945e+05
7.41310e+13	1.57249e+18	1.10352e+10	1.20455e+12	3.05562e+12	8.75745e+08	2.07665e+11	2.13331e+12	8.48282e+04	5.56319e+11	1.70869e+13	1.73686e+13	1.09891e+06	1.78943e+07	7.21157e+08	2.46818e+09	1.55969e+11	5.13380e+03	5.76884e+05
7.41310e+13	1.49054e+18	1.18400e+10	1.25689e+12	3.06919e+12	9.46439e+08	2.18422e+11	2.07188e+12	9.46831e+04	5.86780e+11	1.59164e+13	1.54312e+13	1.27236e+06	2.08521e+07	8.25018e+08	2.73326e+09	1.63619e+11	6.18503e+03	6.77873e+05
7.41310e+13	1.41296e+18	1.26893e+10	1.30995e+12	3.07931e+12	1.02146e+09	2.29388e+11	2.00844e+12	1.05650e+05	6.17973e+11	1.47944e+13	1.36832e+13	1.47059e+06	2.42520e+07	9.42360e+08	3.02239e+09	1.71388e+11	7.44373e+03	7.94969e+05
7.41310e+13	1.33950e+18	1.35843e+10	1.36361e+12	3.08593e+12	1.10090e+09	2.40532e+11	1.94322e+12	1.17852e+05	6.49838e+11	1.37223e+13	1.21099e+13	1.69669e+06	2.81519e+07	1.07470e+09	3.33722e+09	1.79255e+11	8.94903e+03	9.30492e+05
7.41310e+13	1.26993e+18	1.45254e+10	1.41774e+12	3.08899e+12	1.18478e+09	2.51815e+11	1.87648e+12	1.31422e+05	6.82306e+11	1.27012e+13	1.06969e+13	1.95399e+06	3.26155e+07	1.22371e+09	3.67953e+09	1.87198e+11	1.07470e+04	1.08707e+06
7.41310e+13	1.20403e+18	1.55138e+10	1.47221e+12	3.08845e+12	1.27320e+09	2.63203e+11	1.80849e+12	1.46519e+05	7.15321e+11	1.17315e+13	9.43085e+12	2.24628e+06	3.77138e+07	1.39119e+09	4.05106e+09	1.95196e+11	1.28919e+04	1.26765e+06
7.41310e+13	1.14161e+18	1.65501e+10	1.52690e+12	3.08429e+12	1.36619e+09	2.74658e+11	1.73952e+12	1.63318e+05	7.48819e+11	1.08137e+13	8.29904e+12	2.57765e+06	4.35244e+07	1.57908e+09	4.45360e+09	2.03221e+11	1.54476e+04	1.47554e+06
7.41310e+13	1.08248e+18	1.76349e+10	1.58165e+12	3.07647e+12	1.46379e+09	2.86138e+11	1.66983e+12	1.82017e+05	7.82732e+11	9.94740e+12	7.28953e+12	2.95260e+06	5.01328e+07	1.78953e+09	4.88903e+09	2.11249e+11	1.84890e+04	1.71446e+06
7.41310e+13	1.02645e+18	1.87684e+10	1.63630e+12	3.06496e+12	1.56600e+09	2.97601e+11	1.59972e+12	2.02836e+05	8.16992e+11	9.13219e+12	6.39112e+12	3.37599e+06	5.76321e+07	2.02479e+09	5.35917e+09	2.19249e+11	2.21035e+04	1.98855e+06
7.41310e+13	9.73358e+17	1.99508e+10	1.69068e+12	3.04978e+12	1.67280e+09	3.09004e+11	1.52945e+12	2.26026e+05	8.51527e+11	8.36723e+12	5.59333e+12	3.85312e+06	6.61240e+07	2.28732e+09	5.86589e+09	2.27193e+11	2.63930e+04	2.30238e+06
7.41310e+13	9.23042e+17	2.11825e+10	1.74463e+12	3.03089e+12	1.78423e+09	3.20306e+11	1.45928e+12	2.51880e+05	8.86278e+11	7.65125e+12	4.88628e+12	4.38981e+06	7.57217e+07	2.57982e+09	6.41113e+09	2.35049e+11	3.14747e+04	2.66082e+06
7.41310e+13	8.75378e+17	2.24619e+10	1.79791e+12	3.00833e+12	1.90012e+09	3.31452e+11	1.38952e+12	2.80689e+05	9.21141e+11	6.98342e+12	4.26142e+12	4.99185e+06	8.65364e+07	2.90486e+09	6.99643e+09	2.42781e+11	3.74858e+04	3.06960e+06
7.41310e+13	8.30192e+17	2.37891e+10	1.85038e+12	2.98210e+12	2.02049e+09	3.42404e+11	1.32037e+12	3.12834e+05	9.56070e+11	6.36170e+12	3.70993e+12	5.66627e+06	9.87044e+07	3.26563e+09	7.62392e+09	2.50360e+11	4.45918e+04	3.53529e+06
7.41310e+13	7.87373e+17	2.51641e+10	1.90183e+12	2.95224e+12	2.14533e+09	3.53124e+11	1.25210e+12	3.48733e+05	9.90999e+11	5.78456e+12	3.22438e+12	6.42038e+06	1.12363e+08	3.66521e+09	8.29507e+09	2.57748e+11	5.29788e+04	4.06477e+06
7.41310e+13	7.46790e+17	2.65852e+10	1.95205e+12	2.91879e+12	2.27455e+09	3.63564e+11	1.18494e+12	3.88843e+05	1.02585e+12	5.25015e+12	2.79772e+12	7.26177e+06	1.27661e+08	4.10691e+09	9.01154e+09	2.64910e+11	6.28639e+04	4.66572e+06
