H	H+	C+	C+2	C+3	N+	N+2	N+4	O	O+2	O+5	O+6	P+	Si+	Si+2	Si+3	Si+4
2.18776e+14	1.16186e+19	8.45781e+09	1.58720e+12	7.76030e+12	5.94519e+08	2.37980e+11	8.64558e+12	3.63910e+04	6.08631e+11	1.24883e+14	2.68776e+14	2.41629e+05	3.64203e+06	2.14416e+08	1.28152e+09	1.92252e+11
2.18776e+14	1.09895e+19	9.23062e+09	1.68751e+12	7.93483e+12	6.52165e+08	2.54934e+11	8.61021e+12	4.07567e+04	6.55377e+11	1.20264e+14	2.45915e+14	2.87497e+05	4.37677e+06	2.51482e+08	1.45314e+09	2.06320e+11
2.18776e+14	1.03968e+19	1.00622e+10	1.79178e+12	8.10307e+12	7.14982e+08	2.72852e+11	8.56272e+12	4.56531e+04	7.05002e+11	1.15576e+14	2.24600e+14	3.41449e+05	5.24874e+06	2.94443e+08	1.64498e+09	2.21083e+11
2.18776e+14	9.83828e+18	1.09565e+10	1.90003e+12	8.26460e+12	7.83398e+08	2.91766e+11	8.50320e+12	5.11464e+04	7.57596e+11	1.10840e+14	2.04769e+14	4.04815e+05	6.28146e+06	3.44151e+08	1.85902e+09	2.36548e+11
2.18776e+14	9.31158e+18	1.19168e+10	2.01224e+12	8.41912e+12	8.57768e+08	3.11691e+11	8.43174e+12	5.72992e+04	8.13186e+11	1.06074e+14	1.86346e+14	4.79081e+05	7.50210e+06	4.01574e+08	2.09751e+09	2.52719e+11
2.18776e+14	8.81490e+18	1.29476e+10	2.12844e+12	8.56626e+12	9.38612e+08	3.32660e+11	8.34848e+12	6.41984e+04	8.71868e+11	1.01299e+14	1.69272e+14	5.66017e+05	8.94204e+06	4.67794e+08	2.36270e+09	2.69593e+11
2.18776e+14	8.34610e+18	1.40519e+10	2.24857e+12	8.70575e+12	1.02625e+09	3.54669e+11	8.25357e+12	7.19150e+04	9.33608e+11	9.65313e+13	1.53473e+14	6.67542e+05	1.06371e+07	5.44037e+08	2.65722e+09	2.87172e+11
2.18776e+14	7.90358e+18	1.52344e+10	2.37261e+12	8.83725e+12	1.12118e+09	3.77735e+11	8.14724e+12	8.05490e+04	9.98455e+11	9.17908e+13	1.38887e+14	7.85930e+05	1.26287e+07	6.31674e+08	2.98372e+09	3.05447e+11
2.18776e+14	7.48569e+18	1.64991e+10	2.50053e+12	8.96047e+12	1.22387e+09	4.01862e+11	8.02976e+12	9.02035e+04	1.06641e+12	8.70947e+13	1.25448e+14	9.23738e+05	1.49640e+07	7.32244e+08	3.34510e+09	3.24408e+11
2.18776e+14	7.09098e+18	1.78505e+10	2.63226e+12	9.07515e+12	1.33479e+09	4.27047e+11	7.90144e+12	1.00995e+05	1.13746e+12	8.24601e+13	1.13093e+14	1.08388e+06	1.76967e+07	8.47462e+08	3.74441e+09	3.44040e+11
2.18776e+14	6.71822e+18	1.92945e+10	2.76778e+12	9.18099e+12	1.45458e+09	4.53303e+11	7.76265e+12	1.13072e+05	1.21165e+12	7.79033e+13	1.01763e+14	1.26977e+06	2.08886e+07	9.79244e+08	4.18474e+09	3.64321e+11
2.18776e+14	6.36583e+18	2.08337e+10	2.90691e+12	9.27778e+12	1.58350e+09	4.80582e+11	7.61373e+12	1.26551e+05	1.28883e+12	7.34384e+13	9.13894e+13	1.48499e+06	2.46090e+07	1.12973e+09	4.66976e+09	3.85233e+11
2.18776e+14	6.03262e+18	2.24724e+10	3.04955e+12	9.36527e+12	1.72200e+09	5.08853e+11	7.45515e+12	1.41585e+05	1.36894e+12	6.90791e+13	8.19144e+13	1.73372e+06	2.89364e+07	1.30129e+09	5.20314e+09	4.06749e+11
2.18776e+14	5.71746e+18	2.42149e+10	3.19553e+12	9.44322e+12	1.87054e+09	5.38082e+11	7.28740e+12	1.58347e+05	1.45189e+12	6.48377e+13	7.32787e+13	2.02064e+06	3.39601e+07	1.49656e+09	5.78877e+09	4.28839e+11
2.18776e+14	5.41926e+18	2.60658e+10	3.34471e+12	9.51142e+12	2.02954e+09	5.68223e+11	7.11102e+12	1.77028e+05	1.53758e+12	6.07248e+13	6.54252e+13	2.35106e+06	3.97808e+07	1.71846e+09	6.43081e+09	4.51465e+11
2.18776e+14	5.13710e+18	2.80284e+10	3.49684e+12	9.56967e+12	2.19932e+09	5.99208e+11	6.92664e+12	1.97829e+05	1.62586e+12	5.67509e+13	5.83008e+13	2.73069e+06	4.65093e+07	1.97016e+09	7.13343e+09	4.74583e+11
2.18776e+14	4.87001e+18	3.01067e+10	3.65172e+12	9.61777e+12	2.38026e+09	6.30971e+11	6.73489e+12	2.20984e+05	1.71660e+12	5.29236e+13	5.18516e+13	3.16609e+06	5.42721e+07	2.25520e+09	7.90122e+09	4.98149e+11
2.18776e+14	4.61715e+18	3.23046e+10	3.80910e+12	9.65554e+12	2.57269e+09	6.63436e+11	6.53645e+12	2.46751e+05	1.80966e+12	4.92495e+13	4.60270e+13	3.66450e+06	6.32097e+07	2.57746e+09	8.73883e+09	5.22108e+11
2.18776e+14	4.37770e+18	3.46256e+10	3.96868e+12	9.68280e+12	2.77690e+09	6.96519e+11	6.33207e+12	2.75417e+05	1.90487e+12	4.57338e+13	4.07784e+13	4.23391e+06	7.34782e+07	2.94118e+09	9.65116e+09	5.46404e+11
2.18776e+14	4.15092e+18	3.70726e+10	4.13014e+12	9.69941e+12	2.99312e+09	7.30119e+11	6.12251e+12	3.07300e+05	2.00204e+12	4.23804e+13	3.60597e+13	4.88312e+06	8.52511e+07	3.35098e+09	1.06433e+10	5.70974e+11
2.18776e+14	3.93604e+18	3.96472e+10	4.29309e+12	9.70520e+12	3.22141e+09	7.64121e+11	5.90856e+12	3.42740e+05	2.10095e+12	3.91913e+13	3.18265e+13	5.62165e+06	9.87191e+07	3.81190e+09	1.17205e+10	5.95749e+11
