H	H+	C+	C+2	C+3	N+2	N+4	O	O+2	O+5	O+6	Si+	Si+2	Si+3	Si+4
5.88842e+15	6.40325e+19	1.77859e+12	1.70972e+14	2.80845e+14	3.14720e+13	1.04089e+14	2.32779e+07	9.97963e+13	4.05004e+14	1.80075e+14	1.25574e+10	4.29281e+11	1.00660e+12	2.69777e+13
5.88842e+15	6.07590e+19	1.87615e+12	1.74945e+14	2.76677e+14	3.22724e+13	9.79415e+13	2.59895e+07	1.02867e+14	3.65356e+14	1.55585e+14	1.41759e+10	4.77634e+11	1.08538e+12	2.75393e+13
5.88842e+15	5.76553e+19	1.97678e+12	1.78775e+14	2.72212e+14	3.30410e+13	9.19812e+13	2.90255e+07	1.05903e+14	3.29055e+14	1.34213e+14	1.59720e+10	5.30552e+11	1.16848e+12	2.80645e+13
5.88842e+15	5.47119e+19	2.08027e+12	1.82442e+14	2.67459e+14	3.37744e+13	8.62207e+13	3.24246e+07	1.08899e+14	2.95887e+14	1.15596e+14	1.79604e+10	5.88346e+11	1.25596e+12	2.85501e+13
5.88842e+15	5.19205e+19	2.18653e+12	1.85930e+14	2.62432e+14	3.44703e+13	8.06695e+13	3.62329e+07	1.11848e+14	2.65642e+14	9.94108e+13	2.01566e+10	6.51330e+11	1.34782e+12	2.89932e+13
5.88841e+15	4.92743e+19	2.29558e+12	1.89226e+14	2.57138e+14	3.51272e+13	7.53360e+13	4.05040e+07	1.14744e+14	2.38121e+14	8.53691e+13	2.25778e+10	7.19836e+11	1.44402e+12	2.93905e+13
5.88841e+15	4.67646e+19	2.40705e+12	1.92309e+14	2.51595e+14	3.57424e+13	7.02260e+13	4.52940e+07	1.17582e+14	2.13125e+14	7.32035e+13	2.52398e+10	7.94182e+11	1.54456e+12	2.97396e+13
5.88842e+15	4.43849e+19	2.52089e+12	1.95167e+14	2.45816e+14	3.63144e+13	6.53441e+13	5.06697e+07	1.20355e+14	1.90468e+14	6.26827e+13	2.81605e+10	8.74690e+11	1.64934e+12	3.00378e+13
5.88842e+15	4.21283e+19	2.63689e+12	1.97785e+14	2.39818e+14	3.68416e+13	6.06926e+13	5.67056e+07	1.23059e+14	1.69968e+14	5.35991e+13	3.13574e+10	9.61677e+11	1.75824e+12	3.02827e+13
5.88841e+15	3.99885e+19	2.75486e+12	2.00149e+14	2.33617e+14	3.73226e+13	5.62723e+13	6.34850e+07	1.25687e+14	1.51455e+14	4.57690e+13	3.48486e+10	1.05544e+12	1.87108e+12	3.04719e+13
5.88842e+15	3.79573e+19	2.87404e+12	2.02229e+14	2.27230e+14	3.77538e+13	5.20819e+13	7.10949e+07	1.28230e+14	1.34761e+14	3.90283e+13	3.86483e+10	1.15623e+12	1.98779e+12	3.06031e+13
