# %ECSV 1.0
# ---
# datatype:
# - {name: H, datatype: float64}
# - {name: H+, datatype: float64}
# - {name: C+, datatype: float64}
# - {name: C+2, datatype: float64}
# - {name: C+3, datatype: float64}
# - {name: N+2, datatype: float64}
# - {name: N+4, datatype: float64}
# - {name: O, datatype: float64}
# - {name: O+2, datatype: float64}
# - {name: O+5, datatype: float64}
# - {name: O+6, datatype: float64}
# - {name: Si+, datatype: float64}
# - {name: Si+2, datatype: float64}
# - {name: Si+3, datatype: float64}
# - {name: Si+4, datatype: float64}
# - {name: log_nH, datatype: float64}
# - {name: log_Te, datatype: float64}
# - {name: parameters, datatype: string, subtype: 'float64[1]'}
# schema: astropy-2.0
H H+ C+ C+2 C+3 N+2 N+4 O O+2 O+5 O+6 Si+ Si+2 Si+3 Si+4 log_nH log_Te parameters
5888420000000000.0 2.26152e+19 4103610000000.0 206627000000000.0 157847000000000.0 39379900000000.0 21923900000000.0 224539000.0 148225000000000.0 38933100000000.0 7439990000000.0 97354700000.0 2593640000000.0 3280270000000.0 28526800000000.0 -3.62 4.372 [-3.62]
5888420000000000.0 2.14801e+19 4222790000000.0 205347000000000.0 150843000000000.0 39273500000000.0 19932200000000.0 252166000.0 149588000000000.0 34145600000000.0 6264200000000.0 105539000000.0 2780450000000.0 3410370000000.0 27982400000000.0 -3.6 4.369 [-3.6]
5888430000000000.0 2.04029e+19 4339860000000.0 203762000000000.0 143911000000000.0 39120600000000.0 18094000000000.0 283204000.0 150821000000000.0 29909700000000.0 5268230000000.0 114154000000.0 2974070000000.0 3537810000000.0 27382000000000.0 -3.58 4.365 [-3.58]
5888420000000000.0 1.93805e+19 4454490000000.0 201882000000000.0 137071000000000.0 38922100000000.0 16400600000000.0 318066000.0 151920000000000.0 26166800000000.0 4425520000000.0 123191000000.0 3173950000000.0 3661710000000.0 26728200000000.0 -3.56 4.362 [-3.56]
5888420000000000.0 1.841e+19 4566350000000.0 199720000000000.0 130343000000000.0 38679200000000.0 14843500000000.0 357206000.0 152883000000000.0 22864200000000.0 3713310000000.0 132636000000.0 3379350000000.0 3781220000000.0 26024000000000.0 -3.54 4.359 [-3.54]
5888430000000000.0 1.74888e+19 4675170000000.0 197287000000000.0 123743000000000.0 38393400000000.0 13414400000000.0 401141000.0 153708000000000.0 19953800000000.0 3112080000000.0 142470000000.0 3589480000000.0 3895410000000.0 25272800000000.0 -3.52 4.356 [-3.52]
5888420000000000.0 1.66141e+19 4780620000000.0 194595000000000.0 117287000000000.0 38065600000000.0 12105100000000.0 450429000.0 154392000000000.0 17392300000000.0 2605090000000.0 152666000000.0 3803330000000.0 4003360000000.0 24478300000000.0 -3.5 4.353 [-3.5]
5888420000000000.0 1.57836e+19 4882480000000.0 191663000000000.0 110991000000000.0 37697800000000.0 10907600000000.0 505706000.0 154932000000000.0 15140900000000.0 2178080000000.0 163194000000.0 4019860000000.0 4104170000000.0 23644800000000.0 -3.48 4.35 [-3.48]
5888430000000000.0 1.4995e+19 4980450000000.0 188504000000000.0 104866000000000.0 37291200000000.0 9814370000000.0 567668000.0 155327000000000.0 13164400000000.0 1818810000000.0 174016000000.0 4237810000000.0 4196940000000.0 22776500000000.0 -3.46 4.347 [-3.46]
5888430000000000.0 1.42461e+19 5074350000000.0 185136000000000.0 98924400000000.0 36847600000000.0 8817940000000.0 637091000.0 155574000000000.0 11431500000000.0 1516900000000.0 185092000000.0 4455890000000.0 4280800000000.0 21878300000000.0 -3.44 4.344 [-3.44]
5888430000000000.0 1.35348e+19 5163970000000.0 181577000000000.0 93175100000000.0 36368600000000.0 7911280000000.0 714830000.0 155672000000000.0 9914150000000.0 1263490000000.0 196373000000.0 4672650000000.0 4354910000000.0 20955000000000.0 -3.42 4.341 [-3.42]
