# %ECSV 1.0
# ---
# datatype:
# - {name: H, datatype: float64}
# - {name: H+, datatype: float64}
# - {name: C+, datatype: float64}
# - {name: C+2, datatype: float64}
# - {name: C+3, datatype: float64}
# - {name: N+, datatype: float64}
# - {name: N+2, datatype: float64}
# - {name: N+4, datatype: float64}
# - {name: O, datatype: float64}
# - {name: O+2, datatype: float64}
# - {name: O+5, datatype: float64}
# - {name: O+6, datatype: float64}
# - {name: P+, datatype: float64}
# - {name: Si+, datatype: float64}
# - {name: Si+2, datatype: float64}
# - {name: Si+3, datatype: float64}
# - {name: Si+4, datatype: float64}
# - {name: log_nH, datatype: float64}
# - {name: parameters, datatype: string, subtype: 'float64[1]'}
# schema: astropy-2.0
H H+ C+ C+2 C+3 N+ N+2 N+4 O O+2 O+5 O+6 P+ Si+ Si+2 Si+3 Si+4 log_nH parameters
6165950000000000.0 2.48037e+19 109054000000000.0 1.2572e+16 2.1438e+16 6498940000000.0 1794070000000000.0 6050690000000000.0 2541890000.0 5923250000000000.0 1.65806e+16 2542910000000000.0 17126000000.0 772071000000.0 31438200000000.0 365032000000000.0 2951080000000000.0 -4.2 [-4.2]
6165950000000000.0 2.14131e+19 129763000000000.0 1.29759e+16 1.91808e+16 7175620000000.0 1730630000000000.0 5185410000000000.0 3482860000.0 6075110000000000.0 1.18207e+16 1618730000000000.0 23729000000.0 1086520000000.0 36445400000000.0 401619000000000.0 2804950000000000.0 -4.18 [-4.18]
6165950000000000.0 1.86892e+19 149414000000000.0 1.31405e+16 1.71362e+16 7875940000000.0 1667580000000000.0 4455320000000000.0 4709580000.0 6271920000000000.0 8433310000000000.0 1041120000000000.0 31921500000.0 1480940000000.0 41427600000000.0 433791000000000.0 2642580000000000.0 -4.16 [-4.16]
6165950000000000.0 1.65608e+19 166523000000000.0 1.31134e+16 1.53867e+16 8604720000000.0 1615310000000000.0 3851030000000000.0 6214580000.0 6486300000000000.0 6156620000000000.0 694440000000000.0 41315600000.0 1946950000000.0 46252000000000.0 460224000000000.0 2480110000000000.0 -4.14 [-4.14]
6165940000000000.0 1.48897e+19 180778000000000.0 1.29575e+16 1.3916e+16 9360070000000.0 1575180000000000.0 3352960000000000.0 7981580000.0 6691350000000000.0 4639960000000000.0 484735000000000.0 51566200000.0 2476710000000.0 50855300000000.0 480894000000000.0 2326470000000000.0 -4.12 [-4.12]
6165950000000000.0 1.34828e+19 193131000000000.0 1.27189e+16 1.26149e+16 10164400000000.0 1541380000000000.0 2921920000000000.0 10103200000.0 6883740000000000.0 3544980000000000.0 345343000000000.0 62957000000.0 3095970000000.0 55447100000000.0 498023000000000.0 2176890000000000.0 -4.1 [-4.1]
6165950000000000.0 1.23021e+19 203534000000000.0 1.24245e+16 1.14801e+16 11001100000000.0 1513110000000000.0 2555440000000000.0 12564800000.0 7050940000000000.0 2757900000000000.0 252310000000000.0 75208500000.0 3794480000000.0 59887200000000.0 511227000000000.0 2036150000000000.0 -4.08 [-4.08]
6165950000000000.0 1.1272e+19 212487000000000.0 1.2091e+16 1.04615e+16 11882400000000.0 1487570000000000.0 2235610000000000.0 15460300000.0 7196180000000000.0 2164930000000000.0 186610000000000.0 88531800000.0 4594740000000.0 64288000000000.0 521669000000000.0 1900900000000000.0 -4.06 [-4.06]
6165950000000000.0 1.03699e+19 220109000000000.0 1.17318e+16 9549990000000000.0 12800600000000.0 1463960000000000.0 1958210000000000.0 18819400000.0 7316770000000000.0 1715560000000000.0 139736000000000.0 102811000000.0 5496590000000.0 68584600000000.0 529402000000000.0 1772480000000000.0 -4.04 [-4.04]
6165950000000000.0 9.57215e+18 226595000000000.0 1.13573e+16 8730800000000000.0 13754200000000.0 1441560000000000.0 1716990000000000.0 22696000000.0 7413520000000000.0 1370250000000000.0 105709000000000.0 118021000000.0 6505690000000.0 72762600000000.0 534686000000000.0 1650820000000000.0 -4.02 [-4.02]
