H	H+	C+	C+2	C+3	N+	N+2	N+4	O	O+2	O+5	O+6	P+	Si+	Si+2	Si+3	Si+4
6.16597e+15	6.31643e+20	1.45653e+12	1.26924e+15	2.14843e+16	3.99577e+10	8.06397e+13	3.08586e+16	4.59009e+05	1.82511e+14	7.47401e+17	1.77794e+18	1.59092e+07	7.96969e+08	1.38875e+11	2.82704e+12	5.74843e+14
6.16594e+15	5.92002e+20	1.55124e+12	1.34275e+15	2.20826e+16	4.37637e+10	8.81817e+13	3.11927e+16	5.19987e+05	2.03583e+14	7.26430e+17	1.63282e+18	1.80197e+07	9.21451e+08	1.58756e+11	3.17879e+12	6.08870e+14
6.16593e+15	5.55056e+20	1.65098e+12	1.41923e+15	2.26934e+16	4.80161e+10	9.65202e+13	3.15080e+16	5.92839e+05	2.27414e+14	7.05221e+17	1.49774e+18	2.04307e+07	1.06438e+09	1.81510e+11	3.57955e+12	6.45645e+14
6.16601e+15	5.20863e+20	1.75857e+12	1.49902e+15	2.33124e+16	5.28536e+10	1.05762e+14	3.18015e+16	6.81588e+05	2.54408e+14	6.83902e+17	1.37288e+18	2.32193e+07	1.22925e+09	2.07597e+11	4.03561e+12	6.85308e+14
6.16598e+15	4.88982e+20	1.87190e+12	1.58118e+15	2.39333e+16	5.82404e+10	1.15892e+14	3.20610e+16	7.87463e+05	2.84633e+14	6.62264e+17	1.25710e+18	2.63878e+07	1.41627e+09	2.37065e+11	4.54863e+12	7.27269e+14
6.16593e+15	4.59281e+20	1.99262e+12	1.66646e+15	2.45614e+16	6.43026e+10	1.27088e+14	3.22953e+16	9.15011e+05	3.18730e+14	6.40502e+17	1.14966e+18	3.00277e+07	1.63053e+09	2.70703e+11	5.13193e+12	7.72340e+14
6.16593e+15	4.31372e+20	2.12067e+12	1.75430e+15	2.51885e+16	7.11237e+10	1.39426e+14	3.24888e+16	1.06938e+06	3.57015e+14	6.18304e+17	1.04959e+18	3.41866e+07	1.87332e+09	3.08657e+11	5.78768e+12	8.19817e+14
6.16593e+15	4.05331e+20	2.25698e+12	1.84477e+15	2.58152e+16	7.87826e+10	1.52978e+14	3.26452e+16	1.25583e+06	3.99887e+14	5.95968e+17	9.57000e+17	3.89513e+07	2.14909e+09	3.51588e+11	6.52730e+12	8.70191e+14
6.16593e+15	3.80993e+20	2.40271e+12	1.93743e+15	2.64320e+16	8.73920e+10	1.67786e+14	3.27516e+16	1.48146e+06	4.47511e+14	5.73401e+17	8.71553e+17	4.43923e+07	2.45890e+09	3.99539e+11	7.35173e+12	9.22692e+14
6.16593e+15	3.58164e+20	2.55872e+12	2.03265e+15	2.70421e+16	9.70960e+10	1.84027e+14	3.28099e+16	1.75550e+06	5.00536e+14	5.50638e+17	7.92515e+17	5.06138e+07	2.80672e+09	4.53096e+11	8.27172e+12	9.77458e+14
6.16593e+15	3.36759e+20	2.72654e+12	2.13055e+15	2.76444e+16	1.08073e+11	2.01845e+14	3.28209e+16	2.08985e+06	5.59579e+14	5.27799e+17	7.19460e+17	5.77582e+07	3.19818e+09	5.13072e+11	9.30220e+12	1.03488e+15
6.16593e+15	3.16686e+20	2.90766e+12	2.23113e+15	2.82362e+16	1.20505e+11	2.21371e+14	3.27822e+16	2.49859e+06	6.25183e+14	5.04943e+17	6.52040e+17	6.59776e+07	3.63843e+09	5.80124e+11	1.04547e+13	1.09496e+15
6.16594e+15	2.97814e+20	3.10343e+12	2.33454e+15	2.88177e+16	1.34611e+11	2.42777e+14	3.26919e+16	3.00004e+06	6.98026e+14	4.82088e+17	5.89797e+17	7.54396e+07	4.13207e+09	6.54951e+11	1.17451e+13	1.15775e+15
6.16594e+15	2.80033e+20	3.31383e+12	2.44013e+15	2.93849e+16	1.50564e+11	2.66152e+14	3.25452e+16	3.61513e+06	7.78590e+14	4.59272e+17	5.32366e+17	8.62926e+07	4.68286e+09	7.38055e+11	1.31859e+13	1.22311e+15
6.16594e+15	2.63277e+20	3.54222e+12	2.54853e+15	2.99382e+16	1.68726e+11	2.91748e+14	3.23430e+16	4.37390e+06	8.67760e+14	4.36554e+17	4.79450e+17	9.87994e+07	5.29747e+09	8.30343e+11	1.47973e+13	1.29119e+15
6.16595e+15	2.47490e+20	3.78947e+12	2.65938e+15	3.04743e+16	1.89338e+11	3.19651e+14	3.20821e+16	5.30875e+06	9.65968e+14	4.14013e+17	4.30829e+17	1.13137e+08	5.98101e+09	9.32431e+11	1.65952e+13	1.36186e+15
6.16595e+15	2.32594e+20	4.05823e+12	2.77284e+15	3.09916e+16	2.12807e+11	3.50077e+14	3.17614e+16	6.46494e+06	1.07403e+15	3.91693e+17	3.86182e+17	1.29632e+08	6.74042e+09	1.04519e+12	1.86014e+13	1.43510e+15
