H	H+	C+	C+2	C+3	N+	N+2	N+4	O	O+2	O+5	O+6	P+	Si+	Si+2	Si+3	Si+4	Fe+	Al+
8.12908e+17	1.19772e+22	3.89204e+14	7.80332e+16	9.95641e+16	2.89733e+13	1.28632e+16	6.51794e+15	3.22015e+10	3.37296e+17	2.95162e+16	3.13233e+16	4.72466e+11	4.00345e+13	1.81294e+15	4.19514e+15	1.35244e+16	3.24383e+10	7.16449e+12
8.12866e+17	1.13698e+22	3.98009e+14	7.64056e+16	9.37931e+16	2.99571e+13	1.27589e+16	6.22108e+15	3.40561e+10	3.23138e+17	2.72959e+16	2.77961e+16	4.90597e+11	4.16416e+13	1.84178e+15	4.09742e+15	1.27504e+16	3.44870e+10	7.46813e+12
8.12831e+17	1.07944e+22	4.06914e+14	7.48148e+16	8.83628e+16	3.09620e+13	1.26524e+16	5.93099e+15	3.60429e+10	3.09607e+17	2.52026e+16	2.46280e+16	5.09207e+11	4.32508e+13	1.86897e+15	3.99798e+15	1.20194e+16	3.66559e+10	7.78092e+12
8.12929e+17	1.02492e+22	4.15966e+14	7.32580e+16	8.32445e+16	3.19872e+13	1.25422e+16	5.64860e+15	3.81784e+10	2.96639e+17	2.32357e+16	2.17885e+16	5.28476e+11	4.48777e+13	1.89485e+15	3.89628e+15	1.13292e+16	3.89558e+10	8.10589e+12
8.12872e+17	9.72895e+21	4.24618e+14	7.16807e+16	7.84096e+16	3.30044e+13	1.24248e+16	5.37292e+15	4.04438e+10	2.84114e+17	2.13871e+16	1.92452e+16	5.47403e+11	4.64089e+13	1.91627e+15	3.79272e+15	1.06729e+16	4.13711e+10	8.43021e+12
8.12839e+17	9.23682e+21	4.33518e+14	7.01495e+16	7.38578e+16	3.40532e+13	1.23054e+16	5.10494e+15	4.28906e+10	2.72159e+17	1.96566e+16	1.69737e+16	5.67111e+11	4.79558e+13	1.93660e+15	3.68789e+15	1.00558e+16	4.39348e+10	8.76794e+12
8.12955e+17	8.76965e+21	4.42275e+14	6.86288e+16	6.95718e+16	3.51185e+13	1.21822e+16	4.84478e+15	4.55259e+10	2.60686e+17	1.80382e+16	1.49493e+16	5.86875e+11	4.94378e+13	1.95365e+15	3.58255e+15	9.47330e+15	4.66440e+10	9.10992e+12
8.12899e+17	8.32618e+21	4.51039e+14	6.71271e+16	6.55222e+16	3.61974e+13	1.20538e+16	4.59238e+15	4.83499e+10	2.49670e+17	1.65283e+16	1.31471e+16	6.07053e+11	5.08881e+13	1.96829e+15	3.47547e+15	8.92406e+15	4.94991e+10	9.45983e+12
8.12884e+17	7.90452e+21	4.59572e+14	6.56342e+16	6.17036e+16	3.72728e+13	1.19201e+16	4.34799e+15	5.13733e+10	2.39078e+17	1.51226e+16	1.15444e+16	6.27358e+11	5.22720e+13	1.97972e+15	3.36791e+15	8.40624e+15	5.25109e+10	9.81447e+12
8.12943e+17	7.50503e+21	4.68248e+14	6.41700e+16	5.81043e+16	3.83846e+13	1.17838e+16	4.11132e+15	5.46567e+10	2.28956e+17	1.38153e+16	1.01234e+16	6.48224e+11	5.36243e+13	1.98911e+15	3.26037e+15	7.91998e+15	5.57094e+10	1.01798e+13
8.12959e+17	7.12628e+21	4.76818e+14	6.27248e+16	5.47099e+16	3.95046e+13	1.16434e+16	3.88330e+15	5.81812e+10	2.19248e+17	1.26038e+16	8.86558e+15	6.69370e+11	5.49163e+13	1.99574e+15	3.15271e+15	7.46315e+15	5.90827e+10	1.05509e+13
8.12940e+17	6.76608e+21	4.85218e+14	6.12831e+16	5.15051e+16	4.06414e+13	1.14975e+16	3.66339e+15	6.19763e+10	2.09909e+17	1.14818e+16	7.75368e+15	6.90508e+11	5.61159e+13	1.99881e+15	3.04522e+15	7.03313e+15	6.26361e+10	1.09238e+13
8.12917e+17	6.42484e+21	4.93626e+14	5.98695e+16	4.84814e+16	4.17930e+13	1.13483e+16	3.45176e+15	6.60692e+10	2.00976e+17	1.04448e+16	6.77178e+15	7.12217e+11	5.72759e+13	1.99991e+15	2.93814e+15	6.63052e+15	6.63976e+10	1.13060e+13
8.12894e+17	6.10019e+21	5.01686e+14	5.84597e+16	4.56266e+16	4.29367e+13	1.11934e+16	3.24837e+15	7.04596e+10	1.92379e+17	9.48793e+15	5.90572e+15	7.33841e+11	5.83338e+13	1.99747e+15	2.83182e+15	6.25220e+15	7.03582e+10	1.16882e+13
8.12890e+17	5.79247e+21	5.09807e+14	5.70702e+16	4.29320e+16	4.41129e+13	1.10355e+16	3.05317e+15	7.52200e+10	1.84149e+17	8.60737e+15	5.14480e+15	7.55900e+11	5.93309e+13	1.99273e+15	2.72667e+15	5.89781e+15	7.45550e+10	1.20772e+13
8.12859e+17	5.50006e+21	5.17777e+14	5.56902e+16	4.03871e+16	4.53062e+13	1.08730e+16	2.86611e+15	8.03586e+10	1.76241e+17	7.79779e+15	4.47602e+15	7.77996e+11	6.02327e+13	1.98490e+15	2.62277e+15	5.56542e+15	7.89856e+10	1.24669e+13
8.12886e+17	5.22315e+21	5.25717e+14	5.43356e+16	3.79866e+16	4.65138e+13	1.07079e+16	2.68726e+15	8.59041e+10	1.68685e+17	7.05534e+15	3.88965e+15	8.00714e+11	6.10916e+13	1.97546e+15	2.52056e+15	5.25504e+15	8.36789e+10	1.28653e+13
8.12869e+17	4.96013e+21	5.33492e+14	5.29925e+16	3.57190e+16	4.77347e+13	1.05386e+16	2.51642e+15	9.18851e+10	1.61428e+17	6.37527e+15	3.37582e+15	8.23504e+11	6.18570e+13	1.96322e+15	2.42006e+15	4.96422e+15	8.86355e+10	1.32632e+13
8.12857e+17	4.70979e+21	5.40905e+14	5.16536e+16	3.35762e+16	4.89468e+13	1.03646e+16	2.35337e+15	9.83264e+10	1.54448e+17	5.75280e+15	2.92605e+15	8.46189e+11	6.25174e+13	1.94799e+15	2.32154e+15	4.69145e+15	9.38706e+10	1.36583e+13
8.12867e+17	4.47271e+21	5.48409e+14	5.03378e+16	3.15535e+16	5.01988e+13	1.01882e+16	2.19818e+15	1.05300e+11	1.47773e+17	5.18483e+15	2.53367e+15	8.69383e+11	6.31264e+13	1.93126e+15	2.22517e+15	4.43680e+15	9.94159e+10	1.40580e+13
8.12888e+17	4.24790e+21	5.55757e+14	4.90401e+16	2.96444e+16	5.14587e+13	1.00091e+16	2.05071e+15	1.12827e+11	1.41382e+17	4.66728e+15	2.19150e+15	8.92865e+11	6.36655e+13	1.91266e+15	2.13122e+15	4.19877e+15	1.05288e+11	1.44584e+13
8.12877e+17	4.03417e+21	5.62882e+14	4.77526e+16	2.78396e+16	5.27261e+13	9.82623e+15	1.91059e+15	1.20944e+11	1.35245e+17	4.19620e+15	1.89325e+15	9.16422e+11	6.41220e+13	1.89195e+15	2.03960e+15	3.97588e+15	1.11496e+11	1.48557e+13
8.12900e+17	3.83195e+21	5.70056e+14	4.64903e+16	2.61373e+16	5.40237e+13	9.64231e+15	1.77792e+15	1.29727e+11	1.29387e+17	3.76840e+15	1.63393e+15	9.40561e+11	6.45349e+13	1.87021e+15	1.95071e+15	3.76781e+15	1.18084e+11	1.52565e+13
8.12926e+17	3.63933e+21	5.76805e+14	4.52330e+16	2.45285e+16	5.53102e+13	9.45429e+15	1.65221e+15	1.39196e+11	1.23752e+17	3.37980e+15	1.40825e+15	9.64490e+11	6.48525e+13	1.84624e+15	1.86453e+15	3.57256e+15	1.25050e+11	1.56480e+13
8.12904e+17	3.45589e+21	5.83386e+14	4.39811e+16	2.30050e+16	5.66148e+13	9.26189e+15	1.53316e+15	1.49385e+11	1.18321e+17	3.02619e+15	1.21197e+15	9.88243e+11	6.50804e+13	1.82012e+15	1.78050e+15	3.38908e+15	1.32376e+11	1.60277e+13
8.12838e+17	3.28211e+21	5.89672e+14	4.27495e+16	2.15704e+16	5.79152e+13	9.06872e+15	1.42115e+15	1.60399e+11	1.13136e+17	2.70810e+15	1.04247e+15	1.01220e+12	6.52511e+13	1.79303e+15	1.69994e+15	3.21754e+15	1.40178e+11	1.64030e+13
8.12881e+17	3.11744e+21	5.95950e+14	4.15383e+16	2.02182e+16	5.92526e+13	8.87484e+15	1.31574e+15	1.72341e+11	1.08178e+17	2.42077e+15	8.95773e+14	1.03644e+12	6.53736e+13	1.76508e+15	1.62249e+15	3.05676e+15	1.48469e+11	1.67734e+13
8.12833e+17	2.96119e+21	6.02042e+14	4.03447e+16	1.89416e+16	6.05975e+13	8.67950e+15	1.21655e+15	1.85209e+11	1.03433e+17	2.16138e+15	7.68881e+14	1.06091e+12	6.54491e+13	1.73639e+15	1.54789e+15	2.90594e+15	1.57256e+11	1.71362e+13
8.12874e+17	2.81274e+21	6.07956e+14	3.91652e+16	1.77371e+16	6.19593e+13	8.48291e+15	1.12336e+15	1.99144e+11	9.88825e+16	1.92766e+15	6.59313e+14	1.08536e+12	6.54632e+13	1.70663e+15	1.47644e+15	2.76387e+15	1.66600e+11	1.74867e+13
8.12892e+17	2.67161e+21	6.13583e+14	3.80009e+16	1.66000e+16	6.33244e+13	8.28466e+15	1.03590e+15	2.14183e+11	9.45200e+16	1.71724e+15	5.64594e+14	1.11000e+12	6.54428e+13	1.67646e+15	1.40773e+15	2.63019e+15	1.76516e+11	1.78286e+13
8.12836e+17	2.53758e+21	6.18906e+14	3.68515e+16	1.55288e+16	6.46911e+13	8.08560e+15	9.54050e+14	2.30373e+11	9.03376e+16	1.52806e+15	4.82935e+14	1.13423e+12	6.53507e+13	1.64513e+15	1.34218e+15	2.50406e+15	1.87019e+11	1.81474e+13
8.12832e+17	2.41017e+21	6.24107e+14	3.57178e+16	1.45175e+16	6.60854e+13	7.88557e+15	8.77510e+14	2.47909e+11	8.63272e+16	1.35822e+15	4.12620e+14	1.15863e+12	6.52296e+13	1.61356e+15	1.27938e+15	2.38480e+15	1.98197e+11	1.84536e+13
8.12897e+17	2.28970e+21	6.29188e+14	3.46105e+16	1.35671e+16	6.74955e+13	7.68701e+15	8.06217e+14	2.66885e+11	8.25072e+16	1.20604e+15	3.52198e+14	1.18347e+12	6.51012e+13	1.58236e+15	1.21963e+15	2.27234e+15	2.10120e+11	1.87518e+13
8.12931e+17	2.17500e+21	6.34049e+14	3.35162e+16	1.26706e+16	6.89246e+13	7.48774e+15	7.39643e+14	2.87382e+11	7.88381e+16	1.06943e+15	3.00151e+14	1.20798e+12	6.49214e+13	1.55050e+15	1.16269e+15	2.16546e+15	2.22791e+11	1.90254e+13
8.12844e+17	2.06577e+21	6.38469e+14	3.24330e+16	1.18264e+16	7.03513e+13	7.28739e+15	6.77743e+14	3.09430e+11	7.53099e+16	9.47092e+14	2.55534e+14	1.23178e+12	6.46843e+13	1.51789e+15	1.10846e+15	2.06371e+15	2.36218e+11	1.92671e+13
8.12907e+17	1.96248e+21	6.42941e+14	3.13786e+16	1.10326e+16	7.18155e+13	7.08949e+15	6.20222e+14	3.33394e+11	7.19543e+16	8.37479e+14	2.17265e+14	1.25647e+12	6.44751e+13	1.48644e+15	1.05693e+15	1.96720e+15	2.50613e+11	1.95064e+13
8.12845e+17	1.86401e+21	6.46838e+14	3.03338e+16	1.02868e+16	7.32646e+13	6.89062e+15	5.67078e+14	3.59146e+11	6.87212e+16	7.39861e+14	1.84508e+14	1.27980e+12	6.41894e+13	1.45382e+15	1.00809e+15	1.87492e+15	2.65856e+11	1.97005e+13
8.12884e+17	1.77069e+21	6.50713e+14	2.93151e+16	9.58466e+15	7.47447e+13	6.69389e+15	5.17825e+14	3.87080e+11	6.56412e+16	6.52822e+14	1.56447e+14	1.30388e+12	6.39335e+13	1.42241e+15	9.61678e+14	1.78682e+15	2.82177e+11	1.98884e+13
8.12850e+17	1.68200e+21	6.54246e+14	2.83130e+16	8.92647e+15	7.62359e+13	6.49803e+15	4.72477e+14	4.17212e+11	6.26873e+16	5.75584e+14	1.32531e+14	1.32719e+12	6.36386e+13	1.39071e+15	9.17794e+14	1.70242e+15	2.99555e+11	2.00419e+13
8.12840e+17	1.59740e+21	6.57642e+14	2.73264e+16	8.30498e+15	7.77560e+13	6.30245e+15	4.30474e+14	4.49867e+11	5.98482e+16	5.06879e+14	1.12115e+14	1.35026e+12	6.33340e+13	1.35926e+15	8.76050e+14	1.62098e+15	3.18129e+11	2.01678e+13
8.12895e+17	1.51764e+21	6.60871e+14	2.63695e+16	7.72595e+15	7.92992e+13	6.11066e+15	3.92046e+14	4.85152e+11	5.71502e+16	4.46135e+14	9.47720e+13	1.37335e+12	6.30401e+13	1.32860e+15	8.36673e+14	1.54330e+15	3.37968e+11	2.02745e+13
8.12858e+17	1.44146e+21	6.63708e+14	2.54264e+16	7.18060e+15	8.08466e+13	5.91933e+15	3.56567e+14	5.23202e+11	5.45548e+16	3.92169e+14	7.99805e+13	1.39564e+12	6.27245e+13	1.29799e+15	7.99309e+14	1.46810e+15	3.59102e+11	2.03463e+13
8.12883e+17	1.36929e+21	6.66483e+14	2.45083e+16	6.66966e+15	8.24339e+13	5.73094e+15	3.24002e+14	5.64453e+11	5.20797e+16	3.44416e+14	6.74099e+13	1.41806e+12	6.24280e+13	1.26829e+15	7.63876e+14	1.39571e+15	3.81752e+11	2.04001e+13
8.12839e+17	1.30052e+21	6.68792e+14	2.36063e+16	6.19142e+15	8.40214e+13	5.54403e+15	2.94129e+14	6.08952e+11	4.97014e+16	3.02186e+14	5.67492e+13	1.43923e+12	6.21036e+13	1.23842e+15	7.30440e+14	1.32563e+15	4.05923e+11	2.04123e+13
8.12892e+17	1.23538e+21	6.71098e+14	2.27305e+16	5.74348e+15	8.56625e+13	5.36070e+15	2.66733e+14	6.57311e+11	4.74375e+16	2.64837e+14	4.77086e+13	1.46070e+12	6.18131e+13	1.20974e+15	6.98730e+14	1.25790e+15	4.31927e+11	2.04132e+13
8.12938e+17	1.17335e+21	6.73099e+14	2.18729e+16	5.32407e+15	8.73192e+13	5.17929e+15	2.41659e+14	7.09536e+11	4.52622e+16	2.31895e+14	4.00662e+13	1.48112e+12	6.15076e+13	1.18113e+15	6.68640e+14	1.19228e+15	4.59674e+11	2.03763e+13
8.12874e+17	1.11437e+21	6.74658e+14	2.10351e+16	4.93267e+15	8.89843e+13	5.00055e+15	2.18751e+14	7.65791e+11	4.31790e+16	2.02866e+14	3.36119e+13	1.50026e+12	6.11914e+13	1.15270e+15	6.40228e+14	1.12871e+15	4.89310e+11	2.03029e+13
8.12914e+17	1.05849e+21	6.76315e+14	2.02233e+16	4.56643e+15	9.07118e+13	4.82558e+15	1.97813e+14	8.26859e+11	4.11930e+16	1.77260e+14	2.81539e+13	1.51964e+12	6.09059e+13	1.12536e+15	6.13087e+14	1.06722e+15	5.21116e+11	2.02180e+13
8.12866e+17	1.00530e+21	6.77506e+14	1.94297e+16	4.22516e+15	9.24443e+13	4.65309e+15	1.78746e+14	8.92613e+11	3.92856e+16	1.54782e+14	2.35610e+13	1.53741e+12	6.06023e+13	1.09797e+15	5.87368e+14	1.00763e+15	5.55033e+11	2.00929e+13
8.12833e+17	9.54859e+20	6.78544e+14	1.86602e+16	3.90704e+15	9.42192e+13	4.48443e+15	1.61374e+14	9.63676e+11	3.74659e+16	1.35010e+14	1.96935e+13	1.55465e+12	6.03159e+13	1.07133e+15	5.62870e+14	9.50000e+14	5.91343e+11	1.99495e+13
8.12896e+17	9.06804e+20	6.79332e+14	1.79097e+16	3.60989e+15	9.60315e+13	4.31860e+15	1.45537e+14	1.04087e+12	3.57192e+16	1.17635e+14	1.64411e+13	1.57075e+12	6.00322e+13	1.04493e+15	5.39537e+14	8.94035e+14	6.30401e+11	1.97779e+13
8.12878e+17	8.61278e+20	6.79813e+14	1.71825e+16	3.33435e+15	9.78711e+13	4.15668e+15	1.31178e+14	1.12376e+12	3.40518e+16	1.02413e+14	1.37129e+13	1.58565e+12	5.97448e+13	1.01893e+15	5.17239e+14	8.40238e+14	6.71907e+11	1.95767e+13
8.12984e+17	8.18041e+20	6.80321e+14	1.64781e+16	3.07695e+15	9.97760e+13	3.99860e+15	1.18107e+14	1.21407e+12	3.24589e+16	8.90597e+13	1.14248e+13	1.60004e+12	5.94865e+13	9.93570e+14	4.95935e+14	7.88087e+14	7.16785e+11	1.93658e+13
8.12833e+17	7.76996e+20	6.80460e+14	1.57952e+16	2.83821e+15	1.01698e+14	3.84425e+15	1.06259e+14	1.31055e+12	3.09359e+16	7.73721e+13	9.50743e+12	1.61302e+12	5.92172e+13	9.68523e+14	4.75522e+14	7.37910e+14	7.64313e+11	1.91301e+13
8.12893e+17	7.37957e+20	6.80563e+14	1.51333e+16	2.61533e+15	1.03694e+14	3.69354e+15	9.54906e+13	1.41579e+12	2.94784e+16	6.71286e+13	7.90076e+12	1.62528e+12	5.89719e+13	9.44006e+14	4.55892e+14	6.89375e+14	8.15658e+11	1.88850e+13
8.12856e+17	7.00838e+20	6.80280e+14	1.44913e+16	2.40881e+15	1.05710e+14	3.54640e+15	8.57486e+13	1.52897e+12	2.80821e+16	5.81867e+13	6.55844e+12	1.63574e+12	5.87199e+13	9.19538e+14	4.37095e+14	6.42762e+14	8.70430e+11	1.86161e+13
8.12959e+17	6.65634e+20	6.80036e+14	1.38718e+16	2.21669e+15	1.07806e+14	3.40338e+15	7.69287e+13	1.65198e+12	2.67492e+16	5.03785e+13	5.43809e+12	1.64562e+12	5.84916e+13	8.95680e+14	4.18901e+14	5.98013e+14	9.29382e+11	1.83422e+13
8.12888e+17	6.32111e+20	6.79349e+14	1.32707e+16	2.03861e+15	1.09912e+14	3.26372e+15	6.89616e+13	1.78380e+12	2.54702e+16	4.35777e+13	4.50447e+12	1.65347e+12	5.82506e+13	8.71802e+14	4.01391e+14	5.55152e+14	9.92018e+11	1.80472e+13
8.12956e+17	6.00319e+20	6.78729e+14	1.26915e+16	1.87320e+15	1.12109e+14	3.12825e+15	6.17545e+13	1.92697e+12	2.42498e+16	3.76379e+13	3.72518e+12	1.66067e+12	5.80314e+13	8.48465e+14	3.84386e+14	5.14216e+14	1.05938e+12	1.77490e+13
