H	H+	C+	C+2	C+3	N+	N+2	N+4	O	O+2	O+5	O+6	P+	Si+	Si+2	Si+3	Si+4	Fe+	Al+
5.75440e+14	1.24614e+19	8.21437e+10	8.75373e+12	2.28810e+13	6.40986e+09	1.48922e+12	1.63805e+13	6.17234e+05	4.01321e+12	1.37435e+14	1.48093e+14	7.38593e+06	1.18596e+08	4.79068e+09	1.68401e+10	1.11391e+12	3.52704e+04	3.82645e+06
5.75440e+14	1.18098e+19	8.82248e+10	9.14602e+12	2.30131e+13	6.93669e+09	1.56902e+12	1.59413e+13	6.89358e+05	4.24067e+12	1.28330e+14	1.31867e+14	8.56780e+06	1.38465e+08	5.49096e+09	1.86859e+10	1.17063e+12	4.25399e+04	4.50596e+06
5.75440e+14	1.11932e+19	9.46490e+10	9.54429e+12	2.31192e+13	7.49693e+09	1.65062e+12	1.54850e+13	7.69676e+05	4.47420e+12	1.19571e+14	1.17190e+14	9.92108e+06	1.61347e+08	6.28364e+09	2.07033e+10	1.22839e+12	5.12540e+04	5.29519e+06
5.75440e+14	1.06096e+19	1.01427e+11	9.94784e+12	2.31989e+13	8.09155e+09	1.73384e+12	1.50133e+13	8.59125e+05	4.71345e+12	1.11170e+14	1.03943e+14	1.14678e+07	1.87648e+08	7.17944e+09	2.29047e+10	1.28705e+12	6.16883e+04	6.21020e+06
5.75440e+14	1.00571e+19	1.08565e+11	1.03558e+13	2.32517e+13	8.72119e+09	1.81842e+12	1.45279e+13	9.58719e+05	4.95795e+12	1.03139e+14	9.20146e+13	1.32321e+07	2.17815e+08	8.19010e+09	2.53033e+10	1.34648e+12	7.41679e+04	7.26916e+06
5.75440e+14	9.53393e+18	1.16071e+11	1.07672e+13	2.32773e+13	9.38630e+09	1.90410e+12	1.40309e+13	1.06958e+06	5.20720e+12	9.54854e+13	8.12974e+13	1.52402e+07	2.52341e+08	9.32833e+09	2.79125e+10	1.40650e+12	8.90753e+04	8.49253e+06
5.75440e+14	9.03844e+18	1.23950e+11	1.11811e+13	2.32753e+13	1.00875e+10	1.99060e+12	1.35242e+13	1.19304e+06	5.46075e+12	8.82149e+13	7.16913e+13	1.75217e+07	2.91772e+08	1.06080e+10	3.07459e+10	1.46695e+12	1.06861e+05	9.90323e+06
5.75440e+14	8.56916e+18	1.32210e+11	1.15964e+13	2.32455e+13	1.08252e+10	2.07764e+12	1.30098e+13	1.33055e+06	5.71814e+12	8.13294e+13	6.31011e+13	2.01089e+07	3.36712e+08	1.20441e+10	3.38175e+10	1.52762e+12	1.28055e+05	1.15271e+07
5.75440e+14	8.12464e+18	1.40853e+11	1.20119e+13	2.31877e+13	1.15997e+10	2.16490e+12	1.24899e+13	1.48377e+06	5.97882e+12	7.48281e+13	5.54363e+13	2.30367e+07	3.87819e+08	1.36531e+10	3.71415e+10	1.58832e+12	1.53278e+05	1.33930e+07
5.75440e+14	7.70354e+18	1.49883e+11	1.24266e+13	2.31017e+13	1.24110e+10	2.25206e+12	1.19666e+13	1.65455e+06	6.24227e+12	6.87076e+13	4.86128e+13	2.63435e+07	4.45815e+08	1.54523e+10	4.07324e+10	1.64883e+12	1.83258e+05	1.55334e+07
5.75440e+14	7.30459e+18	1.59299e+11	1.28389e+13	2.29875e+13	1.32591e+10	2.33880e+12	1.14418e+13	1.84497e+06	6.50793e+12	6.29621e+13	4.25518e+13	3.00703e+07	5.11485e+08	1.74607e+10	4.46045e+10	1.70893e+12	2.18822e+05	1.79820e+07
5.75440e+14	6.92659e+18	1.69102e+11	1.32476e+13	2.28450e+13	1.41440e+10	2.42478e+12	1.09177e+13	2.05743e+06	6.77526e+12	5.75839e+13	3.71797e+13	3.42625e+07	5.85684e+08	1.96984e+10	4.87724e+10	1.76837e+12	2.60963e+05	2.07789e+07
5.75440e+14	6.56842e+18	1.79288e+11	1.36513e+13	2.26743e+13	1.50652e+10	2.50965e+12	1.03962e+13	2.29458e+06	7.04371e+12	5.25632e+13	3.24285e+13	3.89690e+07	6.69336e+08	2.21869e+10	5.32501e+10	1.82690e+12	3.10841e+05	2.39695e+07
5.75440e+14	6.22901e+18	1.89853e+11	1.40485e+13	2.24756e+13	1.60225e+10	2.59308e+12	9.87922e+12	2.55949e+06	7.31272e+12	4.78888e+13	2.82353e+13	4.42424e+07	7.63441e+08	2.49493e+10	5.80516e+10	1.88427e+12	3.69798e+05	2.76027e+07
5.75440e+14	5.90739e+18	2.00791e+11	1.44377e+13	2.22492e+13	1.70156e+10	2.67474e+12	9.36868e+12	2.85558e+06	7.58174e+12	4.35484e+13	2.45424e+13	5.01394e+07	8.69068e+08	2.80097e+10	6.31899e+10	1.94021e+12	4.39388e+05	3.17327e+07
5.75440e+14	5.60261e+18	2.12095e+11	1.48172e+13	2.19953e+13	1.80438e+10	2.75431e+12	8.86626e+12	3.18675e+06	7.85022e+12	3.95282e+13	2.12969e+13	5.67205e+07	9.87369e+08	3.13936e+10	6.86776e+10	1.99444e+12	5.21414e+05	3.64190e+07
5.75440e+14	5.31377e+18	2.23752e+11	1.51855e+13	2.17145e+13	1.91066e+10	2.83146e+12	8.37359e+12	3.55743e+06	8.11759e+12	3.58142e+13	1.84500e+13	6.40502e+07	1.11957e+09	3.51278e+10	7.45261e+10	2.04669e+12	6.17964e+05	4.17271e+07
5.75440e+14	5.04004e+18	2.35751e+11	1.55410e+13	2.14072e+13	2.02034e+10	2.90589e+12	7.89214e+12	3.97260e+06	8.38331e+12	3.23912e+13	1.59579e+13	7.21971e+07	1.26697e+09	3.92404e+10	8.07460e+10	2.09667e+12	7.31444e+05	4.77290e+07
5.75440e+14	4.78061e+18	2.48077e+11	1.58821e+13	2.10743e+13	2.13336e+10	2.97731e+12	7.42325e+12	4.43793e+06	8.64684e+12	2.92439e+13	1.37805e+13	8.12333e+07	1.43095e+09	4.37605e+10	8.73463e+10	2.14411e+12	8.64630e+05	5.45031e+07
5.75440e+14	4.53475e+18	2.60713e+11	1.62072e+13	2.07165e+13	2.24966e+10	3.04547e+12	6.96810e+12	4.95986e+06	8.90765e+12	2.63570e+13	1.18817e+13	9.12359e+07	1.61296e+09	4.87181e+10	9.43338e+10	2.18871e+12	1.02071e+06	6.21347e+07
5.75439e+14	4.30174e+18	2.73642e+11	1.65148e+13	2.03346e+13	2.36918e+10	3.11010e+12	6.52773e+12	5.54565e+06	9.16521e+12	2.37148e+13	1.02289e+13	1.02285e+08	1.81454e+09	5.41439e+10	1.01714e+11	2.23019e+12	1.20335e+06	7.07167e+07
5.75440e+14	4.08090e+18	2.86841e+11	1.68031e+13	1.99298e+13	2.49184e+10	3.17097e+12	6.10302e+12	6.20350e+06	9.41898e+12	2.13020e+13	8.79281e+12	1.14463e+08	2.03726e+09	6.00694e+10	1.09489e+11	2.26830e+12	1.41675e+06	8.03499e+07
5.75440e+14	3.87159e+18	3.00286e+11	1.70708e+13	1.95032e+13	2.61758e+10	3.22788e+12	5.69468e+12	6.94270e+06	9.66846e+12	1.91033e+13	7.54726e+12	1.27855e+08	2.28276e+09	6.65260e+10	1.17660e+11	2.30274e+12	1.66571e+06	9.11425e+07
5.75440e+14	3.67322e+18	3.13951e+11	1.73165e+13	1.90561e+13	2.74634e+10	3.28063e+12	5.30327e+12	7.77373e+06	9.91314e+12	1.71040e+13	6.46880e+12	1.42549e+08	2.55275e+09	7.35453e+10	1.26224e+11	2.33327e+12	1.95569e+06	1.03212e+08
5.75440e+14	3.48516e+18	3.27804e+11	1.75386e+13	1.85896e+13	2.87801e+10	3.32902e+12	4.92917e+12	8.70848e+06	1.01524e+13	1.52897e+13	5.53653e+12	1.58636e+08	2.84894e+09	8.11580e+10	1.35175e+11	2.35963e+12	2.29293e+06	1.16682e+08
5.75440e+14	3.30692e+18	3.41817e+11	1.77360e+13	1.81055e+13	3.01257e+10	3.37294e+12	4.57268e+12	9.76027e+06	1.03859e+13	1.36465e+13	4.73202e+12	1.76202e+08	3.17309e+09	8.93947e+10	1.44503e+11	2.38159e+12	2.68451e+06	1.31687e+08
5.75440e+14	3.13797e+18	3.55958e+11	1.79076e+13	1.76054e+13	3.14995e+10	3.41228e+12	4.23395e+12	1.09442e+07	1.06131e+13	1.21614e+13	4.03887e+12	1.95334e+08	3.52697e+09	9.82844e+10	1.54196e+11	2.39895e+12	3.13847e+06	1.48371e+08
5.75440e+14	2.97783e+18	3.70193e+11	1.80524e+13	1.70910e+13	3.29009e+10	3.44692e+12	3.91298e+12	1.22772e+07	1.08336e+13	1.08216e+13	3.44260e+12	2.16115e+08	3.91231e+09	1.07854e+11	1.64235e+11	2.41150e+12	3.66390e+06	1.66883e+08
5.75439e+14	2.82602e+18	3.84484e+11	1.81695e+13	1.65640e+13	3.43293e+10	3.47679e+12	3.60966e+12	1.37783e+07	1.10469e+13	9.61511e+12	2.93046e+12	2.38625e+08	4.33081e+09	1.18127e+11	1.74597e+11	2.41907e+12	4.27106e+06	1.87382e+08
5.75440e+14	2.68210e+18	3.98793e+11	1.82582e+13	1.60262e+13	3.57841e+10	3.50183e+12	3.32377e+12	1.54691e+07	1.12525e+13	8.53069e+12	2.49123e+12	2.62935e+08	4.78412e+09	1.29126e+11	1.85257e+11	2.42150e+12	4.97153e+06	2.10037e+08
5.75440e+14	2.54567e+18	4.13083e+11	1.83179e+13	1.54796e+13	3.72649e+10	3.52201e+12	3.05500e+12	1.73737e+07	1.14501e+13	7.55770e+12	2.11507e+12	2.89113e+08	5.27380e+09	1.40867e+11	1.96180e+11	2.41869e+12	5.77832e+06	2.35023e+08
5.75440e+14	2.41631e+18	4.27306e+11	1.83481e+13	1.49261e+13	3.87705e+10	3.53731e+12	2.80296e+12	1.95192e+07	1.16391e+13	6.68618e+12	1.79339e+12	3.17204e+08	5.80121e+09	1.53362e+11	2.07331e+11	2.41051e+12	6.70603e+06	2.62521e+08
