# %ECSV 1.0
# ---
# datatype:
# - {name: H, datatype: float64}
# - {name: H+, datatype: float64}
# - {name: C+, datatype: float64}
# - {name: C+2, datatype: float64}
# - {name: C+3, datatype: float64}
# - {name: N+, datatype: float64}
# - {name: N+2, datatype: float64}
# - {name: N+4, datatype: float64}
# - {name: O, datatype: float64}
# - {name: O+2, datatype: float64}
# - {name: O+5, datatype: float64}
# - {name: O+6, datatype: float64}
# - {name: P+, datatype: float64}
# - {name: Si+, datatype: float64}
# - {name: Si+2, datatype: float64}
# - {name: Si+3, datatype: float64}
# - {name: Si+4, datatype: float64}
# - {name: log_nH, datatype: float64}
# - {name: parameters, datatype: string, subtype: 'float64[1]'}
# schema: astropy-2.0
H H+ C+ C+2 C+3 N+ N+2 N+4 O O+2 O+5 O+6 P+ Si+ Si+2 Si+3 Si+4 log_nH parameters
5888470000000000.0 1.32817e+20 7168170000000.0 3656250000000000.0 3.25798e+16 554146000000.0 678108000000000.0 2.56283e+16 33272700.0 2267490000000000.0 2.1732e+17 1.38667e+17 377119000.0 15752600000.0 2297760000000.0 42575200000000.0 1979380000000000.0 -4.52 [-4.52]
5888430000000000.0 1.24042e+20 7825510000000.0 3807700000000000.0 3.28093e+16 633652000000.0 738332000000000.0 2.47796e+16 41539800.0 2484800000000000.0 2.00017e+17 1.20439e+17 437667000.0 17645300000.0 2545030000000.0 47664500000000.0 2067940000000000.0 -4.5 [-4.5]
5888500000000000.0 1.1566e+20 8581890000000.0 3971410000000000.0 3.29948e+16 726827000000.0 803550000000000.0 2.38684e+16 52032800.0 2717980000000000.0 1.83292e+17 1.04023e+17 509526000.0 19814400000.0 2820440000000.0 53407100000000.0 2158110000000000.0 -4.48 [-4.48]
5888450000000000.0 1.07638e+20 9462300000000.0 4151430000000000.0 3.31298e+16 836517000000.0 874106000000000.0 2.28938e+16 65381700.0 2966880000000000.0 1.67184e+17 8.92888e+16 595462000.0 22335200000.0 3129780000000.0 59903700000000.0 2249650000000000.0 -4.46 [-4.46]
5888480000000000.0 9.99113e+19 10504200000000.0 4353280000000000.0 3.32051e+16 966727000000.0 950535000000000.0 2.18497e+16 82521300.0 3231590000000000.0 1.51668e+17 7.60639e+16 699409000.0 25321100000.0 3482040000000.0 67295700000000.0 2342300000000000.0 -4.44 [-4.44]
5888400000000000.0 9.24649e+19 11752000000000.0 4582700000000000.0 3.32055e+16 1121220000000.0 1032550000000000.0 2.07362e+16 104491000.0 3509170000000000.0 1.36804e+17 6.42792e+16 826411000.0 28952500000.0 3891560000000.0 75751900000000.0 2435570000000000.0 -4.42 [-4.42]
5888380000000000.0 8.52176e+19 13293600000000.0 4854730000000000.0 3.3125e+16 1308000000000.0 1121780000000000.0 1.95447e+16 133154000.0 3801480000000000.0 1.22505e+17 5.37426e+16 985142000.0 33548800000.0 4385170000000.0 85576700000000.0 2529540000000000.0 -4.4 [-4.4]
5888480000000000.0 7.80816e+19 15252200000000.0 5185920000000000.0 3.29313e+16 1535830000000.0 1218050000000000.0 1.8261e+16 171001000.0 4103140000000000.0 1.08726e+17 4.43204e+16 1188310000.0 39621400000.0 5002870000000.0 97157400000000.0 2624110000000000.0 -4.38 [-4.38]
5888440000000000.0 7.09181e+19 17860600000000.0 5608640000000000.0 3.25822e+16 1819620000000.0 1322080000000000.0 1.68597e+16 222252000.0 4408300000000000.0 9.53253e+16 3.58445e+16 1459620000.0 48187500000.0 5822310000000.0 111198000000000.0 2719170000000000.0 -4.36 [-4.36]
5888440000000000.0 6.33234e+19 21692400000000.0 6199860000000000.0 3.19872e+16 2194080000000.0 1437230000000000.0 1.52581e+16 296542000.0 4710040000000000.0 8.17568e+16 2.79488e+16 1855310000.0 61706400000.0 7019090000000.0 129456000000000.0 2815980000000000.0 -4.34 [-4.34]
5888460000000000.0 5.56955e+19 27179100000000.0 6967970000000000.0 3.10483e+16 2656240000000.0 1548320000000000.0 1.35511e+16 401014000.0 4960040000000000.0 6.87176e+16 2.111e+16 2436480000.0 83675900000.0 8751060000000.0 152290000000000.0 2904510000000000.0 -4.32 [-4.32]
5888440000000000.0 4.8887e+19 34033300000000.0 7807090000000000.0 2.98818e+16 3165000000000.0 1642990000000000.0 1.1958e+16 535584000.0 5154600000000000.0 5.7231e+16 1.57316e+16 3210980000.0 114964000000.0 10890700000000.0 177095000000000.0 2970210000000000.0 -4.3 [-4.3]
5888580000000000.0 4.26556e+19 42853300000000.0 8732210000000000.0 2.84575e+16 3732230000000.0 1720440000000000.0 1.04501e+16 715533000.0 5303620000000000.0 4.67926e+16 1.14359e+16 4297410000.0 161660000000.0 13585200000000.0 205219000000000.0 3011340000000000.0 -4.28 [-4.28]
5888440000000000.0 3.71044e+19 53963400000000.0 9675610000000000.0 2.67765e+16 4331890000000.0 1769630000000000.0 9081680000000000.0 956591000.0 5407050000000000.0 3.7481e+16 8158260000000000.0 5847370000.0 232406000000.0 16872600000000.0 236657000000000.0 3020620000000000.0 -4.26 [-4.26]
5888440000000000.0 3.21698e+19 67644700000000.0 1.0561e+16 2.48635e+16 4941960000000.0 1783670000000000.0 7865820000000000.0 1285010000.0 5478350000000000.0 2.92798e+16 5692210000000000.0 8088810000.0 338764000000.0 20688500000000.0 270843000000000.0 2993140000000000.0 -4.24 [-4.24]
5888440000000000.0 2.76723e+19 84437300000000.0 1.13626e+16 2.27234e+16 5572230000000.0 1764240000000000.0 6761830000000000.0 1752000000.0 5545700000000000.0 2.20049e+16 3803160000000000.0 11394900000.0 497160000000.0 25028400000000.0 307787000000000.0 2924650000000000.0 -4.22 [-4.22]
5888510000000000.0 2.38115e+19 103258000000000.0 1.19728e+16 2.05204e+16 6202540000000.0 1718080000000000.0 5805830000000000.0 2400810000.0 5640660000000000.0 1.60793e+16 2476370000000000.0 16043600000.0 718551000000.0 29646400000000.0 344649000000000.0 2818080000000000.0 -4.2 [-4.2]
5888440000000000.0 2.05356e+19 123180000000000.0 1.23692e+16 1.83527e+16 6849110000000.0 1656520000000000.0 4973470000000000.0 3294290000.0 5780820000000000.0 1.14503e+16 1573830000000000.0 22315100000.0 1015900000000.0 34447000000000.0 379958000000000.0 2679810000000000.0 -4.18 [-4.18]
5888440000000000.0 1.7907e+19 142118000000000.0 1.25334e+16 1.63887e+16 7517530000000.0 1595100000000000.0 4271730000000000.0 4462400000.0 5965890000000000.0 8158280000000000.0 1010640000000000.0 30129800000.0 1390100000000.0 39221700000000.0 411028000000000.0 2525250000000000.0 -4.16 [-4.16]
5888440000000000.0 1.58552e+19 158612000000000.0 1.25114e+16 1.47087e+16 8212770000000.0 1544090000000000.0 3691220000000000.0 5897610000.0 6169220000000000.0 5947290000000000.0 672951000000000.0 39105900000.0 1832660000000.0 43838300000000.0 436544000000000.0 2370180000000000.0 -4.14 [-4.14]
5888440000000000.0 1.42445e+19 172376000000000.0 1.2365e+16 1.32957e+16 8934970000000.0 1504950000000000.0 3212170000000000.0 7587190000.0 6365180000000000.0 4473870000000000.0 468707000000000.0 48923900000.0 2337160000000.0 48252100000000.0 456570000000000.0 2223100000000000.0 -4.12 [-4.12]
5888440000000000.0 1.2891e+19 184281000000000.0 1.2138e+16 1.20476e+16 9703610000000.0 1472000000000000.0 2798070000000000.0 9616220000.0 6549220000000000.0 3412520000000000.0 333291000000000.0 59833800000.0 2927080000000.0 52649300000000.0 473149000000000.0 2079930000000000.0 -4.1 [-4.1]
5888440000000000.0 1.17587e+19 194284000000000.0 1.18576e+16 1.09618e+16 10502600000000.0 1444650000000000.0 2446750000000000.0 11967200000.0 6709020000000000.0 2652830000000000.0 243292000000000.0 71550500000.0 3591480000000.0 56893700000000.0 485899000000000.0 1945500000000000.0 -4.08 [-4.08]
5888480000000000.0 1.07715e+19 202891000000000.0 1.15396e+16 9987720000000000.0 11344200000000.0 1419990000000000.0 2140220000000000.0 14732600000.0 6848000000000000.0 2081050000000000.0 179796000000000.0 84292800000.0 4352880000000.0 61100000000000.0 496004000000000.0 1816310000000000.0 -4.06 [-4.06]
5888440000000000.0 9.90813e+18 210210000000000.0 1.11971e+16 9117160000000000.0 12220300000000.0 1397270000000000.0 1874640000000000.0 17937600000.0 6963210000000000.0 1648510000000000.0 134574000000000.0 97938500000.0 5210020000000.0 65201000000000.0 503485000000000.0 1693740000000000.0 -4.04 [-4.04]
5888440000000000.0 9.14425e+18 216436000000000.0 1.08394e+16 8334230000000000.0 13130700000000.0 1375700000000000.0 1643490000000000.0 21640100000.0 7055940000000000.0 1315970000000000.0 101735000000000.0 112486000000.0 6170360000000.0 69191100000000.0 508635000000000.0 1577480000000000.0 -4.02 [-4.02]
5888440000000000.0 8.45994e+18 221700000000000.0 1.04711e+16 7624580000000000.0 14078100000000.0 1354530000000000.0 1441060000000000.0 25923100000.0 7127840000000000.0 1056290000000000.0 77440100000000.0 127959000000.0 7247200000000.0 73085500000000.0 511759000000000.0 1466770000000000.0 -4.0 [-4.0]
5888440000000000.0 7.8441e+18 226098000000000.0 1.00975e+16 6980890000000000.0 15059000000000.0 1333400000000000.0 1263900000000000.0 30852200000.0 7179490000000000.0 852151000000000.0 59312300000000.0 144290000000.0 8445460000000.0 76852800000000.0 512958000000000.0 1361770000000000.0 -3.98 [-3.98]
5888440000000000.0 7.28735e+18 229739000000000.0 9722940000000000.0 6396020000000000.0 16072200000000.0 1312090000000000.0 1108800000000000.0 36504200000.0 7212000000000000.0 690554000000000.0 45660800000000.0 161413000000.0 9769900000000.0 80467600000000.0 512320000000000.0 1262470000000000.0 -3.96 [-3.96]
5888440000000000.0 6.781e+18 232705000000000.0 9350130000000000.0 5862790000000000.0 17117200000000.0 1290380000000000.0 972662000000000.0 42978000000.0 7226650000000000.0 561567000000000.0 35291700000000.0 179278000000.0 11230700000000.0 83932000000000.0 510040000000000.0 1168500000000000.0 -3.94 [-3.94]
5888440000000000.0 6.31909e+18 235071000000000.0 8981560000000000.0 5376290000000000.0 18190900000000.0 1268120000000000.0 853194000000000.0 50367400000.0 7224370000000000.0 458136000000000.0 27377000000000.0 197791000000.0 12831600000000.0 87216900000000.0 506178000000000.0 1079860000000000.0 -3.92 [-3.92]
5888440000000000.0 5.89837e+18 236935000000000.0 8620820000000000.0 4933640000000000.0 19282100000000.0 1245370000000000.0 748847000000000.0 58737100000.0 7206010000000000.0 375221000000000.0 21328900000000.0 216801000000.0 14561500000000.0 90255100000000.0 500729000000000.0 996959000000000.0 -3.9 [-3.9]
5888440000000000.0 5.51199e+18 238344000000000.0 8267650000000000.0 4528560000000000.0 20398000000000.0 1221930000000000.0 657133000000000.0 68243900000.0 7172980000000000.0 308027000000000.0 16653800000000.0 236273000000.0 16438300000000.0 93084700000000.0 493965000000000.0 918980000000000.0 -3.88 [-3.88]
5888380000000000.0 5.15683e+18 239378000000000.0 7924100000000000.0 4157860000000000.0 21534900000000.0 1197880000000000.0 576613000000000.0 78995600000.0 7126200000000000.0 253470000000000.0 13041100000000.0 256079000000.0 18462000000000.0 95697000000000.0 486015000000000.0 845860000000000.0 -3.86 [-3.86]
5888390000000000.0 4.82956e+18 240080000000000.0 7590600000000000.0 3818240000000000.0 22691600000000.0 1173210000000000.0 505890000000000.0 91136400000.0 7066730000000000.0 208999000000000.0 10238800000000.0 276118000000.0 20635000000000.0 98075800000000.0 476976000000000.0 777401000000000.0 -3.84 [-3.84]
5888390000000000.0 4.52743e+18 240498000000000.0 7267690000000000.0 3506860000000000.0 23864800000000.0 1147930000000000.0 443785000000000.0 104804000000.0 6995360000000000.0 172649000000000.0 8057770000000.0 296270000000.0 22954800000000.0 100203000000000.0 466941000000000.0 713440000000000.0 -3.82 [-3.82]
5888400000000000.0 4.24784e+18 240668000000000.0 6955600000000000.0 3221000000000000.0 25053300000000.0 1122080000000000.0 389209000000000.0 120169000000.0 6913030000000000.0 142837000000000.0 6353770000000.0 316424000000.0 25424600000000.0 102082000000000.0 456039000000000.0 653705000000000.0 -3.8 [-3.8]
5888410000000000.0 3.9887e+18 240627000000000.0 6654450000000000.0 2958400000000000.0 26254500000000.0 1095710000000000.0 341258000000000.0 137402000000.0 6820540000000000.0 118331000000000.0 5018790000000.0 336466000000.0 28040100000000.0 103696000000000.0 444347000000000.0 598032000000000.0 -3.78 [-3.78]
5888420000000000.0 3.74817e+18 240407000000000.0 6364330000000000.0 2717100000000000.0 27465800000000.0 1068860000000000.0 299142000000000.0 156690000000.0 6718700000000000.0 98145900000000.0 3970500000000.0 356277000000.0 30796400000000.0 105034000000000.0 431958000000000.0 546238000000000.0 -3.76 [-3.76]
5888440000000000.0 3.52449e+18 240022000000000.0 6084930000000000.0 2495180000000000.0 28686100000000.0 1041600000000000.0 262137000000000.0 178250000000.0 6608260000000000.0 81479400000000.0 3145030000000.0 375748000000.0 33689400000000.0 106089000000000.0 418961000000000.0 498104000000000.0 -3.74 [-3.74]
5888430000000000.0 3.3162e+18 239497000000000.0 5816130000000000.0 2290990000000000.0 29912500000000.0 1013980000000000.0 229632000000000.0 202297000000.0 6489920000000000.0 67696200000000.0 2493810000000.0 394771000000.0 36710400000000.0 106853000000000.0 405440000000000.0 453447000000000.0 -3.72 [-3.72]
5888400000000000.0 3.12198e+18 238852000000000.0 5557730000000000.0 2103050000000000.0 31143800000000.0 986078000000000.0 201082000000000.0 229078000000.0 6364390000000000.0 56278200000000.0 1979090000000.0 413244000000.0 39851000000000.0 107321000000000.0 391482000000000.0 412073000000000.0 -3.7 [-3.7]
5888400000000000.0 2.94067e+18 238097000000000.0 5309430000000000.0 1930020000000000.0 32378500000000.0 957967000000000.0 176012000000000.0 258860000000.0 6232430000000000.0 46806500000000.0 1571600000000.0 431074000000.0 43100600000000.0 107490000000000.0 377170000000000.0 373807000000000.0 -3.68 [-3.68]
5888390000000000.0 2.77116e+18 237240000000000.0 5070810000000000.0 1770640000000000.0 33615200000000.0 929697000000000.0 153995000000000.0 291937000000.0 6094570000000000.0 38938100000000.0 1248510000000.0 448168000000.0 46446700000000.0 107353000000000.0 362569000000000.0 338463000000000.0 -3.66 [-3.66]
5888390000000000.0 2.61247e+18 236288000000000.0 4841540000000000.0 1623800000000000.0 34852500000000.0 901333000000000.0 134663000000000.0 328627000000.0 5951440000000000.0 32394100000000.0 992016000000.0 464444000000.0 49875700000000.0 106913000000000.0 347757000000000.0 305864000000000.0 -3.64 [-3.64]
5888390000000000.0 2.46387e+18 235265000000000.0 4621600000000000.0 1488480000000000.0 36089000000000.0 872974000000000.0 117694000000000.0 369274000000.0 5804130000000000.0 26948800000000.0 788281000000.0 479847000000.0 53374500000000.0 106183000000000.0 332851000000000.0 275821000000000.0 -3.62 [-3.62]
5888390000000000.0 2.32456e+18 234182000000000.0 4410740000000000.0 1363640000000000.0 37325700000000.0 844689000000000.0 102786000000000.0 414329000000.0 5653900000000000.0 22410200000000.0 626206000000.0 494322000000.0 56939600000000.0 105187000000000.0 317975000000000.0 248086000000000.0 -3.6 [-3.6]
5888390000000000.0 2.19381e+18 233025000000000.0 4208320000000000.0 1248630000000000.0 38558300000000.0 816496000000000.0 89715100000000.0 464102000000.0 5500070000000000.0 18629700000000.0 497320000000.0 507791000000.0 60531000000000.0 103891000000000.0 303078000000000.0 222654000000000.0 -3.58 [-3.58]
5888390000000000.0 2.07108e+18 231802000000000.0 4014150000000000.0 1142780000000000.0 39784300000000.0 788468000000000.0 78269800000000.0 518972000000.0 5343210000000000.0 15482100000000.0 394866000000.0 520210000000.0 64116800000000.0 102292000000000.0 288220000000000.0 199427000000000.0 -3.56 [-3.56]
5888400000000000.0 1.95565e+18 230507000000000.0 3827720000000000.0 1045290000000000.0 41004500000000.0 760629000000000.0 68238900000000.0 579444000000.0 5183680000000000.0 12858000000000.0 313325000000.0 531520000000.0 67683900000000.0 100411000000000.0 273457000000000.0 178214000000000.0 -3.54 [-3.54]
5888400000000000.0 1.84704e+18 229149000000000.0 3648810000000000.0 955497000000000.0 42217100000000.0 733038000000000.0 59453000000000.0 645993000000.0 5022010000000000.0 10670800000000.0 248445000000.0 541696000000.0 71207700000000.0 98263600000000.0 258853000000000.0 158880000000000.0 -3.52 [-3.52]
5888420000000000.0 1.74481e+18 227726000000000.0 3477190000000000.0 872858000000000.0 43420700000000.0 705748000000000.0 51763800000000.0 719132000000.0 4858730000000000.0 8848730000000.0 196849000000.0 550712000000.0 74663500000000.0 95867000000000.0 244469000000000.0 141298000000000.0 -3.5 [-3.5]
5888400000000000.0 1.64848e+18 226244000000000.0 3312530000000000.0 796780000000000.0 44614100000000.0 678790000000000.0 45035100000000.0 799416000000.0 4694220000000000.0 7330680000000.0 155818000000.0 558561000000.0 78023300000000.0 93235300000000.0 230343000000000.0 125351000000000.0 -3.48 [-3.48]
5888410000000000.0 1.5577e+18 224708000000000.0 3154650000000000.0 726796000000000.0 45796200000000.0 652222000000000.0 39152900000000.0 887420000000.0 4529050000000000.0 6067010000000.0 123218000000.0 565238000000.0 81262200000000.0 90392800000000.0 216531000000000.0 110922000000000.0 -3.46 [-3.46]
5888410000000000.0 1.47215e+18 223127000000000.0 3003350000000000.0 662445000000000.0 46965500000000.0 626088000000000.0 34014800000000.0 983727000000.0 4363690000000000.0 5015970000000.0 97340300000.0 570757000000.0 84352100000000.0 87362400000000.0 203079000000000.0 97907600000000.0 -3.44 [-3.44]
5888410000000000.0 1.39149e+18 221504000000000.0 2858420000000000.0 603304000000000.0 48120500000000.0 600425000000000.0 29529800000000.0 1088960000000.0 4198600000000000.0 4142440000000.0 76814600000.0 575133000000.0 87268900000000.0 84169100000000.0 190027000000000.0 86196800000000.0 -3.42 [-3.42]
5888410000000000.0 1.31544e+18 219849000000000.0 2719670000000000.0 548986000000000.0 49259800000000.0 575273000000000.0 25618500000000.0 1203770000000.0 4034250000000000.0 3417220000000.0 60552600000.0 578398000000.0 89986800000000.0 80839500000000.0 177412000000000.0 75694800000000.0 -3.4 [-3.4]
5888410000000000.0 1.24372e+18 218164000000000.0 2586890000000000.0 499126000000000.0 50381700000000.0 550663000000000.0 22209900000000.0 1328800000000.0 3871060000000000.0 2815680000000.0 47681100000.0 580582000000.0 92483900000000.0 77400600000000.0 165265000000000.0 66303400000000.0 -3.38 [-3.38]
5888420000000000.0 1.17609e+18 216458000000000.0 2459900000000000.0 453391000000000.0 51484700000000.0 526628000000000.0 19242100000000.0 1464720000000.0 3709480000000000.0 2317340000000.0 37505300000.0 581731000000.0 94740200000000.0 73881700000000.0 153614000000000.0 57930400000000.0 -3.36 [-3.36]
5888420000000000.0 1.11234e+18 214741000000000.0 2338580000000000.0 411475000000000.0 52566900000000.0 503205000000000.0 16660900000000.0 1612180000000.0 3549980000000000.0 1905100000000.0 29472500000.0 581904000000.0 96737700000000.0 70312900000000.0 142486000000000.0 50490900000000.0 -3.34 [-3.34]
5888420000000000.0 1.05224e+18 213018000000000.0 2222690000000000.0 373087000000000.0 53626700000000.0 480412000000000.0 14417500000000.0 1771860000000.0 3392920000000000.0 1564440000000.0 23137600000.0 581149000000.0 98463200000000.0 66721000000000.0 131894000000000.0 43900100000000.0 -3.32 [-3.32]
5888420000000000.0 9.9559e+17 211297000000000.0 2112090000000000.0 337966000000000.0 54662600000000.0 458273000000000.0 12469500000000.0 1944430000000.0 3238690000000000.0 1283310000000.0 18148100000.0 579526000000.0 99906500000000.0 63133600000000.0 121852000000000.0 38079900000000.0 -3.3 [-3.3]
5888420000000000.0 9.4221e+17 209585000000000.0 2006600000000000.0 305863000000000.0 55672700000000.0 436807000000000.0 10779500000000.0 2130500000000.0 3087630000000000.0 1051630000000.0 14223200000.0 577099000000.0 101061000000000.0 59576500000000.0 112367000000000.0 32956600000000.0 -3.28 [-3.28]
5888430000000000.0 8.91918e+17 207889000000000.0 1906050000000000.0 276548000000000.0 56655300000000.0 416027000000000.0 9314410000000.0 2330710000000.0 2940090000000000.0 860937000000.0 11139200000.0 573932000000.0 101924000000000.0 56073500000000.0 103439000000000.0 28460300000000.0 -3.26 [-3.26]
