H	H+	C+	C+2	C+3	N+	N+2	N+4	O	O+2	O+5	O+6	P+	Si+	Si+2	Si+3	Si+4	Fe+	Al+
2.18776e+15	6.49931e+19	2.00738e+11	2.68525e+13	8.83549e+13	1.47354e+10	4.33203e+12	7.36379e+13	1.17872e+06	1.19152e+13	7.55103e+14	1.00032e+15	1.21325e+07	1.99584e+08	9.16316e+09	3.92541e+10	3.41200e+12	4.65467e+04	6.31856e+06
2.18776e+15	6.15733e+19	2.16820e+11	2.82185e+13	8.93458e+13	1.60495e+10	4.59602e+12	7.22769e+13	1.31931e+06	1.26773e+13	7.12041e+14	8.99870e+14	1.42004e+07	2.35228e+08	1.05797e+10	4.38495e+10	3.61072e+12	5.64391e+04	7.51827e+06
2.18776e+15	5.83400e+19	2.33937e+11	2.96187e+13	9.02446e+13	1.74619e+10	4.86984e+12	7.08204e+13	1.47625e+06	1.34692e+13	6.70000e+14	8.07957e+14	1.65920e+07	2.76703e+08	1.21959e+10	4.89091e+10	3.81539e+12	6.83705e+04	8.92519e+06
2.18776e+15	5.52825e+19	2.52133e+11	3.10515e+13	9.10489e+13	1.89771e+10	5.15309e+12	6.92731e+13	1.65138e+06	1.42900e+13	6.29100e+14	7.24032e+14	1.93528e+07	3.24865e+08	1.40369e+10	5.44708e+10	4.02571e+12	8.27450e+04	1.05717e+07
2.18776e+15	5.23902e+19	2.71450e+11	3.25152e+13	9.17564e+13	2.05995e+10	5.44537e+12	6.76405e+13	1.84671e+06	1.51388e+13	5.89440e+14	6.47572e+14	2.25337e+07	3.80678e+08	1.61304e+10	6.05749e+10	4.24137e+12	1.00044e+05	1.24946e+07
2.18776e+15	4.96535e+19	2.91927e+11	3.40076e+13	9.23648e+13	2.23329e+10	5.74610e+12	6.59280e+13	2.06449e+06	1.60147e+13	5.51115e+14	5.78044e+14	2.61915e+07	4.45225e+08	1.85072e+10	6.72636e+10	4.46197e+12	1.20838e+05	1.47361e+07
2.18776e+15	4.70637e+19	3.13606e+11	3.55265e+13	9.28721e+13	2.41814e+10	6.05466e+12	6.41419e+13	2.30724e+06	1.69163e+13	5.14196e+14	5.14973e+14	3.03899e+07	5.19717e+08	2.12009e+10	7.45811e+10	4.68706e+12	1.45807e+05	1.73440e+07
2.18776e+15	4.46121e+19	3.36530e+11	3.70696e+13	9.32765e+13	2.61489e+10	6.37038e+12	6.22887e+13	2.57781e+06	1.78422e+13	4.78739e+14	4.57890e+14	3.52002e+07	6.05521e+08	2.42490e+10	8.25738e+10	4.91619e+12	1.75755e+05	2.03725e+07
2.18776e+15	4.22911e+19	3.60720e+11	3.86333e+13	9.35760e+13	2.82375e+10	6.69230e+12	6.03755e+13	2.87916e+06	1.87906e+13	4.44799e+14	4.06344e+14	4.06989e+07	7.04123e+08	2.76917e+10	9.12896e+10	5.14878e+12	2.11626e+05	2.38828e+07
2.18776e+15	4.00930e+19	3.86206e+11	4.02144e+13	9.37691e+13	3.04496e+10	7.01949e+12	5.84096e+13	3.21475e+06	1.97599e+13	4.12412e+14	3.59887e+14	4.69719e+07	8.17199e+08	3.15736e+10	1.00779e+11	5.38424e+12	2.54541e+05	2.79442e+07
