H	H+	C+	C+2	C+3	N+	N+2	N+4	O	O+2	O+5	O+6	P+	Si+	Si+2	Si+3	Si+4	Fe+	Al+
6.76086e+15	8.55190e+19	2.12211e+13	5.67012e+15	3.28142e+16	2.03397e+12	1.26178e+15	1.87107e+16	2.45564e+08	4.19620e+15	1.18943e+17	5.84578e+16	1.55744e+09	5.04006e+10	5.20196e+12	7.78847e+13	2.32094e+15	4.78675e+07	5.65161e+09
6.76084e+15	7.92271e+19	2.36039e+13	5.94175e+15	3.27257e+16	2.34070e+12	1.36139e+15	1.76598e+16	3.09443e+08	4.53394e+15	1.06805e+17	4.92349e+16	1.82992e+09	5.74068e+10	5.78943e+12	8.75123e+13	2.40799e+15	6.04452e+07	6.19511e+09
6.76082e+15	7.31362e+19	2.64834e+13	6.25400e+15	3.25381e+16	2.70413e+12	1.46698e+15	1.65546e+16	3.91503e+08	4.88319e+15	9.52636e+16	4.10701e+16	2.16485e+09	6.61201e+10	6.48122e+12	9.85438e+13	2.49383e+15	7.65229e+07	6.74143e+09
6.76083e+15	6.71902e+19	3.00671e+13	6.62634e+15	3.22309e+16	3.14078e+12	1.57919e+15	1.53889e+16	4.98478e+08	5.24201e+15	8.42696e+16	3.38401e+16	2.58592e+09	7.74156e+10	7.32603e+12	1.11324e+14	2.57786e+15	9.73779e+07	7.29447e+09
6.76081e+15	6.12894e+19	3.46620e+13	7.08191e+15	3.17536e+16	3.66875e+12	1.69629e+15	1.41496e+16	6.39612e+08	5.59776e+15	7.37613e+16	2.74221e+16	3.13018e+09	9.27703e+10	8.40126e+12	1.26380e+14	2.65956e+15	1.24702e+08	7.87197e+09
6.76097e+15	5.51669e+19	4.10796e+13	7.69317e+15	3.10345e+16	4.34597e+12	1.82341e+15	1.27808e+16	8.37929e+08	5.95198e+15	6.33701e+16	2.15538e+16	3.88577e+09	1.15621e+11	9.88604e+12	1.45087e+14	2.73828e+15	1.62738e+08	8.57413e+09
6.76083e+15	4.88184e+19	5.02964e+13	8.50112e+15	2.99269e+16	5.19164e+12	1.94630e+15	1.12962e+16	1.11754e+09	6.24615e+15	5.32653e+16	1.63628e+16	4.99087e+09	1.53070e+11	1.20747e+13	1.68844e+14	2.80857e+15	2.16652e+08	9.76762e+09
6.76078e+15	4.28294e+19	6.23328e+13	9.43039e+15	2.84995e+16	6.15801e+12	2.05060e+15	9.85391e+15	1.48992e+09	6.45944e+15	4.40894e+16	1.21243e+16	6.51195e+09	2.09020e+11	1.49379e+13	1.95797e+14	2.85811e+15	2.89913e+08	1.18324e+10
6.76083e+15	3.75609e+19	7.68343e+13	1.03861e+16	2.68780e+16	7.19374e+12	2.13147e+15	8.55541e+15	1.96480e+09	6.61007e+15	3.61289e+16	8.87065e+15	8.52173e+09	2.87505e+11	1.83773e+13	2.24403e+14	2.88117e+15	3.86298e+08	1.50354e+10
6.76083e+15	3.28627e+19	9.44839e+13	1.13360e+16	2.50380e+16	8.28920e+12	2.18316e+15	7.38731e+15	2.58294e+09	6.69828e+15	2.91174e+16	6.38549e+15	1.12777e+10	4.02032e+11	2.25255e+13	2.55528e+14	2.87449e+15	5.15955e+08	1.99358e+10
