WAVE1 WAVE2
1133.625 1135.086
1158.895 1159.977
1189.521 1190.683
1192.556 1193.83
1199.112 1200.948
1205.706 1206.942
1213.798 1217.694
1222.527 1223.426
1244.219 1245.717
1249.951 1251.637
1253.135 1254.034
1256.207 1257.481
1258.493 1260.591
1264.862 1266.21
1301.389 1306.447
1309.032 1311.055
1333.946 1335.894
1393.102 1394.038
1402.093 1402.955
1416.142 1417.491
1422.357 1423.078
1470.39 1471.776
1482.304 1483.84
1525.725 1526.811
1547.079 1548.765
1669.887 1671.198
