WAVE1 WAVE2
1144.202 1146.922
1189.721 1191.248
1192.738 1194.116
1195.68 1197.133
1198.958 1200.97
1201.864 1204.322
1205.849 1207.675
1238.331 1240.156
1253.305 1255.204
1258.892 1261.797
1265.187 1266.416
1300.983 1306.98
1316.963 1317.745
1333.874 1335.885
1392.914 1394.813
1402.263 1403.827
1415.971 1419.286
1425.506 1427.145
1525.967 1527.829
1547.497 1552.041
1670.046 1672.02
1212.035 1218.856
1249.611 1250.643
1286.717 1287.875
1607.845 1609.034
