H	H+	C+	C+2	C+3	O+5	O+6	Si+	Si+2	Si+3
1.58489e+14	2.03454e+18	6.89860e+10	1.34730e+13	4.12982e+13	1.25412e+14	6.62281e+13	3.25132e+08	1.84856e+10	9.83861e+10
1.58489e+14	1.92698e+18	7.33681e+10	1.38667e+13	4.10744e+13	1.14573e+14	5.76472e+13	3.69449e+08	2.06751e+10	1.07614e+11
1.58489e+14	1.82520e+18	7.80054e+10	1.42589e+13	4.08076e+13	1.04436e+14	5.00773e+13	4.19172e+08	2.30860e+10	1.17513e+11
1.58489e+14	1.72887e+18	8.29082e+10	1.46487e+13	4.04978e+13	9.49859e+13	4.34142e+13	4.74865e+08	2.57353e+10	1.28114e+11
1.58489e+14	1.63758e+18	8.80774e+10	1.50341e+13	4.01448e+13	8.61952e+13	3.75580e+13	5.37086e+08	2.86400e+10	1.39455e+11
1.58489e+14	1.55123e+18	9.35361e+10	1.54151e+13	3.97495e+13	7.80538e+13	3.24318e+13	6.06531e+08	3.18181e+10	1.51540e+11
1.58489e+14	1.46951e+18	9.93064e+10	1.57915e+13	3.93121e+13	7.05298e+13	2.79519e+13	6.84035e+08	3.52923e+10	1.64393e+11
1.58489e+14	1.39219e+18	1.05400e+11	1.61621e+13	3.88330e+13	6.35983e+13	2.40466e+13	7.70393e+08	3.90822e+10	1.78026e+11
1.58489e+14	1.31903e+18	1.11832e+11	1.65261e+13	3.83130e+13	5.72308e+13	2.06500e+13	8.66504e+08	4.32088e+10	1.92453e+11
1.58489e+14	1.24980e+18	1.18617e+11	1.68825e+13	3.77529e+13	5.13977e+13	1.77023e+13	9.73341e+08	4.76941e+10	2.07680e+11
1.58489e+14	1.18431e+18	1.25770e+11	1.72302e+13	3.71535e+13	4.60689e+13	1.51499e+13	1.09198e+09	5.25606e+10	2.23709e+11
1.58489e+14	1.12234e+18	1.33304e+11	1.75683e+13	3.65161e+13	4.12135e+13	1.29443e+13	1.22358e+09	5.78312e+10	2.40536e+11
1.58489e+14	1.06371e+18	1.41231e+11	1.78955e+13	3.58417e+13	3.68010e+13	1.10423e+13	1.36937e+09	6.35289e+10	2.58154e+11
1.58489e+14	1.00823e+18	1.49565e+11	1.82109e+13	3.51319e+13	3.28011e+13	9.40532e+12	1.53073e+09	6.96772e+10	2.76548e+11
1.58489e+14	9.55745e+17	1.58314e+11	1.85130e+13	3.43881e+13	2.91841e+13	7.99917e+12	1.70911e+09	7.62994e+10	2.95694e+11
1.58489e+14	9.06081e+17	1.67486e+11	1.88005e+13	3.36123e+13	2.59211e+13	6.79349e+12	1.90608e+09	8.34187e+10	3.15564e+11
1.58489e+14	8.59087e+17	1.77093e+11	1.90727e+13	3.28059e+13	2.29843e+13	5.76157e+12	2.12335e+09	9.10585e+10	3.36122e+11
1.58489e+14	8.14617e+17	1.87139e+11	1.93281e+13	3.19713e+13	2.03470e+13	4.87988e+12	2.36272e+09	9.92409e+10	3.57323e+11
1.58489e+14	7.72535e+17	1.97625e+11	1.95654e+13	3.11106e+13	1.79838e+13	4.12780e+12	2.62613e+09	1.07987e+11	3.79112e+11
1.58489e+14	7.32710e+17	2.08553e+11	1.97834e+13	3.02261e+13	1.58705e+13	3.48729e+12	2.91562e+09	1.17317e+11	4.01430e+11
1.58489e+14	6.95019e+17	2.19922e+11	1.99810e+13	2.93204e+13	1.39847e+13	2.94265e+12	3.23340e+09	1.27251e+11	4.24201e+11
1.58489e+14	6.59350e+17	2.31729e+11	2.01570e+13	2.83962e+13	1.23052e+13	2.48025e+12	3.58182e+09	1.37805e+11	4.47344e+11
1.58489e+14	6.25587e+17	2.43963e+11	2.03102e+13	2.74562e+13	1.08121e+13	2.08817e+12	3.96321e+09	1.48994e+11	4.70775e+11
1.58489e+14	5.93625e+17	2.56611e+11	2.04394e+13	2.65033e+13	9.48709e+12	1.75616e+12	4.38006e+09	1.60826e+11	4.94397e+11
1.58489e+14	5.63365e+17	2.69661e+11	2.05438e+13	2.55405e+13	8.31335e+12	1.47538e+12	4.83500e+09	1.73311e+11	5.18105e+11
1.58489e+14	5.34712e+17	2.83087e+11	2.06220e+13	2.45709e+13	7.27531e+12	1.23821e+12	5.33058e+09	1.86449e+11	5.41785e+11
1.58489e+14	5.07578e+17	2.96878e+11	2.06739e+13	2.35973e+13	6.35876e+12	1.03811e+12	5.86956e+09	2.00240e+11	5.65317e+11
1.58489e+14	4.81879e+17	3.11006e+11	2.06987e+13	2.26229e+13	5.55075e+12	8.69494e+11	6.45469e+09	2.14677e+11	5.88570e+11
1.58489e+14	4.57537e+17	3.25442e+11	2.06956e+13	2.16507e+13	4.83951e+12	7.27554e+11	7.08862e+09	2.29746e+11	6.11410e+11
1.58489e+14	4.34470e+17	3.40151e+11	2.06644e+13	2.06835e+13	4.21425e+12	6.08178e+11	7.77395e+09	2.45422e+11	6.33701e+11
1.58489e+14	4.12610e+17	3.55098e+11	2.06044e+13	1.97245e+13	3.66536e+12	5.07891e+11	8.51325e+09	2.61678e+11	6.55293e+11
1.58489e+14	3.91892e+17	3.70254e+11	2.05164e+13	1.87763e+13	3.18421e+12	4.23724e+11	9.30904e+09	2.78477e+11	6.76040e+11
1.58489e+14	3.72250e+17	3.85577e+11	2.04001e+13	1.78417e+13	2.76295e+12	3.53155e+11	1.01636e+10	2.95774e+11	6.95791e+11
1.58489e+14	3.53627e+17	4.01026e+11	2.02559e+13	1.69231e+13	2.39463e+12	2.94047e+11	1.10790e+10	3.13515e+11	7.14392e+11
1.58489e+14	3.35965e+17	4.16555e+11	2.00841e+13	1.60232e+13	2.07298e+12	2.44582e+11	1.20569e+10	3.31630e+11	7.31696e+11
1.58489e+14	3.19206e+17	4.32128e+11	1.98854e+13	1.51436e+13	1.79236e+12	2.03218e+11	1.30990e+10	3.50046e+11	7.47559e+11
1.58489e+14	3.03301e+17	4.47722e+11	1.96611e+13	1.42860e+13	1.54777e+12	1.68658e+11	1.42082e+10	3.68717e+11	7.61808e+11
1.58489e+14	2.88220e+17	4.63253e+11	1.94120e+13	1.34537e+13	1.33514e+12	1.39843e+11	1.53821e+10	3.87494e+11	7.74347e+11
1.58489e+14	2.73908e+17	4.78695e+11	1.91391e+13	1.26475e+13	1.15036e+12	1.15825e+11	1.66223e+10	4.06299e+11	7.85033e+11
1.58489e+14	2.60324e+17	4.94009e+11	1.88439e+13	1.18687e+13	9.89957e+11	9.58233e+10	1.79290e+10	4.25028e+11	7.93757e+11
1.58489e+14	2.47428e+17	5.09158e+11	1.85278e+13	1.11182e+13	8.50887e+11	7.91842e+10	1.93014e+10	4.43564e+11	8.00419e+11
1.58489e+14	2.35183e+17	5.24095e+11	1.81921e+13	1.03973e+13	7.30453e+11	6.53564e+10	2.07384e+10	4.61787e+11	8.04935e+11
1.58489e+14	2.23555e+17	5.38784e+11	1.78384e+13	9.70635e+12	6.26281e+11	5.38772e+10	2.22382e+10	4.79575e+11	8.07241e+11
1.58489e+14	2.12514e+17	5.53197e+11	1.74688e+13	9.04598e+12	5.36296e+11	4.43597e+10	2.37990e+10	4.96811e+11	8.07290e+11
1.58489e+14	2.02026e+17	5.67292e+11	1.70844e+13	8.41636e+12	4.58646e+11	3.64761e+10	2.54178e+10	5.13360e+11	8.05061e+11
1.58489e+14	1.92062e+17	5.81038e+11	1.66872e+13	7.81753e+12	3.91723e+11	2.99535e+10	2.70914e+10	5.29100e+11	8.00558e+11
1.58489e+14	1.82594e+17	5.94405e+11	1.62787e+13	7.24935e+12	3.34116e+11	2.45634e+10	2.88163e+10	5.43909e+11	7.93800e+11
1.58489e+14	1.73598e+17	6.07367e+11	1.58607e+13	6.71156e+12	2.84591e+11	2.01148e+10	3.05884e+10	5.57675e+11	7.84837e+11
1.58489e+14	1.65048e+17	6.19901e+11	1.54348e+13	6.20366e+12	2.42069e+11	1.64479e+10	3.24034e+10	5.70294e+11	7.73738e+11
1.58489e+14	1.56935e+17	6.31968e+11	1.50034e+13	5.72577e+12	2.05655e+11	1.34332e+10	3.42538e+10	5.81665e+11	7.60639e+11
1.58489e+14	1.49211e+17	6.43581e+11	1.45668e+13	5.27582e+12	1.74427e+11	1.09514e+10	3.61406e+10	5.91718e+11	7.45568e+11
1.58489e+14	1.41870e+17	6.54707e+11	1.41270e+13	4.85377e+12	1.47723e+11	8.91429e+09	3.80561e+10	6.00378e+11	7.28697e+11
1.58489e+14	1.34882e+17	6.65349e+11	1.36848e+13	4.45813e+12	1.24889e+11	7.24251e+09	3.99986e+10	6.07596e+11	7.10123e+11
1.58489e+14	1.28249e+17	6.75457e+11	1.32431e+13	4.08915e+12	1.05448e+11	5.87637e+09	4.19565e+10	6.13320e+11	6.90110e+11
1.58489e+14	1.21944e+17	6.85041e+11	1.28024e+13	3.74520e+12	8.88954e+10	4.76006e+09	4.39283e+10	6.17531e+11	6.68780e+11
1.58489e+14	1.15950e+17	6.94091e+11	1.23639e+13	3.42521e+12	7.48224e+10	3.84935e+09	4.59092e+10	6.20219e+11	6.46314e+11
1.58489e+14	1.10251e+17	7.02601e+11	1.19289e+13	3.12810e+12	6.28758e+10	3.10754e+09	4.78947e+10	6.21390e+11	6.22895e+11
1.58489e+14	1.04835e+17	7.10568e+11	1.14982e+13	2.85277e+12	5.27509e+10	2.50440e+09	4.98802e+10	6.21067e+11	5.98712e+11
1.58489e+14	9.96857e+16	7.17988e+11	1.10729e+13	2.59809e+12	4.41831e+10	2.01480e+09	5.18619e+10	6.19280e+11	5.73947e+11
1.58489e+14	9.47907e+16	7.24859e+11	1.06539e+13	2.36295e+12	3.69448e+10	1.61805e+09	5.38357e+10	6.16076e+11	5.48781e+11
1.58489e+14	9.01374e+16	7.31184e+11	1.02418e+13	2.14623e+12	3.08397e+10	1.29711e+09	5.57981e+10	6.11510e+11	5.23389e+11
1.58489e+14	8.57139e+16	7.36962e+11	9.83740e+12	1.94683e+12	2.56990e+10	1.03797e+09	5.77458e+10	6.05647e+11	4.97933e+11
1.58489e+14	8.15090e+16	7.42197e+11	9.44127e+12	1.76368e+12	2.13779e+10	8.29096e+08	5.96757e+10	5.98561e+11	4.72568e+11
1.58489e+14	7.75118e+16	7.46892e+11	9.05393e+12	1.59573e+12	1.77519e+10	6.61054e+08	6.15848e+10	5.90329e+11	4.47435e+11
1.58489e+14	7.37120e+16	7.51052e+11	8.67581e+12	1.44198e+12	1.47146e+10	5.26110e+08	6.34705e+10	5.81036e+11	4.22663e+11
1.58489e+14	7.01001e+16	7.54682e+11	8.30727e+12	1.30144e+12	1.21749e+10	4.17947e+08	6.53304e+10	5.70768e+11	3.98366e+11
1.58489e+14	6.66667e+16	7.57788e+11	7.94862e+12	1.17319e+12	1.00552e+10	3.31414e+08	6.71618e+10	5.59612e+11	3.74647e+11
1.58489e+14	6.34029e+16	7.60376e+11	7.60006e+12	1.05631e+12	8.28912e+09	2.62314e+08	6.89631e+10	5.47655e+11	3.51590e+11
1.58489e+14	6.03021e+16	7.62462e+11	7.26199e+12	9.50012e+11	6.82094e+09	2.07259e+08	7.07282e+10	5.35011e+11	3.29275e+11
1.58489e+14	5.73622e+16	7.64050e+11	6.93522e+12	8.53640e+11	5.60453e+09	1.63542e+08	7.24516e+10	5.21796e+11	3.07811e+11
1.58489e+14	5.45604e+16	7.65144e+11	6.61806e+12	7.65993e+11	4.59455e+09	1.28751e+08	7.41423e+10	5.07998e+11	2.87135e+11
1.58489e+14	5.18970e+16	7.65754e+11	6.31138e+12	6.86577e+11	3.75936e+09	1.01178e+08	7.57927e+10	4.93744e+11	2.67337e+11
1.58489e+14	4.93652e+16	7.65888e+11	6.01519e+12	6.14713e+11	3.07005e+09	7.93673e+07	7.74004e+10	4.79114e+11	2.48444e+11
1.58489e+14	4.69585e+16	7.65555e+11	5.72942e+12	5.49772e+11	2.50224e+09	6.21470e+07	7.89629e+10	4.64182e+11	2.30468e+11
1.58489e+14	4.46647e+16	7.64757e+11	5.45325e+12	4.91033e+11	2.03459e+09	4.85520e+07	8.04829e+10	4.48970e+11	2.13374e+11
1.58489e+14	4.24958e+16	7.63526e+11	5.18878e+12	4.38334e+11	1.65245e+09	3.79030e+07	8.19417e+10	4.33695e+11	1.97289e+11
1.58489e+14	4.04283e+16	7.61848e+11	4.93366e+12	3.90778e+11	1.33884e+09	2.95234e+07	8.33523e+10	4.18271e+11	1.82075e+11
1.58489e+14	3.84628e+16	7.59742e+11	4.68845e+12	3.48019e+11	1.08256e+09	2.29569e+07	8.47063e+10	4.02807e+11	1.67759e+11
1.58489e+14	3.65898e+16	7.57204e+11	4.45238e+12	3.09542e+11	8.73204e+08	1.78121e+07	8.60049e+10	3.87312e+11	1.54291e+11
1.58489e+14	3.48138e+16	7.54267e+11	4.22648e+12	2.75110e+11	7.03176e+08	1.38040e+07	8.72352e+10	3.71929e+11	1.41711e+11
1.58489e+14	3.31254e+16	7.50929e+11	4.00990e+12	2.44262e+11	5.65088e+08	1.06804e+07	8.83985e+10	3.56659e+11	1.29959e+11
1.58489e+14	3.15203e+16	7.47200e+11	3.80242e+12	2.16657e+11	4.53168e+08	8.25023e+06	8.94917e+10	3.41543e+11	1.19004e+11
1.58489e+14	2.99942e+16	7.43090e+11	3.60379e+12	1.91982e+11	3.62650e+08	6.36299e+06	9.05113e+10	3.26619e+11	1.08812e+11
1.58489e+14	2.85433e+16	7.38607e+11	3.41378e+12	1.69951e+11	2.89596e+08	4.89986e+06	9.14534e+10	3.11923e+11	9.93514e+10
1.58489e+14	2.71637e+16	7.33762e+11	3.23214e+12	1.50302e+11	2.30762e+08	3.76746e+06	9.23146e+10	2.97487e+11	9.05857e+10
1.58489e+14	2.58520e+16	7.28565e+11	3.05861e+12	1.32796e+11	1.83484e+08	2.89250e+06	9.30912e+10	2.83339e+11	8.24799e+10
1.58489e+14	2.46079e+16	7.23043e+11	2.89336e+12	1.17248e+11	1.45634e+08	2.21865e+06	9.37774e+10	2.69542e+11	7.50149e+10
1.58489e+14	2.34188e+16	7.17152e+11	2.73488e+12	1.03367e+11	1.15243e+08	1.69774e+06	9.43776e+10	2.56004e+11	6.81046e+10
1.58489e+14	2.22911e+16	7.10956e+11	2.58417e+12	9.10675e+10	9.10299e+07	1.29803e+06	9.48809e+10	2.42859e+11	6.17646e+10
1.58489e+14	2.12185e+16	7.04445e+11	2.44053e+12	8.01556e+10	7.17429e+07	9.91109e+05	9.52879e+10	2.30084e+11	5.59431e+10
1.58489e+14	2.01986e+16	6.97631e+11	2.30375e+12	7.04862e+10	5.64168e+07	7.55828e+05	9.55948e+10	2.17695e+11	5.06076e+10
1.58489e+14	1.92287e+16	6.90523e+11	2.17356e+12	6.19260e+10	4.42649e+07	0	9.58002e+10	2.05703e+11	4.57249e+10
1.58489e+14	1.83061e+16	6.83131e+11	2.04971e+12	5.43551e+10	3.46521e+07	0	9.59025e+10	1.94117e+11	4.12639e+10
1.58489e+14	1.74287e+16	6.75466e+11	1.93196e+12	4.76665e+10	2.70658e+07	0	9.59000e+10	1.82945e+11	3.71945e+10
1.58489e+14	1.65939e+16	6.67535e+11	1.82006e+12	4.17620e+10	2.10919e+07	0	9.57931e+10	1.72187e+11	3.34875e+10
1.58489e+14	1.57998e+16	6.59353e+11	1.71379e+12	3.65561e+10	1.63996e+07	0	9.55800e+10	1.61852e+11	3.01163e+10
1.58489e+14	1.50464e+16	6.50953e+11	1.61319e+12	3.19796e+10	1.27284e+07	0	9.52618e+10	1.51966e+11	2.70617e+10
1.58489e+14	1.43276e+16	6.42295e+11	1.51747e+12	2.79426e+10	9.85229e+06	0	9.48396e+10	1.42471e+11	2.42844e+10
1.58489e+14	1.36436e+16	6.33416e+11	1.42671e+12	2.43932e+10	7.60903e+06	0	9.43143e+10	1.33394e+11	2.17692e+10
1.58489e+14	1.29928e+16	6.24327e+11	1.34069e+12	2.12754e+10	5.86351e+06	0	9.36876e+10	1.24731e+11	1.94943e+10
1.58489e+14	1.23733e+16	6.15037e+11	1.25920e+12	1.85395e+10	4.50857e+06	0	9.29619e+10	1.16477e+11	1.74397e+10
1.58489e+14	1.17821e+16	6.05531e+11	1.18183e+12	1.61359e+10	3.45750e+06	0	9.21380e+10	1.08602e+11	1.55818e+10
1.58489e+14	1.12211e+16	5.95876e+11	1.10885e+12	1.40359e+10	2.64719e+06	0	9.12222e+10	1.01148e+11	1.39125e+10
1.58489e+14	1.06886e+16	5.86089e+11	1.04002e+12	1.22026e+10	2.02366e+06	0	9.02188e+10	9.41036e+10	1.24144e+10
1.58489e+14	1.01803e+16	5.76121e+11	9.74778e+11	1.05962e+10	1.54312e+06	0	8.91260e+10	8.74166e+10	1.10645e+10
1.58489e+14	9.69630e+15	5.66014e+11	9.13141e+11	9.19323e+09	1.17438e+06	0	8.79516e+10	8.10977e+10	9.85284e+09
1.58489e+14	9.23553e+15	5.55779e+11	8.54945e+11	7.96919e+09	8.92056e+05	0	8.67001e+10	7.51362e+10	8.76650e+09
1.58489e+14	8.79682e+15	5.45431e+11	8.00029e+11	6.90225e+09	6.76361e+05	0	8.53760e+10	6.95212e+10	7.79361e+09
1.58489e+14	8.37773e+15	5.34945e+11	7.48071e+11	5.97087e+09	5.11618e+05	0	8.39801e+10	6.42229e+10	6.92099e+09
1.58489e+14	7.98003e+15	5.24408e+11	6.99265e+11	5.16283e+09	3.86578e+05	0	8.25255e+10	5.92672e+10	6.14354e+09
1.58489e+14	7.60134e+15	5.13797e+11	6.53294e+11	4.46050e+09	2.91632e+05	0	8.10134e+10	5.46226e+10	5.44956e+09
1.58489e+14	7.24074e+15	5.03127e+11	6.10020e+11	3.85066e+09	0	0	7.94493e+10	5.02771e+10	4.83073e+09
1.58489e+14	6.89738e+15	4.92412e+11	5.69310e+11	3.32161e+09	0	0	7.78386e+10	4.62181e+10	4.27947e+09
1.58489e+14	6.57042e+15	4.81665e+11	5.31039e+11	2.86307e+09	0	0	7.61867e+10	4.24331e+10	3.78886e+09
1.58489e+14	6.25910e+15	4.70902e+11	4.95082e+11	2.46601e+09	0	0	7.44991e+10	3.89096e+10	3.35264e+09
1.58489e+14	5.96267e+15	4.60136e+11	4.61324e+11	2.12252e+09	0	0	7.27812e+10	3.56350e+10	2.96513e+09
1.58489e+14	5.68043e+15	4.49381e+11	4.29651e+11	1.82561e+09	0	0	7.10384e+10	3.25970e+10	2.62118e+09
1.58489e+14	5.41171e+15	4.38651e+11	3.99954e+11	1.56921e+09	0	0	6.92760e+10	2.97829e+10	2.31614e+09
1.58489e+14	5.15586e+15	4.27960e+11	3.72129e+11	1.34798e+09	0	0	6.74994e+10	2.71806e+10	2.04582e+09
1.58489e+14	4.91228e+15	4.17321e+11	3.46075e+11	1.15724e+09	0	0	6.57136e+10	2.47781e+10	1.80643e+09
1.58489e+14	4.68041e+15	4.06748e+11	3.21698e+11	9.92935e+08	0	0	6.39236e+10	2.25638e+10	1.59458e+09
1.58489e+14	4.45967e+15	3.96253e+11	2.98904e+11	8.51507e+08	0	0	6.21341e+10	2.05261e+10	1.40722e+09
1.58489e+14	4.24957e+15	3.85849e+11	2.77605e+11	7.29868e+08	0	0	6.03497e+10	1.86540e+10	1.24162e+09
1.58489e+14	4.04960e+15	3.75548e+11	2.57720e+11	6.25327e+08	0	0	5.85746e+10	1.69371e+10	1.09533e+09
1.58489e+14	3.85929e+15	3.65363e+11	2.39164e+11	5.35542e+08	0	0	5.68130e+10	1.53645e+10	9.66173e+08
1.58489e+14	3.67918e+15	3.55360e+11	2.21956e+11	4.58785e+08	0	0	5.50784e+10	1.39343e+10	8.52650e+08
1.58489e+14	3.50681e+15	3.45436e+11	2.05829e+11	3.92649e+08	0	0	5.33553e+10	1.26204e+10	7.52036e+08
1.58489e+14	3.34280e+15	3.35658e+11	1.90810e+11	3.35954e+08	0	0	5.16563e+10	1.14221e+10	6.63301e+08
1.58489e+14	3.18674e+15	3.26034e+11	1.76832e+11	2.87378e+08	0	0	4.99845e+10	1.03307e+10	5.85064e+08
1.58489e+14	3.03826e+15	3.16573e+11	1.63832e+11	2.45780e+08	0	0	4.83424e+10	9.33804e+09	5.16101e+08
1.58489e+14	2.89700e+15	3.07283e+11	1.51748e+11	2.10175e+08	0	0	4.67326e+10	8.43623e+09	4.55326e+08
1.58489e+14	2.76290e+15	2.98189e+11	1.40544e+11	1.79756e+08	0	0	4.51603e+10	7.61981e+09	4.01854e+08
1.58489e+14	2.63507e+15	2.89259e+11	1.30120e+11	1.53696e+08	0	0	4.36210e+10	6.87796e+09	3.54663e+08
1.58489e+14	2.51346e+15	2.80518e+11	1.20447e+11	1.31415e+08	0	0	4.21194e+10	6.20625e+09	3.13088e+08
1.58489e+14	2.39780e+15	2.71971e+11	1.11476e+11	1.12371e+08	0	0	4.06569e+10	5.59860e+09	2.76461e+08
1.58489e+14	2.28661e+15	2.63530e+11	1.03073e+11	9.59766e+07	0	0	3.92193e+10	5.04334e+09	2.43950e+08
1.58489e+14	2.18313e+15	2.55470e+11	9.54524e+10	8.21928e+07	0	0	3.78524e+10	4.55338e+09	2.15760e+08
1.58489e+14	2.08315e+15	2.47488e+11	8.82838e+10	7.02782e+07	0	0	3.65061e+10	4.10353e+09	1.90630e+08
1.58489e+14	1.98848e+15	2.39745e+11	8.16766e+10	6.01362e+07	0	0	3.52072e+10	3.69992e+09	1.68558e+08
1.58489e+14	1.89843e+15	2.32207e+11	7.55617e+10	5.14730e+07	0	0	3.39499e+10	3.33608e+09	1.49103e+08
1.58489e+14	1.81277e+15	2.24876e+11	6.99044e+10	4.40729e+07	0	0	3.27344e+10	3.00824e+09	1.31951e+08
1.58489e+14	1.73128e+15	2.17750e+11	6.46720e+10	3.77514e+07	0	0	3.15603e+10	2.71294e+09	1.16825e+08
1.58489e+14	1.65299e+15	2.10760e+11	5.97869e+10	3.23137e+07	0	0	3.04157e+10	2.44459e+09	1.03394e+08
1.58489e+14	1.57925e+15	2.04043e+11	5.53165e+10	2.77030e+07	0	0	2.93232e+10	2.20537e+09	9.16295e+07
1.58489e+14	1.50909e+15	1.97528e+11	5.11851e+10	2.37624e+07	0	0	2.82707e+10	1.99007e+09	8.12464e+07
1.58489e+14	1.44296e+15	1.91274e+11	4.74036e+10	2.04160e+07	0	0	2.72675e+10	1.79758e+09	7.21377e+07
1.58489e+14	1.37941e+15	1.85157e+11	4.38748e+10	1.75325e+07	0	0	2.62923e+10	1.62305e+09	6.40346e+07
1.58489e+14	1.31901e+15	1.79243e+11	4.06192e+10	1.50680e+07	0	0	2.53556e+10	1.46649e+09	5.68806e+07
