#Index	Failure?	Warnings?	Exit code	#rank	#seq	HDEN=%f L	METALS= %	grid parameter string
000007614	F	F	                  ok	2	38	-3.500000	-1.050000	-3.500000, -1.050000
000007615	F	F	                  ok	11	1238	-3.500000	-1.000000	-3.500000, -1.000000
000007616	F	F	                  ok	9	1446	-3.500000	-0.950000	-3.500000, -0.950000
000007617	F	F	                  ok	2	1408	-3.500000	-0.900000	-3.500000, -0.900000
000007618	F	F	                  ok	11	353	-3.500000	-0.850000	-3.500000, -0.850000
000007619	F	F	                  ok	6	1789	-3.500000	-0.800000	-3.500000, -0.800000
000007620	F	F	                  ok	7	40	-3.500000	-0.750000	-3.500000, -0.750000
000007621	F	F	                  ok	5	672	-3.500000	-0.700000	-3.500000, -0.700000
000007622	F	F	                  ok	8	1878	-3.500000	-0.650000	-3.500000, -0.650000
000007623	F	F	                  ok	11	196	-3.500000	-0.600000	-3.500000, -0.600000
000007624	F	F	                  ok	8	1506	-3.500000	-0.550000	-3.500000, -0.550000
000007625	F	F	                  ok	2	1089	-3.500000	-0.500000	-3.500000, -0.500000
000007626	F	F	                  ok	10	404	-3.500000	-0.450000	-3.500000, -0.450000
000007627	F	F	                  ok	9	34	-3.500000	-0.400000	-3.500000, -0.400000
000007628	F	F	                  ok	11	567	-3.500000	-0.350000	-3.500000, -0.350000
000007629	F	F	                  ok	6	1684	-3.500000	-0.300000	-3.500000, -0.300000
000007630	F	F	                  ok	5	678	-3.500000	-0.250000	-3.500000, -0.250000
000007631	F	F	                  ok	0	740	-3.500000	-0.200000	-3.500000, -0.200000
000007632	F	F	                  ok	5	1788	-3.500000	-0.150000	-3.500000, -0.150000
000007633	F	F	                  ok	9	1251	-3.500000	-0.100000	-3.500000, -0.100000
000007634	F	F	                  ok	9	1546	-3.500000	-0.050000	-3.500000, -0.050000
000007635	F	F	                  ok	5	1026	-3.500000	0.000000	-3.500000, 0.000000
000007636	F	F	                  ok	9	1868	-3.500000	0.050000	-3.500000, 0.050000
000007637	F	F	                  ok	5	291	-3.500000	0.100000	-3.500000, 0.100000
000007638	F	F	                  ok	1	1558	-3.500000	0.150000	-3.500000, 0.150000
000007639	F	F	                  ok	7	783	-3.500000	0.200000	-3.500000, 0.200000
000007640	F	F	                  ok	3	1494	-3.500000	0.250000	-3.500000, 0.250000
000007641	F	F	                  ok	9	886	-3.500000	0.300000	-3.500000, 0.300000
000007642	F	F	                  ok	10	1578	-3.500000	0.350000	-3.500000, 0.350000
000007643	F	F	                  ok	1	1550	-3.500000	0.400000	-3.500000, 0.400000
000007644	F	F	                  ok	9	2020	-3.500000	0.450000	-3.500000, 0.450000
000007645	F	F	                  ok	1	1629	-3.500000	0.500000	-3.500000, 0.500000
000007646	F	F	                  ok	1	2091	-3.500000	0.550000	-3.500000, 0.550000
000007647	F	F	                  ok	5	701	-3.500000	0.600000	-3.500000, 0.600000
000007648	F	F	                  ok	3	1722	-3.500000	0.650000	-3.500000, 0.650000
000007649	F	F	                  ok	6	772	-3.500000	0.700000	-3.500000, 0.700000
000007650	F	F	                  ok	6	1397	-3.500000	0.750000	-3.500000, 0.750000
000007651	F	F	                  ok	4	438	-3.500000	0.800000	-3.500000, 0.800000
000007652	F	F	                  ok	3	1695	-3.500000	0.850000	-3.500000, 0.850000
000007653	F	F	                  ok	4	1860	-3.500000	0.900000	-3.500000, 0.900000
000007654	F	F	                  ok	3	1240	-3.500000	0.950000	-3.500000, 0.950000
000007655	F	F	                  ok	6	711	-3.500000	1.000000	-3.500000, 1.000000
000007656	F	F	                  ok	4	1873	-3.500000	1.050000	-3.500000, 1.050000
000007657	F	F	                  ok	5	547	-3.500000	1.100000	-3.500000, 1.100000
000007658	F	F	                  ok	2	1972	-3.500000	1.150000	-3.500000, 1.150000
000007659	F	F	                  ok	8	1245	-3.500000	1.200000	-3.500000, 1.200000
000007660	F	F	                  ok	11	676	-3.500000	1.250000	-3.500000, 1.250000
000007661	F	F	                  ok	8	909	-3.500000	1.300000	-3.500000, 1.300000
000007662	F	F	                  ok	10	454	-3.500000	1.350000	-3.500000, 1.350000
000007663	F	F	                  ok	5	542	-3.500000	1.400000	-3.500000, 1.400000
000007664	F	F	                  ok	6	1949	-3.500000	1.450000	-3.500000, 1.450000
000007665	F	F	                  ok	2	1555	-3.500000	1.500000	-3.500000, 1.500000
000007666	F	F	                  ok	2	758	-3.500000	1.550000	-3.500000, 1.550000
000007667	F	F	                  ok	5	710	-3.500000	1.600000	-3.500000, 1.600000
000007668	F	F	                  ok	3	1322	-3.500000	1.650000	-3.500000, 1.650000
000007669	F	F	                  ok	3	248	-3.500000	1.700000	-3.500000, 1.700000
000007670	F	F	                  ok	6	803	-3.500000	1.750000	-3.500000, 1.750000
000007671	F	F	                  ok	1	879	-3.500000	1.800000	-3.500000, 1.800000
000007672	F	F	                  ok	8	1337	-3.500000	1.850000	-3.500000, 1.850000
000007673	F	F	                  ok	0	1135	-3.500000	1.900000	-3.500000, 1.900000
000007674	F	F	                  ok	9	1017	-3.500000	1.950000	-3.500000, 1.950000
000007675	F	F	                  ok	7	837	-3.500000	2.000000	-3.500000, 2.000000
000007676	F	F	                  ok	10	499	-3.480000	-3.000000	-3.480000, -3.000000
000007677	F	F	                  ok	0	557	-3.480000	-2.950000	-3.480000, -2.950000
000007678	F	F	                  ok	3	1881	-3.480000	-2.900000	-3.480000, -2.900000
000007679	F	F	                  ok	5	206	-3.480000	-2.850000	-3.480000, -2.850000
000007680	F	F	                  ok	0	1666	-3.480000	-2.800000	-3.480000, -2.800000
000007681	F	F	                  ok	7	397	-3.480000	-2.750000	-3.480000, -2.750000
000007682	F	F	                  ok	4	857	-3.480000	-2.700000	-3.480000, -2.700000
000007683	F	F	                  ok	10	929	-3.480000	-2.650000	-3.480000, -2.650000
000007684	F	F	                  ok	8	942	-3.480000	-2.600000	-3.480000, -2.600000
000007685	F	F	                  ok	11	594	-3.480000	-2.550000	-3.480000, -2.550000
000007686	F	F	                  ok	5	56	-3.480000	-2.500000	-3.480000, -2.500000
000007687	F	F	                  ok	10	1340	-3.480000	-2.450000	-3.480000, -2.450000
000007688	F	F	                  ok	11	1760	-3.480000	-2.400000	-3.480000, -2.400000
000007689	F	F	                  ok	7	1563	-3.480000	-2.350000	-3.480000, -2.350000
000007690	F	F	                  ok	5	636	-3.480000	-2.300000	-3.480000, -2.300000
000007691	F	F	                  ok	11	1776	-3.480000	-2.250000	-3.480000, -2.250000
000007692	F	F	                  ok	8	1369	-3.480000	-2.200000	-3.480000, -2.200000
000007693	F	F	                  ok	7	1008	-3.480000	-2.150000	-3.480000, -2.150000
000007694	F	F	                  ok	3	968	-3.480000	-2.100000	-3.480000, -2.100000
000007695	F	F	                  ok	2	1746	-3.480000	-2.050000	-3.480000, -2.050000
000007696	F	F	                  ok	6	760	-3.480000	-2.000000	-3.480000, -2.000000
000007697	F	F	                  ok	3	2001	-3.480000	-1.950000	-3.480000, -1.950000
000007698	F	F	                  ok	7	1659	-3.480000	-1.900000	-3.480000, -1.900000
000007699	F	F	                  ok	4	243	-3.480000	-1.850000	-3.480000, -1.850000
000007700	F	F	                  ok	6	766	-3.480000	-1.800000	-3.480000, -1.800000
000007701	F	F	                  ok	1	393	-3.480000	-1.750000	-3.480000, -1.750000
000007702	F	F	                  ok	7	1646	-3.480000	-1.700000	-3.480000, -1.700000
000007703	F	F	                  ok	1	948	-3.480000	-1.650000	-3.480000, -1.650000
000007704	F	F	                  ok	4	446	-3.480000	-1.600000	-3.480000, -1.600000
000007705	F	F	                  ok	5	645	-3.480000	-1.550000	-3.480000, -1.550000
000007706	F	F	                  ok	3	1855	-3.480000	-1.500000	-3.480000, -1.500000
000007707	F	F	                  ok	7	618	-3.480000	-1.450000	-3.480000, -1.450000
000007708	F	F	                  ok	1	1324	-3.480000	-1.400000	-3.480000, -1.400000
000007709	F	F	                  ok	8	1182	-3.480000	-1.350000	-3.480000, -1.350000
000007710	F	F	                  ok	11	1783	-3.480000	-1.300000	-3.480000, -1.300000
000007711	F	F	                  ok	2	1637	-3.480000	-1.250000	-3.480000, -1.250000
000007712	F	F	                  ok	5	615	-3.480000	-1.200000	-3.480000, -1.200000
000007713	F	F	                  ok	9	206	-3.480000	-1.150000	-3.480000, -1.150000
000007714	F	F	                  ok	3	1463	-3.480000	-1.100000	-3.480000, -1.100000
000007715	F	F	                  ok	0	596	-3.480000	-1.050000	-3.480000, -1.050000
000007716	F	F	                  ok	9	1089	-3.480000	-1.000000	-3.480000, -1.000000
000007717	F	F	                  ok	7	1950	-3.480000	-0.950000	-3.480000, -0.950000
000007718	F	F	                  ok	3	2058	-3.480000	-0.900000	-3.480000, -0.900000
000007719	F	F	                  ok	5	1035	-3.480000	-0.850000	-3.480000, -0.850000
000007720	F	F	                  ok	10	2035	-3.480000	-0.800000	-3.480000, -0.800000
000007721	F	F	                  ok	9	437	-3.480000	-0.750000	-3.480000, -0.750000
000007722	F	F	                  ok	4	167	-3.480000	-0.700000	-3.480000, -0.700000
000007723	F	F	                  ok	8	1172	-3.480000	-0.650000	-3.480000, -0.650000
000007724	F	F	                  ok	0	1288	-3.480000	-0.600000	-3.480000, -0.600000
000007725	F	F	                  ok	5	1199	-3.480000	-0.550000	-3.480000, -0.550000
000007726	F	F	                  ok	5	2088	-3.480000	-0.500000	-3.480000, -0.500000
000007727	F	F	                  ok	2	1325	-3.480000	-0.450000	-3.480000, -0.450000
000007728	F	F	                  ok	6	405	-3.480000	-0.400000	-3.480000, -0.400000
000007729	F	F	                  ok	10	250	-3.480000	-0.350000	-3.480000, -0.350000
000007730	F	F	                  ok	4	1913	-3.480000	-0.300000	-3.480000, -0.300000
000007731	F	F	                  ok	0	1128	-3.480000	-0.250000	-3.480000, -0.250000
000007732	F	F	                  ok	2	1738	-3.480000	-0.200000	-3.480000, -0.200000
000007733	F	F	                  ok	2	1631	-3.480000	-0.150000	-3.480000, -0.150000
000007734	F	F	                  ok	5	1200	-3.480000	-0.100000	-3.480000, -0.100000
000007735	F	F	                  ok	4	573	-3.480000	-0.050000	-3.480000, -0.050000
000007736	F	F	                  ok	11	2030	-3.480000	0.000000	-3.480000, 0.000000
000007737	F	F	                  ok	8	340	-3.480000	0.050000	-3.480000, 0.050000
000007738	F	F	                  ok	4	1371	-3.480000	0.100000	-3.480000, 0.100000
000007739	F	F	                  ok	3	1987	-3.480000	0.150000	-3.480000, 0.150000
000007740	F	F	                  ok	1	1484	-3.480000	0.200000	-3.480000, 0.200000
000007741	F	F	                  ok	7	866	-3.480000	0.250000	-3.480000, 0.250000
000007742	F	F	                  ok	3	2027	-3.480000	0.300000	-3.480000, 0.300000
000007743	F	F	                  ok	2	1280	-3.480000	0.350000	-3.480000, 0.350000
000007744	F	F	                  ok	9	566	-3.480000	0.400000	-3.480000, 0.400000
000007745	F	F	                  ok	1	660	-3.480000	0.450000	-3.480000, 0.450000
000007746	F	F	                  ok	7	1103	-3.480000	0.500000	-3.480000, 0.500000
000007747	F	F	                  ok	7	37	-3.480000	0.550000	-3.480000, 0.550000
000007748	F	F	                  ok	8	2006	-3.480000	0.600000	-3.480000, 0.600000
000007749	F	F	                  ok	3	1488	-3.480000	0.650000	-3.480000, 0.650000
000007750	F	F	                  ok	1	209	-3.480000	0.700000	-3.480000, 0.700000
000007751	F	F	                  ok	7	621	-3.480000	0.750000	-3.480000, 0.750000
000007752	F	F	                  ok	1	955	-3.480000	0.800000	-3.480000, 0.800000
000007753	F	F	                  ok	3	1936	-3.480000	0.850000	-3.480000, 0.850000
000007754	F	F	                  ok	5	104	-3.480000	0.900000	-3.480000, 0.900000
000007755	F	F	                  ok	11	1974	-3.480000	0.950000	-3.480000, 0.950000
000007756	F	F	                  ok	10	230	-3.480000	1.000000	-3.480000, 1.000000
000007757	F	F	                  ok	6	1374	-3.480000	1.050000	-3.480000, 1.050000
000007758	F	F	                  ok	8	1487	-3.480000	1.100000	-3.480000, 1.100000
000007759	F	F	                  ok	1	1429	-3.480000	1.150000	-3.480000, 1.150000
000007760	F	F	                  ok	6	2015	-3.480000	1.200000	-3.480000, 1.200000
000007761	F	F	                  ok	10	216	-3.480000	1.250000	-3.480000, 1.250000
000007762	F	F	                  ok	9	824	-3.480000	1.300000	-3.480000, 1.300000
000007763	F	F	                  ok	2	92	-3.480000	1.350000	-3.480000, 1.350000
000007764	F	F	                  ok	0	1122	-3.480000	1.400000	-3.480000, 1.400000
000007765	F	F	                  ok	5	744	-3.480000	1.450000	-3.480000, 1.450000
000007766	F	F	                  ok	0	2085	-3.480000	1.500000	-3.480000, 1.500000
000007767	F	F	                  ok	2	2100	-3.480000	1.550000	-3.480000, 1.550000
000007768	F	F	                  ok	6	582	-3.480000	1.600000	-3.480000, 1.600000
000007769	F	F	                  ok	4	692	-3.480000	1.650000	-3.480000, 1.650000
000007770	F	F	                  ok	10	1312	-3.480000	1.700000	-3.480000, 1.700000
000007771	F	F	                  ok	3	1467	-3.480000	1.750000	-3.480000, 1.750000
000007772	F	F	                  ok	0	527	-3.480000	1.800000	-3.480000, 1.800000
000007773	F	F	                  ok	1	1263	-3.480000	1.850000	-3.480000, 1.850000
000007774	F	F	                  ok	8	254	-3.480000	1.900000	-3.480000, 1.900000
000007775	F	F	                  ok	11	688	-3.480000	1.950000	-3.480000, 1.950000
000007776	F	F	                  ok	0	124	-3.480000	2.000000	-3.480000, 2.000000
000007777	F	F	                  ok	3	795	-3.460000	-3.000000	-3.460000, -3.000000
000007778	F	F	                  ok	7	1840	-3.460000	-2.950000	-3.460000, -2.950000
000007779	F	F	                  ok	2	2061	-3.460000	-2.900000	-3.460000, -2.900000
000007780	F	F	                  ok	9	216	-3.460000	-2.850000	-3.460000, -2.850000
000007781	F	F	                  ok	3	802	-3.460000	-2.800000	-3.460000, -2.800000
000007782	F	F	                  ok	1	2105	-3.460000	-2.750000	-3.460000, -2.750000
000007783	F	F	                  ok	9	2108	-3.460000	-2.700000	-3.460000, -2.700000
000007784	F	F	                  ok	11	1577	-3.460000	-2.650000	-3.460000, -2.650000
000007785	F	F	                  ok	4	739	-3.460000	-2.600000	-3.460000, -2.600000
000007786	F	F	                  ok	10	878	-3.460000	-2.550000	-3.460000, -2.550000
000007787	F	F	                  ok	8	1576	-3.460000	-2.500000	-3.460000, -2.500000
000007788	F	F	                  ok	3	871	-3.460000	-2.450000	-3.460000, -2.450000
000007789	F	F	                  ok	11	245	-3.460000	-2.400000	-3.460000, -2.400000
000007790	F	F	                  ok	3	1344	-3.460000	-2.350000	-3.460000, -2.350000
000007791	F	F	                  ok	4	743	-3.460000	-2.300000	-3.460000, -2.300000
000007792	F	F	                  ok	8	1081	-3.460000	-2.250000	-3.460000, -2.250000
000007793	F	F	                  ok	7	1105	-3.460000	-2.200000	-3.460000, -2.200000
000007794	F	F	                  ok	11	934	-3.460000	-2.150000	-3.460000, -2.150000
000007795	F	F	                  ok	7	1679	-3.460000	-2.100000	-3.460000, -2.100000
000007796	F	F	                  ok	9	862	-3.460000	-2.050000	-3.460000, -2.050000
000007797	F	F	                  ok	2	776	-3.460000	-2.000000	-3.460000, -2.000000
000007798	F	F	                  ok	10	1839	-3.460000	-1.950000	-3.460000, -1.950000
000007799	F	F	                  ok	11	1546	-3.460000	-1.900000	-3.460000, -1.900000
000007800	F	F	                  ok	0	446	-3.460000	-1.850000	-3.460000, -1.850000
000007801	F	F	                  ok	6	932	-3.460000	-1.800000	-3.460000, -1.800000
000007802	F	F	                  ok	1	1797	-3.460000	-1.750000	-3.460000, -1.750000
000007803	F	F	                  ok	10	1846	-3.460000	-1.700000	-3.460000, -1.700000
000007804	F	F	                  ok	2	1091	-3.460000	-1.650000	-3.460000, -1.650000
000007805	F	F	                  ok	8	574	-3.460000	-1.600000	-3.460000, -1.600000
000007806	F	F	                  ok	10	412	-3.460000	-1.550000	-3.460000, -1.550000
000007807	F	F	                  ok	7	668	-3.460000	-1.500000	-3.460000, -1.500000
000007808	F	F	                  ok	1	1503	-3.460000	-1.450000	-3.460000, -1.450000
000007809	F	F	                  ok	4	934	-3.460000	-1.400000	-3.460000, -1.400000
000007810	F	F	                  ok	8	1556	-3.460000	-1.350000	-3.460000, -1.350000
000007811	F	F	                  ok	6	1827	-3.460000	-1.300000	-3.460000, -1.300000
000007812	F	F	                  ok	1	828	-3.460000	-1.250000	-3.460000, -1.250000
000007813	F	F	                  ok	11	649	-3.460000	-1.200000	-3.460000, -1.200000
000007814	F	F	                  ok	5	1534	-3.460000	-1.150000	-3.460000, -1.150000
000007815	F	F	                  ok	9	977	-3.460000	-1.100000	-3.460000, -1.100000
000007816	F	F	                  ok	0	774	-3.460000	-1.050000	-3.460000, -1.050000
000007817	F	F	                  ok	8	1816	-3.460000	-1.000000	-3.460000, -1.000000
000007818	F	F	                  ok	10	1082	-3.460000	-0.950000	-3.460000, -0.950000
000007819	F	F	                  ok	4	341	-3.460000	-0.900000	-3.460000, -0.900000
000007820	F	F	                  ok	9	2085	-3.460000	-0.850000	-3.460000, -0.850000
000007821	F	F	                  ok	4	1318	-3.460000	-0.800000	-3.460000, -0.800000
000007822	F	F	                  ok	10	1050	-3.460000	-0.750000	-3.460000, -0.750000
000007823	F	F	                  ok	5	1403	-3.460000	-0.700000	-3.460000, -0.700000
000007824	F	F	                  ok	11	1999	-3.460000	-0.650000	-3.460000, -0.650000
000007825	F	F	                  ok	0	2112	-3.460000	-0.600000	-3.460000, -0.600000
000007826	F	F	                  ok	0	14	-3.460000	-0.550000	-3.460000, -0.550000
000007827	F	F	                  ok	8	1754	-3.460000	-0.500000	-3.460000, -0.500000
000007828	F	F	                  ok	1	1211	-3.460000	-0.450000	-3.460000, -0.450000
000007829	F	F	                  ok	10	589	-3.460000	-0.400000	-3.460000, -0.400000
000007830	F	F	                  ok	3	1582	-3.460000	-0.350000	-3.460000, -0.350000
000007831	F	F	                  ok	8	1147	-3.460000	-0.300000	-3.460000, -0.300000
000007832	F	F	                  ok	6	1979	-3.460000	-0.250000	-3.460000, -0.250000
000007833	F	F	                  ok	2	73	-3.460000	-0.200000	-3.460000, -0.200000
000007834	F	F	                  ok	6	1235	-3.460000	-0.150000	-3.460000, -0.150000
000007835	F	F	                  ok	1	1844	-3.460000	-0.100000	-3.460000, -0.100000
000007836	F	F	                  ok	4	1028	-3.460000	-0.050000	-3.460000, -0.050000
000007837	F	F	                  ok	10	1487	-3.460000	0.000000	-3.460000, 0.000000
000007838	F	F	                  ok	11	42	-3.460000	0.050000	-3.460000, 0.050000
000007839	F	F	                  ok	9	892	-3.460000	0.100000	-3.460000, 0.100000
000007840	F	F	                  ok	5	1997	-3.460000	0.150000	-3.460000, 0.150000
000007841	F	F	                  ok	4	892	-3.460000	0.200000	-3.460000, 0.200000
000007842	F	F	                  ok	8	495	-3.460000	0.250000	-3.460000, 0.250000
000007843	F	F	                  ok	11	1573	-3.460000	0.300000	-3.460000, 0.300000
000007844	F	F	                  ok	4	1307	-3.460000	0.350000	-3.460000, 0.350000
000007845	F	F	                  ok	7	1902	-3.460000	0.400000	-3.460000, 0.400000
000007846	F	F	                  ok	0	1085	-3.460000	0.450000	-3.460000, 0.450000
000007847	F	F	                  ok	7	1528	-3.460000	0.500000	-3.460000, 0.500000
000007848	F	F	                  ok	9	240	-3.460000	0.550000	-3.460000, 0.550000
000007849	F	F	                  ok	7	1810	-3.460000	0.600000	-3.460000, 0.600000
000007850	F	F	                  ok	6	147	-3.460000	0.650000	-3.460000, 0.650000
000007851	F	F	                  ok	7	25	-3.460000	0.700000	-3.460000, 0.700000
000007852	F	F	                  ok	7	441	-3.460000	0.750000	-3.460000, 0.750000
000007853	F	F	                  ok	11	1657	-3.460000	0.800000	-3.460000, 0.800000
000007854	F	F	                  ok	5	486	-3.460000	0.850000	-3.460000, 0.850000
000007855	F	F	                  ok	9	244	-3.460000	0.900000	-3.460000, 0.900000
000007856	F	F	                  ok	11	633	-3.460000	0.950000	-3.460000, 0.950000
000007857	F	F	                  ok	3	1853	-3.460000	1.000000	-3.460000, 1.000000
000007858	F	F	                  ok	9	1840	-3.460000	1.050000	-3.460000, 1.050000
000007859	F	F	                  ok	10	491	-3.460000	1.100000	-3.460000, 1.100000
000007860	F	F	                  ok	2	1283	-3.460000	1.150000	-3.460000, 1.150000
000007861	F	F	                  ok	7	1955	-3.460000	1.200000	-3.460000, 1.200000
000007862	F	F	                  ok	9	1230	-3.460000	1.250000	-3.460000, 1.250000
000007863	F	F	                  ok	5	347	-3.460000	1.300000	-3.460000, 1.300000
000007864	F	F	                  ok	2	443	-3.460000	1.350000	-3.460000, 1.350000
000007865	F	F	                  ok	1	224	-3.460000	1.400000	-3.460000, 1.400000
000007866	F	F	                  ok	7	1292	-3.460000	1.450000	-3.460000, 1.450000
000007867	F	F	                  ok	0	965	-3.460000	1.500000	-3.460000, 1.500000
000007868	F	F	                  ok	3	754	-3.460000	1.550000	-3.460000, 1.550000
000007869	F	F	                  ok	9	1778	-3.460000	1.600000	-3.460000, 1.600000
000007870	F	F	                  ok	1	379	-3.460000	1.650000	-3.460000, 1.650000
000007871	F	F	                  ok	4	1727	-3.460000	1.700000	-3.460000, 1.700000
000007872	F	F	                  ok	7	1037	-3.460000	1.750000	-3.460000, 1.750000
000007873	F	F	                  ok	2	620	-3.460000	1.800000	-3.460000, 1.800000
000007874	F	F	                  ok	10	999	-3.460000	1.850000	-3.460000, 1.850000
000007875	F	F	                  ok	10	1927	-3.460000	1.900000	-3.460000, 1.900000
000007876	F	F	                  ok	3	89	-3.460000	1.950000	-3.460000, 1.950000
000007877	F	F	                  ok	3	451	-3.460000	2.000000	-3.460000, 2.000000
000007878	F	F	                  ok	0	1505	-3.440000	-3.000000	-3.440000, -3.000000
000007879	F	F	                  ok	11	1230	-3.440000	-2.950000	-3.440000, -2.950000
000007880	F	F	                  ok	6	1458	-3.440000	-2.900000	-3.440000, -2.900000
000007881	F	F	                  ok	1	1913	-3.440000	-2.850000	-3.440000, -2.850000
000007882	F	F	                  ok	8	2073	-3.440000	-2.800000	-3.440000, -2.800000
000007883	F	F	                  ok	8	424	-3.440000	-2.750000	-3.440000, -2.750000
000007884	F	F	                  ok	6	15	-3.440000	-2.700000	-3.440000, -2.700000
000007885	F	F	                  ok	0	777	-3.440000	-2.650000	-3.440000, -2.650000
000007886	F	F	                  ok	6	1997	-3.440000	-2.600000	-3.440000, -2.600000
000007887	F	F	                  ok	1	1944	-3.440000	-2.550000	-3.440000, -2.550000
000007888	F	F	                  ok	2	1728	-3.440000	-2.500000	-3.440000, -2.500000
000007889	F	F	                  ok	9	864	-3.440000	-2.450000	-3.440000, -2.450000
000007890	F	F	                  ok	1	970	-3.440000	-2.400000	-3.440000, -2.400000
000007891	F	F	                  ok	7	1676	-3.440000	-2.350000	-3.440000, -2.350000
000007892	F	F	                  ok	7	1255	-3.440000	-2.300000	-3.440000, -2.300000
000007893	F	F	                  ok	8	1336	-3.440000	-2.250000	-3.440000, -2.250000
000007894	F	F	                  ok	3	1826	-3.440000	-2.200000	-3.440000, -2.200000
000007895	F	F	                  ok	5	700	-3.440000	-2.150000	-3.440000, -2.150000
000007896	F	F	                  ok	10	297	-3.440000	-2.100000	-3.440000, -2.100000
000007897	F	F	                  ok	0	1491	-3.440000	-2.050000	-3.440000, -2.050000
000007898	F	F	                  ok	7	1995	-3.440000	-2.000000	-3.440000, -2.000000
000007899	F	F	                  ok	9	1897	-3.440000	-1.950000	-3.440000, -1.950000
000007900	F	F	                  ok	3	323	-3.440000	-1.900000	-3.440000, -1.900000
000007901	F	F	                  ok	6	1290	-3.440000	-1.850000	-3.440000, -1.850000
000007902	F	F	                  ok	7	1245	-3.440000	-1.800000	-3.440000, -1.800000
000007903	F	F	                  ok	7	833	-3.440000	-1.750000	-3.440000, -1.750000
000007904	F	F	                  ok	10	1639	-3.440000	-1.700000	-3.440000, -1.700000
000007905	F	F	                  ok	10	1361	-3.440000	-1.650000	-3.440000, -1.650000
000007906	F	F	                  ok	2	1520	-3.440000	-1.600000	-3.440000, -1.600000
000007907	F	F	                  ok	1	1898	-3.440000	-1.550000	-3.440000, -1.550000
000007908	F	F	                  ok	2	1048	-3.440000	-1.500000	-3.440000, -1.500000
000007909	F	F	                  ok	7	1537	-3.440000	-1.450000	-3.440000, -1.450000
000007910	F	F	                  ok	11	119	-3.440000	-1.400000	-3.440000, -1.400000
000007911	F	F	                  ok	11	1936	-3.440000	-1.350000	-3.440000, -1.350000
000007912	F	F	                  ok	0	2004	-3.440000	-1.300000	-3.440000, -1.300000
000007913	F	F	                  ok	7	962	-3.440000	-1.250000	-3.440000, -1.250000
000007914	F	F	                  ok	2	1752	-3.440000	-1.200000	-3.440000, -1.200000
000007915	F	F	                  ok	8	636	-3.440000	-1.150000	-3.440000, -1.150000
000007916	F	F	                  ok	11	1755	-3.440000	-1.100000	-3.440000, -1.100000
000007917	F	F	                  ok	7	724	-3.440000	-1.050000	-3.440000, -1.050000
000007918	F	F	                  ok	9	1268	-3.440000	-1.000000	-3.440000, -1.000000
000007919	F	F	                  ok	2	748	-3.440000	-0.950000	-3.440000, -0.950000
000007920	F	F	                  ok	3	586	-3.440000	-0.900000	-3.440000, -0.900000
000007921	F	F	                  ok	2	487	-3.440000	-0.850000	-3.440000, -0.850000
000007922	F	F	                  ok	10	1856	-3.440000	-0.800000	-3.440000, -0.800000
000007923	F	F	                  ok	1	1869	-3.440000	-0.750000	-3.440000, -0.750000
000007924	F	F	                  ok	4	642	-3.440000	-0.700000	-3.440000, -0.700000
000007925	F	F	                  ok	0	433	-3.440000	-0.650000	-3.440000, -0.650000
000007926	F	F	                  ok	3	1618	-3.440000	-0.600000	-3.440000, -0.600000
000007927	F	F	                  ok	8	901	-3.440000	-0.550000	-3.440000, -0.550000
000007928	F	F	                  ok	6	610	-3.440000	-0.500000	-3.440000, -0.500000
000007929	F	F	                  ok	3	1968	-3.440000	-0.450000	-3.440000, -0.450000
000007930	F	F	                  ok	1	971	-3.440000	-0.400000	-3.440000, -0.400000
000007931	F	F	                  ok	10	19	-3.440000	-0.350000	-3.440000, -0.350000
000007932	F	F	                  ok	6	56	-3.440000	-0.300000	-3.440000, -0.300000
000007933	F	F	                  ok	0	1493	-3.440000	-0.250000	-3.440000, -0.250000
000007934	F	F	                  ok	2	1697	-3.440000	-0.200000	-3.440000, -0.200000
000007935	F	F	                  ok	10	1300	-3.440000	-0.150000	-3.440000, -0.150000
000007936	F	F	                  ok	0	1129	-3.440000	-0.100000	-3.440000, -0.100000
000007937	F	F	                  ok	1	2030	-3.440000	-0.050000	-3.440000, -0.050000
000007938	F	F	                  ok	1	1250	-3.440000	0.000000	-3.440000, 0.000000
000007939	F	F	                  ok	5	1309	-3.440000	0.050000	-3.440000, 0.050000
000007940	F	F	                  ok	1	229	-3.440000	0.100000	-3.440000, 0.100000
000007941	F	F	                  ok	5	353	-3.440000	0.150000	-3.440000, 0.150000
000007942	F	F	                  ok	7	700	-3.440000	0.200000	-3.440000, 0.200000
000007943	F	F	                  ok	3	978	-3.440000	0.250000	-3.440000, 0.250000
000007944	F	F	                  ok	11	2010	-3.440000	0.300000	-3.440000, 0.300000
000007945	F	F	                  ok	8	1093	-3.440000	0.350000	-3.440000, 0.350000
000007946	F	F	                  ok	6	2031	-3.440000	0.400000	-3.440000, 0.400000
000007947	F	F	                  ok	7	1498	-3.440000	0.450000	-3.440000, 0.450000
000007948	F	F	                  ok	1	307	-3.440000	0.500000	-3.440000, 0.500000
000007949	F	F	                  ok	6	1483	-3.440000	0.550000	-3.440000, 0.550000
000007950	F	F	                  ok	10	1229	-3.440000	0.600000	-3.440000, 0.600000
000007951	F	F	                  ok	1	292	-3.440000	0.650000	-3.440000, 0.650000
000007952	F	F	                  ok	6	674	-3.440000	0.700000	-3.440000, 0.700000
