H	H+	C+	C+2	C+3	N+	N+2	N+4	O	O+2	O+5	O+6	P+	Si+	Si+2	Si+3	Si+4	Fe+	Al+
7.24436e+13	2.27004e+18	6.28344e+09	8.43755e+11	2.82155e+12	4.72015e+08	1.36641e+11	2.45786e+12	3.70776e+04	3.58179e+11	2.61749e+13	3.73835e+13	3.58521e+05	5.57227e+06	2.59718e+08	1.12625e+09	1.04704e+11	1.27805e+03	1.68302e+05
7.24436e+13	2.15014e+18	6.79350e+09	8.87839e+11	2.85694e+12	5.14311e+08	1.45102e+11	2.41702e+12	4.14736e+04	3.81735e+11	2.47614e+13	3.36769e+13	4.20258e+05	6.58292e+06	3.00452e+08	1.26046e+09	1.10995e+11	1.55023e+03	2.00886e+05
7.24436e+13	2.03687e+18	7.33751e+09	9.33123e+11	2.88946e+12	5.59882e+08	1.53904e+11	2.37292e+12	4.63850e+04	4.06288e+11	2.33730e+13	3.02793e+13	4.91807e+05	7.76186e+06	3.47020e+08	1.40846e+09	1.17491e+11	1.87876e+03	2.39195e+05
7.24436e+13	1.92980e+18	7.91650e+09	9.79549e+11	2.91900e+12	6.08841e+08	1.63033e+11	2.32567e+12	5.18618e+04	4.31796e+11	2.20141e+13	2.71711e+13	5.74533e+05	9.13419e+06	4.00170e+08	1.57146e+09	1.24183e+11	2.27486e+03	2.84149e+05
7.24436e+13	1.82858e+18	8.53207e+09	1.02707e+12	2.94551e+12	6.61353e+08	1.72476e+11	2.27544e+12	5.79675e+04	4.58237e+11	2.06888e+13	2.43342e+13	6.70015e+05	1.07284e+07	4.60732e+08	1.75068e+09	1.31064e+11	2.75190e+03	3.36786e+05
7.24436e+13	1.73284e+18	9.18564e+09	1.07563e+12	2.96890e+12	7.17565e+08	1.82221e+11	2.22238e+12	6.47713e+04	4.85581e+11	1.94008e+13	2.17507e+13	7.80011e+05	1.25767e+07	5.29626e+08	1.94743e+09	1.38121e+11	3.32581e+03	3.98299e+05
7.24436e+13	1.64227e+18	9.87861e+09	1.12515e+12	2.98910e+12	7.77615e+08	1.92247e+11	2.16669e+12	7.23495e+04	5.13788e+11	1.81534e+13	1.94033e+13	9.06484e+05	1.47150e+07	6.07866e+08	2.16307e+09	1.45343e+11	4.01546e+03	4.70039e+05
7.24436e+13	1.55658e+18	1.06123e+10	1.17557e+12	3.00604e+12	8.41629e+08	2.02534e+11	2.10855e+12	8.07861e+04	5.42815e+11	1.69494e+13	1.72755e+13	1.05161e+06	1.71838e+07	6.96572e+08	2.39904e+09	1.52716e+11	4.84327e+03	5.53548e+05
7.24436e+13	1.47547e+18	1.13879e+10	1.22680e+12	3.01966e+12	9.09727e+08	2.13057e+11	2.04819e+12	9.01762e+04	5.72614e+11	1.57912e+13	1.53510e+13	1.21784e+06	2.00283e+07	7.96976e+08	2.65686e+09	1.60224e+11	5.83577e+03	6.50573e+05
7.24436e+13	1.39869e+18	1.22067e+10	1.27874e+12	3.02991e+12	9.82011e+08	2.23789e+11	1.98582e+12	1.00625e+05	6.03135e+11	1.46807e+13	1.36144e+13	1.40784e+06	2.32987e+07	9.10424e+08	2.93807e+09	1.67850e+11	7.02429e+03	7.63092e+05
7.24436e+13	1.32599e+18	1.30697e+10	1.33129e+12	3.03673e+12	1.05857e+09	2.34698e+11	1.92169e+12	1.12251e+05	6.34321e+11	1.36194e+13	1.20510e+13	1.62461e+06	2.70509e+07	1.03839e+09	3.24432e+09	1.75573e+11	8.44586e+03	8.93343e+05
7.24436e+13	1.25714e+18	1.39775e+10	1.38432e+12	3.04006e+12	1.13945e+09	2.45748e+11	1.85604e+12	1.25179e+05	6.66104e+11	1.26082e+13	1.06467e+13	1.87136e+06	3.13467e+07	1.18249e+09	3.57731e+09	1.83375e+11	1.01441e+04	1.04386e+06
7.24436e+13	1.19192e+18	1.49310e+10	1.43771e+12	3.03987e+12	1.22471e+09	2.56905e+11	1.78913e+12	1.39559e+05	6.98427e+11	1.16479e+13	9.38816e+12	2.15170e+06	3.62542e+07	1.34447e+09	3.93875e+09	1.91231e+11	1.21703e+04	1.21748e+06
7.24436e+13	1.13014e+18	1.59311e+10	1.49132e+12	3.03613e+12	1.31440e+09	2.68131e+11	1.72124e+12	1.55559e+05	7.31230e+11	1.07385e+13	8.26285e+12	2.46962e+06	4.18490e+07	1.52623e+09	4.33042e+09	1.99117e+11	1.45849e+04	1.41741e+06
7.24436e+13	1.07161e+18	1.69783e+10	1.54502e+12	3.02880e+12	1.40856e+09	2.79387e+11	1.65262e+12	1.73366e+05	7.64445e+11	9.88011e+12	7.25899e+12	2.82940e+06	4.82131e+07	1.72982e+09	4.75408e+09	2.07007e+11	1.74587e+04	1.64721e+06
7.24436e+13	1.01616e+18	1.80728e+10	1.59865e+12	3.01786e+12	1.50719e+09	2.90631e+11	1.58356e+12	1.93189e+05	7.98006e+11	9.07209e+12	6.36542e+12	3.23576e+06	5.54371e+07	1.95745e+09	5.21157e+09	2.14874e+11	2.08746e+04	1.91090e+06
7.24436e+13	9.63609e+17	1.92149e+10	1.65203e+12	3.00331e+12	1.61029e+09	3.01820e+11	1.51432e+12	2.15265e+05	8.31843e+11	8.31370e+12	5.57178e+12	3.69382e+06	6.36191e+07	2.21150e+09	5.70471e+09	2.22687e+11	2.49295e+04	2.21294e+06
7.24436e+13	9.13816e+17	2.04045e+10	1.70501e+12	2.98514e+12	1.71783e+09	3.12912e+11	1.44517e+12	2.39864e+05	8.65886e+11	7.60387e+12	4.86844e+12	4.20899e+06	7.28663e+07	2.49452e+09	6.23530e+09	2.30417e+11	2.97323e+04	2.55785e+06
7.24436e+13	8.66628e+17	2.16414e+10	1.75740e+12	2.96335e+12	1.82978e+09	3.23863e+11	1.37637e+12	2.67287e+05	9.00067e+11	6.94130e+12	4.24643e+12	4.78736e+06	8.32942e+07	2.80922e+09	6.80512e+09	2.38030e+11	3.54171e+04	2.95146e+06
7.24436e+13	8.21903e+17	2.29246e+10	1.80900e+12	2.93797e+12	1.94604e+09	3.34626e+11	1.30817e+12	2.97870e+05	9.34309e+11	6.32449e+12	3.69751e+12	5.43522e+06	9.50269e+07	3.15848e+09	7.41597e+09	2.45495e+11	4.21368e+04	3.39988e+06
7.24436e+13	7.79518e+17	2.42543e+10	1.85963e+12	2.90901e+12	2.06666e+09	3.45165e+11	1.24081e+12	3.32016e+05	9.68556e+11	5.75177e+12	3.21412e+12	6.15980e+06	1.08200e+08	3.54537e+09	8.06941e+09	2.52775e+11	5.00693e+04	3.90983e+06
7.24436e+13	7.39346e+17	2.56291e+10	1.90909e+12	2.87653e+12	2.19152e+09	3.55435e+11	1.17452e+12	3.70159e+05	1.00273e+12	5.22134e+12	2.78929e+12	6.96841e+06	1.22958e+08	3.97312e+09	8.76707e+09	2.59837e+11	5.94200e+04	4.48874e+06
7.24436e+13	7.01278e+17	2.70488e+10	1.95720e+12	2.84058e+12	2.32062e+09	3.65401e+11	1.10951e+12	4.12810e+05	1.03678e+12	4.73131e+12	2.41671e+12	7.86927e+06	1.39455e+08	4.44512e+09	9.51024e+09	2.66644e+11	7.04271e+04	5.14474e+06
7.24436e+13	6.65178e+17	2.85108e+10	2.00371e+12	2.80120e+12	2.45380e+09	3.75017e+11	1.04595e+12	4.60525e+05	1.07063e+12	4.27952e+12	2.09040e+12	8.87061e+06	1.57860e+08	4.96505e+09	1.03007e+10	2.73162e+11	8.33700e+04	5.88712e+06
7.24436e+13	6.30983e+17	3.00121e+10	2.04840e+12	2.75854e+12	2.59087e+09	3.84242e+11	9.84089e+11	5.13896e+05	1.10417e+12	3.86441e+12	1.80549e+12	9.98038e+06	1.78323e+08	5.53609e+09	1.11389e+10	2.79350e+11	9.85503e+04	6.72488e+06
7.24436e+13	5.98559e+17	3.15527e+10	2.09109e+12	2.71263e+12	2.73191e+09	3.93050e+11	9.24007e+11	5.73703e+05	1.13738e+12	3.48348e+12	1.55693e+12	1.12091e+07	2.01049e+08	6.16253e+09	1.20263e+10	2.85176e+11	1.16347e+05	7.66946e+06
7.24436e+13	5.67828e+17	3.31299e+10	2.13159e+12	2.66361e+12	2.87680e+09	4.01408e+11	8.65865e+11	6.40749e+05	1.17019e+12	3.13482e+12	1.34056e+12	1.25663e+07	2.26223e+08	6.84810e+09	1.29634e+10	2.90603e+11	1.37174e+05	8.73223e+06
7.24436e+13	5.38700e+17	3.47410e+10	2.16968e+12	2.61160e+12	3.02545e+09	4.09285e+11	8.09780e+11	7.15957e+05	1.20252e+12	2.81641e+12	1.15256e+12	1.40622e+07	2.54044e+08	7.59678e+09	1.39506e+10	2.95595e+11	1.61510e+05	9.92578e+06
7.24436e+13	5.11085e+17	3.63824e+10	2.20514e+12	2.55675e+12	3.17771e+09	4.16652e+11	7.55841e+11	8.00363e+05	1.23431e+12	2.52621e+12	9.89467e+11	1.57069e+07	2.84716e+08	8.41256e+09	1.49880e+10	3.00119e+11	1.89904e+05	1.12638e+07
7.24436e+13	4.84912e+17	3.80523e+10	2.23783e+12	2.49921e+12	3.33361e+09	4.23490e+11	7.04126e+11	8.95170e+05	1.26551e+12	2.26230e+12	8.48243e+11	1.75118e+07	3.18458e+08	9.29950e+09	1.60753e+10	3.04139e+11	2.22981e+05	1.27610e+07
7.24436e+13	4.60101e+17	3.97459e+10	2.26753e+12	2.43917e+12	3.49295e+09	4.29772e+11	6.54693e+11	1.00168e+06	1.29604e+12	2.02279e+12	7.26159e+11	1.94872e+07	3.55479e+08	1.02614e+10	1.72117e+10	3.07626e+11	2.61450e+05	1.44329e+07
7.24436e+13	4.36582e+17	4.14600e+10	2.29408e+12	2.37679e+12	3.65570e+09	4.35482e+11	6.07573e+11	1.12143e+06	1.32585e+12	1.80585e+12	6.20789e+11	2.16443e+07	3.96005e+08	1.13023e+10	1.83961e+10	3.10547e+11	3.06120e+05	1.62964e+07
7.24436e+13	4.14297e+17	4.31982e+10	2.31750e+12	2.31228e+12	3.82239e+09	4.40628e+11	5.62774e+11	1.25625e+06	1.35493e+12	1.60968e+12	5.29994e+11	2.39989e+07	4.40310e+08	1.24266e+10	1.96260e+10	3.12879e+11	3.57937e+05	1.83703e+07
7.24436e+13	3.93165e+17	4.49434e+10	2.33737e+12	2.24588e+12	3.99188e+09	4.45156e+11	5.20324e+11	1.40779e+06	1.38312e+12	1.43273e+12	4.51880e+11	2.65529e+07	4.88524e+08	1.36364e+10	2.09007e+10	3.14593e+11	4.17892e+05	2.06722e+07
7.24436e+13	3.73133e+17	4.66968e+10	2.35370e+12	2.17779e+12	4.16458e+09	4.49076e+11	4.80195e+11	1.57832e+06	1.41042e+12	1.27337e+12	3.84773e+11	2.93199e+07	5.40904e+08	1.49355e+10	2.22168e+10	3.15667e+11	4.87180e+05	2.32229e+07
7.24436e+13	3.54141e+17	4.84538e+10	2.36639e+12	2.10826e+12	4.34041e+09	4.52379e+11	4.42359e+11	1.77025e+06	1.43677e+12	1.13009e+12	3.27208e+11	3.23092e+07	5.97662e+08	1.63268e+10	2.35710e+10	3.16082e+11	5.67123e+05	2.60437e+07
7.24436e+13	3.36144e+17	5.02079e+10	2.37533e+12	2.03757e+12	4.51914e+09	4.55060e+11	4.06795e+11	1.98620e+06	1.46209e+12	1.00157e+12	2.77922e+11	3.55266e+07	6.58949e+08	1.78117e+10	2.49590e+10	3.15823e+11	6.59151e+05	2.91549e+07
7.24436e+13	3.19072e+17	5.19574e+10	2.38051e+12	1.96587e+12	4.70101e+09	4.57121e+11	3.73413e+11	2.22944e+06	1.48637e+12	8.86368e+11	2.35741e+11	3.89835e+07	7.25034e+08	1.93935e+10	2.63768e+10	3.14876e+11	7.65039e+05	3.25830e+07
7.24436e+13	3.02882e+17	5.36952e+10	2.38186e+12	1.89347e+12	4.88575e+09	4.58558e+11	3.42172e+11	2.50330e+06	1.50954e+12	7.83322e+11	1.99709e+11	4.26826e+07	7.96038e+08	2.10723e+10	2.78190e+10	3.13231e+11	8.86611e+05	3.63506e+07
7.24436e+13	2.87528e+17	5.54151e+10	2.37936e+12	1.82061e+12	5.07322e+09	4.59372e+11	3.13004e+11	2.81160e+06	1.53154e+12	6.91302e+11	1.68971e+11	4.66263e+07	8.72086e+08	2.28483e+10	2.92797e+10	3.10884e+11	1.02596e+06	4.04823e+07
