H	H+	C+	C+2	C+3	N+	N+2	N+4	O	O+2	O+5	O+6	P+	Si+	Si+2	Si+3	Si+4	Fe+	Al+
6.45654e+14	7.47694e+18	1.97663e+11	1.60422e+13	2.66589e+13	1.66323e+10	2.95714e+12	1.19299e+13	2.50596e+06	8.37681e+12	5.79957e+13	3.40206e+13	4.61555e+07	8.22042e+08	2.75866e+10	6.59107e+10	2.20303e+12	3.55042e+05	2.96952e+07
6.45654e+14	7.09150e+18	2.09212e+11	1.64965e+13	2.64029e+13	1.76726e+10	3.05168e+12	1.13198e+13	2.79410e+06	8.68639e+12	5.27585e+13	2.95818e+13	5.23337e+07	9.36276e+08	3.09704e+10	7.17255e+10	2.26880e+12	4.22018e+05	3.41553e+07
6.45654e+14	6.72619e+18	2.21164e+11	1.69408e+13	2.61151e+13	1.87504e+10	3.14394e+12	1.07192e+13	3.11599e+06	8.99544e+12	4.79062e+13	2.56793e+13	5.92327e+07	1.06429e+09	3.47123e+10	7.79346e+10	2.33264e+12	5.00995e+05	3.92197e+07
6.45654e+14	6.37993e+18	2.33508e+11	1.73735e+13	2.57958e+13	1.98651e+10	3.23355e+12	1.01298e+13	3.47584e+06	9.30331e+12	4.34218e+13	2.22553e+13	6.69210e+07	1.20744e+09	3.88420e+10	8.45512e+10	2.39423e+12	5.93992e+05	4.49602e+07
6.45654e+14	6.05174e+18	2.46232e+11	1.77925e+13	2.54457e+13	2.10161e+10	3.32018e+12	9.55344e+12	3.87839e+06	9.60941e+12	3.92874e+13	1.92569e+13	7.54717e+07	1.36714e+09	4.33908e+10	9.15871e+10	2.45326e+12	7.03340e+05	5.14555e+07
6.45654e+14	5.74066e+18	2.59323e+11	1.81962e+13	2.50656e+13	2.22026e+10	3.40349e+12	8.99177e+12	4.32903e+06	9.91308e+12	3.54846e+13	1.66362e+13	8.49618e+07	1.54492e+09	4.83909e+10	9.90527e+10	2.50939e+12	8.31725e+05	5.87919e+07
6.45654e+14	5.44579e+18	2.72763e+11	1.85826e+13	2.46562e+13	2.34240e+10	3.48316e+12	8.44620e+12	4.83384e+06	1.02137e+13	3.19951e+13	1.43500e+13	9.54732e+07	1.74237e+09	5.38761e+10	1.06957e+11	2.56230e+12	9.82243e+05	6.70634e+07
6.45654e+14	5.16630e+18	2.86537e+11	1.89499e+13	2.42185e+13	2.46799e+10	3.55891e+12	7.91796e+12	5.39978e+06	1.05108e+13	2.88001e+13	1.23593e+13	1.07092e+08	1.96118e+09	5.98806e+10	1.15304e+11	2.61167e+12	1.15844e+06	7.63722e+07
6.45654e+14	4.90139e+18	3.00622e+11	1.92964e+13	2.37537e+13	2.59693e+10	3.63048e+12	7.40814e+12	6.03462e+06	1.08037e+13	2.58813e+13	1.06290e+13	1.19908e+08	2.20310e+09	6.64397e+10	1.24100e+11	2.65717e+12	1.36440e+06	8.68296e+07
6.45654e+14	4.65027e+18	3.14994e+11	1.96202e+13	2.32630e+13	2.72916e+10	3.69760e+12	6.91760e+12	6.74717e+06	1.10917e+13	2.32205e+13	9.12761e+12	1.34013e+08	2.46996e+09	7.35890e+10	1.33345e+11	2.69851e+12	1.60476e+06	9.85554e+07
6.45654e+14	4.41224e+18	3.29627e+11	1.99197e+13	2.27478e+13	2.86462e+10	3.76008e+12	6.44704e+12	7.54740e+06	1.13744e+13	2.08000e+13	7.82711e+12	1.49503e+08	2.76364e+09	8.13641e+10	1.43037e+11	2.73538e+12	1.88485e+06	1.11679e+08
6.45654e+14	4.18662e+18	3.44491e+11	2.01932e+13	2.22096e+13	3.00324e+10	3.81770e+12	5.99700e+12	8.44657e+06	1.16512e+13	1.86025e+13	6.70253e+12	1.66473e+08	3.08605e+09	8.98004e+10	1.53170e+11	2.76750e+12	2.21072e+06	1.26340e+08
6.45654e+14	3.97270e+18	3.59553e+11	2.04391e+13	2.16500e+13	3.14492e+10	3.87027e+12	5.56775e+12	9.45740e+06	1.19213e+13	1.66114e+13	5.73156e+12	1.85025e+08	3.43917e+09	9.89320e+10	1.63734e+11	2.79457e+12	2.58924e+06	1.42686e+08
6.45654e+14	3.76992e+18	3.74781e+11	2.06561e+13	2.10708e+13	3.28962e+10	3.91767e+12	5.15954e+12	1.05942e+07	1.21845e+13	1.48109e+13	4.89463e+12	2.05252e+08	3.82498e+09	1.08793e+11	1.74716e+11	2.81638e+12	3.02825e+06	1.60876e+08
6.45654e+14	3.57768e+18	3.90139e+11	2.08429e+13	2.04740e+13	3.43728e+10	3.95978e+12	4.77242e+12	1.18730e+07	1.24401e+13	1.31859e+13	4.17434e+12	2.27249e+08	4.24544e+09	1.19414e+11	1.86096e+11	2.83268e+12	3.53656e+06	1.81080e+08
6.45654e+14	3.39545e+18	4.05592e+11	2.09986e+13	1.98615e+13	3.58786e+10	3.99651e+12	4.40627e+12	1.33122e+07	1.26876e+13	1.17219e+13	3.55539e+12	2.51107e+08	4.70251e+09	1.30826e+11	1.97851e+11	2.84328e+12	4.12418e+06	2.03475e+08
6.45654e+14	3.22268e+18	4.21097e+11	2.11221e+13	1.92356e+13	3.74127e+10	4.02779e+12	4.06086e+12	1.49319e+07	1.29265e+13	1.04054e+13	3.02430e+12	2.76910e+08	5.19808e+09	1.43052e+11	2.09954e+11	2.84799e+12	4.80238e+06	2.28249e+08
6.45654e+14	3.05887e+18	4.36614e+11	2.12126e+13	1.85982e+13	3.89746e+10	4.05356e+12	3.73585e+12	1.67553e+07	1.31564e+13	9.22360e+12	2.56926e+12	3.04735e+08	5.73393e+09	1.56116e+11	2.22368e+11	2.84667e+12	5.58382e+06	2.55601e+08
