H	H+	C+	C+2	C+3	N+	N+2	N+4	O	O+2	O+5	O+6	P+	Si+	Si+2	Si+3	Si+4
4.78630e+13	6.20404e+16	2.16037e+12	8.03910e+13	5.07374e+13	1.45975e+11	1.11984e+13	1.02410e+13	2.93922e+08	5.19493e+13	8.79815e+12	7.02908e+11	1.19614e+09	5.50554e+10	5.50100e+11	3.47038e+12	1.08224e+13
4.78630e+13	5.70393e+16	2.21330e+12	7.71752e+13	4.59129e+13	1.55704e+11	1.09033e+13	8.88013e+12	3.55158e+08	5.23560e+13	6.90600e+12	5.18014e+11	1.36895e+09	6.53787e+10	5.80989e+11	3.49269e+12	9.98752e+12
4.78630e+13	5.26222e+16	2.25502e+12	7.39800e+13	4.16361e+13	1.65715e+11	1.06261e+13	7.70784e+12	4.25430e+08	5.26123e+13	5.46635e+12	3.85927e+11	1.54792e+09	7.68051e+10	6.10279e+11	3.49938e+12	9.20751e+12
4.78630e+13	4.86762e+16	2.28710e+12	7.08224e+13	3.78158e+13	1.75999e+11	1.03596e+13	6.69356e+12	5.06018e+08	5.27263e+13	4.35429e+12	2.89892e+11	1.73241e+09	8.94153e+10	6.37877e+11	3.49202e+12	8.47679e+12
4.78630e+13	4.51283e+16	2.31090e+12	6.77253e+13	3.43900e+13	1.86533e+11	1.01004e+13	5.81493e+12	5.98143e+08	5.27056e+13	3.48712e+12	2.19270e+11	1.92124e+09	1.03252e+11	6.63663e+11	3.47193e+12	7.79291e+12
4.78630e+13	4.19217e+16	2.32767e+12	6.47057e+13	3.13084e+13	1.97297e+11	9.84606e+12	5.05311e+12	7.03149e+08	5.25586e+13	2.80556e+12	1.66841e+11	2.11316e+09	1.18347e+11	6.87532e+11	3.44025e+12	7.15368e+12
4.78630e+13	3.90133e+16	2.33850e+12	6.17789e+13	2.85309e+13	2.08260e+11	9.59516e+12	4.39257e+12	8.22390e+08	5.22937e+13	2.26668e+12	1.27631e+11	2.30675e+09	1.34710e+11	7.09380e+11	3.39809e+12	6.55747e+12
4.78630e+13	3.63632e+16	2.34427e+12	5.89495e+13	2.60197e+13	2.19382e+11	9.34620e+12	3.81903e+12	9.57532e+08	5.19193e+13	1.83769e+12	9.80720e+10	2.50077e+09	1.52362e+11	7.29116e+11	3.34634e+12	6.00171e+12
4.78630e+13	3.39422e+16	2.34580e+12	5.62249e+13	2.37459e+13	2.30582e+11	9.09860e+12	3.32109e+12	1.11022e+09	5.14435e+13	1.49465e+12	7.56659e+10	2.69378e+09	1.71286e+11	7.46650e+11	3.28598e+12	5.48475e+12
4.78630e+13	3.17241e+16	2.34382e+12	5.36078e+13	2.16832e+13	2.41893e+11	8.85192e+12	2.88859e+12	1.28216e+09	5.08743e+13	1.21908e+12	5.85896e+10	2.88451e+09	1.91463e+11	7.61919e+11	3.21788e+12	5.00464e+12
4.78630e+13	2.96860e+16	2.33885e+12	5.10976e+13	1.98085e+13	2.53294e+11	8.60575e+12	2.51267e+12	1.47538e+09	5.02197e+13	9.96707e+11	4.55065e+10	3.07172e+09	2.12872e+11	7.74865e+11	3.14281e+12	4.55923e+12
4.78630e+13	2.78079e+16	2.33139e+12	4.86919e+13	1.81016e+13	2.64758e+11	8.35977e+12	2.18568e+12	1.69202e+09	4.94853e+13	8.16545e+11	3.54364e+10	3.25427e+09	2.35464e+11	7.85403e+11	3.06152e+12	4.14648e+12
4.78630e+13	2.60743e+16	2.32191e+12	4.63906e+13	1.65456e+13	2.76263e+11	8.11427e+12	1.90127e+12	1.93430e+09	4.86786e+13	6.70158e+11	2.76587e+10	3.43109e+09	2.59175e+11	7.93509e+11	2.97480e+12	3.76473e+12
