# %ECSV 1.0
# ---
# datatype:
# - {name: H, datatype: float64}
# - {name: H+, datatype: float64}
# - {name: C+, datatype: float64}
# - {name: C+2, datatype: float64}
# - {name: C+3, datatype: float64}
# - {name: N+, datatype: float64}
# - {name: N+2, datatype: float64}
# - {name: N+4, datatype: float64}
# - {name: O, datatype: float64}
# - {name: O+2, datatype: float64}
# - {name: O+5, datatype: float64}
# - {name: O+6, datatype: float64}
# - {name: P+, datatype: float64}
# - {name: Si+, datatype: float64}
# - {name: Si+2, datatype: float64}
# - {name: Si+3, datatype: float64}
# - {name: Si+4, datatype: float64}
# - {name: log_nH, datatype: float64}
# - {name: log_Te, datatype: float64}
# - {name: parameters, datatype: string, subtype: 'float64[1]'}
# schema: astropy-2.0
H H+ C+ C+2 C+3 N+ N+2 N+4 O O+2 O+5 O+6 P+ Si+ Si+2 Si+3 Si+4 log_nH log_Te parameters
47863000000000.0 1.02565e+17 46858000000.0 1396530000000.0 665074000000.0 4792690000.0 284343000000.0 60855700000.0 7348130.0 1140860000000.0 85519500000.0 12055700000.0 74513100.0 1509910000.0 35012900000.0 31088600000.0 155892000000.0 -3.82 4.35 [-3.82]
47863000000000.0 9.74197e+16 47547600000.0 1366930000000.0 625341000000.0 4930730000.0 280140000000.0 54490000000.0 8249870.0 1142190000000.0 74116900000.0 10024600000.0 78543900.0 1599920000.0 36683400000.0 31632200000.0 149135000000.0 -3.8 4.346 [-3.8]
47863000000000.0 9.25339e+16 48194000000.0 1336150000000.0 587075000000.0 5070220000.0 275685000000.0 48717500000.0 9259600.0 1142380000000.0 64145800000.0 8323730000.0 82560200.0 1690780000.0 38322200000.0 32094200000.0 142227000000.0 -3.78 4.343 [-3.78]
47863000000000.0 8.78998e+16 48795900000.0 1304400000000.0 550359000000.0 5211050000.0 271001000000.0 43498100000.0 10388300.0 1141420000000.0 55448100000.0 6902850000.0 86534000.0 1781870000.0 39915500000.0 32470100000.0 135221000000.0 -3.76 4.34 [-3.76]
47863000000000.0 8.3493e+16 49353700000.0 1271730000000.0 515128000000.0 5353410000.0 266089000000.0 38775500000.0 11651700.0 1139280000000.0 47853400000.0 5714730000.0 90449200.0 1872920000.0 41451300000.0 32754300000.0 128141000000.0 -3.74 4.336 [-3.74]
47863000000000.0 7.93017e+16 49867400000.0 1238270000000.0 481400000000.0 5497360000.0 260966000000.0 34509800000.0 13064800.0 1135930000000.0 41231100000.0 4722720000.0 94283200.0 1963410000.0 42916200000.0 32943100000.0 121031000000.0 -3.72 4.333 [-3.72]
47863000000000.0 7.53322e+16 50337300000.0 1204350000000.0 449314000000.0 5642720000.0 255677000000.0 30678300000.0 14639400.0 1131430000000.0 35486800000.0 3898700000.0 98005000.0 2052460000.0 44296500000.0 33036000000.0 113962000000.0 -3.7 4.33 [-3.7]
47863000000000.0 7.15562e+16 50763800000.0 1169930000000.0 418731000000.0 5789780000.0 250212000000.0 27228600000.0 16397900.0 1125710000000.0 30491000000.0 3212500000.0 101603000.0 2139920000.0 45580800000.0 33029300000.0 106945000000.0 -3.68 4.326 [-3.68]
47863000000000.0 6.79696e+16 51148300000.0 1135210000000.0 389683000000.0 5938600000.0 244597000000.0 24132200000.0 18357900.0 1118790000000.0 26158600000.0 2642750000.0 105057000.0 2225180000.0 46757800000.0 32923300000.0 100032000000.0 -3.66 4.323 [-3.66]
47863000000000.0 6.45578e+16 51491400000.0 1100250000000.0 362113000000.0 6089330000.0 238840000000.0 21353900000.0 20543300.0 1110640000000.0 22402200000.0 2169860000.0 108351000.0 2307900000.0 47817100000.0 32717700000.0 93248800000.0 -3.64 4.32 [-3.64]
