H	H+	C+	C+2	C+3	N+	N+2	N+4	O	O+2	O+5	O+6	P+	Si+	Si+2	Si+3	Si+4
5.01193e+17	2.04369e+21	1.31114e+16	2.44533e+18	1.02312e+18	2.86924e+15	4.84109e+17	1.88417e+17	5.95638e+12	5.31090e+18	1.04992e+18	6.90078e+17	2.15219e+13	5.20478e+15	3.79302e+16	2.26400e+17	1.58467e+17
5.01235e+17	1.94728e+21	1.32213e+16	2.36098e+18	9.85147e+17	2.88678e+15	4.68385e+17	1.80896e+17	6.27306e+12	5.10072e+18	9.75343e+17	6.15347e+17	2.22003e+13	5.41471e+15	3.78150e+16	2.16567e+17	1.51053e+17
5.01228e+17	1.85428e+21	1.33410e+16	2.28080e+18	9.48320e+17	2.90394e+15	4.53439e+17	1.73213e+17	6.60278e+12	4.89987e+18	9.01752e+17	5.44791e+17	2.28856e+13	5.62392e+15	3.76577e+16	2.07044e+17	1.44104e+17
5.01193e+17	1.76588e+21	1.34591e+16	2.20340e+18	9.12446e+17	2.91967e+15	4.38959e+17	1.65569e+17	6.94568e+12	4.70601e+18	8.32781e+17	4.82057e+17	2.35672e+13	5.83046e+15	3.74554e+16	1.97804e+17	1.37628e+17
5.01209e+17	1.68111e+21	1.35813e+16	2.12921e+18	8.77680e+17	2.93507e+15	4.25076e+17	1.57869e+17	7.30466e+12	4.52004e+18	7.66319e+17	4.24424e+17	2.42504e+13	6.03616e+15	3.72140e+16	1.88866e+17	1.31554e+17
5.01244e+17	1.59983e+21	1.37102e+16	2.05801e+18	8.43534e+17	2.95088e+15	4.11733e+17	1.50175e+17	7.68589e+12	4.34112e+18	7.02868e+17	3.72035e+17	2.49389e+13	6.24383e+15	3.69385e+16	1.80176e+17	1.25847e+17
5.01220e+17	1.52216e+21	1.38439e+16	1.99016e+18	8.10253e+17	2.96607e+15	3.99018e+17	1.42489e+17	8.07982e+12	4.16992e+18	6.42356e+17	3.24570e+17	2.56291e+13	6.44474e+15	3.66281e+16	1.71838e+17	1.20503e+17
5.01239e+17	1.44753e+21	1.39815e+16	1.92452e+18	7.77691e+17	2.98108e+15	3.86665e+17	1.34835e+17	8.49778e+12	4.00449e+18	5.84766e+17	2.81589e+17	2.63155e+13	6.64594e+15	3.62756e+16	1.63734e+17	1.15452e+17
5.01210e+17	1.37623e+21	1.41263e+16	1.86198e+18	7.45628e+17	2.99705e+15	3.74910e+17	1.27263e+17	8.93817e+12	3.84590e+18	5.30238e+17	2.42896e+17	2.70084e+13	6.84428e+15	3.59002e+16	1.55929e+17	1.10705e+17
5.01196e+17	1.30757e+21	1.42727e+16	1.80114e+18	7.14060e+17	3.01114e+15	3.63396e+17	1.19755e+17	9.39554e+12	3.69207e+18	4.78675e+17	2.08179e+17	2.76847e+13	7.03477e+15	3.54705e+16	1.48380e+17	1.06194e+17
5.01208e+17	1.24179e+21	1.44286e+16	1.74302e+18	6.82925e+17	3.02613e+15	3.52349e+17	1.12325e+17	9.88207e+12	3.54452e+18	4.29965e+17	1.77092e+17	2.83622e+13	7.22308e+15	3.50159e+16	1.41128e+17	1.01931e+17
5.01210e+17	1.17877e+21	1.45860e+16	1.68668e+18	6.52330e+17	3.04169e+15	3.41620e+17	1.05055e+17	1.03998e+13	3.40182e+18	3.84382e+17	1.49556e+17	2.90300e+13	7.40906e+15	3.45281e+16	1.34097e+17	9.78930e+16
5.01213e+17	1.11821e+21	1.47533e+16	1.63241e+18	6.21848e+17	3.05647e+15	3.31185e+17	9.79325e+16	1.09402e+13	3.26380e+18	3.41619e+17	1.25125e+17	2.96898e+13	7.58492e+15	3.40026e+16	1.27370e+17	9.40237e+16
5.01226e+17	1.06029e+21	1.49277e+16	1.58032e+18	5.91765e+17	3.07201e+15	3.21116e+17	9.09946e+16	1.15131e+13	3.13107e+18	3.01680e+17	1.03604e+17	3.03437e+13	7.75451e+15	3.34528e+16	1.20926e+17	9.03556e+16
5.01192e+17	1.00441e+21	1.51073e+16	1.52930e+18	5.61732e+17	3.08699e+15	3.11157e+17	8.42445e+16	1.21201e+13	3.00151e+18	2.64537e+17	8.47960e+16	3.09744e+13	7.91696e+15	3.28577e+16	1.14695e+17	8.68075e+16
5.01195e+17	9.50921e+20	1.53019e+16	1.48016e+18	5.31862e+17	3.10367e+15	3.01485e+17	7.76984e+16	1.27718e+13	2.87700e+18	2.30143e+17	6.85104e+16	3.16096e+13	8.07292e+15	3.22521e+16	1.08748e+17	8.33851e+16
5.01198e+17	8.99656e+20	1.54968e+16	1.43207e+18	5.02365e+17	3.11977e+15	2.91937e+17	7.14312e+16	1.34601e+13	2.75594e+18	1.98557e+17	5.45560e+16	3.22144e+13	8.21929e+15	3.16040e+16	1.03038e+17	8.00976e+16
5.01201e+17	8.50405e+20	1.57059e+16	1.38530e+18	4.72997e+17	3.13668e+15	2.82543e+17	6.54038e+16	1.41967e+13	2.63890e+18	1.69397e+17	4.25175e+16	3.28114e+13	8.35625e+15	3.09340e+16	9.75935e+16	7.68959e+16
5.01202e+17	8.03307e+20	1.59253e+16	1.33910e+18	4.43659e+17	3.15464e+15	2.73141e+17	5.97694e+16	1.49939e+13	2.52403e+18	1.43410e+17	3.27697e+16	3.33908e+13	8.48599e+15	3.02417e+16	9.23704e+16	7.37625e+16
5.01190e+17	7.58611e+20	1.61418e+16	1.29378e+18	4.15266e+17	3.17277e+15	2.63866e+17	5.44682e+16	1.58435e+13	2.41320e+18	1.20033e+17	2.47400e+16	3.39425e+13	8.60613e+15	2.95189e+16	8.73928e+16	7.07293e+16
5.01235e+17	7.15517e+20	1.64025e+16	1.24930e+18	3.86130e+17	3.19544e+15	2.54604e+17	4.95004e+16	1.67943e+13	2.30500e+18	9.92162e+16	1.83422e+16	3.45268e+13	8.71898e+15	2.88160e+16	8.26934e+16	6.76785e+16
5.01231e+17	6.74470e+20	1.66470e+16	1.20432e+18	3.57965e+17	3.21324e+15	2.45216e+17	4.49244e+16	1.77672e+13	2.19930e+18	8.10918e+16	1.34283e+16	3.50322e+13	8.80933e+15	2.80387e+16	7.82153e+16	6.46464e+16
5.01201e+17	6.35230e+20	1.69118e+16	1.15937e+18	3.30386e+17	3.23031e+15	2.35779e+17	4.06821e+16	1.87935e+13	2.09691e+18	6.52899e+16	9.68457e+15	3.55388e+13	8.87499e+15	2.72461e+16	7.40114e+16	6.15771e+16
