# %ECSV 1.0
# ---
# datatype:
# - {name: H, datatype: float64}
# - {name: H+, datatype: float64}
# - {name: C+, datatype: float64}
# - {name: C+2, datatype: float64}
# - {name: C+3, datatype: float64}
# - {name: N+2, datatype: float64}
# - {name: N+4, datatype: float64}
# - {name: O, datatype: float64}
# - {name: O+2, datatype: float64}
# - {name: O+5, datatype: float64}
# - {name: O+6, datatype: float64}
# - {name: Si+, datatype: float64}
# - {name: Si+2, datatype: float64}
# - {name: Si+3, datatype: float64}
# - {name: Si+4, datatype: float64}
# - {name: log_nH, datatype: float64}
# - {name: log_Z, datatype: float64}
# - {name: parameters, datatype: string, subtype: 'float64[2]'}
# schema: astropy-2.0
H H+ C+ C+2 C+3 N+2 N+4 O O+2 O+5 O+6 Si+ Si+2 Si+3 Si+4 log_nH log_Z parameters
39810700000000.0 2.17213e+18 583673000.0 78174500000.0 319226000000.0 15102100000.0 349324000000.0 6065.16 44468400000.0 4773680000000.0 10723100000000.0 207555.0 11265000.0 53746600.0 8314530000.0 -5.0 -1.65 [-5.0,-1.65]
39810700000000.0 2.15298e+18 645574000.0 87502100000.0 358458000000.0 16677000000.0 391392000000.0 6408.12 48660100000.0 5343590000000.0 11910600000000.0 234505.0 12701900.0 60973600.0 9358710000.0 -5.0 -1.6 [-5.0,-1.6]
39810700000000.0 2.13271e+18 713067000.0 97916300000.0 402551000000.0 18394500000.0 438501000000.0 6739.96 53158800000.0 5980890000000.0 13220500000000.0 264969.0 14326200.0 69237000.0 10537500000.0 -5.0 -1.55 [-5.0,-1.55]
39810700000000.0 2.04152e+18 1044980000.0 153015000000.0 640976000000.0 26897300000.0 690638000000.0 7874.26 74507600000.0 9378280000000.0 19933200000000.0 431069.0 23238100.0 116244000.0 16999300000.0 -5.0 -1.35 [-5.0,-1.35]
39810700000000.0 2.01651e+18 1144840000.0 170913000000.0 720255000000.0 29490800000.0 773663000000.0 8093.98 80776300000.0 10492800000000.0 22052300000000.0 486299.0 26237200.0 132660000.0 19177800000.0 -5.0 -1.3 [-5.0,-1.3]
39810700000000.0 1.99077e+18 1251930000.0 190818000000.0 809457000000.0 32298800000.0 866675000000.0 8283.99 87465600000.0 11739400000000.0 24381800000000.0 548207.0 29626700.0 151554000.0 21645200000.0 -5.0 -1.25 [-5.0,-1.25]
39810700000000.0 1.93752e+18 1488520000.0 237500000000.0 1022820000000.0 38626800000.0 1087650000000.0 8575.65 102251000000.0 14693400000000.0 29755000000000.0 694701.0 37781500.0 198418000.0 27611200000.0 -5.0 -1.15 [-5.0,-1.15]
39810700000000.0 1.91023e+18 1618410000.0 264756000000.0 1150010000000.0 42187500000.0 1218510000000.0 8680.78 110443000000.0 16438200000000.0 32845700000000.0 780696.0 42664500.0 227377000.0 31207100000.0 -5.0 -1.1 [-5.0,-1.1]
39810700000000.0 1.82704e+18 2056470000.0 365536000000.0 1636030000000.0 54766600000.0 1713870000000.0 8871.26 138998000000.0 23018100000000.0 44071500000000.0 1098580.0 61391100.0 344111000.0 45183000000.0 -5.0 -0.95 [-5.0,-0.95]
39810700000000.0 1.79924e+18 2219320000.0 406559000000.0 1840520000000.0 59703000000.0 1920490000000.0 8908.65 150141000000.0 25752600000000.0 48577400000000.0 1227120.0 69278100.0 395752000.0 51161400000.0 -5.0 -0.9 [-5.0,-0.9]
39810700000000.0 1.77159e+18 2391040000.0 451922000000.0 2070830000000.0 65079900000.0 2152160000000.0 8942.15 162289000000.0 28812200000000.0 53530900000000.0 1368290.0 78154300.0 455481000.0 57955200000.0 -5.0 -0.85 [-5.0,-0.85]
39810700000000.0 1.74417e+18 2572060000.0 502060000000.0 2330230000000.0 70948600000.0 2411930000000.0 8977.73 175583000000.0 32235800000000.0 58978400000000.0 1522960.0 88136400.0 524575000.0 65677500000.0 -5.0 -0.8 [-5.0,-0.8]
39810700000000.0 1.71714e+18 2763150000.0 557464000000.0 2622380000000.0 77373000000.0 2703230000000.0 9023.7 190204000000.0 36066600000000.0 64973700000000.0 1692080.0 99352800.0 604467000.0 74454700000.0 -5.0 -0.75 [-5.0,-0.75]
39810700000000.0 1.69049e+18 2964650000.0 618648000000.0 2951430000000.0 84414700000.0 3029890000000.0 9083.19 206322000000.0 40352700000000.0 71571100000000.0 1876570.0 111948000.0 696886000.0 84434200000.0 -5.0 -0.7 [-5.0,-0.7]
39810700000000.0 1.66432e+18 3177440000.0 686202000000.0 3322030000000.0 92151700000.0 3396220000000.0 9162.76 224159000000.0 45147700000000.0 78834300000000.0 2077470.0 126081000.0 803768000.0 95780900000.0 -5.0 -0.65 [-5.0,-0.65]
39810700000000.0 1.63866e+18 3402410000.0 760773000000.0 3739420000000.0 100670000000.0 3807030000000.0 9267.87 243954000000.0 50511500000000.0 86833000000000.0 2295890.0 141929000.0 927360000.0 108683000000.0 -5.0 -0.6 [-5.0,-0.6]
39810700000000.0 1.61359e+18 3640900000.0 843089000000.0 4209440000000.0 110074000000.0 4267730000000.0 9405.35 265995000000.0 56511200000000.0 95646800000000.0 2533100.0 159688000.0 1070200000.0 123351000000.0 -5.0 -0.55 [-5.0,-0.55]
39810700000000.0 1.56546e+18 4165150000.0 1034330000000.0 5334510000000.0 132011000000.0 5363740000000.0 9804.17 318136000000.0 70725600000000.0 116085000000000.0 3069870.0 201835000.0 1425590000.0 158970000000.0 -5.0 -0.45 [-5.0,-0.45]
39810700000000.0 1.54248e+18 4455050000.0 1145210000000.0 6005260000000.0 144825000000.0 6013400000000.0 10078.9 349008000000.0 79117300000000.0 127918000000000.0 3372980.0 226738000.0 1645210000.0 180496000000.0 -5.0 -0.4 [-5.0,-0.4]
39810700000000.0 1.52027e+18 4766850000.0 1267770000000.0 6760270000000.0 159086000000.0 6741900000000.0 10413.4 383675000000.0 88500700000000.0 140987000000000.0 3702080.0 254590000.0 1898300000.0 204944000000.0 -5.0 -0.35 [-5.0,-0.35]
39810700000000.0 1.49886e+18 5103530000.0 1403320000000.0 7609980000000.0 174984000000.0 7558790000000.0 10815.2 422656000000.0 98992300000000.0 155430000000000.0 4059730.0 285733000.0 2189720000.0 232702000000.0 -5.0 -0.3 [-5.0,-0.3]
39810700000000.0 1.47825e+18 5468540000.0 1553340000000.0 8566160000000.0 192731000000.0 8474790000000.0 11292.6 466533000000.0 110722000000000.0 171401000000000.0 4448880.0 320550000.0 2524970000.0 264206000000.0 -5.0 -0.25 [-5.0,-0.25]
39810700000000.0 1.45846e+18 5865910000.0 1719510000000.0 9642010000000.0 212571000000.0 9501900000000.0 11854.9 515963000000.0 123837000000000.0 189073000000000.0 4873010.0 359476000.0 2910250000.0 299948000000.0 -5.0 -0.2 [-5.0,-0.2]
39810700000000.0 1.4395e+18 6300180000.0 1903730000000.0 10852300000000.0 234775000000.0 10653600000000.0 12512.7 571688000000.0 138500000000000.0 208637000000000.0 5336110.0 402998000.0 3352590000.0 340479000000.0 -5.0 -0.15 [-5.0,-0.15]
39810700000000.0 1.42138e+18 6776600000.0 2108160000000.0 12213800000000.0 259651000000.0 11944900000000.0 13277.8 634546000000.0 154894000000000.0 230311000000000.0 5842890.0 451671000.0 3859890000.0 386422000000.0 -5.0 -0.1 [-5.0,-0.1]
39810700000000.0 1.40404e+18 7300480000.0 2335170000000.0 13745000000000.0 287539000000.0 13392800000000.0 14162.8 705496000000.0 173232000000000.0 254311000000000.0 6398420.0 506119000.0 4441290000.0 438483000000.0 -5.0 -0.05 [-5.0,-0.05]
39810700000000.0 1.38747e+18 7878420000.0 2587470000000.0 15466700000000.0 318826000000.0 15015900000000.0 15183.3 785607000000.0 193744000000000.0 280896000000000.0 7008820.0 567043000.0 5106790000.0 497440000000.0 -5.0 0.0 [-5.0,0.0]
39810700000000.0 1.37167e+18 8517630000.0 2868150000000.0 17402700000000.0 353952000000.0 16835700000000.0 16356.1 876092000000.0 216690000000000.0 310355000000000.0 7681100.0 635257000.0 5868020000.0 564192000000.0 -5.0 0.05 [-5.0,0.05]
39810700000000.0 1.3566e+18 9226270000.0 3180720000000.0 19579300000000.0 393413000000.0 18876100000000.0 17700.5 978321000000.0 242365000000000.0 343012000000000.0 8423220.0 711674000.0 6738040000.0 639745000000.0 -5.0 0.1 [-5.0,0.1]
39810700000000.0 1.32858e+18 10890000000.0 3917780000000.0 24777600000000.0 487652000000.0 23728800000000.0 20997.1 1224450000000.0 303242000000000.0 419379000000000.0 10155100.0 893448000.0 8865640000.0 821939000000.0 -5.0 0.2 [-5.0,0.2]
39810700000000.0 1.31552e+18 11866100000.0 4351690000000.0 27870900000000.0 543771000000.0 26604800000000.0 23002.2 1372120000000.0 339220000000000.0 463898000000000.0 11166600.0 1001340000.0 10159700000.0 931337000000.0 -5.0 0.25 [-5.0,0.25]
39810700000000.0 1.30303e+18 12954900000.0 4836480000000.0 31348800000000.0 606936000000.0 29829500000000.0 25289.1 1539180000000.0 379493000000000.0 513239000000000.0 12292400.0 1122580000.0 11635900000.0 1055070000000.0 -5.0 0.3 [-5.0,0.3]
39810700000000.0 1.29116e+18 14173900000.0 5378960000000.0 35258700000000.0 678098000000.0 33445500000000.0 27900.7 1728300000000.0 424587000000000.0 567956000000000.0 13550000.0 1258970000.0 13317500000.0 1194960000000.0 -5.0 0.35 [-5.0,0.35]
39810700000000.0 1.27979e+18 15537900000.0 5986110000000.0 39654500000000.0 758278000000.0 37500000000000.0 30879.6 1942440000000.0 475075000000000.0 628585000000000.0 14956400.0 1412520000.0 15234200000.0 1353130000000.0 -5.0 0.4 [-5.0,0.4]
39810700000000.0 1.25843e+18 18782600000.0 7429140000000.0 50155300000000.0 950709000000.0 47144200000000.0 38162.0 2460190000000.0 594879000000000.0 770180000000000.0 18303600.0 1780960000.0 19906700000.0 1734270000000.0 -5.0 0.5 [-5.0,0.5]
39810700000000.0 1.24828e+18 20706400000.0 8284420000000.0 56405800000000.0 1065830000000.0 52860400000000.0 42593.5 2772220000000.0 665711000000000.0 852500000000000.0 20293700.0 2001640000.0 22745100000.0 1963150000000.0 -5.0 0.55 [-5.0,0.55]
39810700000000.0 1.23843e+18 22867800000.0 9244590000000.0 63436700000000.0 1195860000000.0 59270300000000.0 47658.2 3126370000000.0 744973000000000.0 943569000000000.0 22536300.0 2251270000.0 25982900000.0 2222190000000.0 -5.0 0.6 [-5.0,0.6]
39810700000000.0 1.2288e+18 25297900000.0 10323200000000.0 71346700000000.0 1342840000000.0 66457800000000.0 53453.8 3528730000000.0 833652000000000.0 1044210000000000.0 25067400.0 2534040000.0 29679000000.0 2515470000000.0 -5.0 0.65 [-5.0,0.65]
39810700000000.0 1.21937e+18 28034700000.0 11536000000000.0 80247900000000.0 1509130000000.0 74517200000000.0 60097.6 3986370000000.0 932860000000000.0 1155330000000000.0 27931600.0 2854870000.0 33900300000.0 2847670000000.0 -5.0 0.7 [-5.0,0.7]
39810700000000.0 1.21003e+18 31118200000.0 12900500000000.0 90266500000000.0 1697420000000.0 83554100000000.0 67721.4 4507250000000.0 1043770000000000.0 1277920000000000.0 31177600.0 3219430000.0 38727600000.0 3224220000000.0 -5.0 0.75 [-5.0,0.75]
39810700000000.0 1.20077e+18 34598500000.0 14437100000000.0 101545000000000.0 1910850000000.0 93687000000000.0 76486.7 5100610000000.0 1167670000000000.0 1413120000000000.0 34867100.0 3634470000.0 44252100000.0 3651270000000.0 -5.0 0.8 [-5.0,0.8]
39810700000000.0 1.19144e+18 38524700000.0 16167800000000.0 114246000000000.0 2153000000000.0 105047000000000.0 86579.7 5777430000000.0 1305980000000000.0 1561890000000000.0 39063800.0 4107710000.0 50589100000.0 4136210000000.0 -5.0 0.85 [-5.0,0.85]
39810700000000.0 1.17233e+18 47980900000.0 20320700000000.0 144673000000000.0 2741000000000.0 132057000000000.0 111715.0 7434600000000.0 1632210000000000.0 1904810000000000.0 49322200.0 5267520000.0 66241400000.0 5314150000000.0 -5.0 0.95 [-5.0,0.95]
39810700000000.0 1.16241e+18 53667600000.0 22807100000000.0 162846000000000.0 3097490000000.0 148055000000000.0 127371.0 8447850000000.0 1823700000000000.0 2101170000000000.0 55595900.0 5978190000.0 75899900000.0 6028280000000.0 -5.0 1.0 [-5.0,1.0]
39810700000000.0 1.15212e+18 60124600000.0 25620800000000.0 183368000000000.0 3504440000000.0 165991000000000.0 145601.0 9610860000000.0 2036660000000000.0 2315650000000000.0 62802700.0 6795760000.0 87067200000.0 6842910000000.0 -5.0 1.05 [-5.0,1.05]
39810700000000.0 1.14134e+18 67472600000.0 28810600000000.0 206577000000000.0 3970140000000.0 186111000000000.0 166905.0 10948300000000.0 2273120000000000.0 2549300000000000.0 71102700.0 7738810000.0 100017000000.0 7773710000000.0 -5.0 1.1 [-5.0,1.1]
39810700000000.0 1.13004e+18 75854600000.0 32431900000000.0 232841000000000.0 4504240000000.0 208681000000000.0 191900.0 12489600000000.0 2535320000000000.0 2803220000000000.0 80697800.0 8829960000.0 115073000000.0 8838840000000.0 -5.0 1.15 [-5.0,1.15]
39810700000000.0 1.11804e+18 85419700000.0 36545500000000.0 262591000000000.0 5117990000000.0 233990000000000.0 221344.0 14270300000000.0 2825520000000000.0 3077860000000000.0 91804800.0 10095800000.0 132653000000.0 10060600000000.0 -5.0 1.2 [-5.0,1.2]
39810700000000.0 1.10537e+18 96394600000.0 41234300000000.0 296342000000000.0 5825220000000.0 262368000000000.0 256209.0 16332200000000.0 3146200000000000.0 3374340000000000.0 104738000.0 11569900000.0 153223000000.0 11463600000000.0 -5.0 1.25 [-5.0,1.25]
39810700000000.0 1.09185e+18 108999000000.0 46582300000000.0 334658000000000.0 6641920000000.0 294168000000000.0 297703.0 18726900000000.0 3499770000000000.0 3692490000000000.0 119833000.0 13292100000.0 177395000000.0 13078700000000.0 -5.0 1.3 [-5.0,1.3]
39810700000000.0 1.07732e+18 123485000000.0 52685800000000.0 378208000000000.0 7587980000000.0 329802000000000.0 347354.0 21517000000000.0 3888530000000000.0 4031720000000000.0 137480000.0 15310500000.0 205958000000.0 14943500000000.0 -5.0 1.35 [-5.0,1.35]
39810700000000.0 1.06174e+18 140196000000.0 59665400000000.0 427745000000000.0 8687430000000.0 369721000000000.0 407161.0 24778000000000.0 4314890000000000.0 4391490000000000.0 158216000.0 17685600000.0 239835000000.0 17100900000000.0 -5.0 1.4 [-5.0,1.4]
39810700000000.0 1.02721e+18 182020000000.0 76839600000000.0 548352000000000.0 11468600000000.0 464399000000000.0 568253.0 33101200000000.0 5289170000000000.0 5167480000000000.0 211747000.0 23824200000.0 328460000000.0 22510400000000.0 -5.0 1.5 [-5.0,1.5]
39810700000000.0 1.00808e+18 208203000000.0 87384100000000.0 621524000000000.0 13228700000000.0 520250000000000.0 677244.0 38416200000000.0 5840600000000000.0 5578630000000000.0 246354000.0 27795700000.0 386540000000.0 25900200000000.0 -5.0 1.55 [-5.0,1.55]
39810700000000.0 9.87607e+17 238831000000.0 99525600000000.0 705030000000000.0 15301700000000.0 582559000000000.0 812582.0 44720500000000.0 6436380000000000.0 6000030000000000.0 287756000.0 32551000000.0 456813000000.0 29863500000000.0 -5.0 1.6 [-5.0,1.6]
39810700000000.0 9.42196e+17 316921000000.0 129603000000000.0 908732000000000.0 20664000000000.0 729107000000000.0 1196910.0 61236900000000.0 7756990000000000.0 6848880000000000.0 397445000.0 45175900000.0 647221000000.0 39981200000000.0 -5.0 1.7 [-5.0,1.7]
39810700000000.0 9.17178e+17 366859000000.0 148211000000000.0 1032580000000000.0 24131900000000.0 814576000000000.0 1471370.0 72059400000000.0 8478980000000000.0 7260680000000000.0 470161000.0 53557700000.0 776432000000.0 46433100000000.0 -5.0 1.75 [-5.0,1.75]
39810700000000.0 8.90595e+17 426211000000.0 169733000000000.0 1173710000000000.0 28283900000000.0 909011000000000.0 1825780.0 85119800000000.0 9237010000000000.0 7653190000000000.0 558824000.0 63780000000.0 936704000000.0 54066500000000.0 -5.0 1.8 [-5.0,1.8]
39810700000000.0 8.62462e+17 497153000000.0 194659000000000.0 1334390000000000.0 33274000000000.0 1012930000000000.0 2288540.0 100943000000000.0 1.00253e+16 8016260000000000.0 667566000.0 76309300000.0 1136770000000.0 63121600000000.0 -5.0 1.85 [-5.0,1.85]
39810700000000.0 8.32722e+17 582468000000.0 223589000000000.0 1517290000000000.0 39295500000000.0 1126670000000000.0 2899710.0 120193000000000.0 1.0835e+16 8336960000000000.0 801567000.0 91734400000.0 1388330000000.0 73894900000000.0 -5.0 1.9 [-5.0,1.9]
39810700000000.0 8.01398e+17 685906000000.0 257257000000000.0 1725250000000000.0 46595700000000.0 1250450000000000.0 3717630.0 143695000000000.0 1.16547e+16 8602700000000000.0 967810000.0 110828000000.0 1706900000000.0 86745100000000.0 -5.0 1.95 [-5.0,1.95]
39810700000000.0 7.68482e+17 812486000000.0 296601000000000.0 1961610000000000.0 55484800000000.0 1384130000000000.0 4825730.0 172488000000000.0 1.24691e+16 8799360000000000.0 1175400000.0 134582000000.0 2113380000000.0 102111000000000.0 -5.0 2.0 [-5.0,2.0]
39810700000000.0 2.24499e+18 41005900.0 4789130000.0 18275900000.0 1060130000.0 19874400000.0 674.637 3420950000.0 264197000000.0 608581000000.0 12943.2 708580.0 3090010.0 488512000.0 -4.98 -2.9 [-4.98,-2.9]
39810700000000.0 2.24317e+18 45962500.0 5372650000.0 20506300000.0 1187890000.0 22295600000.0 753.179 3829800000.0 296356000000.0 682207000000.0 14536.0 795408.0 3470010.0 548222000.0 -4.98 -2.85 [-4.98,-2.85]
39810700000000.0 2.24114e+18 51512000.0 6027140000.0 23009000000.0 1330830000.0 25011200000.0 840.367 4286390000.0 332420000000.0 764657000000.0 16326.4 892921.0 3897130.0 615244000.0 -4.98 -2.8 [-4.98,-2.8]
39810700000000.0 2.23888e+18 57723500.0 6761220000.0 25817200000.0 1490700000.0 28056900000.0 937.03 4796020000.0 372860000000.0 856969000000.0 18339.5 1002450.0 4377330.0 690478000.0 -4.98 -2.75 [-4.98,-2.75]
39810700000000.0 2.23635e+18 64674200.0 7584530000.0 28968200000.0 1669450000.0 31472700000.0 1044.04 5364490000.0 418204000000.0 960296000000.0 20603.4 1125490.0 4917320.0 774934000.0 -4.98 -2.7 [-4.98,-2.7]
39810700000000.0 2.23354e+18 72449400.0 8507850000.0 32503900000.0 1869220000.0 35303400000.0 1162.33 5998190000.0 469044000000.0 1075920000000.0 23150.1 1263720.0 5524700.0 869748000.0 -4.98 -2.65 [-4.98,-2.65]
39810700000000.0 2.23042e+18 81143900.0 9543300000.0 36471400000.0 2092390000.0 39599300000.0 1292.85 6704060000.0 526040000000.0 1205270000000.0 26015.6 1419050.0 6208070.0 976199000.0 -4.98 -2.6 [-4.98,-2.6]
39810700000000.0 2.22694e+18 90862300.0 10704400000.0 40923400000.0 2341570000.0 44416300000.0 1436.57 7489680000.0 589933000000.0 1349930000000.0 29240.7 1593610.0 6977190.0 1095720000.0 -4.98 -2.55 [-4.98,-2.55]
39810700000000.0 2.22307e+18 101720000.0 12006300000.0 45919100000.0 2619630000.0 49817600000.0 1594.5 8363270000.0 661550000000.0 1511640000000.0 32871.7 1789820.0 7843100.0 1229940000.0 -4.98 -2.5 [-4.98,-2.5]
39810700000000.0 2.21879e+18 113846000.0 13465900000.0 51525100000.0 2929750000.0 55873400000.0 1767.6 9333720000.0 741818000000.0 1692350000000.0 36961.0 2010410.0 8818380.0 1380660000.0 -4.98 -2.45 [-4.98,-2.45]
39810700000000.0 2.21404e+18 127379000.0 15102300000.0 57816000000.0 3275380000.0 62662800000.0 1956.82 10410600000.0 831772000000.0 1894190000000.0 41568.1 2258450.0 9917290.0 1549950000.0 -4.98 -2.4 [-4.98,-2.4]
39810700000000.0 2.20297e+18 159299000.0 18992600000.0 72798100000.0 4088640000.0 78805400000.0 2387.05 12925200000.0 1045500000000.0 2371030000000.0 52614.5 2851280.0 12553300.0 1953720000.0 -4.98 -2.3 [-4.98,-2.3]
39810700000000.0 2.19657e+18 178038000.0 21296600000.0 81689100000.0 4564870000.0 88368000000.0 2629.46 14385300000.0 1172010000000.0 2651490000000.0 59217.3 3204440.0 14129900.0 2193750000.0 -4.98 -2.25 [-4.98,-2.25]
39810700000000.0 2.18951e+18 198893000.0 23878400000.0 91667500000.0 5093850000.0 99085100000.0 2890.72 15996800000.0 1313710000000.0 2964100000000.0 66667.7 3601940.0 15910300.0 2463490000.0 -4.98 -2.2 [-4.98,-2.2]
39810700000000.0 2.18176e+18 222079000.0 26770800000.0 102867000000.0 5680810000.0 111095000000.0 3171.03 17772300000.0 1472410000000.0 3312310000000.0 75077.8 4049490.0 17921800.0 2766670000.0 -4.98 -2.15 [-4.98,-2.15]
39810700000000.0 2.17326e+18 247831000.0 30010700000.0 115436000000.0 6331380000.0 124553000000.0 3470.27 19725000000.0 1650110000000.0 3699920000000.0 84575.1 4553530.0 20196300.0 3107520000.0 -4.98 -2.1 [-4.98,-2.1]
39810700000000.0 2.16396e+18 276399000.0 33639100000.0 129545000000.0 7051590000.0 139631000000.0 3787.98 21868500000.0 1849070000000.0 4131080000000.0 95304.2 5121380.0 22770000.0 3490800000.0 -4.98 -2.05 [-4.98,-2.05]
