# %ECSV 1.0
# ---
# datatype:
# - {name: H, datatype: float64}
# - {name: H+, datatype: float64}
# - {name: C+, datatype: float64}
# - {name: C+2, datatype: float64}
# - {name: C+3, datatype: float64}
# - {name: N+, datatype: float64}
# - {name: N+2, datatype: float64}
# - {name: N+4, datatype: float64}
# - {name: O, datatype: float64}
# - {name: O+2, datatype: float64}
# - {name: O+5, datatype: float64}
# - {name: O+6, datatype: float64}
# - {name: P+, datatype: float64}
# - {name: Si+, datatype: float64}
# - {name: Si+2, datatype: float64}
# - {name: Si+3, datatype: float64}
# - {name: Si+4, datatype: float64}
# - {name: log_nH, datatype: float64}
# - {name: parameters, datatype: string, subtype: 'float64[1]'}
# schema: astropy-2.0
H H+ C+ C+2 C+3 N+ N+2 N+4 O O+2 O+5 O+6 P+ Si+ Si+2 Si+3 Si+4 log_nH parameters
933254000000000.0 6.8736e+16 33129000000000.0 144102000000000.0 9506210000000.0 11590800000000.0 30618900000000.0 208469000000.0 1182020000000.0 207511000000000.0 10484400000.0 86531900.0 79138200000.0 13741200000000.0 3194950000000.0 5016520000000.0 605507000000.0 -3.44 [-3.44]
933254000000000.0 6.54286e+16 32830400000000.0 136596000000000.0 8490910000000.0 11646300000000.0 28827300000000.0 179305000000.0 1259870000000.0 194727000000000.0 8477100000.0 67425600.0 77670300000.0 13465700000000.0 2941500000000.0 4565100000000.0 515948000000.0 -3.42 [-3.42]
933254000000000.0 6.23095e+16 32535900000000.0 129479000000000.0 7579290000000.0 11692700000000.0 27121600000000.0 154203000000.0 1340570000000.0 182601000000000.0 6851530000.0 0.0 76192900000.0 13179700000000.0 2706360000000.0 4153230000000.0 439647000000.0 -3.4 [-3.4]
933254000000000.0 5.93664e+16 32244700000000.0 122729000000000.0 6761450000000.0 11729800000000.0 25498600000000.0 132596000000.0 1424040000000.0 171112000000000.0 5535510000.0 0.0 74708800000.0 12885500000000.0 2488540000000.0 3777720000000.0 374662000000.0 -3.38 [-3.38]
933254000000000.0 5.65876e+16 31956000000000.0 116326000000000.0 6028270000000.0 11757500000000.0 23955000000000.0 113996000000.0 1510230000000.0 160236000000000.0 4470370000.0 0.0 73220400000.0 12585000000000.0 2287000000000.0 3435530000000.0 319324000000.0 -3.36 [-3.36]
933254000000000.0 5.39621e+16 31668900000000.0 110250000000000.0 5371480000000.0 11775600000000.0 22487300000000.0 97982400000.0 1599040000000.0 149948000000000.0 3608550000.0 0.0 71730000000.0 12280000000000.0 2100730000000.0 3123860000000.0 272207000000.0 -3.34 [-3.34]
933254000000000.0 5.148e+16 31382800000000.0 104485000000000.0 4783520000000.0 11784100000000.0 21092700000000.0 84196400000.0 1690390000000.0 140226000000000.0 2911440000.0 0.0 70239500000.0 11972100000000.0 1928740000000.0 2840070000000.0 232091000000.0 -3.32 [-3.32]
933254000000000.0 4.91317e+16 31096800000000.0 99011400000000.0 4257500000000.0 11782900000000.0 19767900000000.0 72327200000.0 1784170000000.0 131043000000000.0 2347720000.0 0.0 68750700000.0 11662800000000.0 1770030000000.0 2581730000000.0 197932000000.0 -3.3 [-3.3]
933254000000000.0 4.69084e+16 30810100000000.0 93815000000000.0 3787190000000.0 11771800000000.0 18510100000000.0 62108700000.0 1880280000000.0 122377000000000.0 1892040000.0 0.0 67265200000.0 11353300000000.0 1623700000000.0 2346600000000.0 168843000000.0 -3.28 [-3.28]
933254000000000.0 4.4802e+16 30522100000000.0 88880300000000.0 3366950000000.0 11750900000000.0 17316600000000.0 53311700000.0 1978600000000.0 114202000000000.0 1523820000.0 0.0 65784400000.0 11044600000000.0 1488830000000.0 2132630000000.0 144066000000.0 -3.26 [-3.26]
933254000000000.0 4.28048e+16 30232200000000.0 84193000000000.0 2991650000000.0 11720000000000.0 16184600000000.0 45739100000.0 2079000000000.0 106495000000000.0 1226400000.0 0.0 64309600000.0 10737600000000.0 1364600000000.0 1937910000000.0 122959000000.0 -3.24 [-3.24]
933254000000000.0 4.09097e+16 29939600000000.0 79739900000000.0 2656680000000.0 11679000000000.0 15111600000000.0 39221500000.0 2181340000000.0 99234500000000.0 986283000.0 0.0 62842000000.0 10433300000000.0 1250210000000.0 1760720000000.0 104972000000.0 -3.22 [-3.22]
933254000000000.0 3.91103e+16 29643800000000.0 75508500000000.0 2357860000000.0 11628100000000.0 14095300000000.0 33613000000.0 2285470000000.0 92397200000000.0 792521000.0 0.0 61382900000.0 10132200000000.0 1144900000000.0 1599490000000.0 89641400000.0 -3.2 [-3.2]
933254000000000.0 3.74003e+16 29344200000000.0 71486800000000.0 2091430000000.0 11567000000000.0 13133100000000.0 28787800000.0 2391260000000.0 85961800000000.0 636252000.0 0.0 59932900000.0 9834900000000.0 1047990000000.0 1452760000000.0 76569800000.0 -3.18 [-3.18]
933254000000000.0 3.57741e+16 29040200000000.0 67663900000000.0 1854000000000.0 11495900000000.0 12223000000000.0 24637900000.0 2498530000000.0 79907900000000.0 510302000.0 0.0 58493200000.0 9541850000000.0 958820000000.0 1319240000000.0 65421000000.0 -3.16 [-3.16]
933254000000000.0 3.42248e+16 28730600000000.0 64025900000000.0 1642380000000.0 11414400000000.0 11362000000000.0 21067200000.0 2607180000000.0 74210500000000.0 408789000.0 0.0 57062500000.0 9253110000000.0 876717000000.0 1197610000000.0 55902600000.0 -3.14 [-3.14]
933254000000000.0 3.27507e+16 28416200000000.0 60570200000000.0 1454130000000.0 11323100000000.0 10549700000000.0 18001300000.0 2716910000000.0 68862200000000.0 327158000.0 0.0 55645400000.0 8969610000000.0 801285000000.0 1087010000000.0 47786000000.0 -3.12 [-3.12]
933254000000000.0 3.13457e+16 28095900000000.0 57284100000000.0 1286650000000.0 11221900000000.0 9783280000000.0 15367900000.0 2827610000000.0 63838800000000.0 261516000.0 0.0 54240800000.0 8691280000000.0 731928000000.0 986355000000.0 40857200000.0 -3.1 [-3.1]
933254000000000.0 3.00008e+16 27768200000000.0 54148000000000.0 1137310000000.0 11110000000000.0 9058810000000.0 13101100000.0 2939300000000.0 59109400000000.0 208664000.0 0.0 52844300000.0 8417270000000.0 667987000000.0 894475000000.0 34926800000.0 -3.08 [-3.08]
933254000000000.0 2.8726e+16 27435900000000.0 51186300000000.0 1005310000000.0 10990100000000.0 8380630000000.0 11167400000.0 3051230000000.0 54699600000000.0 166446000.0 0.0 51471200000.0 8150760000000.0 609564000000.0 811340000000.0 29886000000.0 -3.06 [-3.06]
933254000000000.0 2.75038e+16 27095500000000.0 48359400000000.0 887713000000.0 10859800000000.0 7740900000000.0 9504550000.0 3163760000000.0 50552500000000.0 132508000.0 0.0 50107300000.0 7888790000000.0 555721000000.0 735438000000.0 25567500000.0 -3.04 [-3.04]
933254000000000.0 2.63355e+16 26747400000000.0 45670900000000.0 783310000000.0 10720200000000.0 7139980000000.0 8080050000.0 3276520000000.0 46667300000000.0 105330000.0 0.0 48758200000.0 7632440000000.0 506264000000.0 666357000000.0 21876800000.0 -3.02 [-3.02]
933254000000000.0 2.52177e+16 26391600000000.0 43113500000000.0 690661000000.0 10571400000000.0 6576160000000.0 6860610000.0 3389330000000.0 43029600000000.0 83589300.0 0.0 47423800000.0 7381660000000.0 460845000000.0 603479000000.0 18721200000.0 -3.0 [-3.0]
933254000000000.0 2.41436e+16 26026200000000.0 40672400000000.0 608268000000.0 10412700000000.0 6046310000000.0 5814890000.0 3502180000000.0 39615900000000.0 66183600.0 0.0 46099900000.0 7135510000000.0 419031000000.0 546086000000.0 16016300000.0 -2.98 [-2.98]
933254000000000.0 2.31232e+16 25655900000000.0 38370400000000.0 535721000000.0 10247700000000.0 5553890000000.0 4927350000.0 3614290000000.0 36447900000000.0 52377500.0 0.0 44803100000.0 6897110000000.0 380932000000.0 494227000000.0 13716200000.0 -2.96 [-2.96]
933254000000000.0 2.21417e+16 25276100000000.0 36173900000000.0 471275000000.0 10073600000000.0 5092500000000.0 4167620000.0 3726050000000.0 33480300000000.0 41351900.0 0.0 43518100000.0 6663380000000.0 345890000000.0 446905000000.0 11743400000.0 -2.94 [-2.94]
933254000000000.0 2.11989e+16 24886400000000.0 34083600000000.0 414189000000.0 9891240000000.0 4661620000000.0 3519360000.0 3837200000000.0 30708200000000.0 32575900.0 0.0 42247300000.0 6434800000000.0 313728000000.0 403816000000.0 10053600000.0 -2.92 [-2.92]
933254000000000.0 2.02966e+16 24491300000000.0 32100700000000.0 363756000000.0 9702310000000.0 4261190000000.0 2968390000.0 3947230000000.0 28131600000000.0 25622300.0 0.0 40998500000.0 6212310000000.0 284353000000.0 364720000000.0 8610280000.0 -2.9 [-2.9]
933254000000000.0 1.94301e+16 24087100000000.0 30216700000000.0 319183000000.0 9506410000000.0 3888780000000.0 2499820000.0 4056250000000.0 25732300000000.0 20110000.0 0.0 39766400000.0 5995170000000.0 257455000000.0 329176000000.0 7374590000.0 -2.88 [-2.88]
933254000000000.0 1.85951e+16 23673600000000.0 28421700000000.0 279721000000.0 9303240000000.0 3542320000000.0 2101040000.0 4164140000000.0 23496200000000.0 15741900.0 0.0 38548600000.0 5782680000000.0 232797000000.0 296803000000.0 6314700000.0 -2.86 [-2.86]
933254000000000.0 1.77969e+16 23254600000000.0 26725800000000.0 245026000000.0 9095630000000.0 3222580000000.0 1764180000.0 4270380000000.0 21428900000000.0 12305400.0 0.0 37355600000.0 5576610000000.0 210359000000.0 267523000000.0 5410470000.0 -2.84 [-2.84]
933254000000000.0 1.70304e+16 22828900000000.0 25117800000000.0 214450000000.0 8883110000000.0 2927130000000.0 1479130000.0 4374960000000.0 19514000000000.0 0.0 0.0 36183100000.0 5376010000000.0 189895000000.0 240968000000.0 4636760000.0 -2.82 [-2.82]
933254000000000.0 1.62944e+16 22397000000000.0 23594100000000.0 187529000000.0 8666330000000.0 2654650000000.0 1238320000.0 4477710000000.0 17743300000000.0 0.0 0.0 35031800000.0 5180860000000.0 171252000000.0 216899000000.0 3974700000.0 -2.8 [-2.8]
933254000000000.0 1.55877e+16 21959700000000.0 22151200000000.0 163847000000.0 8445980000000.0 2403880000000.0 1035210000.0 4578470000000.0 16108600000000.0 0.0 0.0 33902400000.0 4991150000000.0 154287000000.0 195100000000.0 3408180000.0 -2.78 [-2.78]
933254000000000.0 1.49091e+16 21517500000000.0 20785700000000.0 143036000000.0 8222770000000.0 2173560000000.0 864181000.0 4677080000000.0 14602200000000.0 0.0 0.0 32795700000.0 4806870000000.0 138869000000.0 175373000000.0 2923410000.0 -2.76 [-2.76]
933254000000000.0 1.42577e+16 21071400000000.0 19494500000000.0 124766000000.0 7997430000000.0 1962460000000.0 720409000.0 4773390000000.0 13216700000000.0 0.0 0.0 31712300000.0 4627990000000.0 124875000000.0 157535000000.0 2508570000.0 -2.74 [-2.74]
933254000000000.0 1.36321e+16 20621700000000.0 18274000000000.0 108737000000.0 7770510000000.0 1769300000000.0 599710000.0 4867310000000.0 11944000000000.0 0.0 0.0 30652200000.0 4454390000000.0 112183000000.0 141414000000.0 2153420000.0 -2.72 [-2.72]
933254000000000.0 1.3032e+16 20169900000000.0 17122100000000.0 94698100000.0 7543000000000.0 1593050000000.0 498621000.0 4958640000000.0 10778400000000.0 0.0 0.0 29617300000.0 4286240000000.0 100698000000.0 126867000000.0 1849540000.0 -2.7 [-2.7]
933254000000000.0 1.24565e+16 19717100000000.0 16035500000000.0 82411600000.0 7315570000000.0 1432530000000.0 414079000.0 5047250000000.0 9712770000000.0 0.0 0.0 28608000000.0 4123480000000.0 90316800000.0 113751000000.0 1589480000.0 -2.68 [-2.68]
933254000000000.0 1.19044e+16 19263600000000.0 15011100000000.0 71667300000.0 7088720000000.0 1286570000000.0 343464000.0 5133110000000.0 8739920000000.0 0.0 0.0 27624100000.0 3965970000000.0 80941100000.0 101930000000.0 1366790000.0 -2.66 [-2.66]
933254000000000.0 1.13751e+16 18810300000000.0 14045900000000.0 62280000000.0 6863100000000.0 1154110000000.0 284572000.0 5216110000000.0 7853480000000.0 0.0 0.0 26666000000.0 3813670000000.0 72484200000.0 91287000000.0 1176040000.0 -2.64 [-2.64]
933254000000000.0 1.08682e+16 18359000000000.0 13138000000000.0 54091500000.0 6639610000000.0 1034210000000.0 235565000.0 5296100000000.0 7048160000000.0 0.0 0.0 25735300000.0 3666720000000.0 64872800000.0 81720000000.0 1012730000.0 -2.62 [-2.62]
933254000000000.0 1.03819e+16 17909300000000.0 12282700000000.0 46944000000.0 6418230000000.0 925713000000.0 194780000.0 5373090000000.0 6316610000000.0 0.0 0.0 24830000000.0 3524700000000.0 58018700000.0 73113000000.0 872657000.0 -2.6 [-2.6]
933254000000000.0 9916990000000000.0 17463300000000.0 11480300000000.0 40725700000.0 6200210000000.0 827902000000.0 160953000.0 5447000000000.0 5654730000000.0 0.0 0.0 23952900000.0 3387980000000.0 51866200000.0 65393700000.0 752688000.0 -2.58 [-2.58]
933254000000000.0 9472190000000000.0 17021700000000.0 10726600000000.0 35314200000.0 5985780000000.0 739796000000.0 132909000.0 5517820000000.0 5056430000000.0 0.0 0.0 23103400000.0 3256340000000.0 46345500000.0 58470300000.0 649816000.0 -2.56 [-2.56]
933254000000000.0 9047240000000000.0 16584700000000.0 10021000000000.0 30615300000.0 5775550000000.0 660630000000.0 109703000.0 5585500000000.0 4517090000000.0 0.0 0.0 22281800000.0 3129820000000.0 41400100000.0 52270000000.0 561607000.0 -2.54 [-2.54]
933254000000000.0 8640170000000000.0 16152300000000.0 9358240000000.0 26526900000.0 5569220000000.0 589434000000.0 90478400.0 5650080000000.0 4030520000000.0 0.0 0.0 21485800000.0 3007920000000.0 36964300000.0 46708300000.0 485772000.0 -2.52 [-2.52]
933254000000000.0 8250580000000000.0 15725100000000.0 8736600000000.0 22974800000.0 5367220000000.0 525525000000.0 74577200.0 5711590000000.0 3592460000000.0 0.0 0.0 20715700000.0 2890640000000.0 32990900000.0 41725400000.0 420561000.0 -2.5 [-2.5]
933254000000000.0 7879150000000000.0 15305500000000.0 8155720000000.0 19897700000.0 5170580000000.0 468367000000.0 61465300.0 5769920000000.0 3199730000000.0 0.0 0.0 19973900000.0 2778270000000.0 29443700000.0 37275000000.0 364567000.0 -2.48 [-2.48]
933254000000000.0 7523770000000000.0 14892400000000.0 7611060000000.0 17226000000.0 4978700000000.0 417166000000.0 50633200.0 5825140000000.0 2847140000000.0 0.0 0.0 19257200000.0 2670250000000.0 26270400000.0 33291100000.0 316329000.0 -2.46 [-2.46]
933254000000000.0 7184370000000000.0 14486600000000.0 7101670000000.0 14911000000.0 4792060000000.0 371404000000.0 41701300.0 5877340000000.0 2531360000000.0 0.0 0.0 18566300000.0 2566630000000.0 23436500000.0 29730800000.0 274779000.0 -2.44 [-2.44]
933254000000000.0 6860290000000000.0 14088500000000.0 6625380000000.0 12905600000.0 4610780000000.0 330540000000.0 34339900.0 5926520000000.0 2248920000000.0 0.0 0.0 17900700000.0 2467290000000.0 20907000000.0 26550400000.0 238956000.0 -2.42 [-2.42]
933254000000000.0 6553760000000000.0 13702000000000.0 6184350000000.0 11180600000.0 4436650000000.0 294310000000.0 28310000.0 5972710000000.0 1998250000000.0 0.0 0.0 17265800000.0 2372980000000.0 18664800000.0 23728700000.0 208215000.0 -2.4 [-2.4]
933254000000000.0 6255600000000000.0 13316700000000.0 5764340000000.0 9666480000.0 4264560000000.0 261580000000.0 23282100.0 6016070000000.0 1771410000000.0 0.0 0.0 16643200000.0 2280890000000.0 16637700000.0 21175000000.0 181333000.0 -2.38 [-2.38]
933254000000000.0 5973900000000000.0 12943700000000.0 5376060000000.0 8366410000.0 4099770000000.0 232633000000.0 19172200.0 6056530000000.0 1570750000000.0 0.0 0.0 16050400000.0 2193600000000.0 14844100000.0 18913100000.0 158244000.0 -2.36 [-2.36]
933254000000000.0 5705530000000000.0 12580100000000.0 5014010000000.0 7242810000.0 3940720000000.0 206885000000.0 15792700.0 6094150000000.0 1392260000000.0 0.0 0.0 15481500000.0 2110180000000.0 13247500000.0 16897100000.0 138275000.0 -2.34 [-2.34]
933254000000000.0 5451570000000000.0 12228100000000.0 4678880000000.0 6276490000.0 3788410000000.0 184097000000.0 13024800.0 6129080000000.0 1234360000000.0 0.0 0.0 14939500000.0 2031020000000.0 11832700000.0 15108700000.0 121055000.0 -2.32 [-2.32]
933254000000000.0 5205960000000000.0 11880300000000.0 4361770000000.0 5432240000.0 3639330000000.0 163632000000.0 10726200.0 6161360000000.0 1092540000000.0 0.0 0.0 14411600000.0 1954230000000.0 10559800000.0 13497700000.0 105981000.0 -2.3 [-2.3]
933254000000000.0 4972930000000000.0 11543300000000.0 4067550000000.0 4705150000.0 3496370000000.0 145505000000.0 8841660.0 6191070000000.0 967062000000.0 0.0 0.0 13907600000.0 1881190000000.0 9430250000.0 12066400000.0 92934900.0 -2.28 [-2.28]
933254000000000.0 4750780000000000.0 11215400000000.0 3793250000000.0 4076620000.0 3358680000000.0 129398000000.0 7291070.0 6218260000000.0 855721000000.0 0.0 0.0 13424200000.0 1811390000000.0 8424490000.0 10790300000.0 81594600.0 -2.26 [-2.26]
933254000000000.0 4538120000000000.0 10895300000000.0 3536470000000.0 3531710000.0 3225590000000.0 115049000000.0 6011990.0 6242970000000.0 756702000000.0 0.0 0.0 12958700000.0 1744420000000.0 7526410000.0 9649470000.0 71700900.0 -2.24 [-2.24]
933254000000000.0 4337200000000000.0 10587100000000.0 3299310000000.0 3063610000.0 3098720000000.0 102381000000.0 4965040.0 6265390000000.0 669499000000.0 0.0 0.0 12516500000.0 1681010000000.0 6731560000.0 8638490000.0 63128700.0 -2.22 [-2.22]
933254000000000.0 4144860000000000.0 10286500000000.0 3077310000000.0 2657550000.0 2976200000000.0 91096600000.0 4100530.0 6285480000000.0 592009000000.0 0.0 0.0 12090900000.0 1620190000000.0 6021480000.0 7734210000.0 55630400.0 -2.2 [-2.2]
933254000000000.0 3961890000000000.0 9995650000000.0 2870750000000.0 2306760000.0 2858720000000.0 81087600000.0 3389260.0 6303210000000.0 523511000000.0 0.0 0.0 11684100000.0 1562220000000.0 5387740000.0 6928790000.0 49089500.0 -2.18 [-2.18]
933254000000000.0 3787790000000000.0 9714130000000.0 2678530000000.0 2003590000.0 2746060000000.0 72207400000.0 2803640.0 6318690000000.0 462964000000.0 0.0 0.0 11295100000.0 1506970000000.0 4822400000.0 6211080000.0 43375700.0 -2.16 [-2.16]
933254000000000.0 3621210000000000.0 9440200000000.0 2498770000000.0 1740560000.0 2637460000000.0 64300700000.0 2319710.0 6332040000000.0 409250000000.0 0.0 0.0 10921200000.0 1454010000000.0 4317490000.0 5569050000.0 38362400.0 -2.14 [-2.14]
933254000000000.0 3463190000000000.0 9176110000000.0 2332100000000.0 1513650000.0 2533700000000.0 57300000000.0 1921690.0 6343400000000.0 361904000000.0 0.0 0.0 10564900000.0 1403690000000.0 3869080000.0 4997910000.0 33982000.0 -2.12 [-2.12]
933254000000000.0 3313290000000000.0 8921580000000.0 2177550000000.0 1317770000.0 2434590000000.0 51098700000.0 1594000.0 6352860000000.0 320169000000.0 0.0 0.0 10225500000.0 1355890000000.0 3470590000.0 4489510000.0 30148800.0 -2.1 [-2.1]
933254000000000.0 3169280000000000.0 8673250000000.0 2032460000000.0 1147150000.0 2338730000000.0 45560200000.0 1322060.0 6360370000000.0 283065000000.0 0.0 0.0 9898100000.0 1309890000000.0 3113370000.0 4033080000.0 26765300.0 -2.08 [-2.08]
933254000000000.0 3033140000000000.0 8434970000000.0 1898380000000.0 1000100000.0 2247520000000.0 40663700000.0 1098380.0 6366120000000.0 250457000000.0 0.0 0.0 9587400000.0 1266350000000.0 2796470000.0 3627470000.0 23804200.0 -2.06 [-2.06]
933254000000000.0 2902910000000000.0 8203670000000.0 1773040000000.0 872259000.0 2159710000000.0 36300300000.0 912959.0 6370100000000.0 221561000000.0 0.0 0.0 9289060000.0 1224640000000.0 2512970000.0 3264060000.0 21191100.0 -2.04 [-2.04]
933254000000000.0 2779140000000000.0 7980650000000.0 1656650000000.0 761578000.0 2075730000000.0 32427400000.0 759742.0 6372530000000.0 196073000000.0 0.0 0.0 9004500000.0 1184950000000.0 2260310000.0 2939710000.0 18891500.0 -2.02 [-2.02]
933254000000000.0 2660590000000000.0 7764080000000.0 1547650000000.0 665163000.0 1994820000000.0 28971400000.0 632462.0 6373110000000.0 173480000000.0 0.0 0.0 8731000000.0 1146880000000.0 2033940000.0 2648630000.0 16856200.0 -2.0 [-2.0]
933254000000000.0 2547920000000000.0 7555400000000.0 1446450000000.0 581617000.0 1917460000000.0 25902600000.0 527159.0 6372250000000.0 153559000000.0 0.0 0.0 8470220000.0 1110650000000.0 1832050000.0 2388650000.0 15061400.0 -1.98 [-1.98]
933254000000000.0 2440540000000000.0 7353850000000.0 1352190000000.0 509024000.0 1843300000000.0 23171300000.0 439811.0 6369920000000.0 135959000000.0 0.0 0.0 8220900000.0 1076090000000.0 1651550000.0 2155880000.0 13474200.0 -1.96 [-1.96]
933254000000000.0 2338210000000000.0 7159220000000.0 1264410000000.0 445911000.0 1772210000000.0 20739700000.0 367299.0 6366170000000.0 120411000000.0 0.0 0.0 7982570000.0 1043120000000.0 1490110000.0 1947370000.0 12069000.0 -1.94 [-1.94]
933254000000000.0 2240680000000000.0 6971300000000.0 1182650000000.0 390999000.0 1704050000000.0 18573800000.0 307048.0 6361060000000.0 106675000000.0 0.0 0.0 7754740000.0 1011650000000.0 1345600000.0 1760490000.0 10823400.0 -1.92 [-1.92]
933254000000000.0 2147710000000000.0 6789880000000.0 1106480000000.0 343188000.0 1638720000000.0 16643700000.0 0.0 6354650000000.0 94536900000.0 0.0 0.0 7536960000.0 981616000000.0 1216180000.0 1592870000.0 9718170.0 -1.9 [-1.9]
933254000000000.0 2059080000000000.0 6614750000000.0 1035520000000.0 301527000.0 1576080000000.0 14922900000.0 0.0 6347010000000.0 83810000000.0 0.0 0.0 7328780000.0 952954000000.0 1100190000.0 1442450000.0 8736290.0 -1.88 [-1.88]
933254000000000.0 1974570000000000.0 6445700000000.0 969407000000.0 265198000.0 1516020000000.0 13388000000.0 0.0 6338190000000.0 74328600000.0 0.0 0.0 7129780000.0 925596000000.0 996162000.0 1307370000.0 7863020.0 -1.86 [-1.86]
933254000000000.0 1894000000000000.0 6282510000000.0 907794000000.0 233491000.0 1458430000000.0 12018100000.0 0.0 6328260000000.0 65946100000.0 0.0 0.0 6939540000.0 899479000000.0 902799000.0 1185970000.0 7085460.0 -1.84 [-1.84]
933254000000000.0 1817150000000000.0 6125000000000.0 850367000000.0 205794000.0 1403190000000.0 10794800000.0 0.0 6317270000000.0 58533400000.0 0.0 0.0 6757670000.0 874543000000.0 818942000.0 1076800000.0 6392320.0 -1.82 [-1.82]
933254000000000.0 1743860000000000.0 5972940000000.0 796834000000.0 181580000.0 1350210000000.0 9701900000.0 0.0 6305270000000.0 51976700000.0 0.0 0.0 6583790000.0 850730000000.0 743567000.0 978550000.0 5773760.0 -1.8 [-1.8]
933254000000000.0 1673700000000000.0 5825640000000.0 746755000000.0 160347000.0 1299220000000.0 8722970000.0 0.0 6292220000000.0 46163300000.0 0.0 0.0 6416970000.0 827910000000.0 675632000.0 889894000.0 5220130.0 -1.78 [-1.78]
933254000000000.0 1607000000000000.0 5683930000000.0 700220000000.0 141794000.0 1250460000000.0 7849270000.0 0.0 6278390000000.0 41030200000.0 0.0 0.0 6258020000.0 806186000000.0 614601000.0 810155000.0 4725930.0 -1.76 [-1.76]
933254000000000.0 1543350000000000.0 5547080000000.0 656813000000.0 125528000.0 1203680000000.0 7067320000.0 0.0 6263720000000.0 36485400000.0 0.0 0.0 6106020000.0 785430000000.0 559611000.0 738227000.0 4283390.0 -1.74 [-1.74]
933254000000000.0 1482800000000000.0 5415360000000.0 616447000000.0 111282000.0 1158920000000.0 6368390000.0 0.0 6248380000000.0 32468200000.0 0.0 0.0 5961130000.0 765660000000.0 510112000.0 673411000.0 3887340.0 -1.72 [-1.72]
933254000000000.0 1424800000000000.0 5287680000000.0 578645000000.0 98739600.0 1115800000000.0 5740770000.0 0.0 6232210000000.0 28900700000.0 0.0 0.0 5822040000.0 746695000000.0 465345000.0 614729000.0 3531220.0 -1.7 [-1.7]
933254000000000.0 1369230000000000.0 5163910000000.0 543244000000.0 87688700.0 1074280000000.0 5177000000.0 0.0 6215230000000.0 25732300000.0 0.0 0.0 5688530000.0 728502000000.0 424832000.0 561572000.0 3210730.0 -1.68 [-1.68]
933254000000000.0 1316520000000000.0 5045110000000.0 510410000000.0 78002200.0 1034670000000.0 4673200000.0 0.0 6197860000000.0 22934500000.0 0.0 0.0 5561660000.0 711220000000.0 388342000.0 513643000.0 2923470.0 -1.66 [-1.66]
933254000000000.0 1265830000000000.0 4929510000000.0 479540000000.0 69431500.0 996378000000.0 4219200000.0 0.0 6179680000000.0 20442100000.0 0.0 0.0 5439420000.0 694575000000.0 355200000.0 470072000.0 2663910.0 -1.64 [-1.64]
933254000000000.0 1217730000000000.0 4818470000000.0 450888000000.0 61902300.0 959827000000.0 3812940000.0 0.0 6161200000000.0 18239000000.0 0.0 0.0 5323200000.0 678753000000.0 325290000.0 430713000.0 2430720.0 -1.62 [-1.62]
933254000000000.0 1171600000000000.0 4710720000000.0 424022000000.0 55239700.0 924602000000.0 3447090000.0 0.0 6142120000000.0 16278600000.0 0.0 0.0 5211570000.0 663559000000.0 298126000.0 394936000.0 2219920.0 -1.6 [-1.6]
933254000000000.0 1127510000000000.0 4606480000000.0 398905000000.0 49350000.0 890753000000.0 3118070000.0 0.0 6122600000000.0 14537000000.0 0.0 0.0 5104680000.0 649009000000.0 273478000.0 362446000.0 2029480.0 -1.58 [-1.58]
933254000000000.0 1085350000000000.0 4505590000000.0 375416000000.0 44138000.0 858223000000.0 2822000000.0 0.0 6102680000000.0 12989000000.0 0.0 0.0 5002320000.0 635075000000.0 251095000.0 332916000.0 1857250.0 -1.56 [-1.56]
933254000000000.0 1045040000000000.0 4407920000000.0 353441000000.0 39520800.0 826955000000.0 2555410000.0 0.0 6082410000000.0 11612400000.0 0.0 0.0 4904260000.0 621724000000.0 230748000.0 306053000.0 1701320.0 -1.54 [-1.54]
933254000000000.0 1006480000000000.0 4313320000000.0 332878000000.0 35425900.0 796898000000.0 2315240000.0 0.0 6061830000000.0 10387600000.0 0.0 0.0 4810320000.0 608929000000.0 212237000.0 281595000.0 1560010.0 -1.52 [-1.52]
933254000000000.0 969585000000000.0 4221670000000.0 313626000000.0 31790300.0 767999000000.0 2098740000.0 0.0 6040970000000.0 9297390000.0 0.0 0.0 4720300000.0 596662000000.0 195380000.0 259307000.0 1431810.0 -1.5 [-1.5]
933254000000000.0 934280000000000.0 4132820000000.0 295595000000.0 28558800.0 740204000000.0 1903450000.0 0.0 6019880000000.0 8326400000.0 0.0 0.0 4634030000.0 584898000000.0 180016000.0 238980000.0 1315380.0 -1.48 [-1.48]
933254000000000.0 900483000000000.0 4046690000000.0 278703000000.0 25683500.0 713478000000.0 1727210000.0 0.0 5998590000000.0 7461110000.0 0.0 0.0 4551310000.0 573612000000.0 166001000.0 220424000.0 1209530.0 -1.46 [-1.46]
933254000000000.0 868096000000000.0 3963060000000.0 262857000000.0 23121100.0 687751000000.0 1567990000.0 0.0 5977120000000.0 6689210000.0 0.0 0.0 4471930000.0 562771000000.0 153198000.0 203464000.0 1113170.0 -1.44 [-1.44]
933254000000000.0 837102000000000.0 3881960000000.0 248011000000.0 20837000.0 663025000000.0 1424210000.0 0.0 5955530000000.0 6000990000.0 0.0 0.0 4395850000.0 552372000000.0 141503000.0 187962000.0 1025420.0 -1.42 [-1.42]
933254000000000.0 807434000000000.0 3803280000000.0 234096000000.0 18798900.0 639255000000.0 1294280000.0 0.0 5933860000000.0 5386980000.0 0.0 0.0 4322930000.0 542391000000.0 130810000.0 173780000.0 945440.0 -1.4 [-1.4]
