H	H+	C+	C+2	C+3	N+	N+2	N+4	O	O+2	O+5	O+6	P+	Si+	Si+2	Si+3	Si+4	Fe+	Al+
1.23046e+19	1.12930e+22	1.56310e+15	1.00018e+17	8.92037e+16	4.94424e+14	1.82799e+16	5.63896e+15	2.34277e+14	3.51587e+17	2.12341e+16	1.89207e+16	3.12382e+12	4.10878e+14	4.00823e+15	5.80524e+15	1.13703e+16	5.20736e+13	4.88553e+13
1.23045e+19	1.07219e+22	1.57193e+15	9.74197e+16	8.37607e+16	4.98188e+14	1.79935e+16	5.35306e+15	2.41731e+14	3.36362e+17	1.95000e+16	1.66813e+16	3.15096e+12	4.11113e+14	3.98143e+15	5.59376e+15	1.06673e+16	5.33634e+13	4.92780e+13
1.23059e+19	1.01791e+22	1.58051e+15	9.48526e+16	7.86273e+16	5.01740e+14	1.77003e+16	5.07600e+15	2.49371e+14	3.21702e+17	1.78814e+16	1.46871e+16	3.17734e+12	4.11116e+14	3.94990e+15	5.38247e+15	1.00065e+16	5.46739e+13	4.96829e+13
1.23052e+19	9.66292e+21	1.58860e+15	9.23269e+16	7.37909e+16	5.05166e+14	1.74026e+16	4.80769e+15	2.56776e+14	3.07606e+17	1.63736e+16	1.29118e+16	3.20256e+12	4.10893e+14	3.91481e+15	5.17285e+15	9.38580e+15	5.59121e+13	5.00723e+13
1.23042e+19	9.17335e+21	1.59626e+15	8.98576e+16	6.92618e+16	5.08296e+14	1.71053e+16	4.54717e+15	2.64271e+14	2.94170e+17	1.49682e+16	1.13335e+16	3.22667e+12	4.10385e+14	3.87556e+15	4.96808e+15	8.80619e+15	5.71506e+13	5.04402e+13
1.23186e+19	8.70938e+21	1.60473e+15	8.74413e+16	6.49919e+16	5.11720e+14	1.68044e+16	4.29638e+15	2.72574e+14	2.81274e+17	1.36659e+16	9.93585e+15	3.25134e+12	4.09893e+14	3.83346e+15	4.76500e+15	8.26405e+15	5.84992e+13	5.08083e+13
1.23030e+19	8.26946e+21	1.61105e+15	8.50808e+16	6.09988e+16	5.14154e+14	1.65053e+16	4.05394e+15	2.79247e+14	2.68986e+17	1.24571e+16	8.69742e+15	3.27243e+12	4.08782e+14	3.78791e+15	4.56871e+15	7.75822e+15	5.95674e+13	5.11301e+13
1.23042e+19	7.84985e+21	1.61785e+15	8.27305e+16	5.72196e+16	5.16817e+14	1.61965e+16	3.82033e+15	2.86835e+14	2.57099e+17	1.13394e+16	7.60376e+15	3.29353e+12	4.07595e+14	3.73697e+15	4.37286e+15	7.28378e+15	6.07579e+13	5.14371e+13
1.23033e+19	7.45439e+21	1.62465e+15	8.04757e+16	5.36870e+16	5.19395e+14	1.58945e+16	3.59609e+15	2.94262e+14	2.45844e+17	1.03072e+16	6.63796e+15	3.31446e+12	4.06283e+14	3.68670e+15	4.18449e+15	6.84336e+15	6.18997e+13	5.17482e+13
1.23050e+19	7.07616e+21	1.63061e+15	7.82127e+16	5.03437e+16	5.21700e+14	1.55812e+16	3.38086e+15	3.01787e+14	2.34915e+17	9.35684e+15	5.78745e+15	3.33319e+12	4.04680e+14	3.63021e+15	3.99779e+15	6.42968e+15	6.30377e+13	5.20114e+13
1.23037e+19	6.71947e+21	1.63639e+15	7.60296e+16	4.72206e+16	5.23968e+14	1.52739e+16	3.17426e+15	3.09094e+14	2.24571e+17	8.48189e+15	5.03975e+15	3.35114e+12	4.02919e+14	3.57237e+15	3.81888e+15	6.04644e+15	6.41245e+13	5.22583e+13
1.23041e+19	6.37991e+21	1.64194e+15	7.38738e+16	4.42679e+16	5.26038e+14	1.49605e+16	2.97676e+15	3.16454e+14	2.14593e+17	7.67914e+15	4.38308e+15	3.36833e+12	4.00972e+14	3.51230e+15	3.64282e+15	5.68817e+15	6.51945e+13	5.24857e+13
