# %ECSV 1.0
# ---
# datatype:
# - {name: H, datatype: float64}
# - {name: H+, datatype: float64}
# - {name: C+, datatype: float64}
# - {name: C+2, datatype: float64}
# - {name: C+3, datatype: float64}
# - {name: N+, datatype: float64}
# - {name: N+2, datatype: float64}
# - {name: N+4, datatype: float64}
# - {name: O, datatype: float64}
# - {name: O+2, datatype: float64}
# - {name: O+5, datatype: float64}
# - {name: O+6, datatype: float64}
# - {name: P+, datatype: float64}
# - {name: Si+, datatype: float64}
# - {name: Si+2, datatype: float64}
# - {name: Si+3, datatype: float64}
# - {name: Si+4, datatype: float64}
# - {name: Fe+, datatype: float64}
# - {name: Al+, datatype: float64}
# - {name: log_nH, datatype: float64}
# - {name: parameters, datatype: string, subtype: 'float64[1]'}
# schema: astropy-2.0
H H+ C+ C+2 C+3 N+ N+2 N+4 O O+2 O+5 O+6 P+ Si+ Si+2 Si+3 Si+4 Fe+ Al+ log_nH parameters
1.23046e+19 1.1293e+22 1563100000000000.0 1.00018e+17 8.92037e+16 494424000000000.0 1.82799e+16 5638960000000000.0 234277000000000.0 3.51587e+17 2.12341e+16 1.89207e+16 3123820000000.0 410878000000000.0 4008230000000000.0 5805240000000000.0 1.13703e+16 52073600000000.0 48855300000000.0 -5.0 [-5.0]
1.23045e+19 1.07219e+22 1571930000000000.0 9.74197e+16 8.37607e+16 498188000000000.0 1.79935e+16 5353060000000000.0 241731000000000.0 3.36362e+17 1.95e+16 1.66813e+16 3150960000000.0 411113000000000.0 3981430000000000.0 5593760000000000.0 1.06673e+16 53363400000000.0 49278000000000.0 -4.98 [-4.98]
1.23059e+19 1.01791e+22 1580510000000000.0 9.48526e+16 7.86273e+16 501740000000000.0 1.77003e+16 5076000000000000.0 249371000000000.0 3.21702e+17 1.78814e+16 1.46871e+16 3177340000000.0 411116000000000.0 3949900000000000.0 5382470000000000.0 1.00065e+16 54673900000000.0 49682900000000.0 -4.96 [-4.96]
1.23052e+19 9.66292e+21 1588600000000000.0 9.23269e+16 7.37909e+16 505166000000000.0 1.74026e+16 4807690000000000.0 256776000000000.0 3.07606e+17 1.63736e+16 1.29118e+16 3202560000000.0 410893000000000.0 3914810000000000.0 5172850000000000.0 9385800000000000.0 55912100000000.0 50072300000000.0 -4.94 [-4.94]
1.23042e+19 9.17335e+21 1596260000000000.0 8.98576e+16 6.92618e+16 508296000000000.0 1.71053e+16 4547170000000000.0 264271000000000.0 2.9417e+17 1.49682e+16 1.13335e+16 3226670000000.0 410385000000000.0 3875560000000000.0 4968080000000000.0 8806190000000000.0 57150600000000.0 50440200000000.0 -4.92 [-4.92]
1.23186e+19 8.70938e+21 1604730000000000.0 8.74413e+16 6.49919e+16 511720000000000.0 1.68044e+16 4296380000000000.0 272574000000000.0 2.81274e+17 1.36659e+16 9935850000000000.0 3251340000000.0 409893000000000.0 3833460000000000.0 4765000000000000.0 8264050000000000.0 58499200000000.0 50808300000000.0 -4.9 [-4.9]
1.2303e+19 8.26946e+21 1611050000000000.0 8.50808e+16 6.09988e+16 514154000000000.0 1.65053e+16 4053940000000000.0 279247000000000.0 2.68986e+17 1.24571e+16 8697420000000000.0 3272430000000.0 408782000000000.0 3787910000000000.0 4568710000000000.0 7758220000000000.0 59567400000000.0 51130100000000.0 -4.88 [-4.88]
1.23042e+19 7.84985e+21 1617850000000000.0 8.27305e+16 5.72196e+16 516817000000000.0 1.61965e+16 3820330000000000.0 286835000000000.0 2.57099e+17 1.13394e+16 7603760000000000.0 3293530000000.0 407595000000000.0 3736970000000000.0 4372860000000000.0 7283780000000000.0 60757900000000.0 51437100000000.0 -4.86 [-4.86]
1.23033e+19 7.45439e+21 1624650000000000.0 8.04757e+16 5.3687e+16 519395000000000.0 1.58945e+16 3596090000000000.0 294262000000000.0 2.45844e+17 1.03072e+16 6637960000000000.0 3314460000000.0 406283000000000.0 3686700000000000.0 4184490000000000.0 6843360000000000.0 61899700000000.0 51748200000000.0 -4.84 [-4.84]
1.2305e+19 7.07616e+21 1630610000000000.0 7.82127e+16 5.03437e+16 521700000000000.0 1.55812e+16 3380860000000000.0 301787000000000.0 2.34915e+17 9356840000000000.0 5787450000000000.0 3333190000000.0 404680000000000.0 3630210000000000.0 3997790000000000.0 6429680000000000.0 63037700000000.0 52011400000000.0 -4.82 [-4.82]
1.23037e+19 6.71947e+21 1636390000000000.0 7.60296e+16 4.72206e+16 523968000000000.0 1.52739e+16 3174260000000000.0 309094000000000.0 2.24571e+17 8481890000000000.0 5039750000000000.0 3351140000000.0 402919000000000.0 3572370000000000.0 3818880000000000.0 6046440000000000.0 64124500000000.0 52258300000000.0 -4.8 [-4.8]
1.23041e+19 6.37991e+21 1641940000000000.0 7.38738e+16 4.42679e+16 526038000000000.0 1.49605e+16 2976760000000000.0 316454000000000.0 2.14593e+17 7679140000000000.0 4383080000000000.0 3368330000000.0 400972000000000.0 3512300000000000.0 3642820000000000.0 5688170000000000.0 65194500000000.0 52485700000000.0 -4.78 [-4.78]
1.2303e+19 6.05662e+21 1646840000000000.0 7.17388e+16 4.14846e+16 528002000000000.0 1.46417e+16 2788130000000000.0 323681000000000.0 2.04981e+17 6943480000000000.0 3807290000000000.0 3384000000000.0 398786000000000.0 3448280000000000.0 3470690000000000.0 5353810000000000.0 66223800000000.0 52677200000000.0 -4.76 [-4.76]
1.23029e+19 5.75074e+21 1651530000000000.0 6.96627e+16 3.88762e+16 529734000000000.0 1.43255e+16 2608270000000000.0 330975000000000.0 1.95826e+17 6270070000000000.0 3302910000000000.0 3398740000000.0 396414000000000.0 3383380000000000.0 3305590000000000.0 5043290000000000.0 67234800000000.0 52850000000000.0 -4.74 [-4.74]
1.23034e+19 5.462e+21 1656190000000000.0 6.76591e+16 3.64376e+16 531420000000000.0 1.40166e+16 2435750000000000.0 338230000000000.0 1.87185e+17 5653070000000000.0 2861990000000000.0 3413120000000.0 393929000000000.0 3318230000000000.0 3149160000000000.0 4755340000000000.0 68224500000000.0 53008300000000.0 -4.72 [-4.72]
1.23043e+19 5.18712e+21 1660350000000000.0 6.56738e+16 3.41321e+16 532911000000000.0 1.37014e+16 2272780000000000.0 345433000000000.0 1.7882e+17 5091740000000000.0 2477240000000000.0 3426050000000.0 391274000000000.0 3251040000000000.0 2995760000000000.0 4486220000000000.0 69192700000000.0 53136200000000.0 -4.7 [-4.7]
1.23035e+19 4.92488e+21 1663970000000000.0 6.3705e+16 3.19526e+16 534234000000000.0 1.33807e+16 2117800000000000.0 352486000000000.0 1.70744e+17 4580590000000000.0 2141650000000000.0 3437460000000.0 388422000000000.0 3181240000000000.0 2846510000000000.0 4234520000000000.0 70111000000000.0 53221600000000.0 -4.68 [-4.68]
1.23031e+19 4.67709e+21 1667360000000000.0 6.17938e+16 2.99111e+16 535469000000000.0 1.30646e+16 1970620000000000.0 359503000000000.0 1.63077e+17 4115470000000000.0 1849530000000000.0 3447900000000.0 385440000000000.0 3111220000000000.0 2704560000000000.0 4001040000000000.0 71004900000000.0 53280800000000.0 -4.66 [-4.66]
1.23047e+19 4.44172e+21 1670360000000000.0 5.99148e+16 2.79919e+16 536594000000000.0 1.27473e+16 1831800000000000.0 366573000000000.0 1.55718e+17 3693650000000000.0 1595440000000000.0 3457150000000.0 382332000000000.0 3040090000000000.0 2568110000000000.0 3783350000000000.0 71886300000000.0 53306400000000.0 -4.64 [-4.64]
1.23035e+19 4.2179e+21 1673020000000000.0 5.80704e+16 2.61819e+16 537551000000000.0 1.24301e+16 1699710000000000.0 373422000000000.0 1.48668e+17 3308700000000000.0 1374000000000000.0 3465370000000.0 379073000000000.0 2968460000000000.0 2437160000000000.0 3579700000000000.0 72719700000000.0 53303200000000.0 -4.62 [-4.62]
1.23039e+19 4.00589e+21 1675160000000000.0 5.62673e+16 2.44841e+16 538330000000000.0 1.2114e+16 1575890000000000.0 380287000000000.0 1.41933e+17 2962600000000000.0 1182430000000000.0 3472670000000.0 375708000000000.0 2896870000000000.0 2311890000000000.0 3390640000000000.0 73529000000000.0 53270200000000.0 -4.6 [-4.6]
1.23038e+19 3.80476e+21 1677340000000000.0 5.45044e+16 2.28871e+16 539154000000000.0 1.18007e+16 1458520000000000.0 387063000000000.0 1.35505e+17 2649210000000000.0 1016620000000000.0 3479460000000.0 372257000000000.0 2825330000000000.0 2192920000000000.0 3213490000000000.0 74307400000000.0 53212500000000.0 -4.58 [-4.58]
1.23035e+19 3.61366e+21 1678950000000000.0 5.27691e+16 2.13851e+16 539770000000000.0 1.14865e+16 1348890000000000.0 393718000000000.0 1.29323e+17 2366800000000000.0 873212000000000.0 3484560000000.0 368686000000000.0 2753210000000000.0 2078650000000000.0 3048100000000000.0 75055500000000.0 53108300000000.0 -4.56 [-4.56]
1.23031e+19 3.43208e+21 1680200000000000.0 5.10702e+16 1.99719e+16 540279000000000.0 1.11745e+16 1245260000000000.0 400313000000000.0 1.2342e+17 2111620000000000.0 749046000000000.0 3488430000000.0 365026000000000.0 2681300000000000.0 1970370000000000.0 2892850000000000.0 75773500000000.0 52963200000000.0 -4.54 [-4.54]
1.23039e+19 3.25987e+21 1681080000000000.0 4.9408e+16 1.86453e+16 540644000000000.0 1.08648e+16 1148180000000000.0 406900000000000.0 1.17775e+17 1882040000000000.0 641932000000000.0 3491240000000.0 361276000000000.0 2609880000000000.0 1867470000000000.0 2747470000000000.0 76469100000000.0 52782300000000.0 -4.52 [-4.52]
1.23028e+19 3.09637e+21 1681510000000000.0 4.77796e+16 1.73987e+16 540909000000000.0 1.05566e+16 1057550000000000.0 413261000000000.0 1.12367e+17 1675700000000000.0 549474000000000.0 3493300000000.0 357474000000000.0 2539220000000000.0 1769310000000000.0 2611040000000000.0 77120100000000.0 52571400000000.0 -4.5 [-4.5]
1.23046e+19 2.94127e+21 1681770000000000.0 4.61916e+16 1.62285e+16 541173000000000.0 1.02529e+16 972312000000000.0 419669000000000.0 1.07216e+17 1489920000000000.0 469721000000000.0 3494590000000.0 353666000000000.0 2469520000000000.0 1677190000000000.0 2482440000000000.0 77763300000000.0 52326000000000.0 -4.48 [-4.48]
1.23031e+19 2.79376e+21 1681450000000000.0 4.463e+16 1.51281e+16 541041000000000.0 9949640000000000.0 893166000000000.0 425891000000000.0 1.02263e+17 1323530000000000.0 401117000000000.0 3494050000000.0 349663000000000.0 2400160000000000.0 1589010000000000.0 2361380000000000.0 78353500000000.0 52029500000000.0 -4.46 [-4.46]
1.23034e+19 2.65346e+21 1680850000000000.0 4.30965e+16 1.4094e+16 541080000000000.0 9647370000000000.0 819638000000000.0 432048000000000.0 9.75027e+16 1174530000000000.0 342140000000000.0 3492420000000.0 345706000000000.0 2331170000000000.0 1504870000000000.0 2247110000000000.0 78922500000000.0 51685400000000.0 -4.44 [-4.44]
1.23029e+19 2.52041e+21 1679930000000000.0 4.16028e+16 1.31241e+16 540824000000000.0 9350250000000000.0 750870000000000.0 438112000000000.0 9.29715e+16 1040880000000000.0 291436000000000.0 3489880000000.0 341661000000000.0 2263750000000000.0 1425990000000000.0 2138840000000000.0 79465300000000.0 51308400000000.0 -4.42 [-4.42]
1.23042e+19 2.3944e+21 1678750000000000.0 4.01477e+16 1.22169e+16 540585000000000.0 9057720000000000.0 687111000000000.0 444122000000000.0 8.86486e+16 921016000000000.0 247963000000000.0 3486740000000.0 337637000000000.0 2197670000000000.0 1351700000000000.0 2036430000000000.0 79984800000000.0 50897900000000.0 -4.4 [-4.4]
1.23043e+19 2.27448e+21 1677240000000000.0 3.87234e+16 1.13638e+16 540274000000000.0 8767960000000000.0 627850000000000.0 450004000000000.0 8.45081e+16 813773000000000.0 210649000000000.0 3482640000000.0 333593000000000.0 2132950000000000.0 1281270000000000.0 1938900000000000.0 80470800000000.0 50449200000000.0 -4.38 [-4.38]
1.23042e+19 2.16044e+21 1675000000000000.0 3.73288e+16 1.05657e+16 539822000000000.0 8481690000000000.0 573105000000000.0 455730000000000.0 8.05425e+16 718312000000000.0 178724000000000.0 3476740000000.0 329515000000000.0 2068950000000000.0 1215260000000000.0 1845790000000000.0 80924700000000.0 49946900000000.0 -4.36 [-4.36]
1.23041e+19 2.05231e+21 1672850000000000.0 3.59713e+16 9817300000000000.0 539358000000000.0 8199900000000000.0 522596000000000.0 461393000000000.0 7.67574e+16 633452000000000.0 151481000000000.0 3470580000000.0 325447000000000.0 2006720000000000.0 1152740000000000.0 1757080000000000.0 81357100000000.0 49417800000000.0 -4.34 [-4.34]
1.23029e+19 1.94954e+21 1670200000000000.0 3.46457e+16 9116700000000000.0 538660000000000.0 7922170000000000.0 476052000000000.0 466918000000000.0 7.31363e+16 558078000000000.0 128218000000000.0 3463080000000.0 321321000000000.0 1945870000000000.0 1093830000000000.0 1672220000000000.0 81751100000000.0 48847400000000.0 -4.32 [-4.32]
1.23034e+19 1.85197e+21 1667130000000000.0 3.3354e+16 8461660000000000.0 537909000000000.0 7649000000000000.0 433259000000000.0 472364000000000.0 6.96737e+16 491222000000000.0 108394000000000.0 3454540000000.0 317244000000000.0 1886400000000000.0 1038390000000000.0 1590870000000000.0 82128300000000.0 48233500000000.0 -4.3 [-4.3]
1.23033e+19 1.75952e+21 1664000000000000.0 3.20999e+16 7849310000000000.0 537172000000000.0 7381530000000000.0 393908000000000.0 477683000000000.0 6.6374e+16 432000000000000.0 91547000000000.0 3445740000000.0 313204000000000.0 1828790000000000.0 986303000000000.0 1512780000000000.0 82476900000000.0 47600600000000.0 -4.28 [-4.28]
1.23036e+19 1.67116e+21 1660300000000000.0 3.08682e+16 7275240000000000.0 536275000000000.0 7116630000000000.0 357699000000000.0 482962000000000.0 6.31987e+16 379445000000000.0 77183500000000.0 3434860000000.0 309110000000000.0 1771930000000000.0 937090000000000.0 1437340000000000.0 82801500000000.0 46910700000000.0 -4.26 [-4.26]
1.23029e+19 1.58769e+21 1656220000000000.0 2.96781e+16 6741340000000000.0 535189000000000.0 6858800000000000.0 324612000000000.0 488073000000000.0 6.01837e+16 333034000000000.0 65002600000000.0 3423550000000.0 305041000000000.0 1717190000000000.0 890886000000000.0 1365050000000000.0 83098800000000.0 46203100000000.0 -4.24 [-4.24]
1.23028e+19 1.50814e+21 1651990000000000.0 2.85166e+16 6240890000000000.0 534189000000000.0 6605180000000000.0 294187000000000.0 493073000000000.0 5.72929e+16 291947000000000.0 54665700000000.0 3411220000000.0 301029000000000.0 1663700000000000.0 847409000000000.0 1294880000000000.0 83371800000000.0 45459700000000.0 -4.22 [-4.22]
1.23036e+19 1.43279e+21 1647600000000000.0 2.73904e+16 5775530000000000.0 532979000000000.0 6357640000000000.0 266445000000000.0 498088000000000.0 5.45383e+16 255735000000000.0 45932600000000.0 3398290000000.0 296989000000000.0 1611940000000000.0 806366000000000.0 1227420000000000.0 83627100000000.0 44694300000000.0 -4.2 [-4.2]
1.23032e+19 1.36116e+21 1642640000000000.0 2.6297e+16 5340540000000000.0 531797000000000.0 6115440000000000.0 241044000000000.0 502844000000000.0 5.19054e+16 223760000000000.0 38539700000000.0 3384180000000.0 293048000000000.0 1561650000000000.0 767693000000000.0 1162060000000000.0 83853700000000.0 43901000000000.0 -4.18 [-4.18]
1.23037e+19 1.29299e+21 1637330000000000.0 2.52324e+16 4935370000000000.0 530397000000000.0 5878420000000000.0 217837000000000.0 507589000000000.0 4.93865e+16 195564000000000.0 32295000000000.0 3368510000000.0 289060000000000.0 1512400000000000.0 731433000000000.0 1098660000000000.0 84058100000000.0 43074900000000.0 -4.16 [-4.16]
1.23034e+19 1.2283e+21 1631970000000000.0 2.42011e+16 4557900000000000.0 529133000000000.0 5647040000000000.0 196698000000000.0 512161000000000.0 4.69801e+16 170772000000000.0 27029100000000.0 3352470000000.0 285168000000000.0 1464800000000000.0 696994000000000.0 1037420000000000.0 84238500000000.0 42233900000000.0 -4.14 [-4.14]
1.23038e+19 1.16696e+21 1626260000000000.0 2.32032e+16 4207400000000000.0 527676000000000.0 5421960000000000.0 177475000000000.0 516675000000000.0 4.46866e+16 149000000000000.0 22599200000000.0 3335420000000.0 281285000000000.0 1418660000000000.0 664538000000000.0 978256000000000.0 84399200000000.0 41376800000000.0 -4.12 [-4.12]
1.23036e+19 1.10869e+21 1620220000000000.0 2.2236e+16 3882100000000000.0 526065000000000.0 5202710000000000.0 159999000000000.0 521061000000000.0 4.2496e+16 129869000000000.0 18871400000000.0 3317280000000.0 277407000000000.0 1373800000000000.0 633825000000000.0 921121000000000.0 84536900000000.0 40498700000000.0 -4.1 [-4.1]
1.23038e+19 1.05322e+21 1613810000000000.0 2.12977e+16 3578730000000000.0 524433000000000.0 4988660000000000.0 144085000000000.0 525342000000000.0 4.03991e+16 113068000000000.0 15740900000000.0 3297600000000.0 273592000000000.0 1329910000000000.0 604710000000000.0 865772000000000.0 84657500000000.0 39599600000000.0 -4.08 [-4.08]
1.2303e+19 1.00073e+21 1607220000000000.0 2.03932e+16 3298230000000000.0 522814000000000.0 4781320000000000.0 129677000000000.0 529449000000000.0 3.84039e+16 98360600000000.0 13117200000000.0 3277430000000.0 269823000000000.0 1287520000000000.0 577135000000000.0 812557000000000.0 84739600000000.0 38695500000000.0 -4.06 [-4.06]
1.23028e+19 9.50917e+20 1600600000000000.0 1.95202e+16 3037510000000000.0 521085000000000.0 4580260000000000.0 116590000000000.0 533521000000000.0 3.65027e+16 85464700000000.0 10917200000000.0 3256940000000.0 266090000000000.0 1246660000000000.0 550905000000000.0 761119000000000.0 84825300000000.0 37795600000000.0 -4.04 [-4.04]
1.23028e+19 9.03436e+20 1593530000000000.0 1.86734e+16 2795100000000000.0 519328000000000.0 4384250000000000.0 104713000000000.0 537485000000000.0 3.4681e+16 74169400000000.0 9073740000000.0 3234770000000.0 262420000000000.0 1206500000000000.0 525969000000000.0 711434000000000.0 84890700000000.0 36881100000000.0 -4.02 [-4.02]
1.23029e+19 8.58278e+20 1586200000000000.0 1.78547e+16 2570130000000000.0 517413000000000.0 4193920000000000.0 93954700000000.0 541362000000000.0 3.29402e+16 64294400000000.0 7532810000000.0 3211500000000.0 258738000000000.0 1167400000000000.0 502179000000000.0 663570000000000.0 84928000000000.0 35965300000000.0 -4.0 [-4.0]
1.23031e+19 8.15464e+20 1578710000000000.0 1.70662e+16 2361970000000000.0 515499000000000.0 4009740000000000.0 84237700000000.0 545138000000000.0 3.12815e+16 55679900000000.0 6246980000000.0 3187420000000.0 255134000000000.0 1129400000000000.0 479426000000000.0 617747000000000.0 84956600000000.0 35051000000000.0 -3.98 [-3.98]
1.2303e+19 7.74704e+20 1570880000000000.0 1.6304e+16 2168800000000000.0 513480000000000.0 3830960000000000.0 75449200000000.0 548800000000000.0 2.96948e+16 48162400000000.0 5174350000000.0 3162190000000.0 251564000000000.0 1092300000000000.0 457652000000000.0 573709000000000.0 84968400000000.0 34138700000000.0 -3.96 [-3.96]
1.23028e+19 7.36024e+20 1562920000000000.0 1.557e+16 1990220000000000.0 511486000000000.0 3658080000000000.0 67520500000000.0 552354000000000.0 2.81822e+16 41608900000000.0 4279750000000.0 3136160000000.0 248055000000000.0 1056200000000000.0 436753000000000.0 531684000000000.0 84966000000000.0 33233700000000.0 -3.94 [-3.94]
1.23032e+19 6.99294e+20 1554750000000000.0 1.48632e+16 1825160000000000.0 509336000000000.0 3491060000000000.0 60369400000000.0 555846000000000.0 2.67396e+16 35901600000000.0 3535190000000.0 3109190000000.0 244561000000000.0 1020990000000000.0 416702000000000.0 491654000000000.0 84939400000000.0 32337300000000.0 -3.92 [-3.92]
1.23027e+19 6.64393e+20 1546340000000000.0 1.41823e+16 1672750000000000.0 507200000000000.0 3329500000000000.0 53932200000000.0 559195000000000.0 2.53618e+16 30945700000000.0 2917150000000.0 3081060000000.0 241133000000000.0 986513000000000.0 397442000000000.0 453613000000000.0 84902000000000.0 31446900000000.0 -3.9 [-3.9]
1.23028e+19 6.3129e+20 1537790000000000.0 1.35284e+16 1531920000000000.0 505021000000000.0 3173790000000000.0 48138900000000.0 562467000000000.0 2.40496e+16 26639800000000.0 2403960000000.0 3052400000000.0 237764000000000.0 953031000000000.0 378861000000000.0 417553000000000.0 84850200000000.0 30574500000000.0 -3.88 [-3.88]
1.23028e+19 5.99751e+20 1529040000000000.0 1.28976e+16 1401490000000000.0 502716000000000.0 3023030000000000.0 42924600000000.0 565660000000000.0 2.27935e+16 22907100000000.0 1979270000000.0 3022600000000.0 234405000000000.0 920209000000000.0 360890000000000.0 383379000000000.0 84785500000000.0 29710300000000.0 -3.86 [-3.86]
1.23033e+19 5.69779e+20 1520000000000000.0 1.22908e+16 1281460000000000.0 500313000000000.0 2877670000000000.0 38240000000000.0 568794000000000.0 2.15956e+16 19665300000000.0 1626250000000.0 2991600000000.0 231092000000000.0 888033000000000.0 343602000000000.0 351184000000000.0 84714400000000.0 28860200000000.0 -3.84 [-3.84]
1.2303e+19 5.41365e+20 1510830000000000.0 1.17092e+16 1170820000000000.0 497915000000000.0 2737830000000000.0 34040600000000.0 571778000000000.0 2.04547e+16 16865700000000.0 1335170000000.0 2960050000000.0 227832000000000.0 856713000000000.0 326885000000000.0 320978000000000.0 84620900000000.0 28029900000000.0 -3.82 [-3.82]
1.23033e+19 5.14428e+20 1501550000000000.0 1.11519e+16 1069130000000000.0 495451000000000.0 2603480000000000.0 30278400000000.0 574722000000000.0 1.93689e+16 14446300000000.0 1094850000000.0 2927930000000.0 224637000000000.0 826159000000000.0 310749000000000.0 292749000000000.0 84526000000000.0 27220800000000.0 -3.8 [-3.8]
1.23027e+19 4.88767e+20 1492030000000000.0 1.06155e+16 975202000000000.0 492903000000000.0 2473800000000000.0 26903700000000.0 577528000000000.0 1.83304e+16 12355700000000.0 896459000000.0 2894750000000.0 221458000000000.0 796209000000000.0 295129000000000.0 266299000000000.0 84412200000000.0 26429100000000.0 -3.78 [-3.78]
1.23034e+19 4.64205e+20 1482090000000000.0 1.00969e+16 888533000000000.0 490273000000000.0 2348090000000000.0 23865000000000.0 580297000000000.0 1.73324e+16 10539700000000.0 731607000000.0 2859820000000.0 218323000000000.0 766564000000000.0 280052000000000.0 241499000000000.0 84286400000000.0 25631900000000.0 -3.76 [-3.76]
1.2303e+19 4.41204e+20 1472330000000000.0 9606730000000000.0 809715000000000.0 487717000000000.0 2228970000000000.0 21177700000000.0 582918000000000.0 1.6394e+16 8995290000000.0 597904000000.0 2825560000000.0 215288000000000.0 738102000000000.0 265548000000000.0 218817000000000.0 84153900000000.0 24885700000000.0 -3.74 [-3.74]
1.23027e+19 4.19246e+20 1462250000000000.0 9134560000000000.0 737094000000000.0 484847000000000.0 2114140000000000.0 18769700000000.0 585521000000000.0 1.54966e+16 7661890000000.0 487635000000.0 2789920000000.0 212223000000000.0 710130000000000.0 251509000000000.0 197771000000000.0 84011400000000.0 24152500000000.0 -3.72 [-3.72]
1.2303e+19 3.9847e+20 1452070000000000.0 8684040000000000.0 670763000000000.0 482047000000000.0 2004300000000000.0 16623900000000.0 588041000000000.0 1.46441e+16 6517330000000.0 397134000000.0 2753880000000.0 209246000000000.0 682870000000000.0 238055000000000.0 178424000000000.0 83861700000000.0 23443900000000.0 -3.7 [-3.7]
1.23028e+19 3.78655e+20 1441730000000000.0 8251060000000000.0 609526000000000.0 479207000000000.0 1898480000000000.0 14702700000000.0 590465000000000.0 1.38283e+16 5532130000000.0 322804000000.0 2717110000000.0 206325000000000.0 656198000000000.0 224996000000000.0 160533000000000.0 83707500000000.0 22754200000000.0 -3.68 [-3.68]
1.23033e+19 3.59857e+20 1431230000000000.0 7837190000000000.0 553500000000000.0 476236000000000.0 1797180000000000.0 12995200000000.0 592846000000000.0 1.30521e+16 4691530000000.0 262244000000.0 2679650000000.0 203429000000000.0 630217000000000.0 212422000000000.0 144168000000000.0 83538100000000.0 22085300000000.0 -3.66 [-3.66]
1.23027e+19 3.42046e+20 1420660000000000.0 7442190000000000.0 502284000000000.0 473205000000000.0 1700350000000000.0 11478900000000.0 595106000000000.0 1.23144e+16 3974780000000.0 212911000000.0 2641930000000.0 200581000000000.0 604988000000000.0 200306000000000.0 129251000000000.0 83360500000000.0 21441600000000.0 -3.64 [-3.64]
