H	H+	C+	C+2	C+3	N+2	N+4	O	O+2	O+5	O+6	Si+	Si+2	Si+3	Si+4
1.23027e+18	5.02361e+17	3.89484e+13	6.05961e+11	1.67439e+06	4.32122e+08	0	6.37833e+13	2.11162e+09	0	0	5.56317e+12	2.37335e+10	1.01139e+08	0
1.23027e+18	4.87850e+17	3.84841e+13	5.77944e+11	9.05130e+05	3.96598e+08	0	6.37115e+13	1.93819e+09	0	0	5.51728e+12	2.25549e+10	9.50032e+07	0
1.23027e+18	4.73804e+17	3.80296e+13	5.51267e+11	0	3.64075e+08	0	6.36409e+13	1.77970e+09	0	0	5.47283e+12	2.14390e+10	8.92772e+07	0
1.23027e+18	4.60199e+17	3.75841e+13	5.25853e+11	0	3.34283e+08	0	6.35714e+13	1.63479e+09	0	0	5.42975e+12	2.03812e+10	8.39309e+07	0
1.23027e+18	4.47028e+17	3.71477e+13	5.01645e+11	0	3.06996e+08	0	6.35031e+13	1.50226e+09	0	0	5.38802e+12	1.93795e+10	7.89370e+07	0
1.23027e+18	4.34266e+17	3.67195e+13	4.78573e+11	0	2.81983e+08	0	6.34358e+13	1.38098e+09	0	0	5.34755e+12	1.84283e+10	7.42695e+07	0
1.23027e+18	4.21903e+17	3.62996e+13	4.56584e+11	0	2.59055e+08	0	6.33697e+13	1.26994e+09	0	0	5.30834e+12	1.75264e+10	6.99049e+07	0
1.23027e+18	4.09920e+17	3.58874e+13	4.35618e+11	0	2.38025e+08	0	6.33047e+13	1.16824e+09	0	0	5.27030e+12	1.66694e+10	6.58216e+07	0
1.23027e+18	3.98305e+17	3.54827e+13	4.15627e+11	0	2.18732e+08	0	6.32407e+13	1.07505e+09	0	0	5.23341e+12	1.58551e+10	6.19996e+07	0
1.23028e+18	3.87049e+17	3.50855e+13	3.96565e+11	0	2.01032e+08	0	6.31786e+13	9.89637e+08	0	0	5.19769e+12	1.50815e+10	5.84212e+07	0
1.23028e+18	3.76128e+17	3.46947e+13	3.78374e+11	0	1.84783e+08	0	6.31168e+13	9.11298e+08	0	0	5.16296e+12	1.43453e+10	5.50679e+07	0
1.23028e+18	3.65539e+17	3.43105e+13	3.61022e+11	0	1.69865e+08	0	6.30560e+13	8.39436e+08	0	0	5.12927e+12	1.36451e+10	5.19251e+07	0
1.23028e+18	3.55269e+17	3.39327e+13	3.44466e+11	0	1.56165e+08	0	6.29964e+13	7.73483e+08	0	0	5.09658e+12	1.29785e+10	4.89780e+07	0
1.23028e+18	3.45296e+17	3.35606e+13	3.28656e+11	0	1.43576e+08	0	6.29377e+13	7.12924e+08	0	0	5.06481e+12	1.23425e+10	4.62133e+07	0
1.23028e+18	3.35632e+17	3.31948e+13	3.13581e+11	0	1.32011e+08	0	6.28802e+13	6.57324e+08	0	0	5.03402e+12	1.17366e+10	4.36191e+07	0
1.23028e+18	3.26234e+17	3.28340e+13	2.99172e+11	0	1.21376e+08	0	6.28237e+13	6.06218e+08	0	0	5.00406e+12	1.11579e+10	4.11830e+07	0
1.23028e+18	3.17124e+17	3.24789e+13	2.85428e+11	0	1.11607e+08	0	6.27681e+13	5.59264e+08	0	0	4.97500e+12	1.06071e+10	3.88952e+07	0
1.23028e+18	3.08259e+17	3.21283e+13	2.72289e+11	0	1.02615e+08	0	6.27134e+13	5.16071e+08	0	0	4.94670e+12	1.00793e+10	3.67451e+07	0
1.23028e+18	2.99659e+17	3.17829e+13	2.59751e+11	0	9.43488e+07	0	6.26598e+13	4.76356e+08	0	0	4.91924e+12	9.57581e+09	3.47244e+07	0
1.23027e+18	2.91304e+17	3.14422e+13	2.47777e+11	0	8.67430e+07	0	6.26071e+13	4.39820e+08	0	0	4.89254e+12	9.09404e+09	3.28244e+07	0
1.23028e+18	2.83178e+17	3.11059e+13	2.36338e+11	0	7.97408e+07	0	6.25555e+13	4.06195e+08	0	0	4.86657e+12	8.63193e+09	3.10374e+07	0
1.23028e+18	2.75280e+17	3.07739e+13	2.25411e+11	0	7.32954e+07	0	6.25047e+13	3.75237e+08	0	0	4.84130e+12	8.18932e+09	2.93559e+07	0
1.23028e+18	2.67597e+17	3.04459e+13	2.14973e+11	0	6.73592e+07	0	6.24550e+13	3.46728e+08	0	0	4.81673e+12	7.76438e+09	2.77734e+07	0
1.23027e+18	2.60145e+17	3.01218e+13	2.05014e+11	0	6.18985e+07	0	6.24056e+13	3.20507e+08	0	0	4.79283e+12	7.35679e+09	2.62841e+07	0
1.23027e+18	2.52879e+17	2.98007e+13	1.95488e+11	0	5.68611e+07	0	6.23576e+13	2.96337e+08	0	0	4.76954e+12	6.96301e+09	2.48817e+07	0
1.23028e+18	2.45836e+17	2.94853e+13	1.86415e+11	0	5.22294e+07	0	6.23111e+13	2.74086e+08	0	0	4.74699e+12	6.58704e+09	2.35614e+07	0
1.23028e+18	2.38926e+17	2.91713e+13	1.77713e+11	0	4.79407e+07	0	6.22645e+13	2.53572e+08	0	0	4.72481e+12	6.21760e+09	2.23174e+07	0
1.23027e+18	2.32162e+17	2.88600e+13	1.69406e+11	0	4.39712e+07	0	6.22183e+13	2.34643e+08	0	0	4.70306e+12	5.85645e+09	2.11461e+07	0
1.23027e+18	2.24328e+17	2.85277e+13	1.61121e+11	0	4.00164e+07	0	6.21681e+13	2.17197e+08	0	0	4.67746e+12	5.44296e+09	2.00830e+07	0
1.23027e+18	2.16810e+17	2.81989e+13	1.53184e+11	0	3.64112e+07	0	6.21195e+13	2.01070e+08	0	0	4.65285e+12	5.05774e+09	1.90727e+07	0
1.23027e+18	2.09310e+17	2.78678e+13	1.45527e+11	0	3.30663e+07	0	6.20715e+13	1.86179e+08	0	0	4.62815e+12	4.68516e+09	1.81220e+07	0
1.23027e+18	2.01971e+17	2.75369e+13	1.38174e+11	0	2.99915e+07	0	6.20246e+13	1.72395e+08	0	0	4.60390e+12	4.33190e+09	1.72217e+07	0
1.23027e+18	1.94859e+17	2.72088e+13	1.31167e+11	0	2.71816e+07	0	6.19795e+13	1.59685e+08	0	0	4.58032e+12	4.00028e+09	1.63700e+07	0
1.23027e+18	1.87653e+17	2.68725e+13	1.24347e+11	0	2.45461e+07	0	6.19339e+13	1.47865e+08	0	0	4.55624e+12	3.67196e+09	1.55651e+07	0
