# %ECSV 1.0
# ---
# datatype:
# - {name: H, datatype: float64}
# - {name: H+, datatype: float64}
# - {name: C+, datatype: float64}
# - {name: C+2, datatype: float64}
# - {name: C+3, datatype: float64}
# - {name: N+2, datatype: float64}
# - {name: N+4, datatype: float64}
# - {name: O, datatype: float64}
# - {name: O+2, datatype: float64}
# - {name: O+5, datatype: float64}
# - {name: O+6, datatype: float64}
# - {name: Si+, datatype: float64}
# - {name: Si+2, datatype: float64}
# - {name: Si+3, datatype: float64}
# - {name: Si+4, datatype: float64}
# - {name: log_nH, datatype: float64}
# - {name: log_Te, datatype: float64}
# - {name: parameters, datatype: string, subtype: 'float64[1]'}
# schema: astropy-2.0
H H+ C+ C+2 C+3 N+2 N+4 O O+2 O+5 O+6 Si+ Si+2 Si+3 Si+4 log_nH log_Te parameters
2.51188e+16 2.13509e+21 640334000000.0 174919000000000.0 1097260000000000.0 23706500000000.0 1251910000000000.0 2031570.0 78708400000000.0 2.14754e+16 5.4514e+16 146757000.0 10750800000.0 87470200000.0 17238600000000.0 -5.0 4.607 [-5.0]
2.51188e+16 2.01647e+21 703737000000.0 187398000000000.0 1129920000000000.0 25502100000000.0 1254260000000000.0 2272150.0 84975000000000.0 2.08259e+16 5.01972e+16 178258000.0 12720300000.0 100028000000.0 18641500000000.0 -4.98 4.601 [-4.98]
2.51188e+16 1.905e+21 772337000000.0 200449000000000.0 1161840000000000.0 27408800000000.0 1254740000000000.0 2542560.0 91669600000000.0 2.01565e+16 4.61495e+16 216030000.0 15021700000.0 114175000000.0 20126500000000.0 -4.96 4.595 [-4.96]
2.51189e+16 1.80046e+21 846759000000.0 214089000000000.0 1192880000000000.0 29439900000000.0 1253380000000000.0 2849720.0 98849200000000.0 1.94705e+16 4.23668e+16 261242000.0 17705500000.0 130058000000.0 21693900000000.0 -4.94 4.59 [-4.94]
2.51188e+16 1.70172e+21 926456000000.0 228278000000000.0 1223040000000000.0 31575700000000.0 1250110000000000.0 3187600.0 106414000000000.0 1.87692e+16 3.88209e+16 315173000.0 20829800000.0 147937000000.0 23350000000000.0 -4.92 4.584 [-4.92]
2.51188e+16 1.60894e+21 1012680000000.0 243055000000000.0 1252150000000000.0 33842400000000.0 1244990000000000.0 3570900.0 114490000000000.0 1.80568e+16 3.55163e+16 379467000.0 24461400000.0 167949000000.0 25092200000000.0 -4.9 4.579 [-4.9]
2.51188e+16 1.52158e+21 1105320000000.0 258416000000000.0 1280230000000000.0 36234700000000.0 1238020000000000.0 3997940.0 123042000000000.0 1.73363e+16 3.24386e+16 455846000.0 28671700000.0 190344000000.0 26923700000000.0 -4.88 4.574 [-4.88]
2.51188e+16 1.43929e+21 1205080000000.0 274359000000000.0 1307160000000000.0 38758500000000.0 1229210000000000.0 4478440.0 132096000000000.0 1.66103e+16 2.95771e+16 546514000.0 33549500000.0 215353000000.0 28844800000000.0 -4.86 4.569 [-4.86]
2.51188e+16 1.36176e+21 1312400000000.0 290874000000000.0 1332830000000000.0 41417300000000.0 1218600000000000.0 5018760.0 141663000000000.0 1.58818e+16 2.69221e+16 653934000.0 39190700000.0 243227000000.0 30856300000000.0 -4.84 4.564 [-4.84]
2.51188e+16 1.28868e+21 1427440000000.0 307972000000000.0 1357280000000000.0 44211500000000.0 1206230000000000.0 5621640.0 151742000000000.0 1.51541e+16 2.44631e+16 780816000.0 45699700000.0 274267000000.0 32959600000000.0 -4.82 4.559 [-4.82]
