# %ECSV 1.0
# ---
# datatype:
# - {name: H, datatype: float64}
# - {name: H+, datatype: float64}
# - {name: C+, datatype: float64}
# - {name: C+2, datatype: float64}
# - {name: C+3, datatype: float64}
# - {name: N+, datatype: float64}
# - {name: N+2, datatype: float64}
# - {name: N+4, datatype: float64}
# - {name: O, datatype: float64}
# - {name: O+2, datatype: float64}
# - {name: O+5, datatype: float64}
# - {name: O+6, datatype: float64}
# - {name: P+, datatype: float64}
# - {name: Si+, datatype: float64}
# - {name: Si+2, datatype: float64}
# - {name: Si+3, datatype: float64}
# - {name: Si+4, datatype: float64}
# - {name: Fe+, datatype: float64}
# - {name: Al+, datatype: float64}
# - {name: log_nH, datatype: float64}
# - {name: parameters, datatype: string, subtype: 'float64[1]'}
# schema: astropy-2.0
H H+ C+ C+2 C+3 N+ N+2 N+4 O O+2 O+5 O+6 P+ Si+ Si+2 Si+3 Si+4 Fe+ Al+ log_nH parameters
6165950000000.0 1.64758e+17 671629000.0 81386200000.0 242652000000.0 51569000.0 13503500000.0 195216000000.0 4402.4 35491300000.0 1880460000000.0 2380140000000.0 46839.1 732392.0 31992500.0 126143000.0 10147800000.0 187.128 22632.1 -5.0 [-5.0]
6165950000000.0 1.561e+17 724115000.0 85378800000.0 244992000000.0 56034000.0 14293000000.0 191148000000.0 4920.21 37687000000.0 1769010000000.0 2133510000000.0 54659.9 860895.0 36863300.0 140647000.0 10717800000.0 226.432 26852.1 -4.98 [-4.98]
6165950000000.0 1.47914e+17 779860000.0 89460700000.0 247071000000.0 60816900.0 15108500000.0 186836000000.0 5497.33 39959900000.0 1660520000000.0 1908680000000.0 63676.0 1009990.0 42408800.0 156583000.0 11303100000.0 273.734 31787.9 -4.96 [-4.96]
6165950000000.0 1.4017e+17 838979000.0 93626100000.0 248885000000.0 65929000.0 15948300000.0 182297000000.0 6140.13 42306800000.0 1555280000000.0 1704180000000.0 74049.2 1182630.0 48711700.0 174066000.0 11902800000.0 330.597 37549.2 -4.94 [-4.94]
6165950000000.0 1.32845e+17 901594000.0 97869000000.0 250426000000.0 71382800.0 16811000000.0 177546000000.0 6855.95 44724600000.0 1453540000000.0 1518600000000.0 85961.8 1382100.0 55863700.0 193214000.0 12515600000.0 398.878 44260.9 -4.92 [-4.92]
6165950000000.0 1.25912e+17 967811000.0 102182000000.0 251689000000.0 77188200.0 17694400000.0 172599000000.0 7652.75 47209300000.0 1355510000000.0 1350580000000.0 99615.3 1612120.0 63965600.0 214153000.0 13140400000.0 480.774 52065.1 -4.9 [-4.9]
6165950000000.0 1.19351e+17 1037750000.0 106558000000.0 252670000000.0 83356000.0 18596400000.0 167477000000.0 8539.69 49756900000.0 1261370000000.0 1198820000000.0 115235.0 1876790.0 73127700.0 237012000.0 13775700000.0 578.885 61122.0 -4.88 [-4.88]
6165950000000.0 1.1314e+17 1111470000.0 110988000000.0 253364000000.0 89892300.0 19514400000.0 162198000000.0 9526.46 52362500000.0 1171270000000.0 1062040000000.0 133066.0 2180710.0 83471300.0 261929000.0 14420100000.0 696.283 71614.3 -4.86 [-4.86]
6165950000000.0 1.07258e+17 1189070000.0 115461000000.0 253765000000.0 96803300.0 20445400000.0 156782000000.0 10624.2 55020900000.0 1085310000000.0 939059000000.0 153381.0 2528930.0 95128500.0 289046000.0 15071700000.0 836.588 83747.5 -4.84 [-4.84]
6165950000000.0 1.01687e+17 1270590000.0 119967000000.0 253871000000.0 104093000.0 21386500000.0 151252000000.0 11845.1 57726800000.0 1003540000000.0 828725000000.0 176475.0 2927070.0 108243000.0 318509000.0 15728800000.0 1004.06 97753.2 -4.82 [-4.82]
6165950000000.0 9.64102e+16 1356120000.0 124496000000.0 253678000000.0 111767000.0 22334600000.0 145629000000.0 13203.6 60475400000.0 926020000000.0 729974000000.0 202683.0 3381330.0 122972000.0 350464000.0 16389400000.0 1203.72 113891.0 -4.8 [-4.8]
6165950000000.0 9.14118e+16 1445700000.0 129034000000.0 253184000000.0 119829000.0 23286400000.0 139935000000.0 14715.7 63261300000.0 852735000000.0 641789000000.0 232365.0 3898500.0 139484000.0 385064000.0 17051300000.0 1441.46 132454.0 -4.78 [-4.78]
6165950000000.0 8.66764e+16 1539370000.0 133570000000.0 252387000000.0 128280000.0 24238400000.0 134194000000.0 16399.1 66078800000.0 783664000000.0 563218000000.0 265914.0 4486020.0 157962000.0 422461000.0 17712200000.0 1724.18 153769.0 -4.76 [-4.76]
6165950000000.0 8.21887e+16 1637160000.0 138090000000.0 251284000000.0 137121000.0 25187300000.0 128427000000.0 18274.5 68922900000.0 718736000000.0 493349000000.0 303768.0 5152220.0 178607000.0 462821000.0 18369900000.0 2060.06 178208.0 -4.74 [-4.74]
6165950000000.0 7.79386e+16 1739020000.0 142577000000.0 249878000000.0 146346000.0 26128900000.0 122661000000.0 20363.2 71785500000.0 657921000000.0 431402000000.0 346357.0 5905390.0 201617000.0 506269000.0 19021400000.0 2457.97 206130.0 -4.72 [-4.72]
6165950000000.0 7.39103e+16 1844980000.0 147018000000.0 248166000000.0 155956000.0 27059900000.0 116913000000.0 22692.4 74663000000.0 601073000000.0 376555000000.0 394211.0 6755640.0 227231000.0 552986000.0 19664500000.0 2929.2 238012.0 -4.7 [-4.7]
6165950000000.0 7.00928e+16 1954980000.0 151398000000.0 246150000000.0 165948000.0 27976500000.0 111206000000.0 25290.6 77548600000.0 548090000000.0 328111000000.0 447866.0 7713170.0 255684000.0 603112000.0 20296200000.0 3486.49 274354.0 -4.68 [-4.68]
6165950000000.0 6.6475e+16 2068980000.0 155699000000.0 243833000000.0 176315000.0 28875200000.0 105561000000.0 28191.1 80436800000.0 498838000000.0 285411000000.0 507906.0 8789130.0 287230000.0 656792000.0 20913700000.0 4144.68 315710.0 -4.66 [-4.66]
6165950000000.0 6.30464e+16 2186880000.0 159905000000.0 241218000000.0 187054000.0 29752200000.0 99997800000.0 31430.9 83321500000.0 453174000000.0 247851000000.0 574956.0 9995510.0 322140000.0 714164000.0 21514100000.0 4920.95 362688.0 -4.64 [-4.64]
6165950000000.0 5.9797e+16 2308600000.0 163998000000.0 238308000000.0 198156000.0 30604200000.0 94533600000.0 35052.7 86197000000.0 410942000000.0 214879000000.0 649683.0 11345100.0 360695000.0 775354000.0 22094400000.0 5835.19 415957.0 -4.62 [-4.62]
6165950000000.0 5.67163e+16 2434030000.0 167962000000.0 235109000000.0 209619000.0 31427900000.0 89184100000.0 39105.2 89058200000.0 371967000000.0 185983000000.0 732821.0 12852000.0 403203000.0 840500000.0 22651700000.0 6910.77 476276.0 -4.6 [-4.6]
6165950000000.0 5.37984e+16 2562940000.0 171777000000.0 231630000000.0 221427000.0 32219600000.0 83969700000.0 43639.4 91897100000.0 336118000000.0 160733000000.0 825051.0 14529200.0 449938000.0 909650000.0 23182400000.0 8173.09 544387.0 -4.58 [-4.58]
6165950000000.0 5.10307e+16 2695260000.0 175427000000.0 227874000000.0 233582000.0 32977000000.0 78897200000.0 48721.3 94710900000.0 303180000000.0 138680000000.0 927259.0 16394100.0 501269000.0 982966000.0 23684200000.0 9654.33 621259.0 -4.56 [-4.56]
6165950000000.0 4.84097e+16 2830720000.0 178894000000.0 223856000000.0 246069000.0 33696600000.0 73985800000.0 54415.5 97491200000.0 273025000000.0 119483000000.0 1040170.0 18460200.0 557467000.0 1060430000.0 24153300000.0 11387.5 707742.0 -4.54 [-4.54]
6165950000000.0 4.59245e+16 2969170000.0 182162000000.0 219582000000.0 258887000.0 34376500000.0 69240500000.0 60804.9 100235000000.0 245450000000.0 102783000000.0 1164750.0 20746400.0 618913000.0 1142150000.0 24587100000.0 13414.5 804961.0 -4.52 [-4.52]
6165950000000.0 4.3569e+16 3110340000.0 185213000000.0 215064000000.0 272026000.0 35014000000.0 64671600000.0 67976.9 102935000000.0 220299000000.0 88288200000.0 1301850.0 23269200.0 685932000.0 1228110000.0 24982700000.0 15780.8 914010.0 -4.5 [-4.5]
6165950000000.0 4.13363e+16 3253970000.0 188032000000.0 210317000000.0 285477000.0 35606900000.0 60286100000.0 76032.1 105588000000.0 197406000000.0 75727700000.0 1452400.0 26046700.0 758864000.0 1318320000.0 25337100000.0 18538.8 1036100.0 -4.48 [-4.48]
6165950000000.0 3.92201e+16 3399750000.0 190603000000.0 205354000000.0 299236000.0 36153400000.0 56089200000.0 85084.0 108186000000.0 176613000000.0 64862200000.0 1617320.0 29097300.0 838049000.0 1412720000.0 25647700000.0 21748.6 1172530.0 -4.46 [-4.46]
6165950000000.0 3.72143e+16 3547380000.0 192912000000.0 200191000000.0 313292000.0 36651900000.0 52084500000.0 95260.7 110726000000.0 157764000000.0 55478300000.0 1797550.0 32439700.0 923817000.0 1511220000.0 25911700000.0 25478.2 1324700.0 -4.44 [-4.44]
6165950000000.0 3.53119e+16 3696560000.0 194945000000.0 194841000000.0 327646000.0 37101000000.0 48272300000.0 106712.0 113202000000.0 140702000000.0 47383500000.0 1994110.0 36094800.0 1016530000.0 1613760000.0 26126800000.0 29807.2 1494170.0 -4.42 [-4.42]
6165950000000.0 3.35095e+16 3846840000.0 196691000000.0 189329000000.0 342279000.0 37499400000.0 44656900000.0 119591.0 115609000000.0 125304000000.0 40418100000.0 2207750.0 40077800.0 1116410000.0 1720070000.0 26290800000.0 34819.0 1682370.0 -4.4 [-4.4]
6165950000000.0 3.1801e+16 3997890000.0 198139000000.0 183669000000.0 357191000.0 37846200000.0 41235900000.0 134086.0 117941000000.0 111426000000.0 34431000000.0 2439400.0 44409100.0 1223780000.0 1829990000.0 26401600000.0 40614.6 1891050.0 -4.38 [-4.38]
6165950000000.0 3.01812e+16 4149300000.0 199280000000.0 177882000000.0 372374000.0 38140700000.0 38007400000.0 150403.0 120195000000.0 98939500000.0 29292200000.0 2689870.0 49106600.0 1338890000.0 1943260000.0 26457500000.0 47305.7 2121970.0 -4.36 [-4.36]
6165950000000.0 2.86465e+16 4300600000.0 200108000000.0 171991000000.0 387816000.0 38382600000.0 34970100000.0 168765.0 122365000000.0 87732400000.0 24890500000.0 2959770.0 54184600.0 1461880000.0 2059500000.0 26457000000.0 55013.2 2376820.0 -4.34 [-4.34]
6165950000000.0 2.71905e+16 4451490000.0 200617000000.0 166010000000.0 403522000.0 38571600000.0 32116700000.0 189449.0 124448000000.0 77679300000.0 21121200000.0 3249940.0 59664700.0 1593030000.0 2178440000.0 26398900000.0 63887.0 2657820.0 -4.32 [-4.32]
6165950000000.0 2.5809e+16 4601490000.0 200802000000.0 159959000000.0 419485000.0 38707400000.0 29442400000.0 212754.0 126439000000.0 68676200000.0 17898000000.0 3560900.0 65562200.0 1732450000.0 2299650000.0 26282100000.0 74088.6 2967030.0 -4.3 [-4.3]
6165950000000.0 2.45008e+16 4750010000.0 200665000000.0 153872000000.0 435679000.0 38790600000.0 26946900000.0 238969.0 128331000000.0 60641900000.0 15150600000.0 3892510.0 71878200.0 1879980000.0 2422500000.0 26106600000.0 85774.1 3305930.0 -4.28 [-4.28]
6165950000000.0 2.32594e+16 4896810000.0 200205000000.0 147759000000.0 452121000.0 38821400000.0 24619100000.0 268502.0 130124000000.0 53470000000.0 12807500000.0 4245430.0 78634500.0 2035780000.0 2546560000.0 25871700000.0 99162.6 3677250.0 -4.26 [-4.26]
6165950000000.0 2.2082e+16 5041430000.0 199425000000.0 141643000000.0 468801000.0 38800500000.0 22454100000.0 301753.0 131811000000.0 47082100000.0 10813200000.0 4619490.0 85834900.0 2199670000.0 2671180000.0 25577900000.0 114468.0 4082950.0 -4.24 [-4.24]
