H	H+	C+	C+2	C+3	N+	N+2	N+4	O	O+2	O+5	O+6	P+	Si+	Si+2	Si+3	Si+4	Fe+	Al+
6.16595e+12	1.64758e+17	6.71629e+08	8.13862e+10	2.42652e+11	5.15690e+07	1.35035e+10	1.95216e+11	4.40240e+03	3.54913e+10	1.88046e+12	2.38014e+12	4.68391e+04	7.32392e+05	3.19925e+07	1.26143e+08	1.01478e+10	1.87128e+02	2.26321e+04
6.16595e+12	1.56100e+17	7.24115e+08	8.53788e+10	2.44992e+11	5.60340e+07	1.42930e+10	1.91148e+11	4.92021e+03	3.76870e+10	1.76901e+12	2.13351e+12	5.46599e+04	8.60895e+05	3.68633e+07	1.40647e+08	1.07178e+10	2.26432e+02	2.68521e+04
6.16595e+12	1.47914e+17	7.79860e+08	8.94607e+10	2.47071e+11	6.08169e+07	1.51085e+10	1.86836e+11	5.49733e+03	3.99599e+10	1.66052e+12	1.90868e+12	6.36760e+04	1.00999e+06	4.24088e+07	1.56583e+08	1.13031e+10	2.73734e+02	3.17879e+04
6.16595e+12	1.40170e+17	8.38979e+08	9.36261e+10	2.48885e+11	6.59290e+07	1.59483e+10	1.82297e+11	6.14013e+03	4.23068e+10	1.55528e+12	1.70418e+12	7.40492e+04	1.18263e+06	4.87117e+07	1.74066e+08	1.19028e+10	3.30597e+02	3.75492e+04
6.16595e+12	1.32845e+17	9.01594e+08	9.78690e+10	2.50426e+11	7.13828e+07	1.68110e+10	1.77546e+11	6.85595e+03	4.47246e+10	1.45354e+12	1.51860e+12	8.59618e+04	1.38210e+06	5.58637e+07	1.93214e+08	1.25156e+10	3.98878e+02	4.42609e+04
6.16595e+12	1.25912e+17	9.67811e+08	1.02182e+11	2.51689e+11	7.71882e+07	1.76944e+10	1.72599e+11	7.65275e+03	4.72093e+10	1.35551e+12	1.35058e+12	9.96153e+04	1.61212e+06	6.39656e+07	2.14153e+08	1.31404e+10	4.80774e+02	5.20651e+04
6.16595e+12	1.19351e+17	1.03775e+09	1.06558e+11	2.52670e+11	8.33560e+07	1.85964e+10	1.67477e+11	8.53969e+03	4.97569e+10	1.26137e+12	1.19882e+12	1.15235e+05	1.87679e+06	7.31277e+07	2.37012e+08	1.37757e+10	5.78885e+02	6.11220e+04
6.16595e+12	1.13140e+17	1.11147e+09	1.10988e+11	2.53364e+11	8.98923e+07	1.95144e+10	1.62198e+11	9.52646e+03	5.23625e+10	1.17127e+12	1.06204e+12	1.33066e+05	2.18071e+06	8.34713e+07	2.61929e+08	1.44201e+10	6.96283e+02	7.16143e+04
6.16595e+12	1.07258e+17	1.18907e+09	1.15461e+11	2.53765e+11	9.68033e+07	2.04454e+10	1.56782e+11	1.06242e+04	5.50209e+10	1.08531e+12	9.39059e+11	1.53381e+05	2.52893e+06	9.51285e+07	2.89046e+08	1.50717e+10	8.36588e+02	8.37475e+04
6.16595e+12	1.01687e+17	1.27059e+09	1.19967e+11	2.53871e+11	1.04093e+08	2.13865e+10	1.51252e+11	1.18451e+04	5.77268e+10	1.00354e+12	8.28725e+11	1.76475e+05	2.92707e+06	1.08243e+08	3.18509e+08	1.57288e+10	1.00406e+03	9.77532e+04
6.16595e+12	9.64102e+16	1.35612e+09	1.24496e+11	2.53678e+11	1.11767e+08	2.23346e+10	1.45629e+11	1.32036e+04	6.04754e+10	9.26020e+11	7.29974e+11	2.02683e+05	3.38133e+06	1.22972e+08	3.50464e+08	1.63894e+10	1.20372e+03	1.13891e+05
6.16595e+12	9.14118e+16	1.44570e+09	1.29034e+11	2.53184e+11	1.19829e+08	2.32864e+10	1.39935e+11	1.47157e+04	6.32613e+10	8.52735e+11	6.41789e+11	2.32365e+05	3.89850e+06	1.39484e+08	3.85064e+08	1.70513e+10	1.44146e+03	1.32454e+05
6.16595e+12	8.66764e+16	1.53937e+09	1.33570e+11	2.52387e+11	1.28280e+08	2.42384e+10	1.34194e+11	1.63991e+04	6.60788e+10	7.83664e+11	5.63218e+11	2.65914e+05	4.48602e+06	1.57962e+08	4.22461e+08	1.77122e+10	1.72418e+03	1.53769e+05
6.16595e+12	8.21887e+16	1.63716e+09	1.38090e+11	2.51284e+11	1.37121e+08	2.51873e+10	1.28427e+11	1.82745e+04	6.89229e+10	7.18736e+11	4.93349e+11	3.03768e+05	5.15222e+06	1.78607e+08	4.62821e+08	1.83699e+10	2.06006e+03	1.78208e+05
6.16595e+12	7.79386e+16	1.73902e+09	1.42577e+11	2.49878e+11	1.46346e+08	2.61289e+10	1.22661e+11	2.03632e+04	7.17855e+10	6.57921e+11	4.31402e+11	3.46357e+05	5.90539e+06	2.01617e+08	5.06269e+08	1.90214e+10	2.45797e+03	2.06130e+05
6.16595e+12	7.39103e+16	1.84498e+09	1.47018e+11	2.48166e+11	1.55956e+08	2.70599e+10	1.16913e+11	2.26924e+04	7.46630e+10	6.01073e+11	3.76555e+11	3.94211e+05	6.75564e+06	2.27231e+08	5.52986e+08	1.96645e+10	2.92920e+03	2.38012e+05
6.16595e+12	7.00928e+16	1.95498e+09	1.51398e+11	2.46150e+11	1.65948e+08	2.79765e+10	1.11206e+11	2.52906e+04	7.75486e+10	5.48090e+11	3.28111e+11	4.47866e+05	7.71317e+06	2.55684e+08	6.03112e+08	2.02962e+10	3.48649e+03	2.74354e+05
6.16595e+12	6.64750e+16	2.06898e+09	1.55699e+11	2.43833e+11	1.76315e+08	2.88752e+10	1.05561e+11	2.81911e+04	8.04368e+10	4.98838e+11	2.85411e+11	5.07906e+05	8.78913e+06	2.87230e+08	6.56792e+08	2.09137e+10	4.14468e+03	3.15710e+05
6.16595e+12	6.30464e+16	2.18688e+09	1.59905e+11	2.41218e+11	1.87054e+08	2.97522e+10	9.99978e+10	3.14309e+04	8.33215e+10	4.53174e+11	2.47851e+11	5.74956e+05	9.99551e+06	3.22140e+08	7.14164e+08	2.15141e+10	4.92095e+03	3.62688e+05
6.16595e+12	5.97970e+16	2.30860e+09	1.63998e+11	2.38308e+11	1.98156e+08	3.06042e+10	9.45336e+10	3.50527e+04	8.61970e+10	4.10942e+11	2.14879e+11	6.49683e+05	1.13451e+07	3.60695e+08	7.75354e+08	2.20944e+10	5.83519e+03	4.15957e+05
6.16595e+12	5.67163e+16	2.43403e+09	1.67962e+11	2.35109e+11	2.09619e+08	3.14279e+10	8.91841e+10	3.91052e+04	8.90582e+10	3.71967e+11	1.85983e+11	7.32821e+05	1.28520e+07	4.03203e+08	8.40500e+08	2.26517e+10	6.91077e+03	4.76276e+05
6.16595e+12	5.37984e+16	2.56294e+09	1.71777e+11	2.31630e+11	2.21427e+08	3.22196e+10	8.39697e+10	4.36394e+04	9.18971e+10	3.36118e+11	1.60733e+11	8.25051e+05	1.45292e+07	4.49938e+08	9.09650e+08	2.31824e+10	8.17309e+03	5.44387e+05
6.16595e+12	5.10307e+16	2.69526e+09	1.75427e+11	2.27874e+11	2.33582e+08	3.29770e+10	7.88972e+10	4.87213e+04	9.47109e+10	3.03180e+11	1.38680e+11	9.27259e+05	1.63941e+07	5.01269e+08	9.82966e+08	2.36842e+10	9.65433e+03	6.21259e+05
