H	H+	C+	C+2	C+3	N+	N+2	N+4	O	O+2	O+5	O+6	P+	Si+	Si+2	Si+3	Si+4
3.98107e+13	1.67450e+18	2.22903e+09	3.61048e+11	1.48587e+12	1.61383e+08	5.60082e+10	1.49063e+12	1.09667e+04	1.44439e+11	1.89225e+13	3.39231e+13	8.70458e+04	1.32737e+06	7.02170e+07	3.63297e+08	4.41278e+10
3.98107e+13	1.58495e+18	2.42235e+09	3.82065e+11	1.51260e+12	1.76568e+08	5.97850e+10	1.47665e+12	1.22785e+04	1.54880e+11	1.80829e+13	3.08321e+13	1.02877e+05	1.58298e+06	8.18451e+07	4.09510e+08	4.70995e+10
3.98107e+13	1.50046e+18	2.62957e+09	4.03802e+11	1.53796e+12	1.93041e+08	6.37517e+10	1.46058e+12	1.37467e+04	1.65877e+11	1.72435e+13	2.79704e+13	1.21376e+05	1.88404e+06	9.52407e+07	4.60860e+08	5.01969e+10
3.98107e+13	1.42072e+18	2.85143e+09	4.26251e+11	1.56190e+12	2.10884e+08	6.79099e+10	1.44247e+12	1.53889e+04	1.77432e+11	1.64076e+13	2.53264e+13	1.42954e+05	2.23789e+06	1.10647e+08	5.17824e+08	5.34190e+10
3.98107e+13	1.34543e+18	3.08872e+09	4.49403e+11	1.58437e+12	2.30184e+08	7.22602e+10	1.42235e+12	1.72247e+04	1.89545e+11	1.55785e+13	2.28887e+13	1.68078e+05	2.65299e+06	1.28336e+08	5.80915e+08	5.67642e+10
3.98107e+13	1.27433e+18	3.34223e+09	4.73247e+11	1.60532e+12	2.51027e+08	7.68021e+10	1.40027e+12	1.92757e+04	2.02216e+11	1.47592e+13	2.06459e+13	1.97278e+05	3.13894e+06	1.48613e+08	6.50679e+08	6.02304e+10
3.98107e+13	1.20720e+18	3.61311e+09	4.97781e+11	1.62469e+12	2.73539e+08	8.15386e+10	1.37631e+12	2.15708e+04	2.15453e+11	1.39526e+13	1.85877e+13	2.31184e+05	3.70677e+06	1.71818e+08	7.27660e+08	6.38132e+10
3.98107e+13	1.14376e+18	3.90189e+09	5.22974e+11	1.64244e+12	2.97774e+08	8.64617e+10	1.35052e+12	2.41326e+04	2.29234e+11	1.31613e+13	1.67022e+13	2.70455e+05	4.36888e+06	1.98331e+08	8.12502e+08	6.75100e+10
3.98107e+13	1.08378e+18	4.20929e+09	5.48802e+11	1.65854e+12	3.23810e+08	9.15654e+10	1.32299e+12	2.69893e+04	2.43543e+11	1.23878e+13	1.49787e+13	3.15849e+05	5.13937e+06	2.28573e+08	9.05871e+08	7.13164e+10
3.98107e+13	1.02705e+18	4.53615e+09	5.75238e+11	1.67292e+12	3.51731e+08	9.68434e+10	1.29380e+12	3.01737e+04	2.58366e+11	1.16344e+13	1.34068e+13	3.68228e+05	6.03413e+06	2.63013e+08	1.00845e+09	7.52267e+10
3.98107e+13	9.73395e+17	4.88318e+09	6.02248e+11	1.68556e+12	3.81610e+08	1.02286e+11	1.26304e+12	3.37207e+04	2.73682e+11	1.09031e+13	1.19764e+13	4.28543e+05	7.07109e+06	3.02168e+08	1.12099e+09	7.92349e+10
