H	H+	C+	C+2	C+3	N+2	N+4	O	O+2	O+5	O+6	Si+	Si+2	Si+3	Si+4
3.98107e+13	1.85487e+18	1.90219e+09	3.28462e+11	1.45445e+12	5.02266e+10	1.52957e+12	8.82421e+03	1.28734e+11	2.05743e+13	3.99719e+13	9.81869e+05	5.43883e+07	2.99452e+08	3.99210e+10
3.98107e+13	1.75516e+18	2.07098e+09	3.48291e+11	1.48344e+12	5.36995e+10	1.51885e+12	9.88145e+03	1.38304e+11	1.97290e+13	3.64379e+13	1.17488e+06	6.35669e+07	3.38414e+08	4.27112e+10
3.98107e+13	1.66114e+18	2.25221e+09	3.68844e+11	1.51117e+12	5.73576e+10	1.50598e+12	1.10657e+04	1.48418e+11	1.88784e+13	3.31557e+13	1.40297e+06	7.41691e+07	3.81821e+08	4.56283e+10
3.98107e+13	1.57246e+18	2.44662e+09	3.90119e+11	1.53756e+12	6.12045e+10	1.49098e+12	1.23919e+04	1.59086e+11	1.80262e+13	3.01134e+13	1.67197e+06	8.63949e+07	4.30095e+08	4.86723e+10
3.98107e+13	1.48879e+18	2.65494e+09	4.12113e+11	1.56257e+12	6.52423e+10	1.47390e+12	1.38760e+04	1.70313e+11	1.71755e+13	2.72990e+13	1.98858e+06	1.00470e+08	4.83700e+08	5.18428e+10
3.98107e+13	1.40980e+18	2.87801e+09	4.34823e+11	1.58612e+12	6.94740e+10	1.45476e+12	1.55369e+04	1.82104e+11	1.63297e+13	2.47009e+13	2.36053e+06	1.16649e+08	5.43124e+08	5.51386e+10
3.98107e+13	1.33522e+18	3.11637e+09	4.58225e+11	1.60819e+12	7.38956e+10	1.43362e+12	1.73912e+04	1.94448e+11	1.54920e+13	2.23075e+13	2.79645e+06	1.35211e+08	6.08895e+08	5.85575e+10
3.98107e+13	1.26477e+18	3.37107e+09	4.82322e+11	1.62870e+12	7.85105e+10	1.41054e+12	1.94642e+04	2.07353e+11	1.46654e+13	2.01074e+13	3.30651e+06	1.56476e+08	6.81568e+08	6.20971e+10
3.98107e+13	1.19825e+18	3.64321e+09	5.07109e+11	1.64761e+12	8.33209e+10	1.38557e+12	2.17846e+04	2.20828e+11	1.38527e+13	1.80900e+13	3.90216e+06	1.80797e+08	7.61698e+08	6.57530e+10
3.98107e+13	1.13537e+18	3.93313e+09	5.32547e+11	1.66489e+12	8.83154e+10	1.35879e+12	2.43724e+04	2.34839e+11	1.30566e+13	1.62434e+13	4.59623e+06	2.08567e+08	8.49965e+08	6.95224e+10
3.98107e+13	1.07590e+18	4.24169e+09	5.58615e+11	1.68048e+12	9.34892e+10	1.33028e+12	2.72579e+04	2.49376e+11	1.22795e+13	1.45568e+13	5.40337e+06	2.40224e+08	9.47034e+08	7.34002e+10
3.98107e+13	1.01966e+18	4.56968e+09	5.85285e+11	1.69434e+12	9.88354e+10	1.30013e+12	3.04741e+04	2.64422e+11	1.15235e+13	1.30199e+13	6.34011e+06	2.76252e+08	1.05361e+09	7.73807e+10
3.98107e+13	9.66450e+17	4.91780e+09	6.12522e+11	1.70644e+12	1.04344e+11	1.26844e+12	3.40558e+04	2.79956e+11	1.07907e+13	1.16226e+13	7.42500e+06	3.17186e+08	1.17045e+09	8.14572e+10
3.98107e+13	9.16099e+17	5.28691e+09	6.40294e+11	1.71674e+12	1.10005e+11	1.23532e+12	3.80448e+04	2.95960e+11	1.00827e+13	1.03550e+13	8.67898e+06	3.63619e+08	1.29832e+09	8.56220e+10
3.98107e+13	8.68441e+17	5.67763e+09	6.68552e+11	1.72519e+12	1.15806e+11	1.20088e+12	4.24841e+04	3.12404e+11	9.40093e+12	9.20786e+12	1.01253e+07	4.16197e+08	1.43804e+09	8.98665e+10
3.98107e+13	8.23322e+17	6.09064e+09	6.97251e+11	1.73178e+12	1.21731e+11	1.16525e+12	4.74233e+04	3.29262e+11	8.74662e+12	8.17197e+12	1.17901e+07	4.75635e+08	1.59047e+09	9.41813e+10
3.98107e+13	7.80599e+17	6.52656e+09	7.26336e+11	1.73646e+12	1.27765e+11	1.12857e+12	5.29170e+04	3.46503e+11	8.12068e+12	7.23871e+12	1.37022e+07	5.42714e+08	1.75650e+09	9.85559e+10
3.98107e+13	7.40136e+17	6.98593e+09	7.55748e+11	1.73922e+12	1.33890e+11	1.09097e+12	5.90264e+04	3.64094e+11	7.52374e+12	6.39982e+12	1.58939e+07	6.18285e+08	1.93704e+09	1.02979e+11
3.98107e+13	7.01799e+17	7.46901e+09	7.85413e+11	1.74001e+12	1.40083e+11	1.05259e+12	6.58166e+04	3.81996e+11	6.95621e+12	5.64740e+12	1.84005e+07	7.03275e+08	2.13307e+09	1.07438e+11
3.98107e+13	6.65482e+17	7.97650e+09	8.15270e+11	1.73883e+12	1.46328e+11	1.01359e+12	7.33682e+04	4.00181e+11	6.41833e+12	4.97413e+12	2.12613e+07	7.98690e+08	2.34552e+09	1.11919e+11
3.98107e+13	6.31075e+17	8.50882e+09	8.45246e+11	1.73566e+12	1.52603e+11	9.74123e+11	8.17684e+04	4.18613e+11	5.91005e+12	4.37307e+12	2.45194e+07	9.05624e+08	2.57538e+09	1.16409e+11
3.98107e+13	5.98467e+17	9.06595e+09	8.75249e+11	1.73047e+12	1.58882e+11	9.34336e+11	9.11100e+04	4.37249e+11	5.43113e+12	3.83760e+12	2.82217e+07	1.02525e+09	2.82368e+09	1.20891e+11
3.98107e+13	5.67565e+17	9.64822e+09	9.05197e+11	1.72327e+12	1.65145e+11	8.94388e+11	1.01505e+05	4.56055e+11	4.98118e+12	3.36165e+12	3.24199e+07	1.15883e+09	3.09140e+09	1.25350e+11
3.98107e+13	5.38273e+17	1.02559e+10	9.35009e+11	1.71404e+12	1.71369e+11	8.54420e+11	1.13080e+05	4.74999e+11	4.55952e+12	2.93940e+12	3.71715e+07	1.30777e+09	3.37960e+09	1.29769e+11
3.98107e+13	5.10520e+17	1.08884e+10	9.64560e+11	1.70279e+12	1.77525e+11	8.14614e+11	1.25962e+05	4.94023e+11	4.16575e+12	2.56587e+12	4.25329e+07	1.47340e+09	3.68911e+09	1.34128e+11
3.98107e+13	4.84210e+17	1.15462e+10	9.93776e+11	1.68952e+12	1.83593e+11	7.75086e+11	1.40322e+05	5.13108e+11	3.79872e+12	2.23589e+12	4.85741e+07	1.65737e+09	4.02105e+09	1.38412e+11
3.98107e+13	4.59269e+17	1.22287e+10	1.02254e+12	1.67423e+12	1.89549e+11	7.35983e+11	1.56332e+05	5.32207e+11	3.45758e+12	1.94504e+12	5.53647e+07	1.86129e+09	4.37635e+09	1.42600e+11
3.98107e+13	4.35624e+17	1.29354e+10	1.05074e+12	1.65696e+12	1.95367e+11	6.97439e+11	1.74192e+05	5.51283e+11	3.14131e+12	1.68920e+12	6.29804e+07	2.08688e+09	4.75590e+09	1.46672e+11
3.98107e+13	4.13213e+17	1.36661e+10	1.07827e+12	1.63772e+12	2.01026e+11	6.59582e+11	1.94132e+05	5.70299e+11	2.84886e+12	1.46464e+12	7.15022e+07	2.33596e+09	5.16047e+09	1.50609e+11
3.98107e+13	3.91976e+17	1.44212e+10	1.10504e+12	1.61654e+12	2.06512e+11	6.22527e+11	2.16430e+05	5.89232e+11	2.57907e+12	1.26793e+12	8.10203e+07	2.61048e+09	5.59068e+09	1.54390e+11
3.98107e+13	3.71843e+17	1.51987e+10	1.13092e+12	1.59347e+12	2.11796e+11	5.86378e+11	2.41359e+05	6.08027e+11	2.33077e+12	1.09593e+12	9.16237e+07	2.91239e+09	6.04736e+09	1.57995e+11
3.98107e+13	3.52755e+17	1.59971e+10	1.15575e+12	1.56856e+12	2.16854e+11	5.51230e+11	2.69238e+05	6.26642e+11	2.10280e+12	9.45793e+11	1.03407e+08	3.24369e+09	6.53113e+09	1.61404e+11
3.98107e+13	3.34660e+17	1.68162e+10	1.17947e+12	1.54185e+12	2.21674e+11	5.17161e+11	3.00459e+05	6.45051e+11	1.89392e+12	8.14992e+11	1.16475e+08	3.60657e+09	7.04236e+09	1.64596e+11
3.98107e+13	3.17505e+17	1.76548e+10	1.20193e+12	1.51341e+12	2.26237e+11	4.84245e+11	3.35442e+05	6.63217e+11	1.70298e+12	7.01242e+11	1.30936e+08	4.00319e+09	7.58132e+09	1.67552e+11
