H	H+	C+	C+2	C+3	N+	N+2	N+4	O	O+2	O+5	O+6	P+	Si+	Si+2	Si+3	Si+4	Fe+	Al+
1.47911e+15	2.53120e+19	3.45733e+12	1.12170e+15	6.87802e+15	2.78944e+11	2.05990e+14	4.71788e+15	2.28161e+07	6.43191e+14	3.97448e+16	2.70825e+16	1.59167e+08	5.50855e+09	5.83368e+11	7.98895e+12	3.61240e+14	4.18647e+06	6.09282e+08
1.47911e+15	2.36809e+19	3.72265e+12	1.15875e+15	6.90907e+15	3.13307e+11	2.21664e+14	4.55742e+15	2.81285e+07	6.99734e+14	3.66495e+16	2.35257e+16	1.84736e+08	6.20448e+09	6.52424e+11	9.03769e+12	3.80609e+14	5.21882e+06	6.93407e+08
1.47911e+15	2.21344e+19	4.02139e+12	1.19749e+15	6.92909e+15	3.52735e+11	2.38321e+14	4.38806e+15	3.47512e+07	7.59546e+14	3.36630e+16	2.03437e+16	2.14861e+08	6.99367e+09	7.28741e+11	1.02154e+13	4.00274e+14	6.50363e+06	7.85205e+08
1.47911e+15	2.06583e+19	4.35920e+12	1.23822e+15	6.93735e+15	3.98171e+11	2.56033e+14	4.20922e+15	4.30445e+07	8.22710e+14	3.07800e+16	1.74928e+16	2.50417e+08	7.89026e+09	8.13117e+11	1.15461e+13	4.20263e+14	8.10713e+06	8.84124e+08
1.47910e+15	1.92514e+19	4.74603e+12	1.28193e+15	6.93269e+15	4.50715e+11	2.74821e+14	4.02150e+15	5.34430e+07	8.89025e+14	2.80115e+16	1.49538e+16	2.92709e+08	8.92610e+09	9.07220e+11	1.30466e+13	4.40434e+14	1.01100e+07	9.89795e+08
1.47911e+15	1.79038e+19	5.19406e+12	1.32957e+15	6.91363e+15	5.11793e+11	2.94723e+14	3.82446e+15	6.65379e+07	9.58223e+14	2.53598e+16	1.26961e+16	3.43361e+08	1.01364e+10	1.01282e+12	1.47463e+13	4.60755e+14	1.26197e+07	1.10097e+09
1.47911e+15	1.66131e+19	5.71996e+12	1.38270e+15	6.87816e+15	5.83025e+11	3.15725e+14	3.61847e+15	8.30604e+07	1.02988e+15	2.28304e+16	1.06993e+16	4.04635e+08	1.15836e+10	1.13316e+12	1.66712e+13	4.81062e+14	1.57699e+07	1.21669e+09
1.47911e+15	1.53658e+19	6.34828e+12	1.44332e+15	6.82376e+15	6.66765e+11	3.37878e+14	3.40244e+15	1.04076e+08	1.10357e+15	2.04159e+16	8.93172e+15	4.79613e+08	1.33541e+10	1.27287e+12	1.88702e+13	5.01316e+14	1.97525e+07	1.33503e+09
1.47911e+15	1.41529e+19	7.11615e+12	1.51468e+15	6.74726e+15	7.66193e+11	3.61286e+14	3.17549e+15	1.31063e+08	1.17879e+15	1.81135e+16	7.37060e+15	5.72911e+08	1.55976e+10	1.43996e+12	2.14062e+13	5.21373e+14	2.48397e+07	1.45533e+09
1.47910e+15	1.29621e+19	8.07563e+12	1.60037e+15	6.64077e+15	8.84645e+11	3.85573e+14	2.93623e+15	1.65976e+08	1.25322e+15	1.59214e+16	5.99515e+15	6.91432e+08	1.85511e+10	1.64629e+12	2.43527e+13	5.41075e+14	3.13819e+07	1.57833e+09
1.47910e+15	1.17710e+19	9.32321e+12	1.70766e+15	6.49485e+15	1.02834e+12	4.10696e+14	2.68103e+15	2.12171e+08	1.32498e+15	1.38154e+16	4.77684e+15	8.47260e+08	2.26667e+10	1.91450e+12	2.78585e+13	5.60229e+14	3.99940e+07	1.71236e+09
1.47911e+15	1.05479e+19	1.10351e+13	1.84815e+15	6.29173e+15	1.20653e+12	4.36193e+14	2.40430e+15	2.75291e+08	1.38966e+15	1.17670e+16	3.69051e+15	1.06328e+09	2.88611e+10	2.28692e+12	3.21746e+13	5.78467e+14	5.17474e+07	1.88819e+09
