WAVE FLUX ERROR
1200.0 1.0 0.1
1200.00300030003 1.0 0.1
1200.00600060006 1.0 0.1
1200.00900090009 1.0 0.1
1200.01200120012 1.0 0.1
1200.01500150015 1.0 0.1
1200.01800180018 1.0 0.1
1200.0210021002101 1.0 0.1
1200.02400240024 1.0 0.1
1200.02700270027 1.0 0.1
1200.0300030003 1.0 0.1
1200.03300330033 1.0 0.1
1200.0360036003601 1.0 0.1
1200.03900390039 1.0 0.1
1200.04200420042 1.0 0.1
1200.04500450045 1.0 0.1
1200.0480048004802 1.0 0.1
1200.05100510051 1.0 0.1
1200.05400540054 1.0 0.1
1200.05700570057 1.0 0.1
1200.0600060006 1.0 0.1
1200.0630063006301 1.0 0.1
1200.06600660066 1.0 0.1
1200.06900690069 1.0 0.1
1200.07200720072 1.0 0.1
1200.07500750075 1.0 0.1
1200.0780078007801 1.0 0.1
1200.08100810081 1.0 0.1
1200.08400840084 1.0 0.1
1200.08700870087 1.0 0.1
1200.0900090009002 1.0 0.1
1200.0930093009301 1.0 0.1
1200.09600960096 1.0 0.1
1200.09900990099 1.0 0.1
1200.10201020102 1.0 0.1
1200.1050105010502 1.0 0.1
1200.1080108010801 1.0 0.1
1200.11101110111 1.0 0.1
1200.11401140114 1.0 0.1
1200.1170117011702 1.0 0.1
1200.1200120012002 1.0 0.1
1200.1230123012301 1.0 0.1
1200.12601260126 1.0 0.1
1200.12901290129 1.0 0.1
1200.1320132013202 1.0 0.1
1200.1350135013502 1.0 0.1
1200.13801380138 1.0 0.1
1200.14101410141 1.0 0.1
1200.1440144014402 1.0 0.1
1200.1470147014702 1.0 0.1
1200.1500150015002 1.0 0.1
1200.15301530153 1.0 0.1
1200.15601560156 1.0 0.1
1200.1590159015902 1.0 0.1
1200.1620162016202 1.0 0.1
1200.1650165016501 1.0 0.1
1200.16801680168 1.0 0.1
1200.1710171017103 1.0 0.1
1200.1740174017402 1.0 0.1
1200.1770177017702 1.0 0.1
1200.1800180018001 1.0 0.1
1200.18301830183 1.0 0.1
1200.1860186018603 1.0 0.1
1200.1890189018902 1.0 0.1
1200.1920192019202 1.0 0.1
1200.1950195019501 1.0 0.1
1200.1980198019803 1.0 0.1
1200.2010201020103 1.0 0.1
1200.2040204020402 1.0 0.1
1200.2070207020702 1.0 0.1
1200.2100210021001 1.0 0.1
1200.2130213021303 1.0 0.1
1200.2160216021603 1.0 0.1
1200.2190219021902 1.0 0.1
1200.2220222022202 1.0 0.1
1200.22502250225 1.0 0.1
1200.2280228022803 1.0 0.1
1200.2310231023102 1.0 0.1
1200.2340234023402 1.0 0.1
1200.2370237023702 1.0 0.1
1200.2400240024003 1.0 0.1
1200.2430243024303 1.0 0.1
1200.2460246024602 1.0 0.1
1200.2490249024902 1.0 0.1
1200.2520252025201 1.0 0.1
1200.2550255025503 1.0 0.1
1200.2580258025803 1.0 0.1
1200.2610261026102 1.0 0.1
1200.2640264026402 1.0 0.1
1200.2670267026704 1.0 0.1
1200.2700270027003 1.0 0.1
1200.2730273027303 1.0 0.1
1200.2760276027602 1.0 0.1
1200.2790279027902 1.0 0.1
1200.2820282028204 1.0 0.1
1200.2850285028503 1.0 0.1
1200.2880288028803 1.0 0.1
1200.2910291029102 1.0 0.1
1200.2940294029404 1.0 0.1
1200.2970297029703 1.0 0.1
1200.3000300030003 1.0 0.1
1200.3030303030303 1.0 0.1
1200.3060306030602 1.0 0.1
1200.3090309030904 1.0 0.1
1200.3120312031203 1.0 0.1
1200.3150315031503 1.0 0.1
1200.3180318031802 1.0 0.1
1200.3210321032104 1.0 0.1
1200.3240324032404 1.0 0.1
1200.3270327032703 1.0 0.1
1200.3300330033003 1.0 0.1
1200.3330333033302 1.0 0.1
1200.3360336033604 1.0 0.1
1200.3390339033904 1.0 0.1
1200.3420342034203 1.0 0.1
1200.3450345034503 1.0 0.1
1200.3480348034805 1.0 0.1
1200.3510351035104 1.0 0.1
1200.3540354035404 1.0 0.1
1200.3570357035703 1.0 0.1
1200.3600360036003 1.0 0.1
1200.3630363036305 1.0 0.1
1200.3660366036604 1.0 0.1
1200.3690369036904 1.0 0.1
1200.3720372037203 1.0 0.1
1200.3750375037503 1.0 0.1
1200.3780378037804 1.0 0.1
1200.3810381038104 1.0 0.1
1200.3840384038403 1.0 0.1
1200.3870387038703 1.0 0.1
1200.3900390039005 1.0 0.1
1200.3930393039304 1.0 0.1
1200.3960396039604 1.0 0.1
1200.3990399039903 1.0 0.1
1200.4020402040203 1.0 0.1
1200.4050405040505 1.0 0.1
1200.4080408040804 1.0 0.1
1200.4110411041104 1.0 0.1
1200.4140414041403 1.0 0.1
1200.4170417041705 1.0 0.1
1200.4200420042005 1.0 0.1
1200.4230423042304 1.0 0.1
1200.4260426042604 1.0 0.1
1200.4290429042903 1.0 0.1
1200.4320432043205 1.0 0.1
1200.4350435043505 1.0 0.1
1200.4380438043804 1.0 0.1
1200.4410441044104 1.0 0.1
1200.4440444044405 1.0 0.1
1200.4470447044705 1.0 0.1
1200.4500450045005 1.0 0.1
1200.4530453045304 1.0 0.1
1200.4560456045604 1.0 0.1
1200.4590459045905 1.0 0.1
1200.4620462046205 1.0 0.1
1200.4650465046504 1.0 0.1
1200.4680468046804 1.0 0.1
1200.4710471047106 1.0 0.1
1200.4740474047405 1.0 0.1
1200.4770477047705 1.0 0.1
1200.4800480048004 1.0 0.1
1200.4830483048304 1.0 0.1
1200.4860486048606 1.0 0.1
1200.4890489048905 1.0 0.1
1200.4920492049205 1.0 0.1
1200.4950495049504 1.0 0.1
1200.4980498049806 1.0 0.1
