# %ECSV 1.0
# ---
# datatype:
# - {name: H, datatype: float64}
# - {name: H+, datatype: float64}
# - {name: C+, datatype: float64}
# - {name: C+2, datatype: float64}
# - {name: C+3, datatype: float64}
# - {name: N+, datatype: float64}
# - {name: N+2, datatype: float64}
# - {name: N+4, datatype: float64}
# - {name: O, datatype: float64}
# - {name: O+2, datatype: float64}
# - {name: O+5, datatype: float64}
# - {name: O+6, datatype: float64}
# - {name: P+, datatype: float64}
# - {name: Si+, datatype: float64}
# - {name: Si+2, datatype: float64}
# - {name: Si+3, datatype: float64}
# - {name: Si+4, datatype: float64}
# - {name: Fe+, datatype: float64}
# - {name: Al+, datatype: float64}
# - {name: log_nH, datatype: float64}
# - {name: parameters, datatype: string, subtype: 'float64[1]'}
# schema: astropy-2.0
H H+ C+ C+2 C+3 N+ N+2 N+4 O O+2 O+5 O+6 P+ Si+ Si+2 Si+3 Si+4 Fe+ Al+ log_nH parameters
1.65958e+17 8.78989e+20 6221690000000000.0 8.41829e+17 6.01247e+17 711199000000000.0 1.52615e+17 1.10222e+17 1318630000000.0 1.77982e+18 4.35775e+17 1.8316e+17 7866430000000.0 949654000000000.0 1.09168e+16 6.36546e+16 8.9144e+16 860677000000.0 32368000000000.0 -5.0 [-5.0]
1.65964e+17 8.31301e+20 6360350000000000.0 8.25028e+17 5.73646e+17 723345000000000.0 1.50407e+17 1.02931e+17 1377420000000.0 1.71423e+18 3.90413e+17 1.55141e+17 8012810000000.0 971372000000000.0 1.08046e+16 6.0794e+16 8.58272e+16 893501000000.0 33247600000000.0 -4.98 [-4.98]
1.65958e+17 7.85493e+20 6508200000000000.0 8.0868e+17 5.46136e+17 736083000000000.0 1.48189e+17 9.57877e+16 1440180000000.0 1.65036e+18 3.4788e+17 1.30325e+17 8159300000000.0 992443000000000.0 1.06837e+16 5.80253e+16 8.26281e+16 928174000000.0 34150600000000.0 -4.96 [-4.96]
1.65963e+17 7.41326e+20 6656560000000000.0 7.92018e+17 5.1892e+17 748430000000000.0 1.45825e+17 8.87914e+16 1504560000000.0 1.58793e+18 3.08075e+17 1.08411e+17 8293770000000.0 1011510000000000.0 1.05408e+16 5.53353e+16 7.95233e+16 962659000000.0 35018400000000.0 -4.94 [-4.94]
1.65962e+17 6.99026e+20 6814300000000000.0 7.75642e+17 4.91853e+17 761653000000000.0 1.43416e+17 8.20402e+16 1574830000000.0 1.52631e+18 2.71067e+17 8.92079e+16 8428380000000.0 1030580000000000.0 1.03918e+16 5.27351e+16 7.65304e+16 999945000000.0 35917900000000.0 -4.92 [-4.92]
1.6596e+17 6.58374e+20 6977130000000000.0 7.59095e+17 4.64906e+17 774513000000000.0 1.40852e+17 7.55233e+16 1646880000000.0 1.46595e+18 2.36828e+17 7.25545e+16 8553590000000.0 1046970000000000.0 1.02251e+16 5.02315e+16 7.36169e+16 1037090000000.0 36784800000000.0 -4.9 [-4.9]
1.65964e+17 6.19339e+20 7149090000000000.0 7.42593e+17 4.37968e+17 787885000000000.0 1.38191e+17 6.92512e+16 1724030000000.0 1.40675e+18 2.05236e+17 5.82057e+16 8675220000000.0 1062190000000000.0 1.00494e+16 4.78256e+16 7.07712e+16 1076110000000.0 37652800000000.0 -4.88 [-4.88]
1.65958e+17 5.81704e+20 7327780000000000.0 7.25474e+17 4.10975e+17 800883000000000.0 1.35286e+17 6.32405e+16 1803730000000.0 1.34831e+18 1.763e+17 4.60243e+16 8785740000000.0 1074390000000000.0 9856920000000000.0 4.55112e+16 6.79477e+16 1114890000000.0 38476400000000.0 -4.86 [-4.86]
1.65963e+17 5.45761e+20 7516190000000000.0 7.08323e+17 3.84342e+17 814539000000000.0 1.32266e+17 5.75566e+16 1890480000000.0 1.29062e+18 1.49807e+17 3.56021e+16 8896970000000.0 1085940000000000.0 9657600000000000.0 4.33e+16 6.5201e+16 1156430000000.0 39309000000000.0 -4.84 [-4.84]
1.65958e+17 5.11242e+20 7708560000000000.0 6.90029e+17 3.5772e+17 827293000000000.0 1.28893e+17 5.22206e+16 1979730000000.0 1.23338e+18 1.26199e+17 2.72373e+16 8993410000000.0 1093920000000000.0 9438750000000000.0 4.11794e+16 6.24362e+16 1197030000000.0 40059200000000.0 -4.82 [-4.82]
1.65965e+17 4.7861e+20 7911690000000000.0 6.71676e+17 3.31607e+17 841268000000000.0 1.25432e+17 4.72775e+16 2079340000000.0 1.17703e+18 1.05161e+17 2.04303e+16 9097770000000.0 1102190000000000.0 9222240000000000.0 3.91712e+16 5.97336e+16 1242040000000.0 40830700000000.0 -4.8 [-4.8]
1.65958e+17 4.47309e+20 8127350000000000.0 6.52171e+17 3.05559e+17 854673000000000.0 1.21633e+17 4.27193e+16 2183380000000.0 1.12072e+18 8.6671e+16 1.51192e+16 9197390000000.0 1106550000000000.0 8996190000000000.0 3.72725e+16 5.69873e+16 1287120000000.0 41562400000000.0 -4.78 [-4.78]
1.65969e+17 4.1732e+20 8358000000000000.0 6.31852e+17 2.79968e+17 869280000000000.0 1.17618e+17 3.84513e+16 2300380000000.0 1.06571e+18 7.01522e+16 1.0937e+16 9307120000000.0 1110190000000000.0 8771070000000000.0 3.54628e+16 5.42149e+16 1336640000000.0 42294500000000.0 -4.76 [-4.76]
1.6596e+17 3.88936e+20 8580550000000000.0 6.09344e+17 2.55434e+17 881552000000000.0 1.13162e+17 3.46397e+16 2417460000000.0 1.01054e+18 5.66738e+16 7965150000000000.0 9414500000000.0 1109170000000000.0 8521540000000000.0 3.3753e+16 5.1369e+16 1382310000000.0 42889000000000.0 -4.74 [-4.74]
1.65962e+17 3.61619e+20 8813560000000000.0 5.85494e+17 2.31624e+17 893875000000000.0 1.08415e+17 3.11527e+16 2544030000000.0 9.55393e+17 4.52157e+16 5702270000000000.0 9536710000000.0 1104940000000000.0 8267350000000000.0 3.21315e+16 4.84724e+16 1429710000000.0 43451000000000.0 -4.72 [-4.72]
1.65957e+17 3.36698e+20 9014310000000000.0 5.61601e+17 2.10159e+17 907351000000000.0 1.03823e+17 2.79618e+16 2691060000000.0 9.04881e+17 3.58469e+16 4069250000000000.0 9660700000000.0 1107670000000000.0 8013060000000000.0 3.05949e+16 4.5697e+16 1483980000000.0 43869900000000.0 -4.7 [-4.7]
1.65973e+17 3.10863e+20 9240440000000000.0 5.33487e+17 1.88235e+17 920413000000000.0 9.83613e+16 2.49527e+16 2848450000000.0 8.49748e+17 2.80979e+16 2879150000000000.0 9839220000000.0 1099310000000000.0 7745300000000000.0 2.90727e+16 4.25569e+16 1536730000000.0 44262300000000.0 -4.68 [-4.68]
1.65962e+17 2.89358e+20 9410860000000000.0 5.08634e+17 1.70372e+17 934407000000000.0 9.37465e+16 2.23651e+16 3025240000000.0 8.04041e+17 2.22764e+16 2077700000000000.0 10004300000000.0 1103770000000000.0 7500390000000000.0 2.77195e+16 3.98778e+16 1597570000000.0 44541800000000.0 -4.66 [-4.66]
1.6596e+17 2.68986e+20 9537290000000000.0 4.82432e+17 1.5426e+17 949643000000000.0 8.8996e+16 2.00209e+16 3233630000000.0 7.58562e+17 1.79293e+16 1545090000000000.0 10208800000000.0 1113750000000000.0 7253710000000000.0 2.6379e+16 3.71751e+16 1668140000000.0 44727300000000.0 -4.64 [-4.64]
1.65961e+17 2.5034e+20 9635270000000000.0 4.56984e+17 1.39913e+17 965858000000000.0 8.44819e+16 1.79181e+16 3465470000000.0 7.16027e+17 1.46146e+16 1176640000000000.0 10435100000000.0 1128080000000000.0 7020650000000000.0 2.5126e+16 3.4604e+16 1745620000000.0 44846400000000.0 -4.62 [-4.62]
1.65973e+17 2.32967e+20 9699560000000000.0 4.32016e+17 1.27011e+17 983862000000000.0 8.01376e+16 1.59962e+16 3732610000000.0 6.75487e+17 1.19736e+16 905398000000000.0 10690100000000.0 1148640000000000.0 6795800000000000.0 2.39191e+16 3.21209e+16 1834430000000.0 44898800000000.0 -4.6 [-4.6]
1.65967e+17 2.16749e+20 9729010000000000.0 4.07541e+17 1.15433e+17 1002600000000000.0 7.59208e+16 1.42731e+16 4031110000000.0 6.36509e+17 9879310000000000.0 705342000000000.0 10962800000000.0 1173510000000000.0 6574680000000000.0 2.27581e+16 2.97395e+16 1931780000000.0 44843600000000.0 -4.58 [-4.58]
1.65957e+17 2.01652e+20 9731690000000000.0 3.84064e+17 1.04922e+17 1023140000000000.0 7.19363e+16 1.26918e+16 4370540000000.0 5.99696e+17 8144700000000000.0 549498000000000.0 11256500000000.0 1204680000000000.0 6365250000000000.0 2.16511e+16 2.74644e+16 2042070000000.0 44737000000000.0 -4.56 [-4.56]
1.6597e+17 1.8821e+20 9729630000000000.0 3.62865e+17 9.56016e+16 1045150000000000.0 6.83994e+16 1.12808e+16 4740670000000.0 5.67033e+17 6729010000000000.0 429507000000000.0 11565500000000.0 1239580000000000.0 6174330000000000.0 2.06443e+16 2.54046e+16 2161820000000.0 44666400000000.0 -4.54 [-4.54]
1.65962e+17 1.75207e+20 9695980000000000.0 3.41587e+17 8.69284e+16 1068630000000000.0 6.48584e+16 9981030000000000.0 5162570000000.0 5.34628e+17 5554000000000000.0 336123000000000.0 11895200000000.0 1279590000000000.0 5985290000000000.0 1.96442e+16 2.33658e+16 2295170000000.0 44486100000000.0 -4.52 [-4.52]
1.65958e+17 1.63445e+20 9645550000000000.0 3.21793e+17 7.93289e+16 1092330000000000.0 6.15562e+16 8863550000000000.0 5625390000000.0 5.04379e+17 4623480000000000.0 265967000000000.0 12229400000000.0 1324100000000000.0 5804680000000000.0 1.8706e+16 2.15016e+16 2441010000000.0 44322200000000.0 -4.5 [-4.5]
1.65957e+17 1.52129e+20 9567480000000000.0 3.02228e+17 7.22732e+16 1117390000000000.0 5.8281e+16 7840390000000000.0 6151580000000.0 4.7469e+17 3840710000000000.0 210264000000000.0 12573300000000.0 1374350000000000.0 5625540000000000.0 1.77782e+16 1.96805e+16 2603520000000.0 44079900000000.0 -4.48 [-4.48]
1.65959e+17 1.41889e+20 9484460000000000.0 2.84273e+17 6.59738e+16 1143040000000000.0 5.52764e+16 6940830000000000.0 6727070000000.0 4.47514e+17 3198700000000000.0 166745000000000.0 12923200000000.0 1428080000000000.0 5455640000000000.0 1.69114e+16 1.80195e+16 2780160000000.0 43887200000000.0 -4.46 [-4.46]
1.65958e+17 1.32457e+20 9384390000000000.0 2.67349e+17 6.038e+16 1168130000000000.0 5.24126e+16 6158740000000000.0 7352410000000.0 4.21847e+17 2674870000000000.0 132990000000000.0 13264500000000.0 1484500000000000.0 5285690000000000.0 1.60847e+16 1.64864e+16 2969340000000.0 43686600000000.0 -4.44 [-4.44]
1.6597e+17 1.23576e+20 9268400000000000.0 2.51134e+17 5.52478e+16 1194520000000000.0 4.96523e+16 5454880000000000.0 8061260000000.0 3.97234e+17 2237250000000000.0 106170000000000.0 13602700000000.0 1547400000000000.0 5118820000000000.0 1.52766e+16 1.50338e+16 3182360000000.0 43501900000000.0 -4.42 [-4.42]
1.65957e+17 1.15449e+20 9146000000000000.0 2.36085e+17 5.06489e+16 1220610000000000.0 4.70673e+16 4837820000000000.0 8833540000000.0 3.74327e+17 1877310000000000.0 85103600000000.0 13928100000000.0 1613040000000000.0 4955790000000000.0 1.45097e+16 1.37046e+16 3412590000000.0 43362300000000.0 -4.4 [-4.4]
1.65959e+17 1.07879e+20 9020390000000000.0 2.21916e+17 4.64239e+16 1247480000000000.0 4.46186e+16 4281930000000000.0 9685460000000.0 3.52833e+17 1573090000000000.0 68110200000000.0 14253200000000.0 1681360000000000.0 4797540000000000.0 1.37721e+16 1.24638e+16 3663470000000.0 43255800000000.0 -4.38 [-4.38]
1.65964e+17 1.00886e+20 8894510000000000.0 2.08689e+17 4.25792e+16 1274540000000000.0 4.2314e+16 3787480000000000.0 10610100000000.0 3.32796e+17 1318230000000000.0 54511800000000.0 14573500000000.0 1750500000000000.0 4643120000000000.0 1.30688e+16 1.13198e+16 3933080000000.0 43189000000000.0 -4.36 [-4.36]
1.65964e+17 9.45436e+19 8775170000000000.0 1.96582e+17 3.91338e+16 1301330000000000.0 4.01822e+16 3357310000000000.0 11599700000000.0 3.14414e+17 1108280000000000.0 43783300000000.0 14889900000000.0 1818310000000000.0 4492640000000000.0 1.24099e+16 1.0289e+16 4220310000000.0 43180900000000.0 -4.34 [-4.34]
1.6597e+17 8.84367e+19 8636530000000000.0 1.84757e+17 3.59139e+16 1329280000000000.0 3.80722e+16 2965400000000000.0 12737800000000.0 2.96351e+17 929845000000000.0 35103900000000.0 15174000000000.0 1894560000000000.0 4339290000000000.0 1.17454e+16 9302260000000000.0 4548140000000.0 43202800000000.0 -4.32 [-4.32]
1.65961e+17 8.27748e+19 8498470000000000.0 1.737e+17 3.29697e+16 1357150000000000.0 3.60758e+16 2618130000000000.0 13979200000000.0 2.79426e+17 780013000000000.0 28125800000000.0 15442100000000.0 1971170000000000.0 4187520000000000.0 1.11078e+16 8396060000000000.0 4903230000000.0 43270100000000.0 -4.3 [-4.3]
1.65959e+17 7.75691e+19 8370980000000000.0 1.63482e+17 3.02693e+16 1385340000000000.0 3.42129e+16 2310160000000000.0 15321400000000.0 2.63793e+17 653616000000000.0 22490300000000.0 15710300000000.0 2045630000000000.0 4040380000000000.0 1.05044e+16 7569990000000000.0 5283590000000.0 43381900000000.0 -4.28 [-4.28]
1.65961e+17 7.27369e+19 8239680000000000.0 1.53895e+17 2.78219e+16 1413300000000000.0 3.24377e+16 2041200000000000.0 16797600000000.0 2.49003e+17 549148000000000.0 18048400000000.0 15948700000000.0 2121610000000000.0 3891780000000000.0 9921790000000000.0 6816730000000000.0 5701680000000.0 43555900000000.0 -4.26 [-4.26]
1.65958e+17 6.81878e+19 8104740000000000.0 1.44794e+17 2.556e+16 1441380000000000.0 3.07295e+16 1800900000000000.0 18427300000000.0 2.349e+17 460670000000000.0 14456000000000.0 16160000000000.0 2198470000000000.0 3741910000000000.0 9354040000000000.0 6119510000000000.0 6160350000000.0 43764400000000.0 -4.24 [-4.24]
1.65967e+17 6.39698e+19 7974150000000000.0 1.36301e+17 2.34838e+16 1469570000000000.0 2.91156e+16 1588470000000000.0 20213000000000.0 2.21676e+17 386478000000000.0 11574800000000.0 16351200000000.0 2274840000000000.0 3594350000000000.0 8809900000000000.0 5483970000000000.0 6662130000000.0 44033600000000.0 -4.22 [-4.22]
1.65958e+17 6.00075e+19 7843320000000000.0 1.28266e+17 2.15638e+16 1497770000000000.0 2.75676e+16 1399540000000000.0 22177300000000.0 2.09089e+17 323864000000000.0 9255440000000.0 16515000000000.0 2350000000000000.0 3445820000000000.0 8282310000000000.0 4900380000000000.0 7212860000000.0 44336100000000.0 -4.2 [-4.2]
1.65968e+17 5.63318e+19 7717650000000000.0 1.20769e+17 1.98005e+16 1526110000000000.0 2.61047e+16 1233030000000000.0 24328300000000.0 1.97281e+17 271424000000000.0 7405040000000.0 16658400000000.0 2423550000000000.0 3299180000000000.0 7778500000000000.0 4370530000000000.0 7818680000000.0 44696800000000.0 -4.18 [-4.18]
1.65961e+17 5.29031e+19 7593780000000000.0 1.13734e+17 1.81784e+16 1554210000000000.0 2.47137e+16 1085910000000000.0 26674700000000.0 1.86137e+17 227323000000000.0 5921780000000.0 16774700000000.0 2494150000000000.0 3152750000000000.0 7295780000000000.0 3889590000000000.0 8479890000000.0 45092000000000.0 -4.16 [-4.16]
1.65959e+17 4.9707e+19 7473910000000000.0 1.07141e+17 1.6683e+16 1582140000000000.0 2.33939e+16 955842000000000.0 29233700000000.0 1.75626e+17 190242000000000.0 4732420000000.0 16868100000000.0 2561440000000000.0 3007540000000000.0 6833710000000000.0 3454400000000000.0 9200360000000.0 45528400000000.0 -4.14 [-4.14]
1.65958e+17 4.67339e+19 7358490000000000.0 1.00972e+17 1.53102e+16 1610040000000000.0 2.21422e+16 841731000000000.0 32035100000000.0 1.65704e+17 159346000000000.0 3788280000000.0 16936100000000.0 2624830000000000.0 2864070000000000.0 6392630000000000.0 3062920000000000.0 9987670000000.0 45997800000000.0 -4.12 [-4.12]
1.65968e+17 4.3982e+19 7250670000000000.0 9.52384e+16 1.40478e+16 1637660000000000.0 2.09659e+16 741332000000000.0 35068500000000.0 1.5642e+17 133474000000000.0 3033090000000.0 16986900000000.0 2683460000000000.0 2724250000000000.0 5974980000000000.0 2712530000000000.0 10840700000000.0 46509900000000.0 -4.1 [-4.1]
