H	H+	C+	C+2	C+3	N+2	N+4	O	O+2	O+5	O+6	Si+	Si+2	Si+3	Si+4
5.12861e+14	6.90136e+19	3.91834e+09	1.27986e+12	1.24516e+13	1.79472e+11	2.08997e+13	1.16142e+04	4.38089e+11	4.67465e+14	2.11472e+15	4.24856e+05	4.00905e+07	4.29587e+08	1.50053e+11
5.12861e+14	6.50341e+19	4.37139e+09	1.39149e+12	1.29870e+13	1.94798e+11	2.12158e+13	1.30049e+04	4.77015e+11	4.62053e+14	1.97728e+15	5.28640e+05	4.83677e+07	4.99812e+08	1.64709e+11
5.12861e+14	6.13044e+19	4.86698e+09	1.50996e+12	1.35234e+13	2.11193e+11	2.15059e+13	1.45600e+04	5.19047e+11	4.55918e+14	1.84626e+15	6.55893e+05	5.82191e+07	5.80345e+08	1.80485e+11
5.12861e+14	5.78077e+19	5.40827e+09	1.63546e+12	1.40593e+13	2.28724e+11	2.17694e+13	1.63004e+04	5.64419e+11	4.49088e+14	1.72156e+15	8.11509e+05	6.99186e+07	6.72509e+08	1.97433e+11
5.12861e+14	5.45277e+19	5.99861e+09	1.76818e+12	1.45935e+13	2.47458e+11	2.20055e+13	1.82493e+04	6.13361e+11	4.41587e+14	1.60305e+15	1.00133e+06	8.37849e+07	7.77790e+08	2.15611e+11
5.12861e+14	5.14503e+19	6.64173e+09	1.90831e+12	1.51247e+13	2.67473e+11	2.22138e+13	2.04348e+04	6.66141e+11	4.33446e+14	1.49059e+15	1.23232e+06	1.00185e+08	8.97806e+08	2.35070e+11
5.12861e+14	4.85619e+19	7.34139e+09	2.05603e+12	1.56515e+13	2.88846e+11	2.23937e+13	2.28871e+04	7.23018e+11	4.24701e+14	1.38406e+15	1.51271e+06	1.19545e+08	1.03437e+09	2.55868e+11
5.12861e+14	4.58494e+19	8.10173e+09	2.21152e+12	1.61728e+13	3.11654e+11	2.25449e+13	2.56402e+04	7.84251e+11	4.15385e+14	1.28328e+15	1.85230e+06	1.42355e+08	1.18947e+09	2.78056e+11
5.12861e+14	4.33013e+19	8.92710e+09	2.37495e+12	1.66873e+13	3.35981e+11	2.26669e+13	2.87326e+04	8.50116e+11	4.05535e+14	1.18808e+15	2.26265e+06	1.69178e+08	1.36531e+09	3.01686e+11
5.12861e+14	4.09065e+19	9.82213e+09	2.54650e+12	1.71938e+13	3.61911e+11	2.27594e+13	3.22075e+04	9.20887e+11	3.95191e+14	1.09829e+15	2.75740e+06	2.00663e+08	1.56428e+09	3.26807e+11
5.12861e+14	3.86548e+19	1.07919e+10	2.72635e+12	1.76912e+13	3.89535e+11	2.28222e+13	3.61143e+04	9.96849e+11	3.84399e+14	1.01373e+15	3.35263e+06	2.37552e+08	1.78903e+09	3.53468e+11
5.12861e+14	3.65369e+19	1.18417e+10	2.91465e+12	1.81784e+13	4.18938e+11	2.28550e+13	4.05074e+04	1.07827e+12	3.73197e+14	9.34221e+14	4.06723e+06	2.80697e+08	2.04244e+09	3.81713e+11
5.12861e+14	3.45440e+19	1.29766e+10	3.11148e+12	1.86543e+13	4.50199e+11	2.28576e+13	4.54467e+04	1.16542e+12	3.61630e+14	8.59581e+14	4.92331e+06	3.31068e+08	2.32766e+09	4.11583e+11
5.12861e+14	3.26678e+19	1.42029e+10	3.31702e+12	1.91179e+13	4.83411e+11	2.28300e+13	5.10014e+04	1.25856e+12	3.49746e+14	7.89623e+14	5.94682e+06	3.89775e+08	2.64814e+09	4.43116e+11
5.12861e+14	3.09010e+19	1.55265e+10	3.53138e+12	1.95682e+13	5.18658e+11	2.27722e+13	5.72477e+04	1.35794e+12	3.37592e+14	7.24165e+14	7.16795e+06	4.58076e+08	3.00759e+09	4.76344e+11
5.12861e+14	2.92363e+19	1.69539e+10	3.75467e+12	2.00043e+13	5.56017e+11	2.26840e+13	6.42695e+04	1.46380e+12	3.25219e+14	6.63011e+14	8.62197e+06	5.37408e+08	3.41007e+09	5.11297e+11
5.12861e+14	2.76666e+19	1.84908e+10	3.98683e+12	2.04254e+13	5.95525e+11	2.25655e+13	7.21479e+04	1.57625e+12	3.12672e+14	6.05964e+14	1.03497e+07	6.29399e+08	3.86011e+09	5.48004e+11
5.12861e+14	2.61874e+19	2.01475e+10	4.22825e+12	2.08303e+13	6.37351e+11	2.24170e+13	8.10186e+04	1.69572e+12	3.00005e+14	5.52884e+14	1.23989e+07	7.35882e+08	4.36213e+09	5.86464e+11
5.12861e+14	2.47922e+19	2.19287e+10	4.47871e+12	2.12186e+13	6.81486e+11	2.22386e+13	9.09791e+04	1.82226e+12	2.87266e+14	5.03558e+14	1.48244e+07	8.58939e+08	4.92141e+09	6.26700e+11
5.12861e+14	2.34757e+19	2.38436e+10	4.73851e+12	2.15893e+13	7.28031e+11	2.20306e+13	1.02161e+05	1.95599e+12	2.74502e+14	4.57810e+14	1.76898e+07	1.00093e+09	5.54348e+09	6.68712e+11
5.12861e+14	2.22331e+19	2.58991e+10	5.00737e+12	2.19418e+13	7.76998e+11	2.17934e+13	1.14709e+05	2.09706e+12	2.61762e+14	4.15466e+14	2.10680e+07	1.16447e+09	6.23415e+09	7.12495e+11
5.12861e+14	2.10597e+19	2.81036e+10	5.28542e+12	2.22754e+13	8.28428e+11	2.15275e+13	1.28773e+05	2.24550e+12	2.49093e+14	3.76342e+14	2.50432e+07	1.35255e+09	6.99986e+09	7.58040e+11
5.12861e+14	1.99510e+19	3.04653e+10	5.57256e+12	2.25893e+13	8.82339e+11	2.12332e+13	1.44525e+05	2.40130e+12	2.36539e+14	3.40265e+14	2.97116e+07	1.56848e+09	7.84739e+09	8.05322e+11
5.12861e+14	1.89037e+19	3.29946e+10	5.86891e+12	2.28831e+13	9.38782e+11	2.09115e+13	1.62169e+05	2.56457e+12	2.24145e+14	3.07072e+14	3.51836e+07	1.81601e+09	8.78390e+09	8.54312e+11
5.12861e+14	1.79142e+19	3.57013e+10	6.17425e+12	2.31561e+13	9.97753e+11	2.05632e+13	1.81942e+05	2.73536e+12	2.11953e+14	2.76600e+14	4.15854e+07	2.09928e+09	9.81673e+09	9.04957e+11
5.12861e+14	1.69787e+19	3.85934e+10	6.48841e+12	2.34077e+13	1.05920e+12	2.01891e+13	2.04057e+05	2.91346e+12	1.99999e+14	2.48678e+14	4.90596e+07	2.42292e+09	1.09543e+10	9.57213e+11
5.12861e+14	1.60938e+19	4.16791e+10	6.81117e+12	2.36373e+13	1.12307e+12	1.97900e+13	2.28763e+05	3.09870e+12	1.88320e+14	2.23145e+14	5.77684e+07	2.79208e+09	1.22053e+10	1.01102e+12
5.12861e+14	1.52567e+19	4.49689e+10	7.14244e+12	2.38445e+13	1.18932e+12	1.93673e+13	2.56350e+05	3.29092e+12	1.76948e+14	1.99846e+14	6.78961e+07	3.21251e+09	1.35789e+10	1.06630e+12
5.12861e+14	1.44644e+19	4.84700e+10	7.48164e+12	2.40287e+13	1.25782e+12	1.89220e+13	2.87129e+05	3.48990e+12	1.65910e+14	1.78635e+14	7.96490e+07	3.69049e+09	1.50846e+10	1.12298e+12
5.12861e+14	1.37145e+19	5.21926e+10	7.82857e+12	2.41895e+13	1.32849e+12	1.84557e+13	3.21450e+05	3.69539e+12	1.55234e+14	1.59365e+14	9.32611e+07	4.23304e+09	1.67326e+10	1.18094e+12
5.12861e+14	1.30045e+19	5.61451e+10	8.18279e+12	2.43264e+13	1.40118e+12	1.79698e+13	3.59695e+05	3.90708e+12	1.44939e+14	1.41898e+14	1.08994e+08	4.84784e+09	1.85335e+10	1.24008e+12
5.12861e+14	1.23320e+19	6.03376e+10	8.54393e+12	2.44390e+13	1.47576e+12	1.74658e+13	4.02303e+05	4.12469e+12	1.35043e+14	1.26100e+14	1.27144e+08	5.54344e+09	2.04986e+10	1.30029e+12
5.12861e+14	1.16951e+19	6.47767e+10	8.91131e+12	2.45269e+13	1.55202e+12	1.69458e+13	4.49725e+05	4.34773e+12	1.25562e+14	1.11850e+14	1.48034e+08	6.32895e+09	2.26388e+10	1.36140e+12
5.12861e+14	1.10918e+19	6.94712e+10	9.28441e+12	2.45896e+13	1.62979e+12	1.64114e+13	5.02496e+05	4.57585e+12	1.16505e+14	9.90247e+13	1.72029e+08	7.21458e+09	2.49663e+10	1.42328e+12
5.12861e+14	1.05200e+19	7.44289e+10	9.66270e+12	2.46268e+13	1.70885e+12	1.58645e+13	5.61188e+05	4.80859e+12	1.07880e+14	8.75056e+13	1.99533e+08	8.21141e+09	2.74935e+10	1.48576e+12
5.12861e+14	9.97811e+18	7.96531e+10	1.00450e+13	2.46382e+13	1.78890e+12	1.53072e+13	6.26440e+05	5.04549e+12	9.96912e+13	7.71830e+13	2.30991e+08	9.33138e+09	3.02332e+10	1.54866e+12
5.12861e+14	9.46451e+18	8.51531e+10	1.04308e+13	2.46236e+13	1.86973e+12	1.47416e+13	6.99003e+05	5.28614e+12	9.19392e+13	6.79537e+13	2.66896e+08	1.05876e+10	3.31978e+10	1.61180e+12
5.12861e+14	8.97766e+18	9.09336e+10	1.08192e+13	2.45825e+13	1.95107e+12	1.41698e+13	7.79686e+05	5.53006e+12	8.46220e+13	5.97198e+13	3.07789e+08	1.19940e+10	3.64007e+10	1.67497e+12
5.12861e+14	8.51612e+18	9.70007e+10	1.12092e+13	2.45150e+13	2.03264e+12	1.35939e+13	8.69422e+05	5.77678e+12	7.77348e+13	5.23899e+13	3.54266e+08	1.35661e+10	3.98551e+10	1.73795e+12
5.12861e+14	8.07856e+18	1.03357e+11	1.15998e+13	2.44206e+13	2.11414e+12	1.30161e+13	9.69232e+05	6.02579e+12	7.12706e+13	4.58789e+13	4.06969e+08	1.53198e+10	4.35739e+10	1.80052e+12
5.12861e+14	7.66369e+18	1.10007e+11	1.19899e+13	2.42995e+13	2.19527e+12	1.24385e+13	1.08028e+06	6.27659e+12	6.52196e+13	4.01074e+13	4.66607e+08	1.72729e+10	4.75704e+10	1.86243e+12
5.12861e+14	7.27032e+18	1.16951e+11	1.23784e+13	2.41514e+13	2.27574e+12	1.18632e+13	1.20388e+06	6.52867e+12	5.95707e+13	3.50022e+13	5.33942e+08	1.94439e+10	5.18576e+10	1.92344e+12
5.12861e+14	6.89731e+18	1.24190e+11	1.27641e+13	2.39764e+13	2.35524e+12	1.12923e+13	1.34152e+06	6.78155e+12	5.43106e+13	3.04955e+13	6.09802e+08	2.18527e+10	5.64480e+10	1.98329e+12
5.12861e+14	6.54360e+18	1.31725e+11	1.31455e+13	2.37746e+13	2.43346e+12	1.07277e+13	1.49485e+06	7.03473e+12	4.94249e+13	2.65253e+13	6.95079e+08	2.45203e+10	6.13538e+10	2.04172e+12
5.12861e+14	6.20819e+18	1.39553e+11	1.35215e+13	2.35462e+13	2.51011e+12	1.01713e+13	1.66579e+06	7.28770e+12	4.48984e+13	2.30346e+13	7.90728e+08	2.74689e+10	6.65864e+10	2.09845e+12
5.12861e+14	5.89013e+18	1.47672e+11	1.38907e+13	2.32913e+13	2.58491e+12	9.62475e+12	1.85645e+06	7.53999e+12	4.07147e+13	1.99715e+13	8.97776e+08	3.07219e+10	7.21565e+10	2.15322e+12
5.12861e+14	5.58851e+18	1.56075e+11	1.42513e+13	2.30103e+13	2.65751e+12	9.08974e+12	2.06926e+06	7.79110e+12	3.68569e+13	1.72888e+13	1.01731e+09	3.43035e+10	7.80734e+10	2.20575e+12
5.12861e+14	5.30249e+18	1.64761e+11	1.46025e+13	2.27036e+13	2.72776e+12	8.56771e+12	2.30696e+06	8.04054e+12	3.33079e+13	1.49435e+13	1.15049e+09	3.82394e+10	8.43459e+10	2.25575e+12
5.12861e+14	5.03125e+18	1.73719e+11	1.49424e+13	2.23717e+13	2.79534e+12	8.05998e+12	2.57264e+06	8.28784e+12	3.00503e+13	1.28970e+13	1.29854e+09	4.25559e+10	9.09809e+10	2.30295e+12
5.12861e+14	4.77404e+18	1.82940e+11	1.52696e+13	2.20153e+13	2.86003e+12	7.56773e+12	2.86980e+06	8.53253e+12	2.70667e+13	1.11144e+13	1.46274e+09	4.72802e+10	9.79836e+10	2.34707e+12
5.12861e+14	4.53015e+18	1.92417e+11	1.55826e+13	2.16350e+13	2.92161e+12	7.09197e+12	3.20242e+06	8.77417e+12	2.43400e+13	9.56448e+12	1.64447e+09	5.24400e+10	1.05357e+11	2.38785e+12
5.12861e+14	4.29888e+18	2.02135e+11	1.58801e+13	2.12317e+13	2.97987e+12	6.63352e+12	3.57496e+06	9.01228e+12	2.18532e+13	8.21909e+12	1.84511e+09	5.80637e+10	1.13102e+11	2.42502e+12
5.12861e+14	4.07957e+18	2.12080e+11	1.61604e+13	2.08064e+13	3.03463e+12	6.19306e+12	3.99250e+06	9.24644e+12	1.95898e+13	7.05319e+12	2.06613e+09	6.41798e+10	1.21218e+11	2.45834e+12
5.12861e+14	3.87162e+18	2.22236e+11	1.64222e+13	2.03602e+13	3.08573e+12	5.77111e+12	4.46073e+06	9.47619e+12	1.75339e+13	6.04450e+12	2.30904e+09	7.08167e+10	1.29701e+11	2.48756e+12
5.12861e+14	3.67443e+18	2.32584e+11	1.66639e+13	1.98943e+13	3.13297e+12	5.36804e+12	4.98610e+06	9.70111e+12	1.56702e+13	5.17320e+12	2.57536e+09	7.80026e+10	1.38542e+11	2.51245e+12
5.12861e+14	3.48744e+18	2.43110e+11	1.68846e+13	1.94098e+13	3.17632e+12	4.98404e+12	5.57593e+06	9.92079e+12	1.39837e+13	4.42173e+12	2.86668e+09	8.57652e+10	1.47734e+11	2.53281e+12
5.12861e+14	3.31012e+18	2.53787e+11	1.70828e+13	1.89081e+13	3.21561e+12	4.61920e+12	6.23840e+06	1.01347e+13	1.24605e+13	3.77457e+12	3.18456e+09	9.41307e+10	1.57260e+11	2.54844e+12
5.12861e+14	3.14194e+18	2.64594e+11	1.72575e+13	1.83908e+13	3.25076e+12	4.27345e+12	6.98281e+06	1.03426e+13	1.10873e+13	3.21807e+12	3.53057e+09	1.03124e+11	1.67104e+11	2.55916e+12
5.12861e+14	2.98247e+18	2.75502e+11	1.74073e+13	1.78597e+13	3.28165e+12	3.94668e+12	7.81948e+06	1.05440e+13	9.85145e+12	2.74023e+12	3.90624e+09	1.12767e+11	1.77244e+11	2.56483e+12
5.12861e+14	2.83125e+18	2.86494e+11	1.75320e+13	1.73162e+13	3.30834e+12	3.63859e+12	8.76022e+06	1.07385e+13	8.74121e+12	2.33051e+12	4.31310e+09	1.23082e+11	1.87655e+11	2.56534e+12
5.12861e+14	2.68783e+18	2.97539e+11	1.76304e+13	1.67622e+13	3.33073e+12	3.34882e+12	9.81817e+06	1.09259e+13	7.74547e+12	1.97968e+12	4.75258e+09	1.34085e+11	1.98306e+11	2.56057e+12
5.12861e+14	2.55182e+18	3.08603e+11	1.77017e+13	1.61996e+13	3.34877e+12	3.07695e+12	1.10081e+07	1.11056e+13	6.85390e+12	1.67966e+12	5.22599e+09	1.45788e+11	2.09161e+11	2.55047e+12
5.12861e+14	2.42281e+18	3.19663e+11	1.77459e+13	1.56301e+13	3.36252e+12	2.82244e+12	1.23466e+07	1.12774e+13	6.05687e+12	1.42344e+12	5.73456e+09	1.58201e+11	2.20183e+11	2.53498e+12
5.12861e+14	2.30045e+18	3.30680e+11	1.77622e+13	1.50557e+13	3.37193e+12	2.58473e+12	1.38524e+07	1.14409e+13	5.34547e+12	1.20490e+12	6.27931e+09	1.71325e+11	2.31326e+11	2.51409e+12
5.12861e+14	2.18444e+18	3.41616e+11	1.77507e+13	1.44786e+13	3.37705e+12	2.36332e+12	1.55453e+07	1.15957e+13	4.71185e+12	1.01882e+12	6.86063e+09	1.85151e+11	2.42539e+11	2.48786e+12
5.12861e+14	2.07434e+18	3.52472e+11	1.77118e+13	1.39000e+13	3.37799e+12	2.15729e+12	1.74509e+07	1.17417e+13	4.14769e+12	8.60426e+11	7.48015e+09	1.99684e+11	2.53770e+11	2.45629e+12
5.12861e+14	1.96984e+18	3.63209e+11	1.76454e+13	1.33218e+13	3.37471e+12	1.96598e+12	1.95957e+07	1.18786e+13	3.64610e+12	7.25742e+11	8.13837e+09	2.14906e+11	2.64960e+11	2.41946e+12
5.12861e+14	1.87073e+18	3.73767e+11	1.75517e+13	1.27465e+13	3.36729e+12	1.78892e+12	2.20065e+07	1.20057e+13	3.20135e+12	6.11493e+11	8.83410e+09	2.30774e+11	2.76045e+11	2.37755e+12
5.12861e+14	1.77670e+18	3.84129e+11	1.74313e+13	1.21757e+13	3.35582e+12	1.62526e+12	2.47172e+07	1.21231e+13	2.80730e+12	5.14634e+11	9.56761e+09	2.47258e+11	2.86957e+11	2.33070e+12
5.12861e+14	1.68746e+18	3.94263e+11	1.72849e+13	1.16110e+13	3.34037e+12	1.47431e+12	2.77645e+07	1.22302e+13	2.45865e+12	4.32611e+11	1.03382e+10	2.64314e+11	2.97627e+11	2.27909e+12
5.12861e+14	1.60277e+18	4.04141e+11	1.71135e+13	1.10540e+13	3.32104e+12	1.33532e+12	3.11891e+07	1.23270e+13	2.15059e+12	3.63234e+11	1.11447e+10	2.81882e+11	3.07979e+11	2.22295e+12
5.12861e+14	1.52238e+18	4.13735e+11	1.69181e+13	1.05063e+13	3.29794e+12	1.20761e+12	3.50368e+07	1.24131e+13	1.87877e+12	3.04620e+11	1.19856e+10	2.99895e+11	3.17937e+11	2.16256e+12
5.12861e+14	1.44607e+18	4.23020e+11	1.66997e+13	9.96930e+12	3.27120e+12	1.09046e+12	3.93581e+07	1.24882e+13	1.63923e+12	2.55156e+11	1.28588e+10	3.18273e+11	3.27423e+11	2.09821e+12
5.12861e+14	1.37363e+18	4.31969e+11	1.64596e+13	9.44436e+12	3.24091e+12	9.83204e+11	4.42094e+07	1.25522e+13	1.42842e+12	2.13464e+11	1.37617e+10	3.36925e+11	3.36359e+11	2.03024e+12
5.12861e+14	1.30485e+18	4.40570e+11	1.61994e+13	8.93256e+12	3.20727e+12	8.85178e+11	4.96538e+07	1.26048e+13	1.24314e+12	1.78362e+11	1.46914e+10	3.55750e+11	3.44663e+11	1.95900e+12
5.12861e+14	1.23954e+18	4.48797e+11	1.59204e+13	8.43498e+12	3.17038e+12	7.95744e+11	5.57608e+07	1.26457e+13	1.08051e+12	1.48843e+11	1.56441e+10	3.74636e+11	3.52262e+11	1.88490e+12
5.12861e+14	1.17753e+18	4.56631e+11	1.56240e+13	7.95255e+12	3.13038e+12	7.14295e+11	6.26077e+07	1.26748e+13	9.37931e+11	1.24048e+11	1.66160e+10	3.93459e+11	3.59081e+11	1.80834e+12
5.12861e+14	1.11863e+18	4.64059e+11	1.53119e+13	7.48604e+12	3.08743e+12	6.40243e+11	7.02798e+07	1.26918e+13	8.13102e+11	1.03247e+11	1.76024e+10	4.12090e+11	3.65050e+11	1.72977e+12
5.12861e+14	1.06269e+18	4.71072e+11	1.49857e+13	7.03608e+12	3.04168e+12	5.73033e+11	7.88720e+07	1.26967e+13	7.03952e+11	8.58175e+10	1.85985e+10	4.30392e+11	3.70106e+11	1.64965e+12
5.12861e+14	1.00956e+18	4.77662e+11	1.46471e+13	6.60318e+12	2.99331e+12	5.12134e+11	8.84888e+07	1.26892e+13	6.08636e+11	7.12317e+10	1.95991e+10	4.48224e+11	3.74191e+11	1.56844e+12
5.12861e+14	9.59094e+17	4.83825e+11	1.42975e+13	6.18769e+12	2.94249e+12	4.57046e+11	9.92454e+07	1.26692e+13	5.25509e+11	5.90414e+10	2.05987e+10	4.65444e+11	3.77257e+11	1.48661e+12
5.12861e+14	9.11154e+17	4.89559e+11	1.39389e+13	5.78985e+12	2.88938e+12	4.07298e+11	1.11269e+08	1.26365e+13	4.53107e+11	4.88664e+10	2.15918e+10	4.81910e+11	3.79264e+11	1.40464e+12
5.12861e+14	8.65613e+17	4.94865e+11	1.35726e+13	5.40980e+12	2.83418e+12	3.62447e+11	1.24700e+08	1.25912e+13	3.90130e+11	4.03849e+10	2.25727e+10	4.97481e+11	3.80185e+11	1.32300e+12
5.12861e+14	8.22348e+17	4.99743e+11	1.32002e+13	5.04753e+12	2.77705e+12	3.22073e+11	1.39690e+08	1.25331e+13	3.35425e+11	3.33248e+10	2.35357e+10	5.12021e+11	3.80003e+11	1.24214e+12
5.12861e+14	7.81246e+17	5.04204e+11	1.28234e+13	4.70297e+12	2.71818e+12	2.85793e+11	1.56408e+08	1.24622e+13	2.87971e+11	2.74563e+10	2.44753e+10	5.25407e+11	3.78714e+11	1.16250e+12
5.12861e+14	7.42200e+17	5.08256e+11	1.24434e+13	4.37591e+12	2.65776e+12	2.53241e+11	1.75039e+08	1.23786e+13	2.46864e+11	2.25855e+10	2.53865e+10	5.37527e+11	3.76325e+11	1.08449e+12
5.12861e+14	7.05106e+17	5.11908e+11	1.20618e+13	4.06611e+12	2.59597e+12	2.24084e+11	1.95782e+08	1.22822e+13	2.11307e+11	1.85488e+10	2.62645e+10	5.48279e+11	3.72856e+11	1.00848e+12
5.12861e+14	6.69909e+17	5.15150e+11	1.16802e+13	3.77366e+12	2.53307e+12	1.98042e+11	2.18829e+08	1.21733e+13	1.80630e+11	1.52120e+10	2.71022e+10	5.57568e+11	3.68366e+11	9.34906e+11
5.12861e+14	6.36414e+17	5.18021e+11	1.12987e+13	3.49721e+12	2.46904e+12	1.74750e+11	2.44474e+08	1.20516e+13	1.54127e+11	1.24507e+10	2.79005e+10	5.65335e+11	3.62855e+11	8.63867e+11
5.12861e+14	6.04580e+17	5.20588e+11	1.09192e+13	3.23649e+12	2.40417e+12	1.53966e+11	2.72971e+08	1.19175e+13	1.31285e+11	1.01719e+10	2.86578e+10	5.71570e+11	3.56361e+11	7.95693e+11
5.12861e+14	5.74364e+17	5.22766e+11	1.05428e+13	2.99170e+12	2.33869e+12	1.35491e+11	3.04550e+08	1.17713e+13	1.11666e+11	8.29709e+09	2.93649e+10	5.76182e+11	3.49017e+11	7.30694e+11
5.12861e+14	5.45677e+17	5.24570e+11	1.01704e+13	2.76223e+12	2.27275e+12	1.19087e+11	3.39510e+08	1.16132e+13	9.48359e+10	6.75681e+09	3.00200e+10	5.79162e+11	3.40895e+11	6.69012e+11
5.12861e+14	5.18391e+17	5.26141e+11	9.80240e+12	2.54664e+12	2.20642e+12	1.04503e+11	3.78263e+08	1.14434e+13	8.03834e+10	5.49085e+09	3.06312e+10	5.80593e+11	3.31980e+11	6.10644e+11
5.12861e+14	4.92489e+17	5.27366e+11	9.44001e+12	2.34523e+12	2.13997e+12	9.15968e+10	4.21073e+08	1.12623e+13	6.80276e+10	4.45460e+09	3.11889e+10	5.80427e+11	3.22454e+11	5.55788e+11
5.12861e+14	4.67881e+17	5.28300e+11	9.08370e+12	2.15709e+12	2.07349e+12	8.01797e+10	4.68349e+08	1.10704e+13	5.74707e+10	3.60713e+09	3.16963e+10	5.78729e+11	3.12371e+11	5.04427e+11
5.12861e+14	4.44507e+17	5.28959e+11	8.73408e+12	1.98163e+12	2.00715e+12	7.00959e+10	5.20492e+08	1.08680e+13	4.84665e+10	2.91538e+09	3.21542e+10	5.75562e+11	3.01822e+11	4.56556e+11
5.12861e+14	4.22302e+17	5.29355e+11	8.39163e+12	1.81823e+12	1.94107e+12	6.12024e+10	5.77937e+08	1.06557e+13	4.07996e+10	2.35176e+09	3.25643e+10	5.70994e+11	2.90895e+11	4.12126e+11
5.12861e+14	4.01208e+17	5.29500e+11	8.05676e+12	1.66629e+12	1.87539e+12	5.33703e+10	6.41147e+08	1.04339e+13	3.42829e+10	1.89340e+09	3.29282e+10	5.65107e+11	2.79679e+11	3.71061e+11
5.12861e+14	3.81171e+17	5.29409e+11	7.72986e+12	1.52519e+12	1.81024e+12	4.64831e+10	7.10611e+08	1.02033e+13	2.87538e+10	1.52138e+09	3.32485e+10	5.57997e+11	2.68258e+11	3.33259e+11
