H	H+	C+	C+2	C+3	N+	N+2	N+4	O	O+2	O+5	O+6	P+	Si+	Si+2	Si+3	Si+4
7.07946e+13	3.42369e+18	3.18637e+09	5.63354e+11	2.56559e+12	2.26859e+08	8.56720e+10	2.74348e+12	1.44709e+04	2.19402e+11	3.76708e+13	7.53519e+13	1.03396e+05	1.56247e+06	8.80464e+07	4.96120e+08	6.84079e+10
7.07946e+13	3.23927e+18	3.47146e+09	5.97813e+11	2.61859e+12	2.48607e+08	9.16479e+10	2.72655e+12	1.62055e+04	2.35870e+11	3.61674e+13	6.87627e+13	1.22690e+05	1.87190e+06	1.03007e+08	5.61205e+08	7.32527e+10
7.07946e+13	3.06543e+18	3.77782e+09	6.33564e+11	2.66938e+12	2.72270e+08	9.79497e+10	2.70578e+12	1.81495e+04	2.53299e+11	3.46511e+13	6.26362e+13	1.45326e+05	2.23802e+06	1.20306e+08	6.33780e+08	7.83235e+10
7.07946e+13	2.90152e+18	4.10668e+09	6.70597e+11	2.71786e+12	2.97988e+08	1.04584e+11	2.68119e+12	2.03280e+04	2.71710e+11	3.31283e+13	5.69514e+13	1.71840e+05	2.67032e+06	1.40272e+08	7.14566e+08	8.36206e+10
7.07946e+13	2.74687e+18	4.45926e+09	7.08912e+11	2.76393e+12	3.25892e+08	1.11554e+11	2.65284e+12	2.27659e+04	2.91105e+11	3.16048e+13	5.16861e+13	2.02832e+05	3.17974e+06	1.63281e+08	8.04361e+08	8.91441e+10
7.07946e+13	2.60091e+18	4.83694e+09	7.48501e+11	2.80749e+12	3.56136e+08	1.18866e+11	2.62078e+12	2.54938e+04	3.11499e+11	3.00867e+13	4.68194e+13	2.39003e+05	3.77886e+06	1.89752e+08	9.03999e+08	9.48924e+10
7.07946e+13	2.46312e+18	5.24106e+09	7.89349e+11	2.84842e+12	3.88867e+08	1.26520e+11	2.58510e+12	2.85443e+04	3.32892e+11	2.85798e+13	4.23306e+13	2.81139e+05	4.48204e+06	2.20156e+08	1.01438e+09	1.00863e+11
7.07946e+13	2.33299e+18	5.67299e+09	8.31437e+11	2.88666e+12	4.24237e+08	1.34516e+11	2.54589e+12	3.19534e+04	3.55281e+11	2.70895e+13	3.81990e+13	3.30140e+05	5.30572e+06	2.55020e+08	1.13646e+09	1.07051e+11
7.07946e+13	2.21009e+18	6.13446e+09	8.74754e+11	2.92210e+12	4.62432e+08	1.42858e+11	2.50325e+12	3.57657e+04	3.78674e+11	2.56213e+13	3.44051e+13	3.87046e+05	6.26868e+06	2.94931e+08	1.27123e+09	1.13452e+11
7.07946e+13	2.09398e+18	6.62696e+09	9.19271e+11	2.95466e+12	5.03610e+08	1.51538e+11	2.45730e+12	4.00262e+04	4.03057e+11	2.41801e+13	3.09288e+13	4.53015e+05	7.39222e+06	3.40546e+08	1.41978e+09	1.20059e+11
