H	H+	C+	C+2	C+3	N+	N+2	N+4	O	O+2	O+5	O+6	P+	Si+	Si+2	Si+3	Si+4
1.34896e+15	2.39987e+19	2.42957e+11	2.71057e+13	6.16569e+13	1.94716e+10	4.81828e+12	3.65957e+13	2.07499e+06	1.36190e+13	2.35549e+14	1.83664e+14	3.58733e+07	6.58301e+08	2.55220e+10	7.88230e+10	3.87004e+12
1.34896e+15	2.27593e+19	2.59409e+11	2.81217e+13	6.15780e+13	2.09157e+10	5.03056e+12	3.52037e+13	2.31476e+06	1.42580e+13	2.17058e+14	1.61650e+14	4.11883e+07	7.59834e+08	2.89506e+10	8.65682e+10	4.02704e+12
1.34896e+15	2.15847e+19	2.76661e+11	2.91411e+13	6.14296e+13	2.24332e+10	5.24362e+12	3.37986e+13	2.58161e+06	1.49051e+13	1.99622e+14	1.42010e+14	4.72063e+07	8.75333e+08	3.27881e+10	9.49366e+10	4.18398e+12
1.34896e+15	2.04714e+19	2.94724e+11	3.01612e+13	6.12111e+13	2.40246e+10	5.45667e+12	3.23856e+13	2.87868e+06	1.55590e+13	1.83228e+14	1.24525e+14	5.40069e+07	1.00644e+09	3.70755e+10	1.03962e+11	4.34029e+12
1.34896e+15	1.94163e+19	3.13604e+11	3.11790e+13	6.09223e+13	2.56901e+10	5.66897e+12	3.09703e+13	3.20949e+06	1.62184e+13	1.67854e+14	1.08993e+14	6.16758e+07	1.15493e+09	4.18570e+10	1.13680e+11	4.49540e+12
1.34896e+15	1.84162e+19	3.33306e+11	3.21914e+13	6.05631e+13	2.74294e+10	5.87970e+12	2.95579e+13	3.57802e+06	1.68818e+13	1.53477e+14	9.52255e+13	7.03065e+07	1.32276e+09	4.71796e+10	1.24124e+11	4.64870e+12
1.34896e+15	1.74681e+19	3.53829e+11	3.31951e+13	6.01337e+13	2.92422e+10	6.08806e+12	2.81536e+13	3.98878e+06	1.75480e+13	1.40068e+14	8.30490e+13	8.00015e+07	1.51202e+09	5.30938e+10	1.35327e+11	4.79957e+12
1.34896e+15	1.65694e+19	3.75171e+11	3.41868e+13	5.96341e+13	3.11281e+10	6.29325e+12	2.67624e+13	4.44681e+06	1.82154e+13	1.27592e+14	7.23058e+13	9.08708e+07	1.72499e+09	5.96531e+10	1.47321e+11	4.94733e+12
1.34896e+15	1.57174e+19	3.97326e+11	3.51628e+13	5.90649e+13	3.30864e+10	6.49447e+12	2.53890e+13	4.95789e+06	1.88828e+13	1.16015e+14	6.28477e+13	1.03033e+08	1.96411e+09	6.69140e+10	1.60139e+11	5.09133e+12
1.34896e+15	1.49098e+19	4.20284e+11	3.61195e+13	5.84267e+13	3.51163e+10	6.69095e+12	2.40380e+13	5.52850e+06	1.95486e+13	1.05298e+14	5.45375e+13	1.16615e+08	2.23201e+09	7.49365e+10	1.73809e+11	5.23088e+12
1.34896e+15	1.41441e+19	4.44029e+11	3.70531e+13	5.77206e+13	3.72167e+10	6.88194e+12	2.27134e+13	6.16598e+06	2.02118e+13	9.54010e+13	4.72503e+13	1.31751e+08	2.53147e+09	8.37826e+10	1.88356e+11	5.36527e+12
1.34896e+15	1.34182e+19	4.68543e+11	3.79598e+13	5.69477e+13	3.93867e+10	7.06671e+12	2.14193e+13	6.87865e+06	2.08707e+13	8.62839e+13	4.08725e+13	1.48588e+08	2.86547e+09	9.35178e+10	2.03807e+11	5.49380e+12
1.34896e+15	1.27300e+19	4.93801e+11	3.88356e+13	5.61094e+13	4.16250e+10	7.24457e+12	2.01589e+13	7.67591e+06	2.15243e+13	7.79042e+13	3.53010e+13	1.67276e+08	3.23717e+09	1.04210e+11	2.20181e+11	5.61578e+12
