H	H+	C+	C+2	C+3	N+	N+2	N+4	O	O+2	O+5	O+6	P+	Si+	Si+2	Si+3	Si+4	Fe+	Al+
1.65961e+17	5.73558e+21	1.26549e+14	2.03332e+16	2.60521e+16	1.11889e+13	3.77471e+15	4.37894e+15	8.10446e+09	9.84931e+16	2.59809e+16	2.98261e+16	4.82305e+10	3.64896e+12	1.76609e+14	3.56670e+14	2.68433e+15	3.60140e+09	5.43278e+11
1.65959e+17	5.42699e+21	1.30855e+14	2.02442e+16	2.50396e+16	1.15433e+13	3.77393e+15	4.19131e+15	8.26233e+09	9.45743e+16	2.40735e+16	2.64569e+16	4.97373e+10	3.74179e+12	1.77040e+14	3.45503e+14	2.56667e+15	3.82007e+09	5.61902e+11
1.65970e+17	5.13569e+21	1.35206e+14	2.01517e+16	2.40659e+16	1.18980e+13	3.77091e+15	4.00665e+15	8.42310e+09	9.08089e+16	2.22699e+16	2.34321e+16	5.13281e+10	3.83285e+12	1.77348e+14	3.34600e+14	2.45691e+15	4.05014e+09	5.80940e+11
1.65964e+17	4.85946e+21	1.39510e+14	2.00454e+16	2.31203e+16	1.22450e+13	3.76390e+15	3.82504e+15	8.58004e+09	8.71451e+16	2.05686e+16	2.07215e+16	5.29550e+10	3.91830e+12	1.77367e+14	3.23662e+14	2.35306e+15	4.28871e+09	5.99887e+11
1.65962e+17	4.59845e+21	1.43770e+14	1.99321e+16	2.22089e+16	1.25828e+13	3.75427e+15	3.64711e+15	8.73284e+09	8.36190e+16	1.89670e+16	1.82958e+16	5.46558e+10	4.00070e+12	1.77244e+14	3.13013e+14	2.25621e+15	4.53805e+09	6.19126e+11
1.65960e+17	4.35165e+21	1.48028e+14	1.98094e+16	2.13276e+16	1.29219e+13	3.74192e+15	3.47296e+15	8.89438e+09	8.02232e+16	1.74630e+16	1.61299e+16	5.64389e+10	4.07960e+12	1.76968e+14	3.02619e+14	2.16565e+15	4.79889e+09	6.38569e+11
1.65959e+17	4.11887e+21	1.52317e+14	1.96802e+16	2.04768e+16	1.32663e+13	3.72762e+15	3.30293e+15	9.06624e+09	7.69664e+16	1.60530e+16	1.42009e+16	5.83360e+10	4.15690e+12	1.76619e+14	2.92569e+14	2.08149e+15	5.07307e+09	6.58420e+11
1.65969e+17	3.89858e+21	1.56534e+14	1.95391e+16	1.96516e+16	1.36032e+13	3.71051e+15	3.13697e+15	9.24447e+09	7.38294e+16	1.47338e+16	1.24842e+16	6.03225e+10	4.23050e+12	1.76127e+14	2.82787e+14	2.00270e+15	5.35961e+09	6.78432e+11
1.65970e+17	3.68993e+21	1.60620e+14	1.93853e+16	1.88510e+16	1.39242e+13	3.69021e+15	2.97545e+15	9.41943e+09	7.07986e+16	1.35026e+16	1.09583e+16	6.24066e+10	4.30044e+12	1.75489e+14	2.73229e+14	1.92891e+15	5.65789e+09	6.98472e+11
1.65961e+17	3.49261e+21	1.64711e+14	1.92203e+16	1.80738e+16	1.42544e+13	3.66757e+15	2.81810e+15	9.61513e+09	6.78902e+16	1.23548e+16	9.60579e+15	6.46105e+10	4.36791e+12	1.74770e+14	2.63998e+14	1.86010e+15	5.97067e+09	7.18730e+11
1.65961e+17	3.30645e+21	1.68728e+14	1.90463e+16	1.73225e+16	1.45784e+13	3.64318e+15	2.66575e+15	9.82115e+09	6.51072e+16	1.12882e+16	8.40911e+15	6.69612e+10	4.43441e+12	1.74044e+14	2.55213e+14	1.79623e+15	6.29904e+09	7.39409e+11
1.65964e+17	3.13054e+21	1.72695e+14	1.88615e+16	1.65954e+16	1.49053e+13	3.61639e+15	2.51858e+15	1.00416e+10	6.24279e+16	1.02991e+16	7.35197e+15	6.94438e+10	4.49837e+12	1.73247e+14	2.46763e+14	1.73668e+15	6.64222e+09	7.60176e+11
1.65961e+17	2.96398e+21	1.76548e+14	1.86644e+16	1.58888e+16	1.52242e+13	3.58723e+15	2.37594e+15	1.02766e+10	5.98596e+16	9.38182e+15	6.41843e+15	7.20852e+10	4.56138e+12	1.72437e+14	2.38689e+14	1.68116e+15	7.00262e+09	7.81222e+11
1.65961e+17	2.80628e+21	1.80211e+14	1.84548e+16	1.52039e+16	1.55268e+13	3.55552e+15	2.23834e+15	1.05154e+10	5.73871e+16	8.53379e+15	5.59543e+15	7.48643e+10	4.62230e+12	1.71584e+14	2.30969e+14	1.62929e+15	7.37759e+09	8.02331e+11
1.65962e+17	2.65746e+21	1.83862e+14	1.82353e+16	1.45408e+16	1.58394e+13	3.52223e+15	2.10598e+15	1.07851e+10	5.50220e+16	7.75206e+15	4.87269e+15	7.78382e+10	4.68343e+12	1.70772e+14	2.23673e+14	1.58098e+15	7.77313e+09	8.23771e+11
1.65960e+17	2.51653e+21	1.87430e+14	1.80036e+16	1.38971e+16	1.61556e+13	3.48674e+15	1.97846e+15	1.10811e+10	5.27513e+16	7.03162e+15	4.23763e+15	8.09799e+10	4.74333e+12	1.69956e+14	2.16744e+14	1.53577e+15	8.18717e+09	8.45267e+11
1.65963e+17	2.38349e+21	1.90852e+14	1.77629e+16	1.32754e+16	1.64615e+13	3.44971e+15	1.85637e+15	1.13915e+10	5.05784e+16	6.36985e+15	3.68108e+15	8.43394e+10	4.80502e+12	1.69234e+14	2.10266e+14	1.49373e+15	8.62245e+09	8.67195e+11
1.65961e+17	2.25748e+21	1.94183e+14	1.75107e+16	1.26716e+16	1.67691e+13	3.41067e+15	1.73911e+15	1.17349e+10	4.84944e+16	5.76222e+15	3.19347e+15	8.79040e+10	4.86630e+12	1.68534e+14	2.04143e+14	1.45413e+15	9.07938e+09	8.89100e+11
1.65959e+17	2.13801e+21	1.97258e+14	1.72459e+16	1.20866e+16	1.70565e+13	3.36933e+15	1.62684e+15	1.20900e+10	4.64910e+16	5.20505e+15	2.76682e+15	9.16548e+10	4.92814e+12	1.67891e+14	1.98410e+14	1.41686e+15	9.55709e+09	9.11184e+11
1.65963e+17	2.02553e+21	2.00376e+14	1.69757e+16	1.15234e+16	1.73646e+13	3.32717e+15	1.52009e+15	1.24904e+10	4.45783e+16	4.69616e+15	2.39487e+15	9.56805e+10	4.99254e+12	1.67359e+14	1.93081e+14	1.38201e+15	1.00613e+10	9.33413e+11
1.65963e+17	1.91878e+21	2.03274e+14	1.66934e+16	1.09770e+16	1.76581e+13	3.28288e+15	1.41800e+15	1.29156e+10	4.27409e+16	4.23123e+15	2.07036e+15	9.99322e+10	5.05876e+12	1.66920e+14	1.88122e+14	1.34892e+15	1.05907e+10	9.55847e+11
