# %ECSV 1.0
# ---
# datatype:
# - {name: H, datatype: float64}
# - {name: H+, datatype: float64}
# - {name: C+, datatype: float64}
# - {name: C+2, datatype: float64}
# - {name: C+3, datatype: float64}
# - {name: N+, datatype: float64}
# - {name: N+2, datatype: float64}
# - {name: N+4, datatype: float64}
# - {name: O, datatype: float64}
# - {name: O+2, datatype: float64}
# - {name: O+5, datatype: float64}
# - {name: O+6, datatype: float64}
# - {name: P+, datatype: float64}
# - {name: Si+, datatype: float64}
# - {name: Si+2, datatype: float64}
# - {name: Si+3, datatype: float64}
# - {name: Si+4, datatype: float64}
# - {name: Fe+, datatype: float64}
# - {name: Al+, datatype: float64}
# - {name: log_nH, datatype: float64}
# - {name: parameters, datatype: string, subtype: 'float64[1]'}
# schema: astropy-2.0
H H+ C+ C+2 C+3 N+ N+2 N+4 O O+2 O+5 O+6 P+ Si+ Si+2 Si+3 Si+4 Fe+ Al+ log_nH parameters
1.65961e+17 5.73558e+21 126549000000000.0 2.03332e+16 2.60521e+16 11188900000000.0 3774710000000000.0 4378940000000000.0 8104460000.0 9.84931e+16 2.59809e+16 2.98261e+16 48230500000.0 3648960000000.0 176609000000000.0 356670000000000.0 2684330000000000.0 3601400000.0 543278000000.0 -5.0 [-5.0]
1.65959e+17 5.42699e+21 130855000000000.0 2.02442e+16 2.50396e+16 11543300000000.0 3773930000000000.0 4191310000000000.0 8262330000.0 9.45743e+16 2.40735e+16 2.64569e+16 49737300000.0 3741790000000.0 177040000000000.0 345503000000000.0 2566670000000000.0 3820070000.0 561902000000.0 -4.98 [-4.98]
1.6597e+17 5.13569e+21 135206000000000.0 2.01517e+16 2.40659e+16 11898000000000.0 3770910000000000.0 4006650000000000.0 8423100000.0 9.08089e+16 2.22699e+16 2.34321e+16 51328100000.0 3832850000000.0 177348000000000.0 334600000000000.0 2456910000000000.0 4050140000.0 580940000000.0 -4.96 [-4.96]
1.65964e+17 4.85946e+21 139510000000000.0 2.00454e+16 2.31203e+16 12245000000000.0 3763900000000000.0 3825040000000000.0 8580040000.0 8.71451e+16 2.05686e+16 2.07215e+16 52955000000.0 3918300000000.0 177367000000000.0 323662000000000.0 2353060000000000.0 4288710000.0 599887000000.0 -4.94 [-4.94]
1.65962e+17 4.59845e+21 143770000000000.0 1.99321e+16 2.22089e+16 12582800000000.0 3754270000000000.0 3647110000000000.0 8732840000.0 8.3619e+16 1.8967e+16 1.82958e+16 54655800000.0 4000700000000.0 177244000000000.0 313013000000000.0 2256210000000000.0 4538050000.0 619126000000.0 -4.92 [-4.92]
1.6596e+17 4.35165e+21 148028000000000.0 1.98094e+16 2.13276e+16 12921900000000.0 3741920000000000.0 3472960000000000.0 8894380000.0 8.02232e+16 1.7463e+16 1.61299e+16 56438900000.0 4079600000000.0 176968000000000.0 302619000000000.0 2165650000000000.0 4798890000.0 638569000000.0 -4.9 [-4.9]
1.65959e+17 4.11887e+21 152317000000000.0 1.96802e+16 2.04768e+16 13266300000000.0 3727620000000000.0 3302930000000000.0 9066240000.0 7.69664e+16 1.6053e+16 1.42009e+16 58336000000.0 4156900000000.0 176619000000000.0 292569000000000.0 2081490000000000.0 5073070000.0 658420000000.0 -4.88 [-4.88]
1.65969e+17 3.89858e+21 156534000000000.0 1.95391e+16 1.96516e+16 13603200000000.0 3710510000000000.0 3136970000000000.0 9244470000.0 7.38294e+16 1.47338e+16 1.24842e+16 60322500000.0 4230500000000.0 176127000000000.0 282787000000000.0 2002700000000000.0 5359610000.0 678432000000.0 -4.86 [-4.86]
1.6597e+17 3.68993e+21 160620000000000.0 1.93853e+16 1.8851e+16 13924200000000.0 3690210000000000.0 2975450000000000.0 9419430000.0 7.07986e+16 1.35026e+16 1.09583e+16 62406600000.0 4300440000000.0 175489000000000.0 273229000000000.0 1928910000000000.0 5657890000.0 698472000000.0 -4.84 [-4.84]
1.65961e+17 3.49261e+21 164711000000000.0 1.92203e+16 1.80738e+16 14254400000000.0 3667570000000000.0 2818100000000000.0 9615130000.0 6.78902e+16 1.23548e+16 9605790000000000.0 64610500000.0 4367910000000.0 174770000000000.0 263998000000000.0 1860100000000000.0 5970670000.0 718730000000.0 -4.82 [-4.82]
