# %ECSV 1.0
# ---
# datatype:
# - {name: H, datatype: float64}
# - {name: H+, datatype: float64}
# - {name: C+, datatype: float64}
# - {name: C+2, datatype: float64}
# - {name: C+3, datatype: float64}
# - {name: N+, datatype: float64}
# - {name: N+2, datatype: float64}
# - {name: N+4, datatype: float64}
# - {name: O, datatype: float64}
# - {name: O+2, datatype: float64}
# - {name: O+5, datatype: float64}
# - {name: O+6, datatype: float64}
# - {name: P+, datatype: float64}
# - {name: Si+, datatype: float64}
# - {name: Si+2, datatype: float64}
# - {name: Si+3, datatype: float64}
# - {name: Si+4, datatype: float64}
# - {name: Fe+, datatype: float64}
# - {name: Al+, datatype: float64}
# - {name: log_nH, datatype: float64}
# - {name: parameters, datatype: string, subtype: 'float64[1]'}
# schema: astropy-2.0
H H+ C+ C+2 C+3 N+ N+2 N+4 O O+2 O+5 O+6 P+ Si+ Si+2 Si+3 Si+4 Fe+ Al+ log_nH parameters
1479110000000000.0 4.38046e+19 136591000000.0 18096000000000.0 59193500000000.0 10109400000.0 2929320000000.0 49529300000000.0 811202.0 7954520000000.0 507194000000000.0 678673000000000.0 8320320.0 134988000.0 6179390000.0 26296800000.0 2292020000000.0 31645.6 4230730.0 -5.0 [-5.0]
1479110000000000.0 4.14987e+19 147529000000.0 19017300000000.0 59860900000000.0 11008900000.0 3107620000000.0 48617400000000.0 907762.0 8464560000000.0 478432000000000.0 610448000000000.0 9737490.0 159110000.0 7135340000.0 29378700000.0 2425690000000.0 38364.3 5034930.0 -4.98 [-4.98]
1479110000000000.0 3.93188e+19 159171000000.0 19961800000000.0 60466600000000.0 11975700000.0 3292550000000.0 47641200000000.0 1015530.0 8994580000000.0 450332000000000.0 548016000000000.0 11376300.0 187180000.0 8226170000.0 32772200000.0 2563400000000.0 46466.7 5978180.0 -4.96 [-4.96]
1479110000000000.0 3.72574e+19 171547000000.0 20928300000000.0 61009100000000.0 13012800000.0 3483860000000.0 46603900000000.0 1135780.0 9544060000000.0 422973000000000.0 491011000000000.0 13268000.0 219778000.0 9468780000.0 36502900000.0 2704920000000.0 56227.3 7082170.0 -4.94 [-4.94]
1479110000000000.0 3.53076e+19 184686000000.0 21915800000000.0 61486700000000.0 14123100000.0 3681270000000.0 45508900000000.0 1269870.0 10112400000000.0 396428000000000.0 439067000000000.0 15447300.0 257557000.0 10882000000.0 40597800000.0 2850040000000.0 67972.2 8371750.0 -4.92 [-4.92]
1479110000000000.0 3.34628e+19 198614000000.0 22922700000000.0 61898000000000.0 15309400000.0 3884380000000.0 44360100000000.0 1419340.0 10698900000000.0 370756000000000.0 391844000000000.0 17953100.0 301252000.0 12486600000.0 45085300000.0 2998500000000.0 82088.9 9875160.0 -4.9 [-4.9]
1479110000000000.0 3.1717e+19 213358000000.0 23947500000000.0 62241600000000.0 16574100000.0 4092790000000.0 43161600000000.0 1585890.0 11302500000000.0 346010000000000.0 349013000000000.0 20828900.0 351683000.0 14305300000.0 49995100000.0 3150020000000.0 99036.6 11624500.0 -4.88 [-4.88]
1479110000000000.0 3.00645e+19 228950000000.0 24988700000000.0 62516200000000.0 17920300000.0 4306030000000.0 41917700000000.0 1771510.0 11922700000000.0 322231000000000.0 310241000000000.0 24123700.0 409779000.0 16363600000.0 55358800000.0 3304260000000.0 119363.0 13656300.0 -4.86 [-4.86]
1479110000000000.0 2.85002e+19 245403000000.0 26043900000000.0 62720700000000.0 19349100000.0 4523470000000.0 40633300000000.0 1978190.0 12557900000000.0 299458000000000.0 275237000000000.0 27889400.0 476543000.0 18688400000.0 61208000000.0 3460850000000.0 143706.0 16011500.0 -4.84 [-4.84]
1479110000000000.0 2.70188e+19 262739000000.0 27111100000000.0 62853900000000.0 20862400000.0 4744480000000.0 39313100000000.0 2208300.0 13207000000000.0 277712000000000.0 243703000000000.0 32185300.0 553116000.0 21310100000.0 67577100000.0 3619400000000.0 172826.0 18736800.0 -4.82 [-4.82]
