H	H+	C+	C+2	C+3	N+2	N+4	O	O+2	O+5	O+6	Si+	Si+2	Si+3	Si+4
2.29087e+13	3.06231e+18	1.79385e+08	5.77662e+10	5.52256e+11	8.17367e+09	9.28190e+11	5.41598e+02	1.95769e+10	2.05933e+13	9.39882e+13	1.92759e+04	1.80989e+06	1.91906e+07	6.69282e+09
2.29087e+13	2.88566e+18	2.00132e+08	6.28026e+10	5.75975e+11	8.87060e+09	9.42173e+11	6.06468e+02	2.13168e+10	2.03590e+13	8.78809e+13	2.39878e+04	2.18359e+06	2.23264e+07	7.34606e+09
2.29087e+13	2.72009e+18	2.22824e+08	6.81473e+10	5.99734e+11	9.61587e+09	9.55004e+11	6.78968e+02	2.31954e+10	2.00930e+13	8.20573e+13	2.97660e+04	2.62838e+06	2.59225e+07	8.04913e+09
2.29087e+13	2.56486e+18	2.47607e+08	7.38087e+10	6.23471e+11	1.04125e+10	9.66649e+11	7.60080e+02	2.52230e+10	1.97965e+13	7.65135e+13	3.68328e+04	3.15664e+06	3.00380e+07	8.80447e+09
2.29087e+13	2.41926e+18	2.74635e+08	7.97957e+10	6.47130e+11	1.12636e+10	9.77081e+11	8.50907e+02	2.74105e+10	1.94704e+13	7.12440e+13	4.54538e+04	3.78272e+06	3.47388e+07	9.61452e+09
2.29087e+13	2.28265e+18	3.04072e+08	8.61161e+10	6.70653e+11	1.21725e+10	9.86276e+11	9.52678e+02	2.97687e+10	1.91162e+13	6.62431e+13	5.59445e+04	4.52324e+06	4.00977e+07	1.04817e+10
2.29087e+13	2.15440e+18	3.36094e+08	9.27788e+10	6.93984e+11	1.31427e+10	9.94211e+11	1.06681e+03	3.23098e+10	1.87352e+13	6.15039e+13	6.86812e+04	5.39746e+06	4.61961e+07	1.14085e+10
2.29087e+13	2.03397e+18	3.70886e+08	9.97909e+10	7.17066e+11	1.41777e+10	1.00087e+12	1.19487e+03	3.50450e+10	1.83288e+13	5.70199e+13	8.41068e+04	6.42743e+06	5.31222e+07	1.23973e+10
2.29087e+13	1.92085e+18	4.08646e+08	1.07160e+11	7.39844e+11	1.52812e+10	1.00623e+12	1.33867e+03	3.79869e+10	1.78987e+13	5.27842e+13	1.02746e+05	7.63856e+06	6.09733e+07	1.34501e+10
2.29087e+13	1.81453e+18	4.49589e+08	1.14894e+11	7.62268e+11	1.64570e+10	1.01028e+12	1.50020e+03	4.11478e+10	1.74465e+13	4.87884e+13	1.25222e+05	9.06030e+06	6.98584e+07	1.45695e+10
2.29087e+13	1.71457e+18	4.93935e+08	1.23000e+11	7.84284e+11	1.77090e+10	1.01301e+12	1.68171e+03	4.45399e+10	1.69740e+13	4.50255e+13	1.52261e+05	1.07260e+07	7.98936e+07	1.57573e+10
2.29087e+13	1.62056e+18	5.41924e+08	1.31484e+11	8.05845e+11	1.90411e+10	1.01440e+12	1.88574e+03	4.81754e+10	1.64831e+13	4.14873e+13	1.84721e+05	1.26740e+07	9.12084e+07	1.70157e+10
2.29087e+13	1.53210e+18	5.93805e+08	1.40352e+11	8.26904e+11	2.04571e+10	1.01446e+12	2.11507e+03	5.20661e+10	1.59757e+13	3.81657e+13	2.23608e+05	1.49483e+07	1.03943e+08	1.83463e+10
2.29087e+13	1.44883e+18	6.49843e+08	1.49611e+11	8.47415e+11	2.19608e+10	1.01317e+12	2.37284e+03	5.62236e+10	1.54539e+13	3.50524e+13	2.70099e+05	1.75990e+07	1.18252e+08	1.97510e+10
2.29087e+13	1.37042e+18	7.10328e+08	1.59266e+11	8.67333e+11	2.35564e+10	1.01054e+12	2.66271e+03	6.06597e+10	1.49197e+13	3.21397e+13	3.25565e+05	2.06826e+07	1.34298e+08	2.12310e+10
2.29087e+13	1.29655e+18	7.75544e+08	1.69322e+11	8.86620e+11	2.52472e+10	1.00657e+12	2.98840e+03	6.53838e+10	1.43754e+13	2.94190e+13	3.91606e+05	2.42642e+07	1.52265e+08	2.27877e+10
2.29087e+13	1.22694e+18	8.45807e+08	1.79782e+11	9.05235e+11	2.70367e+10	1.00125e+12	3.35436e+03	7.04058e+10	1.38230e+13	2.68822e+13	4.70082e+05	2.84170e+07	1.72347e+08	2.44221e+10
2.29087e+13	1.16130e+18	9.21443e+08	1.90651e+11	9.23142e+11	2.89282e+10	9.94596e+11	3.76543e+03	7.57344e+10	1.32648e+13	2.45212e+13	5.63148e+05	3.32241e+07	1.94756e+08	2.61349e+10
2.29087e+13	1.09940e+18	1.00279e+09	2.01931e+11	9.40304e+11	3.09248e+10	9.86616e+11	4.22697e+03	8.13769e+10	1.27030e+13	2.23278e+13	6.73302e+05	3.87794e+07	2.19719e+08	2.79266e+10
