# %ECSV 1.0
# ---
# datatype:
# - {name: H, datatype: float64}
# - {name: H+, datatype: float64}
# - {name: C+, datatype: float64}
# - {name: C+2, datatype: float64}
# - {name: C+3, datatype: float64}
# - {name: N+2, datatype: float64}
# - {name: N+4, datatype: float64}
# - {name: O, datatype: float64}
# - {name: O+2, datatype: float64}
# - {name: O+5, datatype: float64}
# - {name: O+6, datatype: float64}
# - {name: Si+, datatype: float64}
# - {name: Si+2, datatype: float64}
# - {name: Si+3, datatype: float64}
# - {name: Si+4, datatype: float64}
# - {name: log_nH, datatype: float64}
# - {name: log_Te, datatype: float64}
# - {name: parameters, datatype: string, subtype: 'float64[1]'}
# schema: astropy-2.0
H H+ C+ C+2 C+3 N+2 N+4 O O+2 O+5 O+6 Si+ Si+2 Si+3 Si+4 log_nH log_Te parameters
22908700000000.0 3.06231e+18 179385000.0 57766200000.0 552256000000.0 8173670000.0 928190000000.0 541.598 19576900000.0 20593300000000.0 93988200000000.0 19275.9 1809890.0 19190600.0 6692820000.0 -5.0 4.671 [-5.0]
22908700000000.0 2.88566e+18 200132000.0 62802600000.0 575975000000.0 8870600000.0 942173000000.0 606.468 21316800000.0 20359000000000.0 87880900000000.0 23987.8 2183590.0 22326400.0 7346060000.0 -4.98 4.664 [-4.98]
22908700000000.0 2.72009e+18 222824000.0 68147300000.0 599734000000.0 9615870000.0 955004000000.0 678.968 23195400000.0 20093000000000.0 82057300000000.0 29766.0 2628380.0 25922500.0 8049130000.0 -4.96 4.657 [-4.96]
22908700000000.0 2.56486e+18 247607000.0 73808700000.0 623471000000.0 10412500000.0 966649000000.0 760.08 25223000000.0 19796500000000.0 76513500000000.0 36832.8 3156640.0 30038000.0 8804470000.0 -4.94 4.65 [-4.94]
22908700000000.0 2.41926e+18 274635000.0 79795700000.0 647130000000.0 11263600000.0 977081000000.0 850.907 27410500000.0 19470400000000.0 71244000000000.0 45453.8 3782720.0 34738800.0 9614520000.0 -4.92 4.644 [-4.92]
22908700000000.0 2.28265e+18 304072000.0 86116100000.0 670653000000.0 12172500000.0 986276000000.0 952.678 29768700000.0 19116200000000.0 66243100000000.0 55944.5 4523240.0 40097700.0 10481700000.0 -4.9 4.637 [-4.9]
22908700000000.0 2.1544e+18 336094000.0 92778800000.0 693984000000.0 13142700000.0 994211000000.0 1066.81 32309800000.0 18735200000000.0 61503900000000.0 68681.2 5397460.0 46196100.0 11408500000.0 -4.88 4.631 [-4.88]
22908700000000.0 2.03397e+18 370886000.0 99790900000.0 717066000000.0 14177700000.0 1000870000000.0 1194.87 35045000000.0 18328800000000.0 57019900000000.0 84106.8 6427430.0 53122200.0 12397300000.0 -4.86 4.625 [-4.86]
22908700000000.0 1.92085e+18 408646000.0 107160000000.0 739844000000.0 15281200000.0 1006230000000.0 1338.67 37986900000.0 17898700000000.0 52784200000000.0 102746.0 7638560.0 60973300.0 13450100000.0 -4.84 4.619 [-4.84]
22908700000000.0 1.81453e+18 449589000.0 114894000000.0 762268000000.0 16457000000.0 1010280000000.0 1500.2 41147800000.0 17446500000000.0 48788400000000.0 125222.0 9060300.0 69858400.0 14569500000.0 -4.82 4.613 [-4.82]
