H	H+	C+	C+2	C+3	N+2	N+4	O	O+2	O+5	O+6	Si+	Si+2	Si+3	Si+4
1.47911e+14	1.98876e+19	1.13987e+09	3.69358e+11	3.56499e+12	5.21396e+10	6.00007e+12	3.42312e+03	1.25563e+11	1.33432e+14	6.10675e+14	1.22282e+05	1.15216e+07	1.22821e+08	4.30138e+10
1.47911e+14	1.87399e+19	1.27186e+09	4.01615e+11	3.71853e+12	5.65909e+10	6.09108e+12	3.83322e+03	1.36732e+11	1.31927e+14	5.71038e+14	1.52197e+05	1.39027e+07	1.42912e+08	4.72181e+10
1.47911e+14	1.76643e+19	1.41625e+09	4.35853e+11	3.87237e+12	6.13514e+10	6.17463e+12	4.29159e+03	1.48793e+11	1.30216e+14	5.33240e+14	1.88886e+05	1.67371e+07	1.65956e+08	5.17438e+10
1.47911e+14	1.66558e+19	1.57394e+09	4.72123e+11	4.02609e+12	6.64406e+10	6.25054e+12	4.80444e+03	1.61812e+11	1.28308e+14	4.97255e+14	2.33763e+05	2.01037e+07	1.92331e+08	5.66065e+10
1.47911e+14	1.57100e+19	1.74596e+09	5.10486e+11	4.17935e+12	7.18784e+10	6.31860e+12	5.37874e+03	1.75859e+11	1.26207e+14	4.63049e+14	2.88517e+05	2.40944e+07	2.22462e+08	6.18221e+10
1.47911e+14	1.48225e+19	1.93331e+09	5.50989e+11	4.33173e+12	7.76860e+10	6.37867e+12	6.02233e+03	1.91007e+11	1.23924e+14	4.30583e+14	3.55157e+05	2.88152e+07	2.56818e+08	6.74065e+10
1.47911e+14	1.39895e+19	2.13714e+09	5.93688e+11	4.48290e+12	8.38855e+10	6.43059e+12	6.74410e+03	2.07328e+11	1.21467e+14	3.99816e+14	4.36068e+05	3.43886e+07	2.95916e+08	7.33751e+10
1.47911e+14	1.32073e+19	2.35861e+09	6.38631e+11	4.63247e+12	9.04999e+10	6.47425e+12	7.55414e+03	2.24902e+11	1.18845e+14	3.70703e+14	5.34076e+05	4.09559e+07	3.40328e+08	7.97434e+10
1.47911e+14	1.24725e+19	2.59899e+09	6.85869e+11	4.78011e+12	9.75522e+10	6.50952e+12	8.46345e+03	2.43803e+11	1.16069e+14	3.43196e+14	6.52526e+05	4.86799e+07	3.90684e+08	8.65263e+10
1.47911e+14	1.17820e+19	2.85966e+09	7.35450e+11	4.92548e+12	1.05068e+11	6.53633e+12	9.48530e+03	2.64117e+11	1.13150e+14	3.17250e+14	7.95357e+05	5.77469e+07	4.47670e+08	9.37375e+10
1.47911e+14	1.11328e+19	3.14203e+09	7.87418e+11	5.06822e+12	1.13072e+11	6.55459e+12	1.06337e+04	2.85920e+11	1.10098e+14	2.92813e+14	9.67215e+05	6.83712e+07	5.12044e+08	1.01391e+11
1.47911e+14	1.05222e+19	3.44761e+09	8.41817e+11	5.20804e+12	1.21589e+11	6.56424e+12	1.19246e+04	3.09292e+11	1.06927e+14	2.69832e+14	1.17356e+06	8.07982e+07	5.84636e+08	1.09500e+11
1.47911e+14	9.94769e+18	3.77800e+09	8.98686e+11	5.34464e+12	1.30643e+11	6.56524e+12	1.33757e+04	3.34307e+11	1.03648e+14	2.48257e+14	1.42078e+06	9.53079e+07	6.66350e+08	1.18076e+11
1.47911e+14	9.40698e+18	4.13498e+09	9.58069e+11	5.47770e+12	1.40263e+11	6.55753e+12	1.50082e+04	3.61054e+11	1.00275e+14	2.28035e+14	1.71639e+06	1.12220e+08	7.58160e+08	1.27130e+11
1.47911e+14	8.89776e+18	4.52021e+09	1.01999e+12	5.60695e+12	1.50468e+11	6.54112e+12	1.68426e+04	3.89586e+11	9.68215e+13	2.09111e+14	2.06910e+06	1.31897e+08	8.61151e+08	1.36671e+11
1.47911e+14	8.41806e+18	4.93564e+09	1.08449e+12	5.73213e+12	1.61284e+11	6.51601e+12	1.89047e+04	4.19981e+11	9.33011e+13	1.91433e+14	2.48911e+06	1.54755e+08	9.76477e+08	1.46707e+11
1.47911e+14	7.96598e+18	5.38332e+09	1.15160e+12	5.85298e+12	1.72734e+11	6.48221e+12	2.12221e+04	4.52298e+11	8.97278e+13	1.74948e+14	2.98826e+06	1.81260e+08	1.10539e+09	1.57246e+11
1.47911e+14	7.53979e+18	5.86527e+09	1.22132e+12	5.96925e+12	1.84839e+11	6.43976e+12	2.38257e+04	4.86597e+11	8.61161e+13	1.59603e+14	3.58029e+06	2.11944e+08	1.24926e+09	1.68292e+11
1.47911e+14	7.13784e+18	6.38365e+09	1.29370e+12	6.08072e+12	1.97618e+11	6.38873e+12	2.67493e+04	5.22924e+11	8.24800e+13	1.45346e+14	4.28110e+06	2.47408e+08	1.40954e+09	1.79847e+11
1.47911e+14	6.75860e+18	6.94070e+09	1.36872e+12	6.18716e+12	2.11088e+11	6.32919e+12	3.00306e+04	5.61318e+11	7.88339e+13	1.32125e+14	5.10905e+06	2.88327e+08	1.58782e+09	1.91914e+11
