# %ECSV 1.0
# ---
# datatype:
# - {name: H, datatype: float64}
# - {name: H+, datatype: float64}
# - {name: C+, datatype: float64}
# - {name: C+2, datatype: float64}
# - {name: C+3, datatype: float64}
# - {name: N+2, datatype: float64}
# - {name: N+4, datatype: float64}
# - {name: O, datatype: float64}
# - {name: O+2, datatype: float64}
# - {name: O+5, datatype: float64}
# - {name: O+6, datatype: float64}
# - {name: Si+, datatype: float64}
# - {name: Si+2, datatype: float64}
# - {name: Si+3, datatype: float64}
# - {name: Si+4, datatype: float64}
# - {name: log_nH, datatype: float64}
# - {name: log_Te, datatype: float64}
# - {name: parameters, datatype: string, subtype: 'float64[1]'}
# schema: astropy-2.0
H H+ C+ C+2 C+3 N+2 N+4 O O+2 O+5 O+6 Si+ Si+2 Si+3 Si+4 log_nH log_Te parameters
14125400000000.0 1.10585e+18 288941000.0 68274700000.0 439339000000.0 9861450000.0 582673000000.0 1038.26 24341100000.0 10231700000000.0 30135800000000.0 70054.2 4972140.0 37649000.0 8054910000.0 -5.0 4.619 [-5.0]
14125400000000.0 1.04447e+18 317862000.0 73213800000.0 452763000000.0 10618400000.0 585081000000.0 1161.98 26350700000.0 9971550000000.0 27850500000000.0 85347.8 5896840.0 43136600.0 8724510000.0 -4.98 4.613 [-4.98]
14125400000000.0 9.86771e+17 349179000.0 78389700000.0 465941000000.0 11424100000.0 586698000000.0 1300.86 28505800000.0 9699540000000.0 25697700000000.0 103739.0 6980150.0 49335400.0 9435000000.0 -4.96 4.607 [-4.96]
14125400000000.0 9.32518e+17 383047000.0 83805300000.0 478843000000.0 12280500000.0 587520000000.0 1456.73 30813300000.0 9416800000000.0 23673300000000.0 125802.0 8246760.0 56323900.0 10187500000.0 -4.94 4.602 [-4.94]
14125400000000.0 8.81482e+17 419639000.0 89464100000.0 491437000000.0 13190100000.0 587541000000.0 1631.69 33280400000.0 9124500000000.0 21772800000000.0 152215.0 9725040.0 64188900.0 10982900000.0 -4.92 4.596 [-4.92]
14125400000000.0 8.33447e+17 459149000.0 95370700000.0 503698000000.0 14155600000.0 586759000000.0 1828.18 35914800000.0 8823780000000.0 19991400000000.0 183775.0 11447700.0 73026100.0 11822500000.0 -4.9 4.591 [-4.9]
14125400000000.0 7.88224e+17 501757000.0 101527000000.0 515598000000.0 15178800000.0 585173000000.0 2048.73 38722300000.0 8515940000000.0 18324700000000.0 221399.0 13451200.0 82936900.0 12707000000.0 -4.88 4.586 [-4.88]
14125400000000.0 7.4563e+17 547670000.0 107935000000.0 527110000000.0 16262100000.0 582782000000.0 2296.29 41709400000.0 8202230000000.0 16768100000000.0 266164.0 15777700.0 94033200.0 13637000000.0 -4.86 4.58 [-4.86]
14125400000000.0 7.05495e+17 597101000.0 114598000000.0 538212000000.0 17407600000.0 579590000000.0 2574.11 44881900000.0 7883920000000.0 15316800000000.0 319318.0 18474400.0 106436000.0 14613100000.0 -4.84 4.575 [-4.84]
14125400000000.0 6.67663e+17 650268000.0 121516000000.0 548879000000.0 18617100000.0 575601000000.0 2885.79 48244500000.0 7562320000000.0 13966300000000.0 382304.0 21595200.0 120274000.0 15635800000.0 -4.82 4.57 [-4.82]
