H	H+	C+	C+2	C+3	N+	N+2	N+4	O	O+2	O+5	O+6	P+	Si+	Si+2	Si+3	Si+4
1.86209e+15	3.31687e+19	3.34228e+11	3.75129e+13	8.56475e+13	2.66530e+10	6.65640e+12	5.06378e+13	2.83727e+06	1.89737e+13	3.25484e+14	2.52675e+14	4.91334e+07	9.10039e+08	3.53480e+10	1.09666e+11	5.36832e+12
1.86209e+15	3.14557e+19	3.56854e+11	3.89168e+13	8.55323e+13	2.86312e+10	6.94959e+12	4.87072e+13	3.16568e+06	1.98625e+13	2.99887e+14	2.22422e+14	5.64149e+07	1.05031e+09	4.00928e+10	1.20431e+11	5.58563e+12
1.86209e+15	2.98323e+19	3.80581e+11	4.03253e+13	8.53205e+13	3.07102e+10	7.24385e+12	4.67588e+13	3.53127e+06	2.07626e+13	2.75758e+14	1.95427e+14	6.46597e+07	1.20985e+09	4.54029e+10	1.32060e+11	5.80280e+12
1.86209e+15	2.82937e+19	4.05423e+11	4.17345e+13	8.50114e+13	3.28906e+10	7.53811e+12	4.48001e+13	3.93835e+06	2.16722e+13	2.53075e+14	1.71391e+14	7.39770e+07	1.39092e+09	5.13349e+10	1.44602e+11	6.01907e+12
1.86209e+15	2.68354e+19	4.31390e+11	4.31404e+13	8.46046e+13	3.51726e+10	7.83132e+12	4.28384e+13	4.39177e+06	2.25892e+13	2.31811e+14	1.50037e+14	8.44846e+07	1.59601e+09	5.79497e+10	1.58103e+11	6.23364e+12
1.86209e+15	2.54532e+19	4.58486e+11	4.45387e+13	8.41002e+13	3.75561e+10	8.12235e+12	4.08811e+13	4.89702e+06	2.35119e+13	2.11930e+14	1.31108e+14	9.63110e+07	1.82776e+09	6.53126e+10	1.72611e+11	6.44567e+12
1.86209e+15	2.41429e+19	4.86712e+11	4.59248e+13	8.34980e+13	4.00405e+10	8.41011e+12	3.89355e+13	5.46026e+06	2.44384e+13	1.93390e+14	1.14364e+14	1.09597e+08	2.08910e+09	7.34928e+10	1.88173e+11	6.65426e+12
1.86209e+15	2.29007e+19	5.16065e+11	4.72940e+13	8.27986e+13	4.26253e+10	8.69347e+12	3.70083e+13	6.08849e+06	2.53667e+13	1.76146e+14	9.95822e+13	1.24492e+08	2.38314e+09	8.25643e+10	2.04832e+11	6.85853e+12
1.86209e+15	2.17232e+19	5.46536e+11	4.86414e+13	8.20026e+13	4.53096e+10	8.97136e+12	3.51062e+13	6.78963e+06	2.62949e+13	1.60148e+14	8.65614e+13	1.41160e+08	2.71326e+09	9.26052e+10	2.22632e+11	7.05754e+12
1.86209e+15	2.06070e+19	5.78111e+11	4.99620e+13	8.11110e+13	4.80923e+10	9.24270e+12	3.32353e+13	7.57263e+06	2.72212e+13	1.45341e+14	7.51145e+13	1.59776e+08	3.08309e+09	1.03698e+11	2.41614e+11	7.25036e+12
1.86209e+15	1.95487e+19	6.10771e+11	5.12506e+13	8.01250e+13	5.09721e+10	9.50646e+12	3.14015e+13	8.44757e+06	2.81436e+13	1.31670e+14	6.50747e+13	1.80524e+08	3.49644e+09	1.15928e+11	2.61812e+11	7.43597e+12
1.86209e+15	1.85455e+19	6.44489e+11	5.25018e+13	7.90465e+13	5.39478e+10	9.76164e+12	2.96100e+13	9.42588e+06	2.90600e+13	1.19077e+14	5.62882e+13	2.03605e+08	3.95744e+09	1.29386e+11	2.83260e+11	7.61344e+12
1.86209e+15	1.75944e+19	6.79235e+11	5.37103e+13	7.78773e+13	5.70178e+10	1.00073e+13	2.78656e+13	1.05206e+07	2.99688e+13	1.07504e+14	4.86129e+13	2.29228e+08	4.47043e+09	1.44167e+11	3.05988e+11	7.78179e+12
1.86209e+15	1.66927e+19	7.14972e+11	5.48707e+13	7.66200e+13	6.01809e+10	1.02425e+13	2.61725e+13	1.17463e+07	3.08680e+13	9.68917e+13	4.19208e+13	2.57618e+08	5.04000e+09	1.60365e+11	3.30016e+11	7.94004e+12
1.86209e+15	1.58379e+19	7.51660e+11	5.59778e+13	7.52774e+13	6.34357e+10	1.04665e+13	2.45345e+13	1.31196e+07	3.17560e+13	8.71830e+13	3.60966e+13	2.89010e+08	5.67098e+09	1.78082e+11	3.55359e+11	8.08724e+12
1.86209e+15	1.50275e+19	7.89246e+11	5.70263e+13	7.38526e+13	6.67805e+10	1.06786e+13	2.29545e+13	1.46594e+07	3.26309e+13	7.83193e+13	3.10363e+13	3.23649e+08	6.36841e+09	1.97420e+11	3.82028e+11	8.22247e+12
1.86209e+15	1.42592e+19	8.27671e+11	5.80108e+13	7.23494e+13	7.02137e+10	1.08778e+13	2.14353e+13	1.63867e+07	3.34910e+13	7.02445e+13	2.66475e+13	3.61789e+08	7.13747e+09	2.18478e+11	4.10022e+11	8.34481e+12
1.86209e+15	1.35309e+19	8.66871e+11	5.89264e+13	7.07718e+13	7.37339e+10	1.10638e+13	1.99787e+13	1.83254e+07	3.43347e+13	6.29033e+13	2.28475e+13	4.03691e+08	7.98360e+09	2.41362e+11	4.39331e+11	8.45340e+12
1.86209e+15	1.28404e+19	9.06778e+11	5.97683e+13	6.91242e+13	7.73396e+10	1.12358e+13	1.85861e+13	2.05026e+07	3.51601e+13	5.62425e+13	1.95626e+13	4.49626e+08	8.91235e+09	2.66175e+11	4.69936e+11	8.54739e+12
1.86209e+15	1.21857e+19	9.47312e+11	6.05319e+13	6.74115e+13	8.10296e+10	1.13934e+13	1.72586e+13	2.29488e+07	3.59659e+13	5.02107e+13	1.67275e+13	4.99865e+08	9.92933e+09	2.93014e+11	5.01805e+11	8.62603e+12
1.86209e+15	1.15650e+19	9.88376e+11	6.12122e+13	6.56383e+13	8.48013e+10	1.15361e+13	1.59964e+13	2.56985e+07	3.67499e+13	4.47586e+13	1.42842e+13	5.54691e+08	1.10403e+10	3.21976e+11	5.34894e+11	8.68852e+12
1.86209e+15	1.09764e+19	1.02989e+12	6.18061e+13	6.38108e+13	8.86544e+10	1.16637e+13	1.47997e+13	2.87901e+07	3.75110e+13	3.98400e+13	1.21821e+13	6.14363e+08	1.22508e+10	3.53154e+11	5.69145e+11	8.73428e+12
1.86209e+15	1.04183e+19	1.07173e+12	6.23093e+13	6.19349e+13	9.25854e+10	1.17757e+13	1.36681e+13	3.22668e+07	3.82476e+13	3.54107e+13	1.03759e+13	6.79118e+08	1.35664e+10	3.86628e+11	6.04495e+11	8.76273e+12
1.86209e+15	9.88922e+18	1.11386e+12	6.27203e+13	6.00168e+13	9.65975e+10	1.18721e+13	1.26007e+13	3.61787e+07	3.89584e+13	3.14292e+13	8.82659e+12	7.49246e+08	1.49930e+10	4.22483e+11	6.40845e+11	8.77339e+12
1.86208e+15	9.38753e+18	1.15613e+12	6.30357e+13	5.80628e+13	1.00687e+11	1.19527e+13	1.15964e+13	4.05801e+07	3.96418e+13	2.78565e+13	7.49929e+12	8.24951e+08	1.65357e+10	4.60778e+11	6.78099e+11	8.76583e+12
1.86208e+15	8.91180e+18	1.19843e+12	6.32536e+13	5.60797e+13	1.04853e+11	1.20174e+13	1.06538e+13	4.55332e+07	4.02966e+13	2.46558e+13	6.36378e+12	9.06438e+08	1.81993e+10	5.01564e+11	7.16136e+11	8.73977e+12
1.86208e+15	8.46063e+18	1.24063e+12	6.33724e+13	5.40741e+13	1.09093e+11	1.20662e+13	9.77117e+12	5.11071e+07	4.09212e+13	2.17932e+13	5.39364e+12	9.93871e+08	1.99882e+10	5.44873e+11	7.54821e+11	8.69497e+12
1.86208e+15	8.03276e+18	1.28264e+12	6.33915e+13	5.20527e+13	1.13407e+11	1.20991e+13	8.94662e+12	5.73800e+07	4.15145e+13	1.92371e+13	4.56590e+12	1.08739e+09	2.19067e+10	5.90724e+11	7.93998e+11	8.63135e+12
1.86209e+15	7.62697e+18	1.32433e+12	6.33109e+13	5.00226e+13	1.17794e+11	1.21163e+13	8.17807e+12	6.44393e+07	4.20752e+13	1.69583e+13	3.86059e+12	1.18708e+09	2.39580e+10	6.39111e+11	8.33496e+11	8.54891e+12
1.86209e+15	7.24206e+18	1.36559e+12	6.31307e+13	4.79903e+13	1.22253e+11	1.21178e+13	7.46327e+12	7.23826e+07	4.26020e+13	1.49297e+13	3.26034e+12	1.29298e+09	2.61445e+10	6.89999e+11	8.73119e+11	8.44777e+12
1.86208e+15	6.87693e+18	1.40628e+12	6.28519e+13	4.59627e+13	1.26781e+11	1.21038e+13	6.79990e+12	8.13193e+07	4.30937e+13	1.31267e+13	2.75014e+12	1.40504e+09	2.84676e+10	7.43326e+11	9.12663e+11	8.32818e+12
1.86208e+15	6.53053e+18	1.44628e+12	6.24763e+13	4.39462e+13	1.31378e+11	1.20746e+13	6.18555e+12	9.13718e+07	4.35493e+13	1.15265e+13	2.31701e+12	1.52317e+09	3.09277e+10	7.99002e+11	9.51907e+11	8.19051e+12
1.86209e+15	6.20187e+18	1.48547e+12	6.20059e+13	4.19472e+13	1.36041e+11	1.20305e+13	5.61777e+12	1.02676e+08	4.39675e+13	1.01083e+13	1.94975e+12	1.64718e+09	3.35240e+10	8.56900e+11	9.90609e+11	8.03527e+12
1.86209e+15	5.88999e+18	1.52375e+12	6.14435e+13	3.99716e+13	1.40770e+11	1.19717e+13	5.09408e+12	1.15386e+08	4.43474e+13	8.85325e+12	1.63872e+12	1.77682e+09	3.62539e+10	9.16855e+11	1.02852e+12	7.86308e+12
1.86209e+15	5.59402e+18	1.56099e+12	6.07926e+13	3.80252e+13	1.45562e+11	1.18988e+13	4.61200e+12	1.29670e+08	4.46879e+13	7.74404e+12	1.37563e+12	1.91174e+09	3.91140e+10	9.78670e+11	1.06537e+12	7.67471e+12
1.86209e+15	5.31311e+18	1.59709e+12	6.00569e+13	3.61133e+13	1.50417e+11	1.18120e+13	4.16908e+12	1.45719e+08	4.49880e+13	6.76512e+12	1.15335e+12	2.05152e+09	4.20985e+10	1.04210e+12	1.10088e+12	7.47103e+12
1.86209e+15	5.04612e+18	1.63161e+12	5.92349e+13	3.42408e+13	1.55306e+11	1.17110e+13	3.76282e+12	1.63739e+08	4.52453e+13	5.90198e+12	9.65644e+11	2.19513e+09	4.51938e+10	1.10676e+12	1.13486e+12	7.25277e+12
1.86209e+15	4.79304e+18	1.66519e+12	5.83436e+13	3.24123e+13	1.60283e+11	1.15979e+13	3.39108e+12	1.83973e+08	4.54621e+13	5.14264e+12	8.07581e+11	2.34304e+09	4.84037e+10	1.17252e+12	1.16685e+12	7.02171e+12
1.86208e+15	4.55277e+18	1.69737e+12	5.73818e+13	3.06317e+13	1.65320e+11	1.14725e+13	3.05144e+12	2.06677e+08	4.56358e+13	4.47518e+12	6.74519e+11	2.49405e+09	5.17110e+10	1.23893e+12	1.19665e+12	6.77877e+12
1.86208e+15	4.32464e+18	1.72808e+12	5.63547e+13	2.89025e+13	1.70416e+11	1.13352e+13	2.74170e+12	2.32140e+08	4.57657e+13	3.88925e+12	5.62639e+11	2.64743e+09	5.51033e+10	1.30558e+12	1.22399e+12	6.52533e+12
1.86208e+15	4.10802e+18	1.75727e+12	5.52679e+13	2.72277e+13	1.75570e+11	1.11867e+13	2.45973e+12	2.60682e+08	4.58512e+13	3.37557e+12	4.68686e+11	2.80240e+09	5.85659e+10	1.37204e+12	1.24859e+12	6.26285e+12
1.86208e+15	3.90230e+18	1.78488e+12	5.41272e+13	2.56100e+13	1.80782e+11	1.10274e+13	2.20348e+12	2.92658e+08	4.58915e+13	2.92581e+12	3.89886e+11	2.95811e+09	6.20829e+10	1.43783e+12	1.27021e+12	5.99285e+12
1.86208e+15	3.70693e+18	1.81090e+12	5.29385e+13	2.40513e+13	1.86053e+11	1.08581e+13	1.97102e+12	3.28459e+08	4.58861e+13	2.53256e+12	3.23881e+11	3.11371e+09	6.56372e+10	1.50249e+12	1.28860e+12	5.71697e+12
1.86209e+15	3.52138e+18	1.83528e+12	5.17078e+13	2.25533e+13	1.91382e+11	1.06793e+13	1.76050e+12	3.68518e+08	4.58344e+13	2.18916e+12	2.68666e+11	3.26832e+09	6.92102e+10	1.56548e+12	1.30356e+12	5.43687e+12
1.86208e+15	3.34513e+18	1.85802e+12	5.04407e+13	2.11170e+13	1.96772e+11	1.04918e+13	1.57017e+12	4.13309e+08	4.57361e+13	1.88969e+12	2.22538e+11	3.42106e+09	7.27822e+10	1.62632e+12	1.31492e+12	5.15422e+12
1.86208e+15	3.17773e+18	1.87912e+12	4.91434e+13	1.97433e+13	2.02225e+11	1.02961e+13	1.39840e+12	4.63357e+08	4.55908e+13	1.62888e+12	1.84055e+11	3.57108e+09	7.63336e+10	1.68448e+12	1.32252e+12	4.87073e+12
1.86208e+15	3.01871e+18	1.89858e+12	4.78213e+13	1.84322e+13	2.07741e+11	1.00929e+13	1.24362e+12	5.19239e+08	4.53982e+13	1.40205e+12	1.51994e+11	3.71748e+09	7.98436e+10	1.73946e+12	1.32626e+12	4.58804e+12
1.86208e+15	2.86765e+18	1.91642e+12	4.64799e+13	1.71838e+13	2.13323e+11	9.88298e+12	1.10439e+12	5.81585e+08	4.51583e+13	1.20505e+12	1.25321e+11	3.85950e+09	8.32923e+10	1.79079e+12	1.32609e+12	4.30780e+12
1.86208e+15	2.72417e+18	1.93268e+12	4.51249e+13	1.59975e+13	2.18977e+11	9.66696e+12	9.79357e+11	6.51085e+08	4.48712e+13	1.03419e+12	1.03165e+11	3.99643e+09	8.66611e+10	1.83803e+12	1.32197e+12	4.03156e+12
1.86208e+15	2.58786e+18	1.94737e+12	4.37608e+13	1.48727e+13	2.24702e+11	9.44547e+12	8.67259e+11	7.28489e+08	4.45368e+13	8.86213e+11	8.47871e+10	4.12752e+09	8.99304e+10	1.88076e+12	1.31395e+12	3.76079e+12
1.86208e+15	2.45837e+18	1.96056e+12	4.23930e+13	1.38081e+13	2.30507e+11	9.21931e+12	7.66912e+11	8.14630e+08	4.41556e+13	7.58240e+11	6.95675e+10	4.25223e+09	9.30839e+10	1.91864e+12	1.30207e+12	3.49685e+12
1.86208e+15	2.33537e+18	1.97228e+12	4.10258e+13	1.28026e+13	2.36395e+11	8.98912e+12	6.77234e+11	9.10395e+08	4.37279e+13	6.47733e+11	5.69835e+10	4.36998e+09	9.61058e+10	1.95136e+12	1.28648e+12	3.24096e+12
1.86208e+15	2.21869e+18	1.98250e+12	3.96651e+13	1.18563e+13	2.42361e+11	8.75590e+12	5.97337e+11	1.01662e+09	4.32554e+13	5.52579e+11	4.66080e+10	4.48000e+09	9.89733e+10	1.97867e+12	1.26741e+12	2.99451e+12
1.86209e+15	2.10753e+18	1.99151e+12	3.83092e+13	1.09627e+13	2.48440e+11	8.51920e+12	5.25941e+11	1.13478e+09	4.27356e+13	4.70413e+11	3.80334e+10	4.58284e+09	1.01703e+11	2.00046e+12	1.24479e+12	2.75747e+12
1.86208e+15	2.00208e+18	1.99912e+12	3.69671e+13	1.01247e+13	2.54606e+11	8.28075e+12	4.62544e+11	1.26558e+09	4.21726e+13	3.99898e+11	3.09894e+10	4.67726e+09	1.04258e+11	2.01656e+12	1.21913e+12	2.53155e+12
1.86208e+15	1.90193e+18	2.00548e+12	3.56404e+13	9.33892e+12	2.60856e+11	8.04084e+12	4.06249e+11	1.41041e+09	4.15665e+13	3.39381e+11	2.52042e+10	4.76340e+09	1.06642e+11	2.02698e+12	1.19059e+12	2.31704e+12
1.86208e+15	1.80679e+18	2.01064e+12	3.43319e+13	8.60320e+12	2.67205e+11	7.80008e+12	3.56334e+11	1.57059e+09	4.09186e+13	2.87530e+11	2.04612e+10	4.84110e+09	1.08850e+11	2.03175e+12	1.15946e+12	2.11435e+12
1.86208e+15	1.71641e+18	2.01466e+12	3.30440e+13	7.91553e+12	2.73664e+11	7.55900e+12	3.12144e+11	1.74754e+09	4.02302e+13	2.43177e+11	1.65796e+10	4.91023e+09	1.10882e+11	2.03095e+12	1.12604e+12	1.92374e+12
1.86208e+15	1.63057e+18	2.01758e+12	3.17789e+13	7.27377e+12	2.80239e+11	7.31816e+12	2.73084e+11	1.94279e+09	3.95030e+13	2.05300e+11	1.34088e+10	4.97079e+09	1.12737e+11	2.02476e+12	1.09066e+12	1.74533e+12
1.86208e+15	1.54902e+18	2.01944e+12	3.05386e+13	6.67580e+12	2.86935e+11	7.07804e+12	2.38608e+11	2.15797e+09	3.87386e+13	1.73011e+11	1.08234e+10	5.02279e+09	1.14419e+11	2.01338e+12	1.05362e+12	1.57907e+12
1.86208e+15	1.47157e+18	2.02032e+12	2.93248e+13	6.11938e+12	2.93759e+11	6.83921e+12	2.08224e+11	2.39484e+09	3.79391e+13	1.45534e+11	8.71953e+09	5.06636e+09	1.15933e+11	1.99707e+12	1.01525e+12	1.42483e+12
1.86208e+15	1.39796e+18	2.02020e+12	2.81384e+13	5.60239e+12	3.00712e+11	6.60197e+12	1.81480e+11	2.65529e+09	3.71060e+13	1.22188e+11	7.01033e+09	5.10144e+09	1.17285e+11	1.97607e+12	9.75867e+11	1.28229e+12
1.86208e+15	1.32808e+18	2.01923e+12	2.69816e+13	5.12284e+12	3.07806e+11	6.36699e+12	1.57984e+11	2.94120e+09	3.62427e+13	1.02397e+11	5.62529e+09	5.12856e+09	1.18486e+11	1.95084e+12	9.35754e+11	1.15116e+12
1.86208e+15	1.26170e+18	2.01740e+12	2.58548e+13	4.67863e+12	3.15041e+11	6.13454e+12	1.37367e+11	3.25470e+09	3.53509e+13	8.56486e+10	4.50485e+09	5.14775e+09	1.19544e+11	1.92166e+12	8.95208e+11	1.03096e+12
1.86208e+15	1.19865e+18	2.01475e+12	2.47587e+13	4.26770e+12	3.22425e+11	5.90501e+12	1.19301e+11	3.59802e+09	3.44332e+13	7.15008e+10	3.60029e+09	5.15926e+09	1.20470e+11	1.88891e+12	8.54497e+11	9.21200e+11
1.86208e+15	1.13876e+18	2.01133e+12	2.36939e+13	3.88807e+12	3.29958e+11	5.67874e+12	1.03492e+11	3.97346e+09	3.34922e+13	5.95730e+10	2.87152e+09	5.16336e+09	1.21274e+11	1.85296e+12	8.13871e+11	8.21312e+11
1.86208e+15	1.08188e+18	2.00715e+12	2.26608e+13	3.53788e+12	3.37643e+11	5.45603e+12	8.96774e+10	4.38344e+09	3.25307e+13	4.95367e+10	2.28561e+09	5.16031e+09	1.21970e+11	1.81419e+12	7.73555e+11	7.30720e+11
1.86208e+15	1.02786e+18	2.00225e+12	2.16596e+13	3.21527e+12	3.45483e+11	5.23717e+12	7.76214e+10	4.83052e+09	3.15513e+13	4.11087e+10	1.81553e+09	5.15042e+09	1.22567e+11	1.77297e+12	7.33753e+11	6.48820e+11
1.86208e+15	9.76546e+17	1.99667e+12	2.06903e+13	2.91847e+12	3.53477e+11	5.02239e+12	6.71139e+10	5.31734e+09	3.05569e+13	3.40455e+10	1.43918e+09	5.13397e+09	1.23079e+11	1.72967e+12	6.94644e+11	5.75002e+11
1.86208e+15	9.27807e+17	1.99041e+12	1.97529e+13	2.64578e+12	3.61626e+11	4.81191e+12	5.79673e+10	5.84665e+09	2.95503e+13	2.81381e+10	1.13850e+09	5.11128e+09	1.23516e+11	1.68463e+12	6.56385e+11	5.08658e+11
1.86208e+15	8.81516e+17	1.98350e+12	1.88472e+13	2.39559e+12	3.69926e+11	4.60593e+12	5.00155e+10	6.42129e+09	2.85344e+13	2.32077e+10	8.98800e+08	5.08268e+09	1.23890e+11	1.63819e+12	6.19108e+11	4.49195e+11
1.86208e+15	8.37643e+17	1.97593e+12	1.79750e+13	2.16685e+12	3.78369e+11	4.40505e+12	4.31242e+10	7.04312e+09	2.75144e+13	1.91083e+10	7.08424e+08	5.04841e+09	1.24205e+11	1.59076e+12	5.83038e+11	3.96122e+11
1.86208e+15	7.95885e+17	1.96781e+12	1.71320e+13	1.95705e+12	3.86966e+11	4.20855e+12	3.71343e+10	7.71718e+09	2.64885e+13	1.56945e+10	5.57007e+08	5.00901e+09	1.24482e+11	1.54245e+12	5.48030e+11	3.48708e+11
1.86208e+15	7.56219e+17	1.95909e+12	1.63197e+13	1.76531e+12	3.95702e+11	4.01692e+12	3.19444e+10	8.44561e+09	2.54615e+13	1.28628e+10	4.37052e+08	4.96465e+09	1.24726e+11	1.49360e+12	5.14270e+11	3.06513e+11
1.86208e+15	7.18554e+17	1.94987e+12	1.55378e+13	1.59031e+12	4.04572e+11	3.83033e+12	2.74534e+10	9.23138e+09	2.44366e+13	1.05196e+10	3.42248e+08	4.91590e+09	1.24944e+11	1.44452e+12	4.81792e+11	2.69051e+11
