H	H+	C+	C+2	C+3	N+2	N+4	O	O+2	O+5	O+6	Si+	Si+2	Si+3	Si+4
3.09030e+13	1.67981e+18	2.69615e+07	3.04551e+09	1.12840e+10	6.75192e+08	1.20728e+10	4.49791e+02	2.16892e+09	1.57592e+11	3.55427e+11	8.78988e+03	4.72203e+05	2.00826e+06	3.08588e+08


3.09030e+13	1.67754e+18	3.38831e+07	3.83295e+09	1.42060e+10	8.48080e+08	1.51942e+10	5.61512e+02	2.72029e+09	1.98310e+11	4.46763e+11	1.10825e+04	5.94910e+05	2.53183e+06	3.88606e+08


3.09030e+13	1.67469e+18	4.25629e+07	4.82366e+09	1.78848e+10	1.06463e+09	1.91212e+10	6.99506e+02	3.40866e+09	2.49521e+11	5.61347e+11	1.39784e+04	7.49652e+05	3.19309e+06	4.89415e+08
3.09030e+13	1.67301e+18	4.76944e+07	5.41107e+09	2.00674e+10	1.19253e+09	2.14496e+10	7.80002e+02	3.81404e+09	2.79877e+11	6.29120e+11	1.57015e+04	8.41590e+05	3.58650e+06	5.49259e+08




3.09030e+13	1.66674e+18	6.70407e+07	7.63714e+09	2.83480e+10	1.67389e+09	3.02735e+10	1.07638e+03	5.33200e+09	3.94862e+11	8.84845e+11	2.22707e+04	1.19125e+06	5.08626e+06	7.76524e+08
3.09030e+13	1.66416e+18	7.50683e+07	8.56614e+09	3.18081e+10	1.87325e+09	3.39559e+10	1.19613e+03	5.95712e+09	4.42822e+11	9.91046e+11	2.50306e+04	1.33776e+06	5.71634e+06	8.71594e+08
3.09030e+13	1.66129e+18	8.40360e+07	9.60771e+09	3.56905e+10	2.09571e+09	3.80849e+10	1.32771e+03	6.65226e+09	4.96583e+11	1.10978e+12	2.81373e+04	1.50242e+06	6.42565e+06	9.78344e+08
3.09030e+13	1.65811e+18	9.40498e+07	1.07754e+10	4.00471e+10	2.34381e+09	4.27143e+10	1.47197e+03	7.42457e+09	5.56839e+11	1.24247e+12	3.16356e+04	1.68752e+06	7.22451e+06	1.09822e+09
3.09030e+13	1.65459e+18	1.05225e+08	1.20844e+10	4.49359e+10	2.62033e+09	4.79043e+10	1.62971e+03	8.28169e+09	6.24366e+11	1.39068e+12	3.55764e+04	1.89564e+06	8.12459e+06	1.23286e+09
3.09030e+13	1.65070e+18	1.17690e+08	1.35517e+10	5.04218e+10	2.92830e+09	5.37225e+10	1.80166e+03	9.23179e+09	7.00034e+11	1.55617e+12	4.00172e+04	2.12970e+06	9.13919e+06	1.38409e+09
3.09030e+13	1.64639e+18	1.31582e+08	1.51961e+10	5.65780e+10	3.27101e+09	6.02442e+10	1.98848e+03	1.02836e+10	7.84812e+11	1.74083e+12	4.50233e+04	2.39298e+06	1.02834e+07	1.55398e+09
3.09030e+13	1.64164e+18	1.47053e+08	1.70388e+10	6.34865e+10	3.65204e+09	6.75538e+10	2.19071e+03	1.14463e+10	8.79786e+11	1.94679e+12	5.06688e+04	2.68922e+06	1.15746e+07	1.74486e+09
3.09030e+13	1.63641e+18	1.64268e+08	1.91034e+10	7.12396e+10	4.07530e+09	7.57459e+10	2.40876e+03	1.27298e+10	9.86167e+11	2.17637e+12	5.70378e+04	3.02261e+06	1.30325e+07	1.95936e+09
3.09030e+13	1.63066e+18	1.83405e+08	2.14163e+10	7.99408e+10	4.54496e+09	8.49262e+10	2.64278e+03	1.41442e+10	1.10531e+12	2.43211e+12	6.42258e+04	3.39794e+06	1.46796e+07	2.20044e+09
3.09030e+13	1.62436e+18	2.04658e+08	2.40067e+10	8.97063e+10	5.06553e+09	9.52127e+10	2.89270e+03	1.57001e+10	1.23872e+12	2.71680e+12	7.23416e+04	3.82058e+06	1.65418e+07	2.47146e+09
3.09030e+13	1.61746e+18	2.28232e+08	2.69074e+10	1.00667e+11	5.64185e+09	1.06738e+11	3.15819e+03	1.74085e+10	1.38810e+12	3.03349e+12	8.15079e+04	4.29665e+06	1.86488e+07	2.77621e+09


3.09030e+13	1.60175e+18	2.83244e+08	3.37894e+10	1.26780e+11	6.98270e+09	1.34112e+11	3.73264e+03	2.13279e+10	1.74247e+12	3.77649e+12	1.03569e+05	5.43766e+06	2.37386e+07	3.50453e+09
3.09030e+13	1.59286e+18	3.15162e+08	3.78562e+10	1.42283e+11	7.75847e+09	1.50312e+11	4.03888e+03	2.35615e+10	1.95192e+12	4.21037e+12	1.16800e+05	6.11935e+06	2.68060e+07	3.93845e+09
3.09030e+13	1.58325e+18	3.50362e+08	4.24051e+10	1.59688e+11	8.61254e+09	1.68455e+11	4.35532e+03	2.59932e+10	2.18629e+12	4.69148e+12	1.31761e+05	6.88818e+06	3.02890e+07	4.42692e+09
3.09030e+13	1.57289e+18	3.89115e+08	4.74914e+10	1.79231e+11	9.55135e+09	1.88774e+11	4.67953e+03	2.86344e+10	2.44851e+12	5.22449e+12	1.48678e+05	7.75557e+06	3.42478e+07	4.97699e+09
3.09030e+13	1.56176e+18	4.31696e+08	5.31767e+10	2.01175e+11	1.05816e+10	2.11527e+11	5.00860e+03	3.14964e+10	2.74184e+12	5.81447e+12	1.67807e+05	8.73443e+06	3.87522e+07	5.59667e+09
3.09030e+13	1.54986e+18	4.78383e+08	5.95283e+10	2.25820e+11	1.17104e+10	2.37005e+11	5.33919e+03	3.45904e+10	3.06995e+12	6.46701e+12	1.89431e+05	9.83928e+06	4.38827e+07	6.29502e+09
3.09030e+13	1.53715e+18	5.29470e+08	6.66221e+10	2.53502e+11	1.29453e+10	2.65532e+11	5.66777e+03	3.79280e+10	3.43691e+12	7.18795e+12	2.13878e+05	1.10871e+07	4.97343e+07	7.08249e+09


3.09030e+13	1.50940e+18	6.45928e+08	8.33716e+10	3.19532e+11	1.57637e+10	3.33234e+11	6.30296e+03	4.53782e+10	4.30624e+12	8.86203e+12	2.72662e+05	1.40874e+07	6.40491e+07	8.97310e+09


3.09030e+13	1.47863e+18	7.83251e+08	1.04193e+11	4.02911e+11	1.91040e+10	4.18109e+11	6.88309e+03	5.39457e+10	5.39336e+12	1.08960e+13	3.47455e+05	1.79166e+07	8.27978e+07	1.13838e+10
3.09030e+13	1.46221e+18	8.60361e+08	1.16411e+11	4.52507e+11	2.09932e+10	4.68312e+11	7.14379e+03	5.86845e+10	6.03517e+12	1.20696e+13	3.92042e+05	2.02112e+07	9.42795e+07	1.28293e+10
