#Index	Failure?	Warnings?	Exit code	#rank	#seq	HDEN=%f L	METALS= %	grid parameter string
000000083	F	F	                  ok	6	586	-5.000000	1.150000	-5.000000, 1.150000
000000084	F	F	                  ok	4	851	-5.000000	1.200000	-5.000000, 1.200000
000000085	F	F	                  ok	6	1	-5.000000	1.250000	-5.000000, 1.250000
000000086	F	F	                  ok	7	386	-5.000000	1.300000	-5.000000, 1.300000
000000087	F	F	                  ok	7	236	-5.000000	1.350000	-5.000000, 1.350000
000000088	F	F	                  ok	0	1142	-5.000000	1.400000	-5.000000, 1.400000
000000089	F	F	                  ok	9	590	-5.000000	1.450000	-5.000000, 1.450000
000000090	F	F	                  ok	8	1923	-5.000000	1.500000	-5.000000, 1.500000
000000091	F	F	                  ok	7	657	-5.000000	1.550000	-5.000000, 1.550000
000000092	F	F	                  ok	1	167	-5.000000	1.600000	-5.000000, 1.600000


000000094	F	F	                  ok	6	238	-5.000000	1.700000	-5.000000, 1.700000
000000095	F	F	                  ok	5	547	-5.000000	1.750000	-5.000000, 1.750000


000000097	F	F	                  ok	11	148	-5.000000	1.850000	-5.000000, 1.850000
000000098	F	F	                  ok	9	19	-5.000000	1.900000	-5.000000, 1.900000


000000100	F	F	                  ok	7	454	-5.000000	2.000000	-5.000000, 2.000000




000000103	F	F	                  ok	11	256	-4.980000	-2.900000	-4.980000, -2.900000




000000106	F	F	                  ok	0	1485	-4.980000	-2.750000	-4.980000, -2.750000
000000107	F	F	                  ok	10	94	-4.980000	-2.700000	-4.980000, -2.700000
000000108	F	F	                  ok	4	1102	-4.980000	-2.650000	-4.980000, -2.650000






000000112	F	F	                  ok	11	1683	-4.980000	-2.450000	-4.980000, -2.450000
000000113	F	F	                  ok	9	361	-4.980000	-2.400000	-4.980000, -2.400000
000000114	F	F	                  ok	10	147	-4.980000	-2.350000	-4.980000, -2.350000


000000116	F	F	                  ok	0	864	-4.980000	-2.250000	-4.980000, -2.250000
000000117	F	F	                  ok	5	556	-4.980000	-2.200000	-4.980000, -2.200000
000000118	F	F	                  ok	4	1686	-4.980000	-2.150000	-4.980000, -2.150000
000000119	F	F	                  ok	11	908	-4.980000	-2.100000	-4.980000, -2.100000


000000121	F	F	                  ok	4	2062	-4.980000	-2.000000	-4.980000, -2.000000
000000122	F	F	                  ok	3	2078	-4.980000	-1.950000	-4.980000, -1.950000






000000126	F	F	                  ok	8	859	-4.980000	-1.750000	-4.980000, -1.750000
000000127	F	F	                  ok	3	147	-4.980000	-1.700000	-4.980000, -1.700000
000000128	F	F	                  ok	3	1289	-4.980000	-1.650000	-4.980000, -1.650000


000000130	F	F	                  ok	4	1846	-4.980000	-1.550000	-4.980000, -1.550000




000000133	F	F	                  ok	1	342	-4.980000	-1.400000	-4.980000, -1.400000
000000134	F	F	                  ok	0	433	-4.980000	-1.350000	-4.980000, -1.350000
000000135	F	F	                  ok	10	1797	-4.980000	-1.300000	-4.980000, -1.300000


000000137	F	F	                  ok	5	635	-4.980000	-1.200000	-4.980000, -1.200000
000000138	F	F	                  ok	10	1932	-4.980000	-1.150000	-4.980000, -1.150000
000000139	F	F	                  ok	10	928	-4.980000	-1.100000	-4.980000, -1.100000
000000140	F	F	                  ok	11	325	-4.980000	-1.050000	-4.980000, -1.050000
000000141	F	F	                  ok	3	1224	-4.980000	-1.000000	-4.980000, -1.000000
000000142	F	F	                  ok	0	1503	-4.980000	-0.950000	-4.980000, -0.950000
000000143	F	F	                  ok	7	2081	-4.980000	-0.900000	-4.980000, -0.900000
000000144	F	F	                  ok	4	2065	-4.980000	-0.850000	-4.980000, -0.850000
000000145	F	F	                  ok	7	497	-4.980000	-0.800000	-4.980000, -0.800000
000000146	F	F	                  ok	11	498	-4.980000	-0.750000	-4.980000, -0.750000
000000147	F	F	                  ok	9	49	-4.980000	-0.700000	-4.980000, -0.700000
000000148	F	F	                  ok	6	700	-4.980000	-0.650000	-4.980000, -0.650000


000000150	F	F	                  ok	3	2036	-4.980000	-0.550000	-4.980000, -0.550000
000000151	F	F	                  ok	3	270	-4.980000	-0.500000	-4.980000, -0.500000
000000152	F	F	                  ok	2	387	-4.980000	-0.450000	-4.980000, -0.450000
000000153	F	F	                  ok	3	796	-4.980000	-0.400000	-4.980000, -0.400000
000000154	F	F	                  ok	6	239	-4.980000	-0.350000	-4.980000, -0.350000
000000155	F	F	                  ok	7	898	-4.980000	-0.300000	-4.980000, -0.300000
000000156	F	F	                  ok	9	1224	-4.980000	-0.250000	-4.980000, -0.250000
000000157	F	F	                  ok	7	1467	-4.980000	-0.200000	-4.980000, -0.200000
000000158	F	F	                  ok	3	1504	-4.980000	-0.150000	-4.980000, -0.150000
000000159	F	F	                  ok	9	1208	-4.980000	-0.100000	-4.980000, -0.100000


000000161	F	F	                  ok	2	172	-4.980000	0.000000	-4.980000, 0.000000




000000164	F	F	                  ok	10	2065	-4.980000	0.150000	-4.980000, 0.150000
000000165	F	F	                  ok	11	1731	-4.980000	0.200000	-4.980000, 0.200000
000000166	F	F	                  ok	4	1650	-4.980000	0.250000	-4.980000, 0.250000


000000168	F	F	                  ok	9	2001	-4.980000	0.350000	-4.980000, 0.350000
000000169	F	F	                  ok	3	1420	-4.980000	0.400000	-4.980000, 0.400000
000000170	F	F	                  ok	9	1554	-4.980000	0.450000	-4.980000, 0.450000
000000171	F	F	                  ok	3	1280	-4.980000	0.500000	-4.980000, 0.500000
000000172	F	F	                  ok	8	1535	-4.980000	0.550000	-4.980000, 0.550000
000000173	F	F	                  ok	3	609	-4.980000	0.600000	-4.980000, 0.600000
000000174	F	F	                  ok	10	2075	-4.980000	0.650000	-4.980000, 0.650000


000000176	F	F	                  ok	8	187	-4.980000	0.750000	-4.980000, 0.750000
000000177	F	F	                  ok	0	1175	-4.980000	0.800000	-4.980000, 0.800000




000000180	F	F	                  ok	3	596	-4.980000	0.950000	-4.980000, 0.950000
000000181	F	F	                  ok	0	734	-4.980000	1.000000	-4.980000, 1.000000
000000182	F	F	                  ok	3	1999	-4.980000	1.050000	-4.980000, 1.050000
000000183	F	F	                  ok	7	1457	-4.980000	1.100000	-4.980000, 1.100000
000000184	F	F	                  ok	6	307	-4.980000	1.150000	-4.980000, 1.150000


000000186	F	F	                  ok	6	261	-4.980000	1.250000	-4.980000, 1.250000
000000187	F	F	                  ok	6	281	-4.980000	1.300000	-4.980000, 1.300000
000000188	F	F	                  ok	3	544	-4.980000	1.350000	-4.980000, 1.350000
000000189	F	F	                  ok	9	1786	-4.980000	1.400000	-4.980000, 1.400000
000000190	F	F	                  ok	8	1081	-4.980000	1.450000	-4.980000, 1.450000
000000191	F	F	                  ok	10	165	-4.980000	1.500000	-4.980000, 1.500000
000000192	F	F	                  ok	9	78	-4.980000	1.550000	-4.980000, 1.550000
000000193	F	F	                  ok	6	882	-4.980000	1.600000	-4.980000, 1.600000


000000195	F	F	                  ok	10	487	-4.980000	1.700000	-4.980000, 1.700000
000000196	F	F	                  ok	9	1873	-4.980000	1.750000	-4.980000, 1.750000


000000198	F	F	                  ok	6	492	-4.980000	1.850000	-4.980000, 1.850000
000000199	F	F	                  ok	10	1764	-4.980000	1.900000	-4.980000, 1.900000
000000200	F	F	                  ok	4	448	-4.980000	1.950000	-4.980000, 1.950000
000000201	F	F	                  ok	3	514	-4.980000	2.000000	-4.980000, 2.000000
000000202	F	F	                  ok	9	1091	-4.960000	-3.000000	-4.960000, -3.000000
000000203	F	F	                  ok	3	1350	-4.960000	-2.950000	-4.960000, -2.950000
000000204	F	F	                  ok	2	439	-4.960000	-2.900000	-4.960000, -2.900000


000000206	F	F	                  ok	11	1664	-4.960000	-2.800000	-4.960000, -2.800000
000000207	F	F	                  ok	0	1333	-4.960000	-2.750000	-4.960000, -2.750000
000000208	F	F	                  ok	5	520	-4.960000	-2.700000	-4.960000, -2.700000


000000210	F	F	                  ok	10	1863	-4.960000	-2.600000	-4.960000, -2.600000
000000211	F	F	                  ok	5	51	-4.960000	-2.550000	-4.960000, -2.550000
000000212	F	F	                  ok	7	47	-4.960000	-2.500000	-4.960000, -2.500000
000000213	F	F	                  ok	4	180	-4.960000	-2.450000	-4.960000, -2.450000
000000214	F	F	                  ok	6	695	-4.960000	-2.400000	-4.960000, -2.400000
000000215	F	F	                  ok	10	32	-4.960000	-2.350000	-4.960000, -2.350000
000000216	F	F	                  ok	4	319	-4.960000	-2.300000	-4.960000, -2.300000
000000217	F	F	                  ok	8	960	-4.960000	-2.250000	-4.960000, -2.250000
000000218	F	F	                  ok	5	585	-4.960000	-2.200000	-4.960000, -2.200000
000000219	F	F	                  ok	6	872	-4.960000	-2.150000	-4.960000, -2.150000
000000220	F	F	                  ok	3	108	-4.960000	-2.100000	-4.960000, -2.100000
000000221	F	F	                  ok	8	732	-4.960000	-2.050000	-4.960000, -2.050000
000000222	F	F	                  ok	0	169	-4.960000	-2.000000	-4.960000, -2.000000
000000223	F	F	                  ok	10	840	-4.960000	-1.950000	-4.960000, -1.950000




000000226	F	F	                  ok	9	1773	-4.960000	-1.800000	-4.960000, -1.800000
000000227	F	F	                  ok	4	1983	-4.960000	-1.750000	-4.960000, -1.750000
000000228	F	F	                  ok	4	1149	-4.960000	-1.700000	-4.960000, -1.700000
000000229	F	F	                  ok	7	1824	-4.960000	-1.650000	-4.960000, -1.650000
000000230	F	F	                  ok	11	739	-4.960000	-1.600000	-4.960000, -1.600000
000000231	F	F	                  ok	10	103	-4.960000	-1.550000	-4.960000, -1.550000
000000232	F	F	                  ok	1	493	-4.960000	-1.500000	-4.960000, -1.500000




000000235	F	F	                  ok	8	1533	-4.960000	-1.350000	-4.960000, -1.350000
000000236	F	F	                  ok	11	453	-4.960000	-1.300000	-4.960000, -1.300000


000000238	F	F	                  ok	7	1509	-4.960000	-1.200000	-4.960000, -1.200000


000000240	F	F	                  ok	2	226	-4.960000	-1.100000	-4.960000, -1.100000


000000242	F	F	                  ok	4	474	-4.960000	-1.000000	-4.960000, -1.000000




000000245	F	F	                  ok	8	428	-4.960000	-0.850000	-4.960000, -0.850000


000000247	F	F	                  ok	0	1963	-4.960000	-0.750000	-4.960000, -0.750000
000000248	F	F	                  ok	7	738	-4.960000	-0.700000	-4.960000, -0.700000
000000249	F	F	                  ok	7	974	-4.960000	-0.650000	-4.960000, -0.650000




000000252	F	F	                  ok	8	1983	-4.960000	-0.500000	-4.960000, -0.500000
000000253	F	F	                  ok	4	2033	-4.960000	-0.450000	-4.960000, -0.450000
000000254	F	F	                  ok	3	521	-4.960000	-0.400000	-4.960000, -0.400000
000000255	F	F	                  ok	8	188	-4.960000	-0.350000	-4.960000, -0.350000
000000256	F	F	                  ok	11	1220	-4.960000	-0.300000	-4.960000, -0.300000


000000258	F	F	                  ok	7	1084	-4.960000	-0.200000	-4.960000, -0.200000
000000259	F	F	                  ok	9	2049	-4.960000	-0.150000	-4.960000, -0.150000




000000262	F	F	                  ok	11	41	-4.960000	0.000000	-4.960000, 0.000000


000000264	F	F	                  ok	0	1010	-4.960000	0.100000	-4.960000, 0.100000
000000265	F	F	                  ok	4	1359	-4.960000	0.150000	-4.960000, 0.150000
000000266	F	F	                  ok	7	34	-4.960000	0.200000	-4.960000, 0.200000
000000267	F	F	                  ok	5	779	-4.960000	0.250000	-4.960000, 0.250000
000000268	F	F	                  ok	7	36	-4.960000	0.300000	-4.960000, 0.300000


000000270	F	F	                  ok	10	1288	-4.960000	0.400000	-4.960000, 0.400000
000000271	F	F	                  ok	1	434	-4.960000	0.450000	-4.960000, 0.450000
000000272	F	F	                  ok	2	212	-4.960000	0.500000	-4.960000, 0.500000
000000273	F	F	                  ok	5	357	-4.960000	0.550000	-4.960000, 0.550000
000000274	F	F	                  ok	3	448	-4.960000	0.600000	-4.960000, 0.600000
000000275	F	F	                  ok	7	1628	-4.960000	0.650000	-4.960000, 0.650000
000000276	F	F	                  ok	3	1171	-4.960000	0.700000	-4.960000, 0.700000
000000277	F	F	                  ok	9	965	-4.960000	0.750000	-4.960000, 0.750000
000000278	F	F	                  ok	4	1031	-4.960000	0.800000	-4.960000, 0.800000
000000279	F	F	                  ok	3	770	-4.960000	0.850000	-4.960000, 0.850000
000000280	F	F	                  ok	10	1677	-4.960000	0.900000	-4.960000, 0.900000
000000281	F	F	                  ok	6	148	-4.960000	0.950000	-4.960000, 0.950000
000000282	F	F	                  ok	6	93	-4.960000	1.000000	-4.960000, 1.000000


000000284	F	F	                  ok	11	836	-4.960000	1.100000	-4.960000, 1.100000
000000285	F	F	                  ok	10	1319	-4.960000	1.150000	-4.960000, 1.150000
000000286	F	F	                  ok	3	1936	-4.960000	1.200000	-4.960000, 1.200000
000000287	F	F	                  ok	4	1655	-4.960000	1.250000	-4.960000, 1.250000
000000288	F	F	                  ok	7	1682	-4.960000	1.300000	-4.960000, 1.300000
000000289	F	F	                  ok	5	418	-4.960000	1.350000	-4.960000, 1.350000
000000290	F	F	                  ok	2	459	-4.960000	1.400000	-4.960000, 1.400000
000000291	F	F	                  ok	3	225	-4.960000	1.450000	-4.960000, 1.450000
000000292	F	F	                  ok	0	1391	-4.960000	1.500000	-4.960000, 1.500000
000000293	F	F	                  ok	3	519	-4.960000	1.550000	-4.960000, 1.550000


000000295	F	F	                  ok	3	307	-4.960000	1.650000	-4.960000, 1.650000
000000296	F	F	                  ok	9	1375	-4.960000	1.700000	-4.960000, 1.700000
000000297	F	F	                  ok	11	1939	-4.960000	1.750000	-4.960000, 1.750000
000000298	F	F	                  ok	0	1315	-4.960000	1.800000	-4.960000, 1.800000
000000299	F	F	                  ok	4	1516	-4.960000	1.850000	-4.960000, 1.850000
000000300	F	F	                  ok	7	41	-4.960000	1.900000	-4.960000, 1.900000
000000301	F	F	                  ok	9	1772	-4.960000	1.950000	-4.960000, 1.950000
000000302	F	F	                  ok	4	513	-4.960000	2.000000	-4.960000, 2.000000
000000303	F	F	                  ok	2	420	-4.940000	-3.000000	-4.940000, -3.000000
000000304	F	F	                  ok	10	1819	-4.940000	-2.950000	-4.940000, -2.950000
000000305	F	F	                  ok	10	1827	-4.940000	-2.900000	-4.940000, -2.900000
000000306	F	F	                  ok	7	1176	-4.940000	-2.850000	-4.940000, -2.850000


000000308	F	F	                  ok	8	1795	-4.940000	-2.750000	-4.940000, -2.750000
000000309	F	F	                  ok	9	1865	-4.940000	-2.700000	-4.940000, -2.700000
000000310	F	F	                  ok	4	460	-4.940000	-2.650000	-4.940000, -2.650000
000000311	F	F	                  ok	0	48	-4.940000	-2.600000	-4.940000, -2.600000
000000312	F	F	                  ok	11	664	-4.940000	-2.550000	-4.940000, -2.550000




000000315	F	F	                  ok	6	784	-4.940000	-2.400000	-4.940000, -2.400000
000000316	F	F	                  ok	1	354	-4.940000	-2.350000	-4.940000, -2.350000
000000317	F	F	                  ok	8	1721	-4.940000	-2.300000	-4.940000, -2.300000
000000318	F	F	                  ok	3	1806	-4.940000	-2.250000	-4.940000, -2.250000
000000319	F	F	                  ok	11	949	-4.940000	-2.200000	-4.940000, -2.200000
000000320	F	F	                  ok	9	843	-4.940000	-2.150000	-4.940000, -2.150000
000000321	F	F	                  ok	4	708	-4.940000	-2.100000	-4.940000, -2.100000
000000322	F	F	                  ok	11	1543	-4.940000	-2.050000	-4.940000, -2.050000
000000323	F	F	                  ok	2	372	-4.940000	-2.000000	-4.940000, -2.000000
000000324	F	F	                  ok	9	87	-4.940000	-1.950000	-4.940000, -1.950000


000000326	F	F	                  ok	10	528	-4.940000	-1.850000	-4.940000, -1.850000
000000327	F	F	                  ok	8	68	-4.940000	-1.800000	-4.940000, -1.800000
000000328	F	F	                  ok	0	105	-4.940000	-1.750000	-4.940000, -1.750000
000000329	F	F	                  ok	11	873	-4.940000	-1.700000	-4.940000, -1.700000
000000330	F	F	                  ok	4	1681	-4.940000	-1.650000	-4.940000, -1.650000
000000331	F	F	                  ok	4	591	-4.940000	-1.600000	-4.940000, -1.600000
000000332	F	F	                  ok	4	585	-4.940000	-1.550000	-4.940000, -1.550000
000000333	F	F	                  ok	3	1808	-4.940000	-1.500000	-4.940000, -1.500000
000000334	F	F	                  ok	3	655	-4.940000	-1.450000	-4.940000, -1.450000


000000336	F	F	                  ok	7	850	-4.940000	-1.350000	-4.940000, -1.350000
000000337	F	F	                  ok	11	354	-4.940000	-1.300000	-4.940000, -1.300000
000000338	F	F	                  ok	4	553	-4.940000	-1.250000	-4.940000, -1.250000
000000339	F	F	                  ok	8	1174	-4.940000	-1.200000	-4.940000, -1.200000
000000340	F	F	                  ok	11	1956	-4.940000	-1.150000	-4.940000, -1.150000


000000342	F	F	                  ok	4	1587	-4.940000	-1.050000	-4.940000, -1.050000




000000345	F	F	                  ok	0	801	-4.940000	-0.900000	-4.940000, -0.900000




000000348	F	F	                  ok	6	921	-4.940000	-0.750000	-4.940000, -0.750000


000000350	F	F	                  ok	9	1605	-4.940000	-0.650000	-4.940000, -0.650000
000000351	F	F	                  ok	5	392	-4.940000	-0.600000	-4.940000, -0.600000
000000352	F	F	                  ok	4	1975	-4.940000	-0.550000	-4.940000, -0.550000
000000353	F	F	                  ok	7	1293	-4.940000	-0.500000	-4.940000, -0.500000
000000354	F	F	                  ok	0	1317	-4.940000	-0.450000	-4.940000, -0.450000
000000355	F	F	                  ok	7	1696	-4.940000	-0.400000	-4.940000, -0.400000
000000356	F	F	                  ok	4	436	-4.940000	-0.350000	-4.940000, -0.350000
000000357	F	F	                  ok	5	286	-4.940000	-0.300000	-4.940000, -0.300000


000000359	F	F	                  ok	8	813	-4.940000	-0.200000	-4.940000, -0.200000
000000360	F	F	                  ok	7	137	-4.940000	-0.150000	-4.940000, -0.150000
000000361	F	F	                  ok	8	1830	-4.940000	-0.100000	-4.940000, -0.100000
000000362	F	F	                  ok	7	1370	-4.940000	-0.050000	-4.940000, -0.050000
000000363	F	F	                  ok	10	1618	-4.940000	0.000000	-4.940000, 0.000000




000000366	F	F	                  ok	5	883	-4.940000	0.150000	-4.940000, 0.150000
000000367	F	F	                  ok	0	1749	-4.940000	0.200000	-4.940000, 0.200000
000000368	F	F	                  ok	10	1167	-4.940000	0.250000	-4.940000, 0.250000
000000369	F	F	                  ok	1	465	-4.940000	0.300000	-4.940000, 0.300000
000000370	F	F	                  ok	4	1633	-4.940000	0.350000	-4.940000, 0.350000
000000371	F	F	                  ok	4	1778	-4.940000	0.400000	-4.940000, 0.400000
000000372	F	F	                  ok	7	1784	-4.940000	0.450000	-4.940000, 0.450000
000000373	F	F	                  ok	2	109	-4.940000	0.500000	-4.940000, 0.500000
000000374	F	F	                  ok	6	392	-4.940000	0.550000	-4.940000, 0.550000
000000375	F	F	                  ok	11	1949	-4.940000	0.600000	-4.940000, 0.600000
000000376	F	F	                  ok	8	687	-4.940000	0.650000	-4.940000, 0.650000
000000377	F	F	                  ok	6	357	-4.940000	0.700000	-4.940000, 0.700000
000000378	F	F	                  ok	5	840	-4.940000	0.750000	-4.940000, 0.750000
000000379	F	F	                  ok	10	1143	-4.940000	0.800000	-4.940000, 0.800000
000000380	F	F	                  ok	8	737	-4.940000	0.850000	-4.940000, 0.850000
000000381	F	F	                  ok	3	58	-4.940000	0.900000	-4.940000, 0.900000




000000384	F	F	                  ok	4	1835	-4.940000	1.050000	-4.940000, 1.050000
000000385	F	F	                  ok	3	539	-4.940000	1.100000	-4.940000, 1.100000




000000388	F	F	                  ok	7	671	-4.940000	1.250000	-4.940000, 1.250000
000000389	F	F	                  ok	1	129	-4.940000	1.300000	-4.940000, 1.300000
000000390	F	F	                  ok	3	1736	-4.940000	1.350000	-4.940000, 1.350000
000000391	F	F	                  ok	9	1005	-4.940000	1.400000	-4.940000, 1.400000
000000392	F	F	                  ok	10	1438	-4.940000	1.450000	-4.940000, 1.450000
000000393	F	F	                  ok	1	999	-4.940000	1.500000	-4.940000, 1.500000
000000394	F	F	                  ok	4	549	-4.940000	1.550000	-4.940000, 1.550000
000000395	F	F	                  ok	7	99	-4.940000	1.600000	-4.940000, 1.600000


000000397	F	F	                  ok	1	311	-4.940000	1.700000	-4.940000, 1.700000
000000398	F	F	                  ok	7	726	-4.940000	1.750000	-4.940000, 1.750000
000000399	F	F	                  ok	9	596	-4.940000	1.800000	-4.940000, 1.800000
000000400	F	F	                  ok	4	1186	-4.940000	1.850000	-4.940000, 1.850000


000000402	F	F	                  ok	3	1748	-4.940000	1.950000	-4.940000, 1.950000
000000403	F	F	                  ok	11	712	-4.940000	2.000000	-4.940000, 2.000000


000000405	F	F	                  ok	8	627	-4.920000	-2.950000	-4.920000, -2.950000
000000406	F	F	                  ok	7	175	-4.920000	-2.900000	-4.920000, -2.900000
000000407	F	F	                  ok	0	1900	-4.920000	-2.850000	-4.920000, -2.850000
000000408	F	F	                  ok	10	1346	-4.920000	-2.800000	-4.920000, -2.800000


000000410	F	F	                  ok	9	2096	-4.920000	-2.700000	-4.920000, -2.700000
000000411	F	F	                  ok	5	329	-4.920000	-2.650000	-4.920000, -2.650000
000000412	F	F	                  ok	0	1011	-4.920000	-2.600000	-4.920000, -2.600000
000000413	F	F	                  ok	2	118	-4.920000	-2.550000	-4.920000, -2.550000
000000414	F	F	                  ok	10	1976	-4.920000	-2.500000	-4.920000, -2.500000
000000415	F	F	                  ok	7	1893	-4.920000	-2.450000	-4.920000, -2.450000
000000416	F	F	                  ok	3	198	-4.920000	-2.400000	-4.920000, -2.400000


000000418	F	F	                  ok	10	2111	-4.920000	-2.300000	-4.920000, -2.300000
000000419	F	F	                  ok	0	1680	-4.920000	-2.250000	-4.920000, -2.250000
000000420	F	F	                  ok	2	89	-4.920000	-2.200000	-4.920000, -2.200000
000000421	F	F	                  ok	3	2001	-4.920000	-2.150000	-4.920000, -2.150000
000000422	F	F	                  ok	7	494	-4.920000	-2.100000	-4.920000, -2.100000
000000423	F	F	                  ok	3	1811	-4.920000	-2.050000	-4.920000, -2.050000
000000424	F	F	                  ok	9	274	-4.920000	-2.000000	-4.920000, -2.000000
000000425	F	F	                  ok	4	791	-4.920000	-1.950000	-4.920000, -1.950000
000000426	F	F	                  ok	8	911	-4.920000	-1.900000	-4.920000, -1.900000
