# %ECSV 1.0
# ---
# datatype:
# - {name: H, datatype: float64}
# - {name: H+, datatype: float64}
# - {name: C+, datatype: float64}
# - {name: C+2, datatype: float64}
# - {name: C+3, datatype: float64}
# - {name: N+, datatype: float64}
# - {name: N+2, datatype: float64}
# - {name: N+4, datatype: float64}
# - {name: O, datatype: float64}
# - {name: O+2, datatype: float64}
# - {name: O+5, datatype: float64}
# - {name: O+6, datatype: float64}
# - {name: P+, datatype: float64}
# - {name: Si+, datatype: float64}
# - {name: Si+2, datatype: float64}
# - {name: Si+3, datatype: float64}
# - {name: Si+4, datatype: float64}
# - {name: Fe+, datatype: float64}
# - {name: Al+, datatype: float64}
# - {name: log_nH, datatype: float64}
# - {name: parameters, datatype: string, subtype: 'float64[1]'}
# schema: astropy-2.0
H H+ C+ C+2 C+3 N+ N+2 N+4 O O+2 O+5 O+6 P+ Si+ Si+2 Si+3 Si+4 Fe+ Al+ log_nH parameters
6606930000000000.0 5.30418e+18 350492000000000.0 8532380000000000.0 3815220000000000.0 30561900000000.0 1318340000000000.0 584702000000000.0 123346000000.0 7372710000000000.0 317827000000000.0 18847400000000.0 322774000000.0 19800200000000.0 100417000000000.0 477826000000000.0 869286000000000.0 26070200000.0 401623000000.0 -4.48 [-4.48]
6606930000000000.0 4.94815e+18 351359000000000.0 8137660000000000.0 3474550000000000.0 32199800000000.0 1284370000000000.0 509600000000000.0 143481000000.0 7312110000000000.0 259333000000000.0 14583100000000.0 349853000000.0 22282100000000.0 102913000000000.0 469523000000000.0 796137000000000.0 30556700000.0 433496000000.0 -4.46 [-4.46]
6606930000000000.0 4.62204e+18 351616000000000.0 7757690000000000.0 3166470000000000.0 33851900000000.0 1250440000000000.0 444186000000000.0 166237000000.0 7237130000000000.0 212152000000000.0 11320800000000.0 376902000000.0 24932200000000.0 105091000000000.0 460081000000000.0 728030000000000.0 35674500000.0 466401000000.0 -4.44 [-4.44]
6606880000000000.0 4.32241e+18 351360000000000.0 7392550000000000.0 2887260000000000.0 35522200000000.0 1216480000000000.0 387170000000000.0 191883000000.0 7148800000000000.0 173935000000000.0 8812770000000.0 403736000000.0 27747600000000.0 106943000000000.0 449617000000000.0 664689000000000.0 41496800000.0 500365000000.0 -4.42 [-4.42]
6606880000000000.0 4.04665e+18 350669000000000.0 7042520000000000.0 2634010000000000.0 37207100000000.0 1182520000000000.0 337494000000000.0 220705000000.0 7048460000000000.0 142888000000000.0 6877970000000.0 430169000000.0 30720500000000.0 108455000000000.0 438244000000000.0 605933000000000.0 48099700000.0 535413000000.0 -4.4 [-4.4]
6606890000000000.0 3.79201e+18 349598000000000.0 6707050000000000.0 2403700000000000.0 38904200000000.0 1148500000000000.0 294144000000000.0 253049000000.0 6936940000000000.0 117558000000000.0 5378390000000.0 456039000000.0 33849300000000.0 109633000000000.0 426091000000000.0 551413000000000.0 55571500000.0 571543000000.0 -4.38 [-4.38]
6606900000000000.0 3.55653e+18 348215000000000.0 6386080000000000.0 2194100000000000.0 40609500000000.0 1114480000000000.0 256331000000000.0 289249000000.0 6815310000000000.0 96848700000000.0 4213200000000.0 481177000000.0 37121600000000.0 110466000000000.0 413252000000000.0 500951000000000.0 64001900000.0 608770000000.0 -4.36 [-4.36]
6606920000000000.0 3.33834e+18 346562000000000.0 6079090000000000.0 2003120000000000.0 42320700000000.0 1080460000000000.0 223340000000000.0 329692000000.0 6684530000000000.0 79873200000000.0 3305180000000.0 505425000000.0 40527400000000.0 110953000000000.0 399832000000000.0 454303000000000.0 73492800000.0 647095000000.0 -4.34 [-4.34]
6606920000000000.0 3.13584e+18 344678000000000.0 5785730000000000.0 1828900000000000.0 44033700000000.0 1046510000000000.0 194555000000000.0 374769000000.0 6545520000000000.0 65931300000000.0 2596030000000.0 528645000000.0 44052100000000.0 111093000000000.0 385924000000000.0 411262000000000.0 84147900000.0 686515000000.0 -4.32 [-4.32]
6606910000000000.0 2.94752e+18 342585000000000.0 5505300000000000.0 1669820000000000.0 45746800000000.0 1012630000000000.0 169430000000000.0 424942000000.0 6399050000000000.0 54454700000000.0 2040760000000.0 550704000000.0 47680800000000.0 110883000000000.0 371609000000000.0 371600000000000.0 96088300000.0 727021000000.0 -4.3 [-4.3]
6606910000000000.0 2.77215e+18 340320000000000.0 5237410000000000.0 1524460000000000.0 47456800000000.0 978906000000000.0 147503000000000.0 480682000000.0 6245980000000000.0 44994500000000.0 1605330000000.0 571490000000.0 51397200000000.0 110329000000000.0 356985000000000.0 335110000000000.0 109437000000.0 768585000000.0 -4.28 [-4.28]
6606900000000000.0 2.60857e+18 337901000000000.0 4981490000000000.0 1391520000000000.0 49161100000000.0 945359000000000.0 128364000000000.0 542503000000.0 6087000000000000.0 37184900000000.0 1263320000000.0 590912000000.0 55181100000000.0 109436000000000.0 342127000000000.0 301592000000000.0 124330000000.0 811188000000.0 -4.26 [-4.26]
6606880000000000.0 2.45584e+18 335342000000000.0 4737070000000000.0 1269880000000000.0 50857300000000.0 912054000000000.0 111662000000000.0 610951000000.0 5922920000000000.0 30732200000000.0 994408000000.0 608883000000.0 59012200000000.0 108214000000000.0 327127000000000.0 270856000000000.0 140909000000.0 854788000000.0 -4.24 [-4.24]
6606880000000000.0 2.31311e+18 332663000000000.0 4503730000000000.0 1158620000000000.0 52542800000000.0 879053000000000.0 97099200000000.0 686575000000.0 5754530000000000.0 25397800000000.0 782832000000.0 625326000000.0 62860500000000.0 106663000000000.0 312051000000000.0 242761000000000.0 159325000000.0 899349000000.0 -4.22 [-4.22]
6606880000000000.0 2.17939e+18 329855000000000.0 4280690000000000.0 1056660000000000.0 54217300000000.0 846357000000000.0 84379900000000.0 770126000000.0 5582240000000000.0 20979000000000.0 616037000000.0 640171000000.0 66716100000000.0 104809000000000.0 296967000000000.0 217055000000000.0 179760000000.0 944808000000.0 -4.2 [-4.2]
6606870000000000.0 2.05411e+18 326947000000000.0 4067710000000000.0 963296000000000.0 55876100000000.0 814048000000000.0 73289000000000.0 862164000000.0 5406890000000000.0 17321300000000.0 484622000000.0 653392000000.0 70540000000000.0 102656000000000.0 281941000000000.0 193642000000000.0 202374000000.0 991121000000.0 -4.18 [-4.18]
6606880000000000.0 1.93671e+18 323967000000000.0 3864620000000000.0 877719000000000.0 57519600000000.0 782209000000000.0 63614100000000.0 963515000000.0 5229850000000000.0 14291700000000.0 381038000000.0 664998000000.0 74318400000000.0 100244000000000.0 267098000000000.0 172299000000000.0 227665000000.0 1038250000000.0 -4.16 [-4.16]
6606890000000000.0 1.82684e+18 320953000000000.0 3671370000000000.0 799409000000000.0 59142600000000.0 750953000000000.0 55193500000000.0 1074750000000.0 5052390000000000.0 11785500000000.0 299488000000.0 675032000000.0 78007200000000.0 97585600000000.0 252532000000000.0 152938000000000.0 256112000000.0 1086160000000.0 -4.14 [-4.14]
6606890000000000.0 1.7235e+18 317861000000000.0 3486700000000000.0 727500000000000.0 60746500000000.0 720174000000000.0 47842700000000.0 1196920000000.0 4873280000000000.0 9707880000000.0 235143000000.0 683412000000.0 81603700000000.0 94708400000000.0 238191000000000.0 135344000000000.0 287659000000.0 1134690000000.0 -4.12 [-4.12]
6606890000000000.0 1.62647e+18 314707000000000.0 3310540000000000.0 661722000000000.0 62325200000000.0 689975000000000.0 41450900000000.0 1330530000000.0 4693550000000000.0 7989910000000.0 184495000000.0 690174000000.0 85045800000000.0 91608600000000.0 224140000000000.0 119506000000000.0 322496000000.0 1183770000000.0 -4.1 [-4.1]
6606890000000000.0 1.53524e+18 311494000000000.0 3142450000000000.0 601489000000000.0 63877600000000.0 660369000000000.0 35889500000000.0 1476530000000.0 4513580000000000.0 6569070000000.0 144621000000.0 695341000000.0 88318000000000.0 88324100000000.0 210426000000000.0 105249000000000.0 360928000000.0 1233280000000.0 -4.08 [-4.08]
6606900000000000.0 1.44945e+18 308236000000000.0 2982140000000000.0 546356000000000.0 65401000000000.0 631403000000000.0 31054400000000.0 1635720000000.0 4334000000000000.0 5395050000000.0 113258000000.0 698961000000.0 91391100000000.0 84883200000000.0 197095000000000.0 92459600000000.0 403248000000.0 1283110000000.0 -4.06 [-4.06]
6606900000000000.0 1.36873e+18 304937000000000.0 2829260000000000.0 495904000000000.0 66892800000000.0 603102000000000.0 26852900000000.0 1809000000000.0 4155280000000000.0 4425680000000.0 88606200000.0 701085000000.0 94241500000000.0 81315800000000.0 184187000000000.0 81014700000000.0 449780000000.0 1333150000000.0 -4.04 [-4.04]
6606900000000000.0 1.29278e+18 301616000000000.0 2683590000000000.0 449761000000000.0 68350800000000.0 575506000000000.0 23205400000000.0 1997210000000.0 3978030000000000.0 3626270000000.0 69252200000.0 701790000000.0 96845000000000.0 77653700000000.0 171741000000000.0 70808600000000.0 500851000000.0 1383260000000.0 -4.02 [-4.02]
6606900000000000.0 1.22134e+18 298286000000000.0 2544880000000000.0 407582000000000.0 69771100000000.0 548653000000000.0 20042000000000.0 2201120000000.0 3802790000000000.0 2967940000000.0 54077000000.0 701158000000.0 99180900000000.0 73929300000000.0 159790000000000.0 61737400000000.0 556783000000.0 1433310000000.0 -4.0 [-4.0]
6606910000000000.0 1.15411e+18 294955000000000.0 2412820000000000.0 369048000000000.0 71152800000000.0 522558000000000.0 17299700000000.0 2421670000000.0 3630010000000000.0 2426260000000.0 42187600000.0 699269000000.0 101234000000000.0 70171900000000.0 148358000000000.0 53697400000000.0 617963000000.0 1483150000000.0 -3.98 [-3.98]
6606910000000000.0 1.09086e+18 291636000000000.0 2287170000000000.0 333865000000000.0 72492200000000.0 497245000000000.0 14924700000000.0 2659620000000.0 3460160000000000.0 1981190000000.0 32883900000.0 696212000000.0 102991000000000.0 66411500000000.0 137465000000000.0 46594100000000.0 684744000000.0 1532630000000.0 -3.96 [-3.96]
6606910000000000.0 1.03136e+18 288342000000000.0 2167700000000000.0 301772000000000.0 73786300000000.0 472741000000000.0 12869600000000.0 2915700000000.0 3293720000000000.0 1616030000000.0 25612900000.0 692087000000.0 104443000000000.0 62677400000000.0 127128000000000.0 40339100000000.0 757491000000.0 1581570000000.0 -3.94 [-3.94]
6606910000000000.0 9.75385e+17 285083000000000.0 2054170000000000.0 272519000000000.0 75032600000000.0 449055000000000.0 11092500000000.0 3190640000000.0 3131070000000000.0 1316790000000.0 19935900000.0 686985000000.0 105586000000000.0 58994600000000.0 117354000000000.0 34847900000000.0 836594000000.0 1629820000000.0 -3.92 [-3.92]
6606920000000000.0 9.22745e+17 281869000000000.0 1946340000000000.0 245879000000000.0 76229100000000.0 426197000000000.0 9556970000000.0 3485100000000.0 2972570000000000.0 1071900000000.0 15508100000.0 681003000000.0 106421000000000.0 55386800000000.0 108145000000000.0 30041200000000.0 922451000000.0 1677210000000.0 -3.9 [-3.9]
6606920000000000.0 8.73248e+17 278708000000000.0 1843980000000000.0 221644000000000.0 77372700000000.0 404177000000000.0 8231150000000.0 3799660000000.0 2818560000000000.0 871759000000.0 12058100000.0 674235000000.0 106950000000000.0 51875000000000.0 99499800000000.0 25847100000000.0 1015440000000.0 1723570000000.0 -3.88 [-3.88]
6606920000000000.0 8.26711e+17 275608000000000.0 1746860000000000.0 199617000000000.0 78461200000000.0 382995000000000.0 7087130000000.0 4134800000000.0 2669310000000000.0 708386000000.0 9372280000.0 666774000000.0 107180000000000.0 48475800000000.0 91409000000000.0 22202500000000.0 1115970000000.0 1768730000000.0 -3.86 [-3.86]
6606930000000000.0 7.82956e+17 272572000000000.0 1654740000000000.0 179618000000000.0 79492500000000.0 362646000000000.0 6100460000000.0 4491020000000.0 2525030000000000.0 575169000000.0 7282720000.0 658698000000.0 107123000000000.0 45203200000000.0 83860300000000.0 19044400000000.0 1224450000000.0 1812520000000.0 -3.84 [-3.84]
6606930000000000.0 7.41826e+17 269604000000000.0 1567410000000000.0 161481000000000.0 80464200000000.0 343126000000000.0 5250020000000.0 4868590000000.0 2385910000000000.0 466674000000.0 5658270000.0 650089000000.0 106792000000000.0 42069400000000.0 76839400000000.0 16314900000000.0 1341260000000.0 1854760000000.0 -3.82 [-3.82]
6606930000000000.0 7.03161e+17 266707000000000.0 1484640000000000.0 145050000000000.0 81374400000000.0 324425000000000.0 4517320000000.0 5267810000000.0 2252080000000000.0 378399000000.0 4396020000.0 641023000000.0 106206000000000.0 39082900000000.0 70327900000000.0 13961200000000.0 1466810000000.0 1895330000000.0 -3.8 [-3.8]
6606870000000000.0 6.66807e+17 263878000000000.0 1406190000000000.0 130181000000000.0 82221100000000.0 306526000000000.0 3886230000000.0 5688810000000.0 2123610000000000.0 306638000000.0 3415520000.0 631561000000.0 105383000000000.0 36248900000000.0 64303500000000.0 11935700000000.0 1601510000000.0 1934040000000.0 -3.78 [-3.78]
6606950000000000.0 6.32639e+17 261123000000000.0 1331900000000000.0 116743000000000.0 83004800000000.0 289420000000000.0 3342920000000.0 6131840000000.0 2000590000000000.0 248356000000.0 2654130000.0 621780000000.0 104345000000000.0 33571400000000.0 58744600000000.0 10196100000000.0 1745800000000.0 1970840000000.0 -3.76 [-3.76]
6606940000000000.0 6.00499e+17 258430000000000.0 1261500000000000.0 104608000000000.0 83720800000000.0 273079000000000.0 2875180000000.0 6596740000000.0 1882960000000000.0 201048000000.0 2062890000.0 611713000000.0 103111000000000.0 31049700000000.0 53624100000000.0 8704070000000.0 1900030000000.0 2005540000000.0 -3.74 [-3.74]
6606940000000000.0 5.70267e+17 255798000000000.0 1194820000000000.0 93662100000000.0 84369100000000.0 257484000000000.0 2472590000000.0 7083520000000.0 1770690000000000.0 162674000000.0 1603800000.0 601416000000.0 101703000000000.0 28683000000000.0 48917000000000.0 7426390000000.0 2064630000000.0 2038070000000.0 -3.72 [-3.72]
6606940000000000.0 5.41819e+17 253224000000000.0 1131650000000000.0 83800000000000.0 84948400000000.0 242615000000000.0 2126140000000.0 7592010000000.0 1663720000000000.0 131566000000.0 1247290000.0 590931000000.0 100141000000000.0 26468000000000.0 44597100000000.0 6333650000000.0 2240010000000.0 2068330000000.0 -3.7 [-3.7]
6606940000000000.0 5.15043e+17 250702000000000.0 1071810000000000.0 74923800000000.0 85457900000000.0 228447000000000.0 1828010000000.0 8121990000000.0 1561960000000000.0 106360000000.0 970394000.0 580295000000.0 98447500000000.0 24400600000000.0 40638600000000.0 5400090000000.0 2426570000000.0 2096270000000.0 -3.68 [-3.68]
6606930000000000.0 4.89824e+17 248225000000000.0 1015120000000000.0 66941100000000.0 85895900000000.0 214954000000000.0 1571460000000.0 8673150000000.0 1465280000000000.0 85946400000.0 755270000.0 569537000000.0 96640100000000.0 22475100000000.0 37015200000000.0 4603090000000.0 2624700000000.0 2121810000000.0 -3.66 [-3.66]
6606940000000000.0 4.66077e+17 245788000000000.0 961439000000000.0 59772600000000.0 86262400000000.0 202119000000000.0 1350820000000.0 9244940000000.0 1373600000000000.0 69427100000.0 588159000.0 558696000000.0 94739100000000.0 20686300000000.0 33704200000000.0 3923460000000.0 2834720000000.0 2144910000000.0 -3.64 [-3.64]
6606930000000000.0 4.43674e+17 243382000000000.0 910532000000000.0 53333600000000.0 86555200000000.0 189903000000000.0 1160840000000.0 9837280000000.0 1286640000000000.0 56051500000.0 458167000.0 547778000000.0 92758100000000.0 19025600000000.0 30677800000000.0 3343660000000.0 3057160000000.0 2165560000000.0 -3.62 [-3.62]
6606940000000000.0 4.2255e+17 241009000000000.0 862298000000000.0 47558500000000.0 86774300000000.0 178295000000000.0 997405000000.0 10449200000000.0 1204360000000000.0 45235200000.0 0.0 536830000000.0 90715300000000.0 17487900000000.0 27916500000000.0 2849670000000.0 3292230000000.0 2183730000000.0 -3.6 [-3.6]
6606930000000000.0 4.026e+17 238647000000000.0 816554000000000.0 42381900000000.0 86918400000000.0 167258000000000.0 856722000000.0 11080600000000.0 1126480000000000.0 36484600000.0 0.0 525839000000.0 88623200000000.0 16064100000000.0 25396400000000.0 2428600000000.0 3540400000000.0 2199420000000.0 -3.58 [-3.58]
6606930000000000.0 3.83758e+17 236300000000000.0 773181000000000.0 37745800000000.0 86987300000000.0 156776000000000.0 735668000000.0 11730600000000.0 1052880000000000.0 29411200000.0 0.0 514840000000.0 86495500000000.0 14748300000000.0 23098800000000.0 2069920000000.0 3801920000000.0 2212640000000.0 -3.56 [-3.56]
6606930000000000.0 3.65948e+17 233959000000000.0 732046000000000.0 33596500000000.0 86980000000000.0 146825000000000.0 631504000000.0 12398300000000.0 983379000000000.0 23695300000.0 0.0 503844000000.0 84343500000000.0 13533200000000.0 21004800000000.0 1764400000000.0 4077050000000.0 2223410000000.0 -3.54 [-3.54]
6606930000000000.0 3.49103e+17 231619000000000.0 693025000000000.0 29885400000000.0 86896400000000.0 137384000000000.0 541881000000.0 13083100000000.0 917798000000000.0 19078500000.0 0.0 492868000000.0 82177400000000.0 12412200000000.0 19097000000000.0 1504190000000.0 4366040000000.0 2231750000000.0 -3.52 [-3.52]
6606940000000000.0 3.33158e+17 229276000000000.0 656002000000000.0 26568500000000.0 86735900000000.0 128432000000000.0 464774000000.0 13784000000000.0 855959000000000.0 15350900000.0 0.0 481923000000.0 80006300000000.0 11378600000000.0 17359300000000.0 1282560000000.0 4669060000000.0 2237690000000.0 -3.5 [-3.5]
