H	H+	C+	C+2	C+3	N+	N+2	N+4	O	O+2	O+5	O+6	P+	Si+	Si+2	Si+3	Si+4	Fe+	Al+
6.60696e+15	8.31572e+19	2.09277e+13	5.56041e+15	3.20010e+16	2.00884e+12	1.23798e+15	1.81934e+16	2.44152e+08	4.11466e+15	1.15587e+17	5.67415e+16	1.53281e+09	4.93796e+10	5.08009e+12	7.59258e+13	2.26055e+15	4.75554e+07	5.52477e+09
6.60695e+15	7.70340e+19	2.32739e+13	5.82576e+15	3.19095e+16	2.31118e+12	1.33535e+15	1.71692e+16	3.07597e+08	4.44472e+15	1.03776e+17	4.77742e+16	1.80136e+09	5.62585e+10	5.65505e+12	8.53339e+13	2.34573e+15	6.00327e+07	6.05626e+09
6.60701e+15	7.11079e+19	2.61135e+13	6.13163e+15	3.17226e+16	2.66985e+12	1.43871e+15	1.60925e+16	3.89180e+08	4.78652e+15	9.25436e+16	3.98366e+16	2.13177e+09	6.48269e+10	6.33313e+12	9.61244e+13	2.42977e+15	7.59994e+07	6.59150e+09
6.60693e+15	6.53202e+19	2.96399e+13	6.49492e+15	3.14157e+16	3.09951e+12	1.54805e+15	1.49572e+16	4.95254e+08	5.13590e+15	8.18488e+16	3.28100e+16	2.54658e+09	7.59152e+10	7.15963e+12	1.08616e+14	2.51213e+15	9.66507e+07	7.13121e+09
6.60690e+15	5.95794e+19	3.41679e+13	6.94059e+15	3.09436e+16	3.62007e+12	1.66240e+15	1.37503e+16	6.35470e+08	5.48297e+15	7.16265e+16	2.65765e+16	3.08354e+09	9.10148e+10	8.21300e+12	1.23324e+14	2.59199e+15	1.23766e+08	7.69717e+09
6.60703e+15	5.36268e+19	4.04849e+13	7.53805e+15	3.02363e+16	4.28675e+12	1.78636e+15	1.24184e+16	8.32148e+08	5.82792e+15	6.15250e+16	2.08815e+16	3.82834e+09	1.13471e+11	9.66688e+12	1.41598e+14	2.66902e+15	1.61457e+08	8.38470e+09
6.60693e+15	4.74438e+19	4.95645e+13	8.32839e+15	2.91471e+16	5.11978e+12	1.90608e+15	1.09722e+16	1.10966e+09	6.11346e+15	5.16909e+16	1.58376e+16	4.91849e+09	1.50297e+11	1.18117e+13	1.64829e+14	2.73789e+15	2.14909e+08	9.55246e+09
6.60689e+15	4.16081e+19	6.14334e+13	9.23827e+15	2.77447e+16	6.07179e+12	2.00750e+15	9.56639e+15	1.47937e+09	6.31928e+15	4.27583e+16	1.17206e+16	6.42144e+09	2.05458e+11	1.46243e+13	1.91233e+14	2.78644e+15	2.87596e+08	1.15828e+10
6.60693e+15	3.64811e+19	7.57208e+13	1.01725e+16	2.61542e+16	7.09134e+12	2.08589e+15	8.30220e+15	1.95074e+09	6.46397e+15	3.50162e+16	8.56650e+15	8.40809e+09	2.82855e+11	1.80029e+13	2.19238e+14	2.80884e+15	3.83237e+08	1.47360e+10
6.60688e+15	3.18747e+19	9.32955e+13	1.11122e+16	2.43352e+16	8.17873e+12	2.13618e+15	7.15617e+15	2.56966e+09	6.54758e+15	2.81443e+16	6.14191e+15	1.11557e+10	3.96893e+11	2.21159e+13	2.50027e+14	2.80166e+15	5.12902e+08	1.96026e+10
6.60693e+15	2.78618e+19	1.13772e+14	1.19291e+16	2.23682e+16	9.25568e+12	2.14744e+15	6.17291e+15	3.36687e+09	6.57335e+15	2.22697e+16	4.36383e+15	1.49163e+10	5.61301e+11	2.67847e+13	2.82195e+14	2.76248e+15	6.84980e+08	2.66257e+10
6.60693e+15	2.40314e+19	1.39514e+14	1.26696e+16	2.01320e+16	1.03966e+13	2.11963e+15	5.25795e+15	4.49961e+09	6.55892e+15	1.68391e+16	2.93709e+15	2.04724e+10	8.10964e+11	3.22459e+13	3.17956e+14	2.68370e+15	9.29700e+08	3.68833e+10
6.60693e+15	2.07461e+19	1.67832e+14	1.31556e+16	1.78908e+16	1.14975e+13	2.05668e+15	4.48821e+15	6.02844e+09	6.55112e+15	1.24287e+16	1.94104e+15	2.82072e+10	1.15861e+12	3.79411e+13	3.52992e+14	2.57065e+15	1.25833e+09	5.04548e+10
6.60693e+15	1.78554e+19	1.98547e+14	1.34038e+16	1.56657e+16	1.26144e+13	1.96825e+15	3.81230e+15	8.16604e+09	6.57886e+15	8.84847e+15	1.23617e+15	3.89531e+10	1.63779e+12	4.38814e+13	3.87134e+14	2.42489e+15	1.70651e+09	6.78902e+10
