# %ECSV 1.0
# ---
# datatype:
# - {name: H, datatype: float64}
# - {name: H+, datatype: float64}
# - {name: C+, datatype: float64}
# - {name: C+2, datatype: float64}
# - {name: C+3, datatype: float64}
# - {name: N+, datatype: float64}
# - {name: N+2, datatype: float64}
# - {name: N+4, datatype: float64}
# - {name: O, datatype: float64}
# - {name: O+2, datatype: float64}
# - {name: O+5, datatype: float64}
# - {name: O+6, datatype: float64}
# - {name: P+, datatype: float64}
# - {name: Si+, datatype: float64}
# - {name: Si+2, datatype: float64}
# - {name: Si+3, datatype: float64}
# - {name: Si+4, datatype: float64}
# - {name: log_nH, datatype: float64}
# - {name: log_Te, datatype: float64}
# - {name: parameters, datatype: string, subtype: 'float64[1]'}
# schema: astropy-2.0
H H+ C+ C+2 C+3 N+ N+2 N+4 O O+2 O+5 O+6 P+ Si+ Si+2 Si+3 Si+4 log_nH log_Te parameters
70794600000000.0 1.18562e+16 2894980000000.0 24977600000000.0 3788240000000.0 725738000000.0 5431860000000.0 160127000000.0 26199000000.0 37590900000000.0 19691200000.0 311073000.0 7304750000.0 1113690000000.0 737936000000.0 1486400000000.0 504348000000.0 -3.7 3.063 [-3.7]
70794600000000.0 1.12125e+16 2864130000000.0 23695100000000.0 3426330000000.0 738769000000.0 5170040000000.0 138034000000.0 28717800000.0 35834100000000.0 16063000000.0 242282000.0 7264570000.0 1130580000000.0 697421000000.0 1374040000000.0 435995000000.0 -3.68 3.063 [-3.68]
70794600000000.0 1.06068e+16 2833610000000.0 22475000000000.0 3096190000000.0 751364000000.0 4916760000000.0 118944000000.0 31423300000.0 34113700000000.0 13090600000.0 188580000.0 7214430000.0 1144040000000.0 657294000000.0 1267750000000.0 376134000000.0 -3.66 3.051 [-3.66]
70794600000000.0 1.00378e+16 2803650000000.0 21316800000000.0 2795650000000.0 763504000000.0 4672510000000.0 102481000000.0 34320000000.0 32436100000000.0 10661200000.0 146747000.0 7155520000.0 1154060000000.0 617901000000.0 1167710000000.0 323935000000.0 -3.64 3.041 [-3.64]
70794600000000.0 9501710000000000.0 2774140000000.0 20214800000000.0 2521690000000.0 775174000000.0 4436690000000.0 88254200000.0 37419500000.0 30800300000000.0 8673360000.0 114110000.0 7088420000.0 1160680000000.0 579369000000.0 1073660000000.0 278448000000.0 -3.62 3.03 [-3.62]
70794600000000.0 8997350000000000.0 2745230000000.0 19167800000000.0 2272450000000.0 786354000000.0 4209570000000.0 75980900000.0 40726200000.0 29211300000000.0 7050230000.0 88695600.0 7014140000.0 1163990000000.0 541956000000.0 985648000000.0 238960000000.0 -3.6 3.02 [-3.6]
70794600000000.0 8523160000000000.0 2716960000000.0 18174100000000.0 2046080000000.0 797017000000.0 3991270000000.0 65404600000.0 44243700000.0 27672800000000.0 5727040000.0 68930100.0 6933560000.0 1164100000000.0 505865000000.0 903603000000.0 204789000000.0 -3.58 3.01 [-3.58]
70794600000000.0 8077210000000000.0 2689380000000.0 17231100000000.0 1840610000000.0 807147000000.0 3781670000000.0 56291300000.0 47977200000.0 26186500000000.0 4649150000.0 53562500.0 6847490000.0 1161170000000.0 471226000000.0 827338000000.0 175286000000.0 -3.56 3.0 [-3.56]
70794600000000.0 7657910000000000.0 2662520000000.0 16336700000000.0 1654370000000.0 816724000000.0 3580710000000.0 48443100000.0 51929500000.0 24754300000000.0 3772060000.0 41621800.0 6756720000.0 1155390000000.0 438156000000.0 756664000000.0 149874000000.0 -3.54 3.001 [-3.54]
70794600000000.0 7263650000000000.0 2636400000000.0 15488500000000.0 1485730000000.0 825734000000.0 3388240000000.0 41686100000.0 56103500000.0 23377400000000.0 3058920000.0 32346600.0 6661890000.0 1146980000000.0 406729000000.0 691343000000.0 128032000000.0 -3.52 2.991 [-3.52]
