H	H+	C+	C+2	C+3	N+	N+2	N+4	O	O+2	O+5	O+6	P+	Si+	Si+2	Si+3	Si+4	Fe+	Al+
7.94389e+17	1.19067e+22	3.83728e+14	7.72239e+16	9.87161e+16	2.86150e+13	1.27303e+16	6.50059e+15	3.12500e+10	3.34394e+17	2.94917e+16	3.13100e+16	4.61793e+11	3.90513e+13	1.78011e+15	4.13158e+15	1.34166e+16	3.16766e+10	6.99453e+12
7.94349e+17	1.13025e+22	3.92455e+14	7.56190e+16	9.30015e+16	2.95866e+13	1.26280e+16	6.20445e+15	3.30322e+10	3.20365e+17	2.72731e+16	2.77839e+16	4.79520e+11	4.06235e+13	1.80844e+15	4.03546e+15	1.26503e+16	3.36764e+10	7.29104e+12
7.94461e+17	1.07314e+22	4.01385e+14	7.40645e+16	8.76320e+16	3.05843e+13	1.25249e+16	5.91548e+15	3.49490e+10	3.06992e+17	2.51824e+16	2.46177e+16	4.97924e+11	4.22200e+13	1.83583e+15	3.93802e+15	1.19283e+16	3.57995e+10	7.59921e+12
7.94406e+17	1.01884e+22	4.10260e+14	7.25191e+16	8.25572e+16	3.15912e+13	1.24154e+16	5.63364e+15	3.69884e+10	2.94112e+17	2.32168e+16	2.17788e+16	5.16588e+11	4.37948e+13	1.86075e+15	3.83756e+15	1.12437e+16	3.80349e+10	7.91395e+12
7.94355e+17	9.67101e+21	4.18835e+14	7.09638e+16	7.77694e+16	3.25950e+13	1.23002e+16	5.35862e+15	3.91614e+10	2.81701e+17	2.13696e+16	1.92364e+16	5.35094e+11	4.52938e+13	1.88183e+15	3.73578e+15	1.05939e+16	4.03906e+10	8.23062e+12
7.94323e+17	9.18166e+21	4.27640e+14	6.94541e+16	7.32626e+16	3.36293e+13	1.21829e+16	5.09133e+15	4.15065e+10	2.69856e+17	1.96404e+16	1.69658e+16	5.54346e+11	4.68071e+13	1.90181e+15	3.63278e+15	9.98289e+15	4.28891e+10	8.55996e+12
7.94435e+17	8.71733e+21	4.36336e+14	6.79564e+16	6.90176e+16	3.46809e+13	1.20617e+16	4.83203e+15	4.40313e+10	2.58486e+17	1.80239e+16	1.49424e+16	5.73720e+11	4.82648e+13	1.91876e+15	3.52906e+15	9.40644e+15	4.55276e+10	8.89418e+12
7.94379e+17	8.27631e+21	4.45035e+14	6.64755e+16	6.50064e+16	3.57454e+13	1.19354e+16	4.58023e+15	4.67382e+10	2.47569e+17	1.65152e+16	1.31409e+16	5.93493e+11	4.96897e+13	1.93329e+15	3.42380e+15	8.86243e+15	4.83103e+10	9.23640e+12
7.94366e+17	7.85709e+21	4.53511e+14	6.50040e+16	6.12236e+16	3.68070e+13	1.18039e+16	4.33648e+15	4.96358e+10	2.37073e+17	1.51106e+16	1.15389e+16	6.13397e+11	5.10499e+13	1.94471e+15	3.31805e+15	8.34960e+15	5.12467e+10	9.58330e+12
7.94421e+17	7.45998e+21	4.62124e+14	6.35606e+16	5.76579e+16	3.79037e+13	1.16697e+16	4.10052e+15	5.27798e+10	2.27042e+17	1.38046e+16	1.01185e+16	6.33853e+11	5.23809e+13	1.95413e+15	3.21226e+15	7.86809e+15	5.43610e+10	9.94051e+12
7.94436e+17	7.08300e+21	4.70540e+14	6.21280e+16	5.42944e+16	3.90033e+13	1.15308e+16	3.87309e+15	5.61497e+10	2.17404e+17	1.25940e+16	8.86120e+15	6.54404e+11	5.36349e+13	1.96035e+15	3.10643e+15	7.41502e+15	5.76403e+10	1.03009e+13
7.94430e+17	6.72529e+21	4.78947e+14	6.07121e+16	5.11201e+16	4.01281e+13	1.13878e+16	3.65384e+15	5.97884e+10	2.08163e+17	1.14732e+16	7.74993e+15	6.75252e+11	5.48273e+13	1.96389e+15	3.00080e+15	6.98947e+15	6.11045e+10	1.06672e+13
7.94393e+17	6.38595e+21	4.87273e+14	5.93165e+16	4.81231e+16	4.12617e+13	1.12405e+16	3.44268e+15	6.37020e+10	1.99308e+17	1.04369e+16	6.76842e+15	6.96517e+11	5.59686e+13	1.96514e+15	2.89546e+15	6.59057e+15	6.47615e+10	1.10405e+13
7.94375e+17	6.06307e+21	4.95277e+14	5.79234e+16	4.52932e+16	4.23890e+13	1.10877e+16	3.23978e+15	6.79071e+10	1.90781e+17	9.48073e+15	5.90274e+15	7.17722e+11	5.70088e+13	1.96286e+15	2.79093e+15	6.21542e+15	6.86177e+10	1.14144e+13
7.94373e+17	5.75722e+21	5.03345e+14	5.65527e+16	4.26227e+16	4.35483e+13	1.09321e+16	3.04510e+15	7.24603e+10	1.82626e+17	8.60093e+15	5.14219e+15	7.39399e+11	5.79953e+13	1.95848e+15	2.68755e+15	5.86427e+15	7.26986e+10	1.17954e+13
7.94345e+17	5.46669e+21	5.11275e+14	5.51930e+16	4.01009e+16	4.47253e+13	1.07721e+16	2.85852e+15	7.73739e+10	1.74795e+17	7.79200e+15	4.47375e+15	7.61150e+11	5.88921e+13	1.95119e+15	2.58545e+15	5.53501e+15	7.70056e+10	1.21774e+13
7.94367e+17	5.19124e+21	5.19107e+14	5.38521e+16	3.77208e+16	4.59117e+13	1.06088e+16	2.68016e+15	8.26732e+10	1.67297e+17	7.05015e+15	3.88765e+15	7.83347e+11	5.97311e+13	1.94187e+15	2.48494e+15	5.22709e+15	8.15629e+10	1.25656e+13
7.94352e+17	4.92989e+21	5.26851e+14	5.25275e+16	3.54727e+16	4.71154e+13	1.04420e+16	2.50977e+15	8.83911e+10	1.60108e+17	6.37065e+15	3.37408e+15	8.05810e+11	6.04951e+13	1.93024e+15	2.38612e+15	4.93886e+15	8.63786e+10	1.29562e+13
7.94342e+17	4.68111e+21	5.34225e+14	5.12060e+16	3.33481e+16	4.83094e+13	1.02703e+16	2.34714e+15	9.45474e+10	1.53192e+17	5.74868e+15	2.92454e+15	8.28153e+11	6.11538e+13	1.91561e+15	2.28924e+15	4.66842e+15	9.14627e+10	1.33437e+13
7.94350e+17	4.44540e+21	5.41663e+14	4.99051e+16	3.13421e+16	4.95409e+13	1.00960e+16	2.19238e+15	1.01211e+11	1.46573e+17	5.18117e+15	2.53235e+15	8.50935e+11	6.17562e+13	1.89934e+15	2.19445e+15	4.41581e+15	9.68445e+10	1.37348e+13
7.94372e+17	4.22195e+21	5.48948e+14	4.86226e+16	2.94487e+16	5.07801e+13	9.91915e+15	2.04532e+15	1.08399e+11	1.40237e+17	4.66405e+15	2.19036e+15	8.74033e+11	6.22923e+13	1.88130e+15	2.10204e+15	4.17968e+15	1.02540e+11	1.41269e+13
7.94360e+17	4.00948e+21	5.56010e+14	4.73500e+16	2.76586e+16	5.20262e+13	9.73855e+15	1.90556e+15	1.16148e+11	1.34154e+17	4.19330e+15	1.89215e+15	8.97225e+11	6.27481e+13	1.86120e+15	2.01193e+15	3.95853e+15	1.08558e+11	1.45163e+13
7.94379e+17	3.80847e+21	5.63113e+14	4.61013e+16	2.59698e+16	5.33009e+13	9.55676e+15	1.77325e+15	1.24530e+11	1.28345e+17	3.76585e+15	1.63308e+15	9.20949e+11	6.31578e+13	1.84000e+15	1.92449e+15	3.75201e+15	1.14940e+11	1.49085e+13
7.94406e+17	3.61699e+21	5.69804e+14	4.48574e+16	2.43734e+16	5.45653e+13	9.37089e+15	1.64789e+15	1.33573e+11	1.22757e+17	3.37755e+15	1.40751e+15	9.44504e+11	6.34748e+13	1.81662e+15	1.83970e+15	3.55818e+15	1.21693e+11	1.52920e+13
7.94383e+17	3.43452e+21	5.76313e+14	4.36165e+16	2.28612e+16	5.58456e+13	9.18042e+15	1.52911e+15	1.43305e+11	1.17366e+17	3.02418e+15	1.21139e+15	9.67832e+11	6.36974e+13	1.79097e+15	1.75704e+15	3.37581e+15	1.28792e+11	1.56634e+13
7.94470e+17	3.26212e+21	5.82628e+14	4.24044e+16	2.14393e+16	5.71310e+13	8.99061e+15	1.41741e+15	1.53853e+11	1.12242e+17	2.70632e+15	1.04192e+15	9.91759e+11	6.38943e+13	1.76510e+15	1.67802e+15	3.20576e+15	1.36366e+11	1.60366e+13
7.94363e+17	3.09827e+21	5.88801e+14	4.12027e+16	2.00960e+16	5.84383e+13	8.79821e+15	1.31227e+15	1.65197e+11	1.07318e+17	2.41921e+15	8.95297e+14	1.01553e+12	6.40097e+13	1.73760e+15	1.60159e+15	3.04596e+15	1.44361e+11	1.63975e+13
7.94453e+17	2.94312e+21	5.94906e+14	4.00244e+16	1.88297e+16	5.97657e+13	8.60575e+15	1.21334e+15	1.77523e+11	1.02621e+17	2.16000e+15	7.68472e+14	1.03989e+12	6.41032e+13	1.70990e+15	1.52837e+15	2.89619e+15	1.52890e+11	1.67577e+13
7.94357e+17	2.79542e+21	6.00701e+14	3.88539e+16	1.76332e+16	6.10949e+13	8.41068e+15	1.12039e+15	1.90753e+11	9.81016e+16	1.92645e+15	6.58962e+14	1.06385e+12	6.41114e+13	1.68060e+15	1.45790e+15	2.75496e+15	1.61888e+11	1.70987e+13
7.94371e+17	2.65513e+21	6.06247e+14	3.77007e+16	1.65043e+16	6.24308e+13	8.21448e+15	1.03317e+15	2.05076e+11	9.37751e+16	1.71619e+15	5.64292e+14	1.08813e+12	6.40940e+13	1.65107e+15	1.39028e+15	2.62209e+15	1.71458e+11	1.74332e+13
