# %ECSV 1.0
# ---
# datatype:
# - {name: H, datatype: float64}
# - {name: H+, datatype: float64}
# - {name: C+, datatype: float64}
# - {name: C+2, datatype: float64}
# - {name: C+3, datatype: float64}
# - {name: N+, datatype: float64}
# - {name: N+2, datatype: float64}
# - {name: N+4, datatype: float64}
# - {name: O, datatype: float64}
# - {name: O+2, datatype: float64}
# - {name: O+5, datatype: float64}
# - {name: O+6, datatype: float64}
# - {name: P+, datatype: float64}
# - {name: Si+, datatype: float64}
# - {name: Si+2, datatype: float64}
# - {name: Si+3, datatype: float64}
# - {name: Si+4, datatype: float64}
# - {name: Fe+, datatype: float64}
# - {name: Al+, datatype: float64}
# - {name: log_nH, datatype: float64}
# - {name: parameters, datatype: string, subtype: 'float64[1]'}
# schema: astropy-2.0
H H+ C+ C+2 C+3 N+ N+2 N+4 O O+2 O+5 O+6 P+ Si+ Si+2 Si+3 Si+4 Fe+ Al+ log_nH parameters
7.94389e+17 1.19067e+22 383728000000000.0 7.72239e+16 9.87161e+16 28615000000000.0 1.27303e+16 6500590000000000.0 31250000000.0 3.34394e+17 2.94917e+16 3.131e+16 461793000000.0 39051300000000.0 1780110000000000.0 4131580000000000.0 1.34166e+16 31676600000.0 6994530000000.0 -5.0 [-5.0]
7.94349e+17 1.13025e+22 392455000000000.0 7.5619e+16 9.30015e+16 29586600000000.0 1.2628e+16 6204450000000000.0 33032200000.0 3.20365e+17 2.72731e+16 2.77839e+16 479520000000.0 40623500000000.0 1808440000000000.0 4035460000000000.0 1.26503e+16 33676400000.0 7291040000000.0 -4.98 [-4.98]
7.94461e+17 1.07314e+22 401385000000000.0 7.40645e+16 8.7632e+16 30584300000000.0 1.25249e+16 5915480000000000.0 34949000000.0 3.06992e+17 2.51824e+16 2.46177e+16 497924000000.0 42220000000000.0 1835830000000000.0 3938020000000000.0 1.19283e+16 35799500000.0 7599210000000.0 -4.96 [-4.96]
7.94406e+17 1.01884e+22 410260000000000.0 7.25191e+16 8.25572e+16 31591200000000.0 1.24154e+16 5633640000000000.0 36988400000.0 2.94112e+17 2.32168e+16 2.17788e+16 516588000000.0 43794800000000.0 1860750000000000.0 3837560000000000.0 1.12437e+16 38034900000.0 7913950000000.0 -4.94 [-4.94]
7.94355e+17 9.67101e+21 418835000000000.0 7.09638e+16 7.77694e+16 32595000000000.0 1.23002e+16 5358620000000000.0 39161400000.0 2.81701e+17 2.13696e+16 1.92364e+16 535094000000.0 45293800000000.0 1881830000000000.0 3735780000000000.0 1.05939e+16 40390600000.0 8230620000000.0 -4.92 [-4.92]
7.94323e+17 9.18166e+21 427640000000000.0 6.94541e+16 7.32626e+16 33629300000000.0 1.21829e+16 5091330000000000.0 41506500000.0 2.69856e+17 1.96404e+16 1.69658e+16 554346000000.0 46807100000000.0 1901810000000000.0 3632780000000000.0 9982890000000000.0 42889100000.0 8559960000000.0 -4.9 [-4.9]
7.94435e+17 8.71733e+21 436336000000000.0 6.79564e+16 6.90176e+16 34680900000000.0 1.20617e+16 4832030000000000.0 44031300000.0 2.58486e+17 1.80239e+16 1.49424e+16 573720000000.0 48264800000000.0 1918760000000000.0 3529060000000000.0 9406440000000000.0 45527600000.0 8894180000000.0 -4.88 [-4.88]
7.94379e+17 8.27631e+21 445035000000000.0 6.64755e+16 6.50064e+16 35745400000000.0 1.19354e+16 4580230000000000.0 46738200000.0 2.47569e+17 1.65152e+16 1.31409e+16 593493000000.0 49689700000000.0 1933290000000000.0 3423800000000000.0 8862430000000000.0 48310300000.0 9236400000000.0 -4.86 [-4.86]
7.94366e+17 7.85709e+21 453511000000000.0 6.5004e+16 6.12236e+16 36807000000000.0 1.18039e+16 4336480000000000.0 49635800000.0 2.37073e+17 1.51106e+16 1.15389e+16 613397000000.0 51049900000000.0 1944710000000000.0 3318050000000000.0 8349600000000000.0 51246700000.0 9583300000000.0 -4.84 [-4.84]
7.94421e+17 7.45998e+21 462124000000000.0 6.35606e+16 5.76579e+16 37903700000000.0 1.16697e+16 4100520000000000.0 52779800000.0 2.27042e+17 1.38046e+16 1.01185e+16 633853000000.0 52380900000000.0 1954130000000000.0 3212260000000000.0 7868090000000000.0 54361000000.0 9940510000000.0 -4.82 [-4.82]
