H	H+	C+	C+2	C+3	N+2	N+4	O	O+2	O+5	O+6	Si+	Si+2	Si+3	Si+4
1.41254e+13	1.10585e+18	2.88941e+08	6.82747e+10	4.39339e+11	9.86145e+09	5.82673e+11	1.03826e+03	2.43411e+10	1.02317e+13	3.01358e+13	7.00542e+04	4.97214e+06	3.76490e+07	8.05491e+09
1.41254e+13	1.04447e+18	3.17862e+08	7.32138e+10	4.52763e+11	1.06184e+10	5.85081e+11	1.16198e+03	2.63507e+10	9.97155e+12	2.78505e+13	8.53478e+04	5.89684e+06	4.31366e+07	8.72451e+09
1.41254e+13	9.86771e+17	3.49179e+08	7.83897e+10	4.65941e+11	1.14241e+10	5.86698e+11	1.30086e+03	2.85058e+10	9.69954e+12	2.56977e+13	1.03739e+05	6.98015e+06	4.93354e+07	9.43500e+09
1.41254e+13	9.32518e+17	3.83047e+08	8.38053e+10	4.78843e+11	1.22805e+10	5.87520e+11	1.45673e+03	3.08133e+10	9.41680e+12	2.36733e+13	1.25802e+05	8.24676e+06	5.63239e+07	1.01875e+10
1.41254e+13	8.81482e+17	4.19639e+08	8.94641e+10	4.91437e+11	1.31901e+10	5.87541e+11	1.63169e+03	3.32804e+10	9.12450e+12	2.17728e+13	1.52215e+05	9.72504e+06	6.41889e+07	1.09829e+10
1.41254e+13	8.33447e+17	4.59149e+08	9.53707e+10	5.03698e+11	1.41556e+10	5.86759e+11	1.82818e+03	3.59148e+10	8.82378e+12	1.99914e+13	1.83775e+05	1.14477e+07	7.30261e+07	1.18225e+10
1.41254e+13	7.88224e+17	5.01757e+08	1.01527e+11	5.15598e+11	1.51788e+10	5.85173e+11	2.04873e+03	3.87223e+10	8.51594e+12	1.83247e+13	2.21399e+05	1.34512e+07	8.29369e+07	1.27070e+10
1.41254e+13	7.45630e+17	5.47670e+08	1.07935e+11	5.27110e+11	1.62621e+10	5.82782e+11	2.29629e+03	4.17094e+10	8.20223e+12	1.67681e+13	2.66164e+05	1.57777e+07	9.40332e+07	1.36370e+10
1.41254e+13	7.05495e+17	5.97101e+08	1.14598e+11	5.38212e+11	1.74076e+10	5.79590e+11	2.57411e+03	4.48819e+10	7.88392e+12	1.53168e+13	3.19318e+05	1.84744e+07	1.06436e+08	1.46131e+10
1.41254e+13	6.67663e+17	6.50268e+08	1.21516e+11	5.48879e+11	1.86171e+10	5.75601e+11	2.88579e+03	4.82445e+10	7.56232e+12	1.39663e+13	3.82304e+05	2.15952e+07	1.20274e+08	1.56358e+10
1.41254e+13	6.31988e+17	7.07402e+08	1.28692e+11	5.59088e+11	1.98923e+10	5.70821e+11	3.23529e+03	5.18015e+10	7.23873e+12	1.27119e+13	4.56794e+05	2.52007e+07	1.35689e+08	1.67053e+10
1.41254e+13	5.98333e+17	7.68741e+08	1.36125e+11	5.68820e+11	2.12345e+10	5.65258e+11	3.62699e+03	5.55561e+10	6.91442e+12	1.15490e+13	5.44715e+05	2.93594e+07	1.52834e+08	1.78216e+10
1.41254e+13	5.66572e+17	8.34525e+08	1.43813e+11	5.78053e+11	2.26449e+10	5.58923e+11	4.06574e+03	5.95104e+10	6.59065e+12	1.04732e+13	6.48278e+05	3.41481e+07	1.71868e+08	1.89846e+10
1.41254e+13	5.36586e+17	9.05010e+08	1.51758e+11	5.86769e+11	2.41241e+10	5.51831e+11	4.55690e+03	6.36659e+10	6.26865e+12	9.47975e+12	7.70032e+05	3.96534e+07	1.92969e+08	2.01938e+10
1.41254e+13	5.08269e+17	9.80433e+08	1.59953e+11	5.94948e+11	2.56721e+10	5.43998e+11	5.10619e+03	6.80215e+10	5.94965e+12	8.56446e+12	9.12863e+05	4.59714e+07	2.16319e+08	2.14486e+10
