# %ECSV 1.0
# ---
# datatype:
# - {name: H, datatype: float64}
# - {name: H+, datatype: float64}
# - {name: C+, datatype: float64}
# - {name: C+2, datatype: float64}
# - {name: C+3, datatype: float64}
# - {name: N+2, datatype: float64}
# - {name: N+4, datatype: float64}
# - {name: O, datatype: float64}
# - {name: O+2, datatype: float64}
# - {name: O+5, datatype: float64}
# - {name: O+6, datatype: float64}
# - {name: Si+, datatype: float64}
# - {name: Si+2, datatype: float64}
# - {name: Si+3, datatype: float64}
# - {name: Si+4, datatype: float64}
# - {name: log_nH, datatype: float64}
# - {name: log_Te, datatype: float64}
# - {name: parameters, datatype: string, subtype: 'float64[1]'}
# schema: astropy-2.0
H H+ C+ C+2 C+3 N+2 N+4 O O+2 O+5 O+6 Si+ Si+2 Si+3 Si+4 log_nH log_Te parameters
30903000000000.0 4.02926e+17 8328050000.0 736026000000.0 1314180000000.0 135182000000.0 640386000000.0 94923.2 374779000000.0 3349820000000.0 2118100000000.0 30961600.0 1075880000.0 2723950000.0 101506000000.0 -4.56 4.474 [-4.56]
30903000000000.0 3.82148e+17 8835250000.0 758749000000.0 1304700000000.0 139913000000.0 609914000000.0 105742.0 389522000000.0 3057640000000.0 1847330000000.0 35392100.0 1211250000.0 2971580000.0 104837000000.0 -4.54 4.47 [-4.54]
30903000000000.0 3.62454e+17 9362360000.0 781171000000.0 1293650000000.0 144569000000.0 579712000000.0 117809.0 404301000000.0 2785670000000.0 1608420000000.0 40378900.0 1361480000.0 3236880000.0 108102000000.0 -4.52 4.466 [-4.52]
30903000000000.0 3.43785e+17 9908680000.0 803192000000.0 1281060000000.0 149127000000.0 549888000000.0 131270.0 419077000000.0 2533200000000.0 1398050000000.0 45977800.0 1527840000.0 3520580000.0 111286000000.0 -4.5 4.462 [-4.5]
30903000000000.0 3.2609e+17 10473800000.0 824726000000.0 1266940000000.0 153570000000.0 520546000000.0 146294.0 433819000000.0 2299450000000.0 1213200000000.0 52249300.0 1711710000.0 3823340000.0 114374000000.0 -4.48 4.458 [-4.48]
30903000000000.0 3.09316e+17 11057400000.0 845691000000.0 1251310000000.0 157881000000.0 491772000000.0 163078.0 448501000000.0 2083530000000.0 1051080000000.0 59260100.0 1914560000.0 4145790000.0 117350000000.0 -4.46 4.454 [-4.46]
30903000000000.0 2.93412e+17 11659200000.0 866005000000.0 1234200000000.0 162045000000.0 463646000000.0 181849.0 463099000000.0 1884510000000.0 909153000000.0 67082100.0 2137940000.0 4488530000.0 120198000000.0 -4.44 4.45 [-4.44]
30903000000000.0 2.78342e+17 12277400000.0 885544000000.0 1215650000000.0 166040000000.0 436269000000.0 202827.0 477565000000.0 1701660000000.0 785220000000.0 75779000.0 2383230000.0 4851890000.0 122902000000.0 -4.42 4.447 [-4.42]
30903000000000.0 2.64054e+17 12912400000.0 904257000000.0 1195690000000.0 169858000000.0 409684000000.0 226325.0 491891000000.0 1533890000000.0 677120000000.0 85438700.0 2652260000.0 5236400000.0 125448000000.0 -4.4 4.443 [-4.4]
30903000000000.0 2.50511e+17 13563200000.0 922047000000.0 1174370000000.0 173485000000.0 383960000000.0 252652.0 506043000000.0 1380370000000.0 583036000000.0 96139400.0 2946620000.0 5642240000.0 127818000000.0 -4.38 4.439 [-4.38]
