H	H+	C+	C+2	C+3	N+2	N+4	O	O+2	O+5	O+6	Si+	Si+2	Si+3	Si+4
2.51189e+13	2.84542e+18	2.67165e+08	7.82841e+10	6.61966e+11	1.10947e+10	1.03332e+12	8.42388e+02	2.67930e+10	2.13980e+13	8.51837e+13	3.71001e+04	3.18603e+06	3.04124e+07	9.11546e+09
2.51189e+13	2.68326e+18	2.96637e+08	8.47257e+10	6.87748e+11	1.20083e+10	1.04537e+12	9.42656e+02	2.91221e+10	2.10658e+13	7.93782e+13	4.58499e+04	3.82250e+06	3.52104e+07	9.96314e+09
2.51189e+13	2.53115e+18	3.28755e+08	9.15322e+10	7.13417e+11	1.29840e+10	1.05608e+12	1.05491e+03	3.16334e+10	2.07023e+13	7.38633e+13	5.65105e+04	4.57610e+06	4.06858e+07	1.08714e+10
2.51189e+13	2.38841e+18	3.63716e+08	9.87133e+10	7.38911e+11	1.40256e+10	1.06544e+12	1.18070e+03	3.43397e+10	2.03090e+13	6.86319e+13	6.94686e+04	5.46667e+06	4.69231e+07	1.18430e+10
2.51189e+13	2.25441e+18	4.01719e+08	1.06277e+11	7.64167e+11	1.51370e+10	1.07342e+12	1.32175e+03	3.72535e+10	1.98875e+13	6.36778e+13	8.51801e+04	6.51694e+06	5.40141e+07	1.28805e+10
2.51189e+13	2.12857e+18	4.42984e+08	1.14232e+11	7.89123e+11	1.63220e+10	1.08000e+12	1.47999e+03	4.03881e+10	1.94394e+13	5.89934e+13	1.04186e+05	7.75318e+06	6.20606e+07	1.39862e+10
2.51189e+13	2.01033e+18	4.87747e+08	1.22586e+11	8.13724e+11	1.75850e+10	1.08517e+12	1.65764e+03	4.37573e+10	1.89664e+13	5.45705e+13	1.27127e+05	9.20573e+06	7.11754e+07	1.51628e+10
2.51189e+13	1.89921e+18	5.36250e+08	1.31348e+11	8.37911e+11	1.89300e+10	1.08890e+12	1.85715e+03	4.73742e+10	1.84704e+13	5.04016e+13	1.54754e+05	1.09091e+07	8.14803e+07	1.64125e+10
2.51189e+13	1.79472e+18	5.88756e+08	1.40525e+11	8.61629e+11	2.03613e+10	1.09120e+12	2.08129e+03	5.12524e+10	1.79535e+13	4.64781e+13	1.87953e+05	1.29030e+07	9.31103e+07	1.77376e+10
2.51189e+13	1.69644e+18	6.45539e+08	1.50123e+11	8.84825e+11	2.18832e+10	1.09204e+12	2.33311e+03	5.54050e+10	1.74177e+13	4.27914e+13	2.27763e+05	1.52330e+07	1.06212e+08	1.91401e+10
2.51189e+13	1.60395e+18	7.06893e+08	1.60149e+11	9.07448e+11	2.34999e+10	1.09143e+12	2.61608e+03	5.98449e+10	1.68652e+13	3.93330e+13	2.75400e+05	1.79507e+07	1.20947e+08	2.06218e+10
2.51189e+13	1.51688e+18	7.73120e+08	1.70609e+11	9.29450e+11	2.52155e+10	1.08935e+12	2.93398e+03	6.45838e+10	1.62981e+13	3.60942e+13	3.32282e+05	2.11152e+07	1.37487e+08	2.21845e+10
2.51189e+13	1.43487e+18	8.44573e+08	1.81511e+11	9.50785e+11	2.70347e+10	1.08581e+12	3.29138e+03	6.96362e+10	1.57188e+13	3.30662e+13	4.00077e+05	2.47940e+07	1.56024e+08	2.38297e+10
2.51189e+13	1.35761e+18	9.21564e+08	1.92856e+11	9.71408e+11	2.89606e+10	1.08081e+12	3.69273e+03	7.50098e+10	1.51296e+13	3.02401e+13	4.80703e+05	2.90631e+07	1.76763e+08	2.55587e+10
2.51189e+13	1.28478e+18	1.00446e+09	2.04649e+11	9.91276e+11	3.09972e+10	1.07436e+12	4.14345e+03	8.07156e+10	1.45329e+13	2.76074e+13	5.76400e+05	3.40087e+07	1.99925e+08	2.73721e+10
2.51189e+13	1.21612e+18	1.09364e+09	2.16894e+11	1.01035e+12	3.31478e+10	1.06646e+12	4.64944e+03	8.67624e+10	1.39311e+13	2.51593e+13	6.89760e+05	3.97288e+07	2.25750e+08	2.92709e+10
2.51189e+13	1.15135e+18	1.18948e+09	2.29593e+11	1.02859e+12	3.54153e+10	1.05712e+12	5.21718e+03	9.31570e+10	1.33265e+13	2.28871e+13	8.23779e+05	4.63336e+07	2.54496e+08	3.12551e+10
2.51189e+13	1.09023e+18	1.29240e+09	2.42745e+11	1.04596e+12	3.78021e+10	1.04637e+12	5.85384e+03	9.99051e+10	1.27215e+13	2.07822e+13	9.81910e+05	5.39474e+07	2.86442e+08	3.33249e+10
2.51189e+13	1.03254e+18	1.40280e+09	2.56351e+11	1.06243e+12	4.03103e+10	1.03422e+12	6.56737e+03	1.07010e+11	1.21184e+13	1.88362e+13	1.16812e+06	6.27101e+07	3.21886e+08	3.54798e+10
2.51189e+13	9.78056e+17	1.52108e+09	2.70406e+11	1.07796e+12	4.29403e+10	1.02070e+12	7.36614e+03	1.14473e+11	1.15195e+13	1.70407e+13	1.38695e+06	7.27775e+07	3.61146e+08	3.77188e+10
2.51189e+13	9.26589e+17	1.64775e+09	2.84912e+11	1.09252e+12	4.56941e+10	1.00583e+12	8.26048e+03	1.22296e+11	1.09268e+13	1.53873e+13	1.64365e+06	8.43270e+07	4.04564e+08	4.00408e+10
2.51189e+13	8.77957e+17	1.78323e+09	2.99860e+11	1.10608e+12	4.85709e+10	9.89664e+11	9.26091e+03	1.30478e+11	1.03425e+13	1.38681e+13	1.94415e+06	9.75542e+07	4.52501e+08	4.24439e+10
2.51189e+13	8.32014e+17	1.92815e+09	3.15251e+11	1.11862e+12	5.15727e+10	9.72234e+11	1.03813e+04	1.39024e+11	9.76851e+12	1.24756e+13	2.29529e+06	1.12678e+08	5.05320e+08	4.49252e+10
2.51189e+13	7.88567e+17	2.08279e+09	3.31069e+11	1.13010e+12	5.46942e+10	9.53584e+11	1.16325e+04	1.47916e+11	9.20661e+12	1.12013e+13	2.70474e+06	1.29942e+08	5.63455e+08	4.74827e+10
2.51189e+13	7.47469e+17	2.24762e+09	3.47300e+11	1.14050e+12	5.79324e+10	9.33769e+11	1.30288e+04	1.57147e+11	8.65843e+12	1.00379e+13	3.18121e+06	1.49617e+08	6.27337e+08	5.01129e+10
2.51189e+13	7.08586e+17	2.42312e+09	3.63932e+11	1.14979e+12	6.12834e+10	9.12846e+11	1.45862e+04	1.66707e+11	8.12548e+12	8.97811e+12	3.73457e+06	1.72004e+08	6.97421e+08	5.28120e+10
2.51189e+13	6.71787e+17	2.60973e+09	3.80947e+11	1.15796e+12	6.47419e+10	8.90881e+11	1.63220e+04	1.76584e+11	7.60906e+12	8.01476e+12	4.37594e+06	1.97434e+08	7.74190e+08	5.55755e+10
2.51189e+13	6.36952e+17	2.80792e+09	3.98325e+11	1.16497e+12	6.83019e+10	8.67945e+11	1.82558e+04	1.86765e+11	7.11034e+12	7.14106e+12	5.11780e+06	2.26272e+08	8.58145e+08	5.83982e+10
2.51189e+13	6.03969e+17	3.01809e+09	4.16043e+11	1.17081e+12	7.19556e+10	8.44114e+11	2.04086e+04	1.97232e+11	6.63028e+12	6.35044e+12	5.97411e+06	2.58921e+08	9.49817e+08	6.12744e+10
2.51189e+13	5.72736e+17	3.24075e+09	4.34078e+11	1.17545e+12	7.56953e+10	8.19471e+11	2.28051e+04	2.07971e+11	6.16967e+12	5.63666e+12	6.96055e+06	2.95823e+08	1.04974e+09	6.41976e+10
2.51189e+13	5.43148e+17	3.47618e+09	4.52395e+11	1.17888e+12	7.95098e+10	7.94102e+11	2.54701e+04	2.18960e+11	5.72910e+12	4.99363e+12	8.09446e+06	3.37461e+08	1.15851e+09	6.71612e+10
2.51189e+13	5.15116e+17	3.72480e+09	4.70965e+11	1.18108e+12	8.33893e+10	7.68099e+11	2.84336e+04	2.30179e+11	5.30904e+12	4.41565e+12	9.39515e+06	3.84362e+08	1.27670e+09	7.01572e+10
2.51189e+13	4.88550e+17	3.98683e+09	4.89744e+11	1.18203e+12	8.73206e+10	7.41557e+11	3.17266e+04	2.41604e+11	4.90970e+12	3.89727e+12	1.08839e+07	4.37100e+08	1.40493e+09	7.31775e+10
2.51189e+13	4.63372e+17	4.26267e+09	5.08696e+11	1.18172e+12	9.12921e+10	7.14576e+11	3.53867e+04	2.53215e+11	4.53124e+12	3.43340e+12	1.25844e+07	4.96298e+08	1.54382e+09	7.62132e+10
2.51189e+13	4.39509e+17	4.55259e+09	5.27780e+11	1.18013e+12	9.52907e+10	6.87260e+11	3.94548e+04	2.64990e+11	4.17360e+12	3.01923e+12	1.45226e+07	5.62631e+08	1.69400e+09	7.92545e+10
2.51189e+13	4.16887e+17	4.85680e+09	5.46947e+11	1.17725e+12	9.93022e+10	6.59709e+11	4.39766e+04	2.76905e+11	3.83662e+12	2.65024e+12	1.67270e+07	6.36830e+08	1.85611e+09	8.22915e+10
2.51189e+13	3.95442e+17	5.17553e+09	5.66147e+11	1.17307e+12	1.03313e+11	6.32029e+11	4.90042e+04	2.88937e+11	3.51997e+12	2.32221e+12	1.92286e+07	7.19676e+08	2.03080e+09	8.53132e+10
2.51189e+13	3.75113e+17	5.50915e+09	5.85337e+11	1.16759e+12	1.07309e+11	6.04321e+11	5.45991e+04	3.01069e+11	3.22324e+12	2.03122e+12	2.20623e+07	8.12026e+08	2.21869e+09	8.83085e+10
