H	H+	C+	C+2	C+3	N+	N+2	N+4	O	O+2	O+5	O+6	P+	Si+	Si+2	Si+3	Si+4
2.23872e+13	6.84733e+17	2.90502e+10	1.25540e+13	9.08844e+13	1.70709e+09	1.66000e+12	8.43243e+13	6.27053e+04	4.42197e+12	1.05832e+15	1.29125e+15	7.11226e+05	2.86659e+07	3.08233e+09	3.90142e+10	3.24561e+12
2.23872e+13	6.43426e+17	3.07141e+10	1.30198e+13	9.22707e+13	1.87491e+09	1.78948e+12	8.32191e+13	7.47904e+04	4.86862e+12	1.00587e+15	1.15874e+15	8.18538e+05	3.27336e+07	3.51831e+09	4.45940e+10	3.47434e+12
2.23872e+13	6.04515e+17	3.25000e+10	1.34878e+13	9.35617e+13	2.06300e+09	1.92867e+12	8.19815e+13	8.95774e+04	5.35513e+12	9.53439e+14	1.03706e+15	9.42311e+05	3.72951e+07	4.00642e+09	5.09023e+10	3.71287e+12
2.23872e+13	5.67752e+17	3.44105e+10	1.39551e+13	9.47550e+13	2.27371e+09	2.07807e+12	8.06093e+13	1.07711e+05	5.88394e+12	9.01153e+14	9.25320e+14	1.08471e+06	4.23820e+07	4.55086e+09	5.80434e+10	3.96152e+12
2.23872e+13	5.33090e+17	3.64789e+10	1.44251e+13	9.58445e+13	2.51106e+09	2.23842e+12	7.91050e+13	1.30012e+05	6.45717e+12	8.49262e+14	8.23181e+14	1.24932e+06	4.80678e+07	5.15712e+09	6.60994e+10	4.21947e+12
2.23872e+13	5.00382e+17	3.87255e+10	1.48983e+13	9.68268e+13	2.77890e+09	2.41034e+12	7.74694e+13	1.57497e+05	7.07698e+12	7.97955e+14	7.29981e+14	1.43979e+06	5.44144e+07	5.83053e+09	7.51819e+10	4.48648e+12
2.23872e+13	4.69510e+17	4.11790e+10	1.53762e+13	9.76970e+13	3.08189e+09	2.59445e+12	7.57043e+13	1.91407e+05	7.74420e+12	7.47329e+14	6.45352e+14	1.66065e+06	6.15009e+07	6.57700e+09	8.54079e+10	4.76197e+12
2.23872e+13	4.40306e+17	4.38628e+10	1.58588e+13	9.84509e+13	3.42524e+09	2.79137e+12	7.38082e+13	2.33380e+05	8.46225e+12	6.97675e+14	5.68291e+14	1.91680e+06	6.93969e+07	7.40211e+09	9.69296e+10	5.04579e+12
2.23872e+13	4.12670e+17	4.68184e+10	1.63493e+13	9.90839e+13	3.81552e+09	3.00180e+12	7.17823e+13	2.85400e+05	9.23156e+12	6.49057e+14	4.98497e+14	2.21470e+06	7.82103e+07	8.31284e+09	1.09900e+11	5.33721e+12
2.23872e+13	3.86487e+17	5.00907e+10	1.68506e+13	9.95892e+13	4.26037e+09	3.22641e+12	6.96271e+13	3.49988e+05	1.00530e+13	6.01615e+14	4.35445e+14	2.56199e+06	8.80641e+07	9.31675e+09	1.24500e+11	5.63558e+12
2.23872e+13	3.61656e+17	5.37391e+10	1.73676e+13	9.99599e+13	4.76900e+09	3.46584e+12	6.73432e+13	4.30327e+05	1.09271e+13	5.55491e+14	3.78631e+14	2.96824e+06	9.91240e+07	1.04232e+10	1.40929e+11	5.94001e+12
2.23872e+13	3.38064e+17	5.78346e+10	1.79057e+13	1.00186e+14	5.35241e+09	3.72077e+12	6.49298e+13	5.30458e+05	1.18534e+13	5.10777e+14	3.27592e+14	3.44518e+06	1.11599e+08	1.16435e+10	1.59433e+11	6.24969e+12
2.23872e+13	3.15597e+17	6.24689e+10	1.84723e+13	1.00257e+14	6.02410e+09	3.99187e+12	6.23848e+13	6.55586e+05	1.28311e+13	4.67559e+14	2.81849e+14	4.00739e+06	1.25758e+08	1.29919e+10	1.80305e+11	6.56381e+12
2.23872e+13	2.94114e+17	6.77667e+10	1.90781e+13	1.00158e+14	6.80136e+09	4.28005e+12	5.97017e+13	8.12596e+05	1.38590e+13	4.25862e+14	2.40911e+14	4.67387e+06	1.41983e+08	1.44885e+10	2.03929e+11	6.88174e+12
2.23872e+13	2.73522e+17	7.39040e+10	1.97395e+13	9.98692e+13	7.70533e+09	4.58587e+12	5.68768e+13	1.01029e+06	1.49332e+13	3.85760e+14	2.04405e+14	5.47031e+06	1.60867e+08	1.61644e+10	2.30728e+11	7.20207e+12
2.23872e+13	2.53738e+17	8.11245e+10	2.04802e+13	9.93642e+13	8.76211e+09	4.90970e+12	5.39068e+13	1.26012e+06	1.60475e+13	3.47326e+14	1.71988e+14	6.43182e+06	1.83329e+08	1.80677e+10	2.61200e+11	7.52295e+12
2.23872e+13	2.34625e+17	8.97709e+10	2.13310e+13	9.86049e+13	1.00056e+10	5.25177e+12	5.07803e+13	1.57772e+06	1.71927e+13	3.10555e+14	1.43283e+14	7.60712e+06	2.10758e+08	2.02726e+10	2.96043e+11	7.84274e+12
2.23872e+13	2.16023e+17	1.00359e+11	2.23377e+13	9.75369e+13	1.14809e+10	5.61202e+12	4.74792e+13	1.98489e+06	1.83550e+13	2.75399e+14	1.17915e+14	9.06816e+06	2.45421e+08	2.29006e+10	3.36219e+11	8.15943e+12
2.23872e+13	1.97671e+17	1.13727e+11	2.35705e+13	9.60690e+13	1.32528e+10	5.98974e+12	4.39656e+13	2.51430e+06	1.95120e+13	2.41688e+14	9.54679e+13	1.09289e+07	2.91232e+08	2.61592e+10	3.83258e+11	8.47123e+12
2.23872e+13	1.79242e+17	1.31306e+11	2.51429e+13	9.40509e+13	1.54141e+10	6.38196e+12	4.01829e+13	3.21679e+06	2.06233e+13	2.09176e+14	7.55604e+13	1.33860e+07	3.55589e+08	3.04263e+10	4.39552e+11	8.77458e+12
2.23872e+13	1.60166e+17	1.55844e+11	2.72509e+13	9.11967e+13	1.81131e+10	6.77996e+12	3.60253e+13	4.18208e+06	2.16101e+13	1.77331e+14	5.77498e+13	1.68266e+07	4.54059e+08	3.64443e+10	5.09563e+11	9.06338e+12
2.23872e+13	1.39235e+17	1.93766e+11	3.02816e+13	8.68518e+13	2.16196e+10	7.15506e+12	3.12622e+13	5.60471e+06	2.22888e+13	1.44797e+14	4.14160e+13	2.21988e+07	6.27113e+08	4.59044e+10	6.03577e+11	9.32249e+12
2.23872e+13	1.20167e+17	2.43605e+11	3.36999e+13	8.14905e+13	2.54591e+10	7.41804e+12	2.67771e+13	7.48414e+06	2.25896e+13	1.15946e+14	2.89610e+13	2.99616e+07	9.02809e+08	5.86925e+10	7.10624e+11	9.47066e+12
2.23872e+13	1.05319e+17	2.97440e+11	3.66602e+13	7.61625e+13	2.90912e+10	7.56281e+12	2.31968e+13	9.69894e+06	2.27425e+13	9.32819e+13	2.06843e+13	3.96948e+07	1.26962e+09	7.26985e+10	8.13214e+11	9.49027e+12
2.23872e+13	9.12106e+16	3.66274e+11	3.95712e+13	6.98788e+13	3.29009e+10	7.56698e+12	1.98500e+13	1.27176e+07	2.26318e+13	7.23120e+13	1.41247e+13	5.38459e+07	1.83925e+09	8.98644e+10	9.29312e+11	9.38121e+12
2.23872e+13	7.78968e+16	4.54010e+11	4.21228e+13	6.26424e+13	3.67567e+10	7.39448e+12	1.67923e+13	1.70153e+07	2.23390e+13	5.31512e+13	9.07848e+12	7.53845e+07	2.74221e+09	1.10074e+11	1.05850e+12	9.10720e+12
2.23872e+13	6.58338e+16	5.59479e+11	4.38480e+13	5.48433e+13	4.05140e+10	7.04635e+12	1.40985e+13	2.33242e+07	2.20772e+13	3.68138e+13	5.48379e+12	1.08640e+08	4.13877e+09	1.32184e+11	1.19347e+12	8.64987e+12
2.23872e+13	5.60489e+16	6.66008e+11	4.44034e+13	4.76050e+13	4.41296e+10	6.63364e+12	1.18771e+13	3.20777e+07	2.21077e+13	2.49682e+13	3.27922e+12	1.54691e+08	6.04557e+09	1.53727e+11	1.31436e+12	8.07676e+12
2.23872e+13	4.86908e+16	7.57294e+11	4.40301e+13	4.16309e+13	4.77478e+10	6.27392e+12	1.01009e+13	4.31300e+07	2.24169e+13	1.73615e+13	2.04743e+12	2.09619e+08	8.34403e+09	1.73481e+11	1.40916e+12	7.49207e+12
2.23872e+13	4.30843e+16	8.31101e+11	4.31289e+13	3.67883e+13	5.14891e+10	5.98835e+12	8.65642e+12	5.63887e+07	2.28433e+13	1.24974e+13	1.34348e+12	2.70248e+08	1.09830e+10	1.91768e+11	1.48061e+12	6.94021e+12
2.23872e+13	3.86240e+16	8.90595e+11	4.19411e+13	3.27713e+13	5.53959e+10	5.75844e+12	7.45313e+12	7.20210e+07	2.32800e+13	9.24956e+12	9.15789e+11	3.35511e+08	1.39836e+10	2.09062e+11	1.53431e+12	6.42633e+12
2.23872e+13	3.49468e+16	9.38741e+11	4.05933e+13	2.93633e+13	5.94717e+10	5.56625e+12	6.43597e+12	9.02969e+07	2.36764e+13	6.99030e+12	6.42004e+11	4.05001e+08	1.73806e+10	2.25593e+11	1.57421e+12	5.94777e+12
2.23872e+13	3.18285e+16	9.77754e+11	3.91525e+13	2.64169e+13	6.37136e+10	5.39857e+12	5.56722e+12	1.11589e+08	2.40115e+13	5.36431e+12	4.59313e+11	4.78592e+08	2.12170e+10	2.41454e+11	1.60288e+12	5.50017e+12
2.23872e+13	2.91365e+16	1.00920e+12	3.76647e+13	2.38409e+13	6.81120e+10	5.24777e+12	4.82191e+12	1.36270e+08	2.42769e+13	4.16666e+12	3.33888e+11	5.55966e+08	2.55242e+10	2.56645e+11	1.62201e+12	5.08130e+12
2.23872e+13	2.67822e+16	1.03430e+12	3.61618e+13	2.15710e+13	7.26553e+10	5.10883e+12	4.18083e+12	1.64740e+08	2.44706e+13	3.26864e+12	2.45880e+11	6.36727e+08	3.03283e+10	2.71133e+11	1.63283e+12	4.68944e+12
2.23872e+13	2.47021e+16	1.05408e+12	3.46654e+13	1.95581e+13	7.73322e+10	4.97821e+12	3.62828e+12	1.97445e+08	2.45940e+13	2.58541e+12	1.83022e+11	7.20435e+08	3.56524e+10	2.84873e+11	1.63629e+12	4.32302e+12
2.23872e+13	2.28451e+16	1.06931e+12	3.31866e+13	1.77607e+13	8.21383e+10	4.85291e+12	3.15034e+12	2.34953e+08	2.46506e+13	2.05824e+12	1.37379e+11	8.06744e+08	4.15291e+10	2.97825e+11	1.63315e+12	3.97984e+12
2.23872e+13	2.11767e+16	1.08063e+12	3.17361e+13	1.61498e+13	8.70617e+10	4.73117e+12	2.73651e+12	2.77832e+08	2.46440e+13	1.64759e+12	1.03853e+11	8.95086e+08	4.79775e+10	3.09929e+11	1.62401e+12	3.65877e+12
2.23872e+13	1.96700e+16	1.08865e+12	3.03226e+13	1.47017e+13	9.20908e+10	4.61191e+12	2.37790e+12	3.26685e+08	2.45781e+13	1.32519e+12	7.89937e+10	9.84865e+08	5.50111e+10	3.21138e+11	1.60944e+12	3.35882e+12
2.23872e+13	1.83031e+16	1.09384e+12	2.89511e+13	1.33961e+13	9.72148e+10	4.49421e+12	2.06686e+12	3.82194e+08	2.44568e+13	1.07027e+12	6.04022e+10	1.07547e+09	6.26409e+10	3.31400e+11	1.58993e+12	3.07891e+12
2.23872e+13	1.70581e+16	1.09662e+12	2.76254e+13	1.22162e+13	1.02415e+11	4.37749e+12	1.79686e+12	4.45101e+08	2.42841e+13	8.67463e+11	4.63970e+10	1.16629e+09	7.08728e+10	3.40674e+11	1.56592e+12	2.81804e+12
2.23872e+13	1.59208e+16	1.09742e+12	2.63485e+13	1.11478e+13	1.07651e+11	4.26145e+12	1.56244e+12	5.16199e+08	2.40638e+13	7.05337e+11	3.57847e+10	1.25666e+09	7.97017e+10	3.48921e+11	1.53786e+12	2.57535e+12
2.23872e+13	1.48790e+16	1.09654e+12	2.51217e+13	1.01788e+13	1.12940e+11	4.14584e+12	1.35885e+12	5.96281e+08	2.37996e+13	5.75139e+11	2.76997e+10	1.34599e+09	8.91179e+10	3.56106e+11	1.50615e+12	2.34994e+12
2.23872e+13	1.39209e+16	1.09429e+12	2.39440e+13	9.29703e+12	1.18277e+11	4.03042e+12	1.18171e+12	6.86362e+08	2.34946e+13	4.70018e+11	2.15024e+10	1.43381e+09	9.91205e+10	3.62216e+11	1.47111e+12	2.14062e+12
2.23872e+13	1.30398e+16	1.09080e+12	2.28171e+13	8.49612e+12	1.23634e+11	3.91526e+12	1.02797e+12	7.87231e+08	2.31531e+13	3.85031e+11	1.67427e+10	1.51924e+09	1.09662e+11	3.67182e+11	1.43324e+12	1.94699e+12
2.23872e+13	1.22260e+16	1.08638e+12	2.17384e+13	7.76550e+12	1.29015e+11	3.80029e+12	8.94154e+11	9.00102e+08	2.27773e+13	3.15949e+11	1.30652e+10	1.60209e+09	1.20734e+11	3.71017e+11	1.39278e+12	1.76779e+12
2.23872e+13	1.14733e+16	1.08116e+12	2.07071e+13	7.09874e+12	1.34405e+11	3.68558e+12	7.77724e+11	1.02609e+09	2.23706e+13	2.59657e+11	1.02156e+10	1.68180e+09	1.32296e+11	3.73696e+11	1.35009e+12	1.60226e+12
2.23872e+13	1.07754e+16	1.07524e+12	1.97210e+13	6.48946e+12	1.39798e+11	3.57114e+12	6.76359e+11	1.16648e+09	2.19355e+13	2.13647e+11	7.99984e+09	1.75794e+09	1.44310e+11	3.75200e+11	1.30547e+12	1.44954e+12
2.23872e+13	1.01273e+16	1.06873e+12	1.87786e+13	5.93231e+12	1.45183e+11	3.45713e+12	5.88110e+11	1.32261e+09	2.14748e+13	1.75961e+11	6.27285e+09	1.83013e+09	1.56722e+11	3.75524e+11	1.25923e+12	1.30888e+12
2.23872e+13	9.52470e+15	1.06173e+12	1.78786e+13	5.42254e+12	1.50551e+11	3.34374e+12	5.11292e+11	1.49587e+09	2.09912e+13	1.45040e+11	4.92409e+09	1.89803e+09	1.69471e+11	3.74671e+11	1.21168e+12	1.17959e+12
2.23872e+13	8.96368e+15	1.05433e+12	1.70196e+13	4.95598e+12	1.55893e+11	3.23115e+12	4.44441e+11	1.68770e+09	2.04876e+13	1.19632e+11	3.86898e+09	1.96135e+09	1.82485e+11	3.72653e+11	1.16315e+12	1.06099e+12
2.23872e+13	8.43959e+15	1.04652e+12	1.61979e+13	4.52801e+12	1.61211e+11	3.11927e+12	3.86150e+11	1.90012e+09	1.99649e+13	9.86851e+10	3.04068e+09	2.01992e+09	1.95715e+11	3.69470e+11	1.11378e+12	9.52189e+11
2.23872e+13	7.95013e+15	1.03838e+12	1.54133e+13	4.13584e+12	1.66491e+11	3.00843e+12	3.35403e+11	2.13465e+09	1.94264e+13	8.14209e+10	2.39059e+09	2.07349e+09	2.09062e+11	3.65157e+11	1.06393e+12	8.52719e+11
2.23872e+13	7.49199e+15	1.02989e+12	1.46630e+13	3.77617e+12	1.71731e+11	2.89866e+12	2.91190e+11	2.39340e+09	1.88737e+13	6.71651e+10	1.87936e+09	2.12188e+09	2.22453e+11	3.59732e+11	1.01380e+12	7.61878e+11
2.23872e+13	7.06302e+15	1.02114e+12	1.39464e+13	3.44633e+12	1.76921e+11	2.79020e+12	2.52698e+11	2.67825e+09	1.83092e+13	5.53935e+10	1.47732e+09	2.16504e+09	2.35787e+11	3.53250e+11	9.63668e+11	6.79151e+11
2.23872e+13	6.66151e+15	1.01231e+12	1.32638e+13	3.14331e+12	1.82064e+11	2.68347e+12	2.19150e+11	2.99189e+09	1.77406e+13	4.56609e+10	1.16085e+09	2.20315e+09	2.49045e+11	3.45905e+11	9.14187e+11	6.03571e+11
2.23872e+13	6.28479e+15	1.00326e+12	1.26117e+13	2.86523e+12	1.87149e+11	2.57831e+12	1.89944e+11	3.33633e+09	1.71645e+13	3.76142e+10	9.11661e+08	2.23601e+09	2.62069e+11	3.37622e+11	8.65159e+11	5.34977e+11
2.23872e+13	5.93101e+15	9.94008e+11	1.19888e+13	2.61017e+12	1.92168e+11	2.47485e+12	1.64539e+11	3.71381e+09	1.65820e+13	3.09636e+10	7.15517e+08	2.26360e+09	2.74740e+11	3.28448e+11	8.16723e+11	4.72966e+11
2.23872e+13	5.59857e+15	9.84574e+11	1.13937e+13	2.37626e+12	1.97114e+11	2.37322e+12	1.42450e+11	4.12683e+09	1.59951e+13	2.54682e+10	5.61164e+08	2.28598e+09	2.86952e+11	3.18463e+11	7.69089e+11	4.17062e+11
2.23872e+13	5.28601e+15	9.74987e+11	1.08255e+13	2.16182e+12	2.01982e+11	2.27356e+12	1.23255e+11	4.57794e+09	1.54057e+13	2.09293e+10	4.39750e+08	2.30327e+09	2.98602e+11	3.07760e+11	7.22450e+11	3.66811e+11
2.23872e+13	4.99199e+15	9.65264e+11	1.02829e+13	1.96529e+12	2.06766e+11	2.17596e+12	1.06583e+11	5.06983e+09	1.48157e+13	1.71822e+10	3.44295e+08	2.31560e+09	3.09595e+11	2.96431e+11	6.76980e+11	3.21773e+11
2.23872e+13	4.71534e+15	9.55446e+11	9.76511e+12	1.78525e+12	2.11457e+11	2.08056e+12	9.21133e+10	5.60517e+09	1.42269e+13	1.40914e+10	2.69314e+08	2.32317e+09	3.19833e+11	2.84583e+11	6.32847e+11	2.81537e+11
2.23872e+13	4.45498e+15	9.45564e+11	9.27120e+12	1.62040e+12	2.16050e+11	1.98746e+12	7.95625e+10	6.18665e+09	1.36412e+13	1.15443e+10	2.10467e+08	2.32619e+09	3.29232e+11	2.72323e+11	5.90198e+11	2.45706e+11
2.23872e+13	4.20929e+15	9.35618e+11	8.79900e+12	1.46919e+12	2.20543e+11	1.89653e+12	6.86583e+10	6.81824e+09	1.30587e+13	9.44287e+09	1.64231e+08	2.32487e+09	3.37731e+11	2.59725e+11	5.49049e+11	2.13833e+11
2.23872e+13	3.97930e+15	9.25756e+11	8.35157e+12	1.33161e+12	2.24911e+11	1.80859e+12	5.92641e+10	7.49875e+09	1.24863e+13	7.72312e+09	1.28194e+08	2.31960e+09	3.45223e+11	2.47010e+11	5.09841e+11	1.85772e+11
2.23872e+13	3.76222e+15	9.15903e+11	7.92422e+12	1.20555e+12	2.29164e+11	1.72299e+12	5.11111e+10	8.23466e+09	1.19205e+13	6.30689e+09	9.99229e+07	2.31053e+09	3.51701e+11	2.34176e+11	4.72327e+11	1.60967e+11
2.23872e+13	3.55788e+15	9.06121e+11	7.51738e+12	1.09044e+12	2.33290e+11	1.64002e+12	4.40597e+10	9.02733e+09	1.13645e+13	5.14493e+09	7.78253e+07	2.29799e+09	3.57116e+11	2.21358e+11	4.36678e+11	1.39166e+11
2.23872e+13	3.36565e+15	8.96463e+11	7.13045e+12	9.85431e+11	2.37280e+11	1.55976e+12	3.79675e+10	9.87884e+09	1.08200e+13	4.19314e+09	6.05775e+07	2.28232e+09	3.61446e+11	2.08662e+11	4.02948e+11	1.20074e+11
2.23872e+13	3.18478e+15	8.86948e+11	6.76258e+12	8.89724e+11	2.41128e+11	1.48225e+12	3.27065e+10	1.07916e+10	1.02881e+13	3.41428e+09	4.71258e+07	2.26380e+09	3.64688e+11	1.96171e+11	3.71153e+11	1.03403e+11
2.23872e+13	3.01466e+15	8.77610e+11	6.41307e+12	8.02585e+11	2.44827e+11	1.40752e+12	2.81669e+10	1.17674e+10	9.77023e+12	2.77782e+09	3.66459e+07	2.24273e+09	3.66853e+11	1.83970e+11	3.41298e+11	8.88922e+10
2.23872e+13	2.85458e+15	8.68442e+11	6.08097e+12	7.23308e+11	2.48371e+11	1.33553e+12	2.42502e+10	1.28087e+10	9.26697e+12	2.25804e+09	2.84842e+07	2.21935e+09	3.67967e+11	1.72115e+11	3.13349e+11	7.62922e+10
2.23872e+13	2.70406e+15	8.59488e+11	5.76576e+12	6.51284e+11	2.51752e+11	1.26633e+12	2.08745e+10	1.39166e+10	8.77960e+12	1.83429e+09	2.21360e+07	2.19398e+09	3.68069e+11	1.60674e+11	2.87289e+11	6.53866e+10
2.23872e+13	2.56251e+15	8.50754e+11	5.46664e+12	5.85915e+11	2.54965e+11	1.19988e+12	1.79660e+10	1.50926e+10	8.30869e+12	1.48910e+09	1.72007e+07	2.16686e+09	3.67206e+11	1.49691e+11	2.63061e+11	5.59701e+10
2.23872e+13	2.42942e+15	8.42245e+11	5.18289e+12	5.26654e+11	2.58004e+11	1.13616e+12	1.54611e+10	1.63378e+10	7.85483e+12	1.20818e+09	1.33657e+07	2.13824e+09	3.65438e+11	1.39202e+11	2.40604e+11	4.78581e+10
2.23872e+13	2.30426e+15	8.33960e+11	4.91379e+12	4.72989e+11	2.60863e+11	1.07513e+12	1.33043e+10	1.76531e+10	7.41838e+12	9.79755e+08	1.03866e+07	2.10831e+09	3.62830e+11	1.29229e+11	2.19842e+11	4.08841e+10
2.23872e+13	2.18656e+15	8.25896e+11	4.65863e+12	4.24448e+11	2.63538e+11	1.01673e+12	1.14477e+10	1.90393e+10	6.99955e+12	7.94151e+08	8.07291e+06	2.07727e+09	3.59454e+11	1.19787e+11	2.00696e+11	3.48999e+10
2.23872e+13	2.07585e+15	8.18045e+11	4.41672e+12	3.80589e+11	2.66025e+11	9.60893e+11	9.84978e+09	2.04968e+10	6.59844e+12	6.43443e+08	6.27623e+06	2.04529e+09	3.55381e+11	1.10883e+11	1.83078e+11	2.97735e+10
2.23872e+13	1.97142e+15	8.10371e+11	4.18677e+12	3.40912e+11	2.68315e+11	9.07422e+11	8.47141e+09	2.20283e+10	6.21397e+12	5.20895e+08	4.87816e+06	2.01243e+09	3.50669e+11	1.02493e+11	1.66856e+11	2.53787e+10
2.23872e+13	1.87370e+15	8.02935e+11	3.97005e+12	3.05317e+11	2.70413e+11	8.56662e+11	7.29151e+09	2.36257e+10	5.84913e+12	4.21946e+08	3.79744e+06	1.97913e+09	3.45449e+11	9.46739e+10	1.52063e+11	2.16410e+10
2.23872e+13	1.78140e+15	7.95635e+11	3.76391e+12	2.73166e+11	2.72307e+11	8.08089e+11	6.27300e+09	2.52973e+10	5.50035e+12	3.41494e+08	2.95544e+06	1.94516e+09	3.39731e+11	8.73442e+10	1.38478e+11	1.84415e+10
2.23872e+13	1.69449e+15	7.88489e+11	3.56853e+12	2.44239e+11	2.73995e+11	7.61795e+11	5.39667e+09	2.70392e+10	5.16856e+12	2.76301e+08	2.30127e+06	1.91077e+09	3.33608e+11	8.05132e+10	1.26060e+11	1.57132e+10
2.23872e+13	1.61260e+15	7.81474e+11	3.38328e+12	2.18232e+11	2.75475e+11	7.17684e+11	4.64247e+09	2.88508e+10	4.85325e+12	2.23480e+08	1.79276e+06	1.87604e+09	3.27143e+11	7.41587e+10	1.14718e+11	1.33878e+10
2.23872e+13	1.53540e+15	7.74570e+11	3.20760e+12	1.94873e+11	2.76744e+11	6.75674e+11	3.99334e+09	3.07311e+10	4.55395e+12	1.80695e+08	0	1.84104e+09	3.20396e+11	6.82583e+10	1.04368e+11	1.14066e+10
2.23872e+13	1.46258e+15	7.67758e+11	3.04099e+12	1.73908e+11	2.77796e+11	6.35685e+11	3.43460e+09	3.26789e+10	4.27016e+12	1.46050e+08	0	1.80585e+09	3.13423e+11	6.27885e+10	9.49309e+10	9.71943e+09
2.23872e+13	1.39386e+15	7.61017e+11	2.88294e+12	1.55107e+11	2.78631e+11	5.97635e+11	2.95360e+09	3.46926e+10	4.00134e+12	1.18002e+08	0	1.77053e+09	3.06276e+11	5.77245e+10	8.63314e+10	8.28290e+09
2.23872e+13	1.32895e+15	7.54328e+11	2.73298e+12	1.38259e+11	2.79245e+11	5.61446e+11	2.53951e+09	3.67706e+10	3.74692e+12	9.53018e+07	0	1.73513e+09	2.99000e+11	5.30419e+10	7.84989e+10	7.05995e+09
2.23872e+13	1.26761e+15	7.47672e+11	2.59067e+12	1.23171e+11	2.79635e+11	5.27040e+11	2.18297e+09	3.89107e+10	3.50631e+12	7.69338e+07	0	1.69970e+09	2.91635e+11	4.87161e+10	7.13676e+10	6.01885e+09
2.23872e+13	1.20960e+15	7.41030e+11	2.45559e+12	1.09668e+11	2.79799e+11	4.94344e+11	1.87599e+09	4.11109e+10	3.27894e+12	6.20756e+07	0	1.66429e+09	2.84219e+11	4.47233e+10	6.48766e+10	5.13251e+09
2.23872e+13	1.15470e+15	7.34385e+11	2.32734e+12	9.75919e+10	2.79733e+11	4.63288e+11	1.61167e+09	4.33687e+10	3.06422e+12	5.00600e+07	0	1.62893e+09	2.76784e+11	4.10404e+10	5.89696e+10	4.37785e+09
2.23872e+13	1.10271e+15	7.27720e+11	2.20555e+12	8.67977e+10	2.79437e+11	4.33801e+11	1.38408e+09	4.56815e+10	2.86158e+12	4.03465e+07	0	1.59366e+09	2.69356e+11	3.76454e+10	5.35947e+10	3.73518e+09
2.23872e+13	1.05344e+15	7.21019e+11	2.08987e+12	7.71549e+10	2.78908e+11	4.05820e+11	1.18812e+09	4.80462e+10	2.67045e+12	3.24968e+07	0	1.55852e+09	2.61961e+11	3.45173e+10	4.87044e+10	3.18778e+09
2.23872e+13	1.00654e+15	7.14236e+11	1.97958e+12	6.85215e+10	2.78128e+11	3.79198e+11	1.01894e+09	5.04644e+10	2.48969e+12	2.61411e+07	0	1.52340e+09	2.54590e+11	3.16274e+10	4.42415e+10	2.72024e+09
2.23872e+13	9.62189e+14	7.07415e+11	1.87515e+12	6.08409e+10	2.77127e+11	3.54045e+11	8.73791e+08	5.29239e+10	2.31996e+12	2.10239e+07	0	1.48859e+09	2.47318e+11	2.89753e+10	4.01942e+10	2.32291e+09
2.23872e+13	9.20062e+14	7.00511e+11	1.77590e+12	5.39906e+10	2.75888e+11	3.30217e+11	7.48869e+08	5.54256e+10	2.16012e+12	1.68943e+07	0	1.45398e+09	2.40132e+11	2.65341e+10	3.65117e+10	1.98418e+09
2.23872e+13	8.80016e+14	6.93512e+11	1.68154e+12	4.78838e+10	2.74411e+11	3.07660e+11	6.41384e+08	5.79657e+10	2.00967e+12	1.35635e+07	0	1.41960e+09	2.33043e+11	2.42877e+10	3.31610e+10	1.69532e+09
2.23872e+13	8.41919e+14	6.86404e+11	1.59184e+12	4.24429e+10	2.72697e+11	2.86323e+11	5.48933e+08	6.05405e+10	1.86814e+12	1.08788e+07	0	1.38546e+09	2.26062e+11	2.22208e+10	3.01118e+10	1.44891e+09
2.23872e+13	8.05794e+14	6.79210e+11	1.50687e+12	3.76124e+10	2.70766e+11	2.66223e+11	4.69689e+08	6.31407e+10	1.73553e+12	8.72184e+06	0	1.35173e+09	2.19227e+11	2.03260e+10	2.73463e+10	1.23921e+09
