# %ECSV 1.0
# ---
# datatype:
# - {name: H, datatype: float64}
# - {name: H+, datatype: float64}
# - {name: C+, datatype: float64}
# - {name: C+2, datatype: float64}
# - {name: C+3, datatype: float64}
# - {name: N+, datatype: float64}
# - {name: N+2, datatype: float64}
# - {name: N+4, datatype: float64}
# - {name: O, datatype: float64}
# - {name: O+2, datatype: float64}
# - {name: O+5, datatype: float64}
# - {name: O+6, datatype: float64}
# - {name: P+, datatype: float64}
# - {name: Si+, datatype: float64}
# - {name: Si+2, datatype: float64}
# - {name: Si+3, datatype: float64}
# - {name: Si+4, datatype: float64}
# - {name: Fe+, datatype: float64}
# - {name: Al+, datatype: float64}
# - {name: log_nH, datatype: float64}
# - {name: parameters, datatype: string, subtype: 'float64[1]'}
# schema: astropy-2.0
H H+ C+ C+2 C+3 N+ N+2 N+4 O O+2 O+5 O+6 P+ Si+ Si+2 Si+3 Si+4 Fe+ Al+ log_nH parameters
6.16617e+17 1.06457e+22 333645000000000.0 6.67261e+16 8.42875e+16 25598700000000.0 1.11336e+16 6083060000000000.0 24088400000.0 2.8977e+17 2.77015e+16 2.88149e+16 365871000000.0 30393500000000.0 1448690000000000.0 3342940000000000.0 1.15152e+16 25327500000.0 5487870000000.0 -5.0 [-5.0]
6.16596e+17 1.01041e+22 341636000000000.0 6.54201e+16 7.95039e+16 26460300000000.0 1.10526e+16 5802150000000000.0 25320100000.0 2.77738e+17 2.55928e+16 2.55423e+16 379847000000.0 31616300000000.0 1470610000000000.0 3262600000000000.0 1.08746e+16 26915000000.0 5718780000000.0 -4.98 [-4.98]
6.16646e+17 9.59092e+21 349751000000000.0 6.4143e+16 7.49978e+16 27337700000000.0 1.0969e+16 5527760000000000.0 26636400000.0 2.66228e+17 2.36076e+16 2.2606e+16 394301000000.0 32849700000000.0 1491500000000000.0 3181270000000000.0 1.02695e+16 28599300000.0 5958390000000.0 -4.96 [-4.96]
6.16621e+17 9.10246e+21 357617000000000.0 6.28541e+16 7.07372e+16 28209500000000.0 1.08788e+16 5260630000000000.0 28024900000.0 2.55102e+17 2.17434e+16 1.99763e+16 408655000000.0 34033300000000.0 1509400000000000.0 3098030000000000.0 9694640000000000.0 30361100000.0 6198920000000.0 -4.94 [-4.94]
6.16609e+17 8.63979e+21 365604000000000.0 6.15906e+16 6.67227e+16 29104500000000.0 1.07859e+16 5000590000000000.0 29517600000.0 2.44457e+17 1.99959e+16 1.76261e+16 423422000000.0 35212300000000.0 1525940000000000.0 3014110000000000.0 9152510000000000.0 32224900000.0 6447140000000.0 -4.92 [-4.92]
6.16671e+17 8.201e+21 373591000000000.0 6.03466e+16 6.29353e+16 30006200000000.0 1.06893e+16 4747510000000000.0 31112600000.0 2.34257e+17 1.83602e+16 1.55295e+16 438596000000.0 36381300000000.0 1540960000000000.0 2929540000000000.0 8641090000000000.0 34195200000.0 6702830000000.0 -4.9 [-4.9]
6.16642e+17 7.78464e+21 381561000000000.0 5.91087e+16 5.93577e+16 30928700000000.0 1.05885e+16 4502090000000000.0 32827000000.0 2.24451e+17 1.68331e+16 1.36634e+16 453898000000.0 37507500000000.0 1553550000000000.0 2844120000000000.0 8157910000000000.0 36266000000.0 6961950000000.0 -4.88 [-4.88]
6.16625e+17 7.38863e+21 389292000000000.0 5.78704e+16 5.59771e+16 31842600000000.0 1.04816e+16 4264420000000000.0 34646200000.0 2.15e+17 1.54106e+16 1.20035e+16 469258000000.0 38582700000000.0 1563520000000000.0 2758030000000000.0 7701390000000000.0 38439900000.0 7223840000000.0 -4.86 [-4.86]
6.16664e+17 7.01336e+21 397089000000000.0 5.66557e+16 5.27859e+16 32770300000000.0 1.03719e+16 4033820000000000.0 36609100000.0 2.05969e+17 1.40862e+16 1.05292e+16 485156000000.0 39646200000000.0 1572180000000000.0 2672010000000000.0 7272250000000000.0 40742300000.0 7494510000000.0 -4.84 [-4.84]
6.16686e+17 6.65777e+21 404817000000000.0 5.54514e+16 4.97744e+16 33713000000000.0 1.02582e+16 3811880000000000.0 38715500000.0 1.97296e+17 1.28587e+16 9224870000000000.0 501235000000.0 40662200000000.0 1578570000000000.0 2585970000000000.0 6868490000000000.0 43160700000.0 7768720000000.0 -4.82 [-4.82]
6.16665e+17 6.32002e+21 412491000000000.0 5.42547e+16 4.69268e+16 34670200000000.0 1.01401e+16 3597390000000000.0 40981300000.0 1.88968e+17 1.17208e+16 8070960000000000.0 517534000000.0 41627700000000.0 1582720000000000.0 2500130000000000.0 6488230000000000.0 45708500000.0 8046920000000.0 -4.8 [-4.8]
6.16654e+17 5.99982e+21 420104000000000.0 5.30715e+16 4.42361e+16 35634900000000.0 1.00182e+16 3390940000000000.0 43416600000.0 1.80981e+17 1.06681e+16 7051670000000000.0 534193000000.0 42555100000000.0 1585020000000000.0 2414660000000000.0 6131080000000000.0 48393900000.0 8330850000000.0 -4.78 [-4.78]
6.16629e+17 5.69543e+21 427442000000000.0 5.18904e+16 4.1692e+16 36590600000000.0 9891030000000000.0 3192400000000000.0 46017200000.0 1.73296e+17 9696290000000000.0 6152370000000000.0 550912000000.0 43414200000000.0 1584760000000000.0 2329730000000000.0 5795170000000000.0 51213200000.0 8615990000000.0 -4.76 [-4.76]
6.16629e+17 5.4072e+21 434883000000000.0 5.07257e+16 3.92885e+16 37580700000000.0 9761240000000000.0 3001820000000000.0 48839900000.0 1.65944e+17 8801290000000000.0 5361650000000000.0 568055000000.0 44233600000000.0 1582860000000000.0 2245850000000000.0 5480160000000000.0 54190900000.0 8906860000000.0 -4.74 [-4.74]
6.16621e+17 5.1333e+21 442028000000000.0 4.9566e+16 3.70149e+16 38555300000000.0 9626640000000000.0 2819060000000000.0 51853800000.0 1.58875e+17 7977970000000000.0 4666130000000000.0 585356000000.0 44990500000000.0 1578760000000000.0 2162900000000000.0 5184330000000000.0 57320800000.0 9199540000000.0 -4.72 [-4.72]
6.16598e+17 4.87344e+21 449205000000000.0 4.84154e+16 3.48637e+16 39561400000000.0 9488650000000000.0 2643940000000000.0 55119500000.0 1.52097e+17 7221780000000000.0 4056090000000000.0 602919000000.0 45689000000000.0 1572700000000000.0 2081210000000000.0 4906670000000000.0 60619200000.0 9494740000000.0 -4.7 [-4.7]
6.16611e+17 4.62751e+21 456321000000000.0 4.72838e+16 3.28318e+16 40573300000000.0 9347960000000000.0 2476980000000000.0 58632000000.0 1.45613e+17 6529570000000000.0 3521700000000000.0 621041000000.0 46357000000000.0 1565460000000000.0 2000900000000000.0 4647030000000000.0 64102400000.0 9796400000000.0 -4.68 [-4.68]
6.16615e+17 4.39371e+21 463206000000000.0 4.61545e+16 3.09086e+16 41586300000000.0 9203060000000000.0 2317490000000000.0 62408800000.0 1.39382e+17 5895720000000000.0 3053870000000000.0 639245000000.0 46951900000000.0 1556040000000000.0 1922160000000000.0 4403120000000000.0 67765300000.0 10097400000000.0 -4.66 [-4.66]
6.16625e+17 4.17196e+21 469942000000000.0 4.50365e+16 2.90896e+16 42601600000000.0 9055140000000000.0 2165490000000000.0 66471900000.0 1.33411e+17 5316270000000000.0 2645060000000000.0 657797000000.0 47496000000000.0 1545120000000000.0 1845150000000000.0 4174630000000000.0 71628000000.0 10400900000000.0 -4.64 [-4.64]
6.16621e+17 3.96153e+21 476645000000000.0 4.39269e+16 2.73683e+16 43643500000000.0 8903980000000000.0 2020920000000000.0 70862900000.0 1.27682e+17 4787980000000000.0 2288500000000000.0 676580000000.0 47979500000000.0 1532520000000000.0 1769890000000000.0 3960260000000000.0 75696600000.0 10704100000000.0 -4.62 [-4.62]
6.16622e+17 3.76179e+21 483115000000000.0 4.28259e+16 2.57403e+16 44680900000000.0 8749690000000000.0 1883650000000000.0 75582000000.0 1.22188e+17 4307000000000000.0 1977840000000000.0 695609000000.0 48406200000000.0 1518410000000000.0 1696580000000000.0 3759290000000000.0 79983200000.0 11007000000000.0 -4.6 [-4.6]
6.1665e+17 3.57228e+21 489485000000000.0 4.17353e+16 2.42e+16 45730000000000.0 8592920000000000.0 1753390000000000.0 80675200000.0 1.16923e+17 3869720000000000.0 1707380000000000.0 714958000000.0 48782500000000.0 1503030000000000.0 1625390000000000.0 3570680000000000.0 84505600000.0 11310100000000.0 -4.58 [-4.58]
6.16637e+17 3.39232e+21 495695000000000.0 4.06531e+16 2.27419e+16 46786600000000.0 8433190000000000.0 1629960000000000.0 86160000000.0 1.11874e+17 3472520000000000.0 1472240000000000.0 734562000000.0 49103400000000.0 1486340000000000.0 1556210000000000.0 3393750000000000.0 89271100000.0 11610700000000.0 -4.56 [-4.56]
6.16618e+17 3.22029e+21 501405000000000.0 3.95614e+16 2.13584e+16 47821100000000.0 8267640000000000.0 1512930000000000.0 92029700000.0 1.0698e+17 3110540000000000.0 1267340000000000.0 753629000000.0 49319700000000.0 1467040000000000.0 1488760000000000.0 3226410000000000.0 94245900000.0 11896100000000.0 -4.54 [-4.54]
