H	H+	C+	C+2	C+3	N+	N+2	N+4	O	O+2	O+5	O+6	P+	Si+	Si+2	Si+3	Si+4	Fe+	Al+
6.16622e+17	3.76179e+21	4.83115e+14	4.28259e+16	2.57403e+16	4.46809e+13	8.74969e+15	1.88365e+15	7.55820e+10	1.22188e+17	4.30700e+15	1.97784e+15	6.95609e+11	4.84062e+13	1.51841e+15	1.69658e+15	3.75929e+15	7.99832e+10	1.10070e+13
6.16650e+17	3.57228e+21	4.89485e+14	4.17353e+16	2.42000e+16	4.57300e+13	8.59292e+15	1.75339e+15	8.06752e+10	1.16923e+17	3.86972e+15	1.70738e+15	7.14958e+11	4.87825e+13	1.50303e+15	1.62539e+15	3.57068e+15	8.45056e+10	1.13101e+13
6.16637e+17	3.39232e+21	4.95695e+14	4.06531e+16	2.27419e+16	4.67866e+13	8.43319e+15	1.62996e+15	8.61600e+10	1.11874e+17	3.47252e+15	1.47224e+15	7.34562e+11	4.91034e+13	1.48634e+15	1.55621e+15	3.39375e+15	8.92711e+10	1.16107e+13
6.16618e+17	3.22029e+21	5.01405e+14	3.95614e+16	2.13584e+16	4.78211e+13	8.26764e+15	1.51293e+15	9.20297e+10	1.06980e+17	3.11054e+15	1.26734e+15	7.53629e+11	4.93197e+13	1.46704e+15	1.48876e+15	3.22641e+15	9.42459e+10	1.18961e+13
6.16596e+17	3.05803e+21	5.07054e+14	3.84959e+16	2.00559e+16	4.88669e+13	8.10278e+15	1.40296e+15	9.83665e+10	1.02332e+17	2.78496e+15	1.09040e+15	7.73521e+11	4.95303e+13	1.44795e+15	1.42418e+15	3.07018e+15	9.95318e+10	1.21877e+13
6.16623e+17	2.90443e+21	5.12747e+14	3.74474e+16	1.88252e+16	4.99420e+13	7.93717e+15	1.29935e+15	1.05226e+11	9.78902e+16	2.49070e+15	9.37289e+14	7.93897e+11	4.97072e+13	1.42827e+15	1.36197e+15	2.92358e+15	1.05134e+11	1.24780e+13
6.16643e+17	2.75860e+21	5.18346e+14	3.64111e+16	1.76604e+16	5.10322e+13	7.76983e+15	1.20171e+15	1.12622e+11	9.36375e+16	2.22484e+15	8.04740e+14	8.14760e+11	4.98588e+13	1.40820e+15	1.30193e+15	2.78558e+15	1.11047e+11	1.27672e+13
6.16675e+17	2.61980e+21	5.23551e+14	3.53786e+16	1.65596e+16	5.21094e+13	7.60005e+15	1.10993e+15	1.20581e+11	8.95459e+16	1.98510e+15	6.90159e+14	8.35364e+11	4.99369e+13	1.38669e+15	1.24443e+15	2.65504e+15	1.17281e+11	1.30418e+13
6.16622e+17	2.48792e+21	5.28480e+14	3.43544e+16	1.55199e+16	5.31847e+13	7.42842e+15	1.02398e+15	1.29127e+11	8.56159e+16	1.76939e+15	5.91323e+14	8.55895e+11	4.99583e+13	1.36417e+15	1.18921e+15	2.53170e+15	1.23848e+11	1.33037e+13
6.16659e+17	2.36322e+21	5.33506e+14	3.33542e+16	1.45380e+16	5.42887e+13	7.25762e+15	9.43314e+14	1.38378e+11	8.18768e+16	1.57519e+15	5.05997e+14	8.77444e+11	4.99958e+13	1.34238e+15	1.13634e+15	2.41554e+15	1.30823e+11	1.35703e+13
